"PRNCPL_ID","OBJ_ID","PRNCPL_NM","ENTITY_ID","ACTV_IND"
"2976808378","2976808378","dhowse","3353","Y"
"2982703845","2982703845","jstephen","2827","Y"
"2983601426","2983601426","smetcalf","3119","Y"
"2987604646","2987604646","hgragg","4005","Y"
"2988703413","2988703413","sibley","2758","Y"
"2997600421","2997600421","dssaunde","2859","Y"
"2999000040","2999000040","ascarter","2766","Y"
"2999103847","2999103847","wssmiths","3068","Y"
"3002005569","3002005569","bskiles","2892","Y"
"3012703100","3012703100","fsiler","3626","Y"
"3018504407","3018504407","vtantoin","3496","Y"
"3024607135","3024607135","ctpenton","3565","Y"
"3027305567","3027305567","jtterraz","3974","Y"
"3036403289","3036403289","wacuna","1030","Y"
"3058705294","3058705294","xstutzma","1656","Y"
"3060202670","3060202670","bcary","3959","Y"
"3063708933","3063708933","gforehan","3810","Y"
"3065204391","3065204391","leak","2831","Y"
"3072201870","3072201870","ktbergma","3628","Y"
"3072605934","3072605934","mtthorso","3022","Y"
"3075402167","3075402167","cburrows","3085","Y"
"3076500820","3076500820","drosario","3618","Y"
"3082302550","3082302550","ltquinta","3110","Y"
"3083208092","3083208092","dtwendel","2989","Y"
"3084506625","3084506625","fstrombe","3063","Y"
"3085007654","3085007654","rtpresne","3709","Y"
"3087001085","3087001085","dakers","3807","Y"
"3087305148","3087305148","ltporras","3492","Y"
"3091109681","3091109681","aickes","3087","Y"
"3093503932","3093503932","tthatche","2832","Y"
"3098006714","3098006714","jtbrockw","2746","Y"
"3099209224","3099209224","ftkratze","3582","Y"
"3101406141","3101406141","mvalverd","3529","Y"
"3102209996","3102209996","acalfee","3726","Y"
"3103108378","3103108378","fhowse","3284","Y"
"3105802010","3105802010","gsherril","2757","Y"
"3106006335","3106006335","satoy","2977","Y"
"3114503350","3114503350","fholloma","3039","Y"
"3127805179","3127805179","mstansbu","3028","Y"
"3132300262","3132300262","ddavidso","3385","Y"
"3135705171","3135705171","daycock","3107","Y"
"3138906213","3138906213","sumccraw","3361","Y"
"3153306089","3153306089","fcrossle","3250","Y"
"3158308097","3158308097","dthrift","2910","Y"
"3162503037","3162503037","pickard","1062","Y"
"3162908101","3162908101","rushows","3581","Y"
"3163207199","3163207199","mukoss","1028","Y"
"3166901050","3166901050","rulake","3676","Y"
"3170902843","3170902843","ducanfie","3765","Y"
"3172909967","3172909967","lfutch","3303","Y"
"3173704814","3173704814","wustonge","3888","Y"
"3184309620","3184309620","atims","3837","Y"
"3184509630","3184509630","fsly","3175","Y"
"3185208201","3185208201","mfunkhou","3249","Y"
"3209904483","3209904483","jvthames","3057","Y"
"3216002071","3216002071","lvbarger","1009","Y"
"3229901916","3229901916","fmayberr","3658","Y"
"3232007851","3232007851","lvcater","3775","Y"
"3235207704","3235207704","avalbin","3756","Y"
"3236001621","3236001621","pegan","3857","Y"
"3236004643","3236004643","pvmcdoug","3995","Y"
"3236104556","3236104556","avjankow","3074","Y"
"3236804114","3236804114","gfrick","3767","Y"
"3237001729","3237001729","fduvall","3186","Y"
"3239505891","3239505891","dvalmara","3657","Y"
"3240207955","3240207955","wmcmurry","3065","Y"
"3241801877","3241801877","ghuynh","2988","Y"
"3242403876","3242403876","dvloving","2864","Y"
"3246604444","3246604444","dlindstr","3757","Y"
"3247002806","3247002806","avnoyes","2930","Y"
"3249006281","3249006281","evbill","3787","Y"
"3252309588","3252309588","lvclinks","1035","Y"
"3257204727","3257204727","evforest","3910","Y"
"3262902893","3262902893","rhoyle","3653","Y"
"3264700400","3264700400","dcobb","2958","Y"
"3270009216","3270009216","dmatte","3362","Y"
"3271906388","3271906388","somara","3023","Y"
"3275401107","3275401107","cvsincla","1146","Y"
"3278308927","3278308927","gouge","2744","Y"
"3279007141","3279007141","maloy","2606","Y"
"3283707808","3283707808","svoxley","1423","Y"
"3285900998","3285900998","jwhitley","3844","Y"
"3290302393","3290302393","norourke","3590","Y"
"3296303933","3296303933","tvhass","3761","Y"
"3296604185","3296604185","nvillase","2959","Y"
"3302806400","3302806400","jwhagans","4027","Y"
"3303508289","3303508289","awhuck","3051","Y"
"3306705802","3306705802","bwsuzuki","3815","Y"
"3311909675","3311909675","tkinslow","3331","Y"
"3312302137","3312302137","lwring","3655","Y"
"3312503232","3312503232","albertso","1361","Y"
"3316807128","3316807128","lwshults","3434","Y"
"3316900091","3316900091","awbutler","3540","Y"
"3317806328","3317806328","dwcasare","3380","Y"
"3322109259","3322109259","rwbussar","3567","Y"
"3324503879","3324503879","lwhumes","3293","Y"
"3326404888","3326404888","wsoileau","1039","Y"
"3328902578","3328902578","segaithe","3435","Y"
"3334505644","3334505644","rwstowel","3441","Y"
"3335500105","3335500105","masulliv","3577","Y"
"3339401230","3339401230","wroe","3208","Y"
"3344009440","3344009440","cwhouseh","3734","Y"
"3344600883","3344600883","alston","2765","Y"
"3356000660","3356000660","ewhurst","3575","Y"
"3366605276","3366605276","hweubank","1008","Y"
"3367504366","3367504366","espino","2053","Y"
"3372102879","3372102879","dfogle","4023","Y"
"3372600016","3372600016","mwmartin","1053","Y"
"3373403412","3373403412","kstaten","2890","Y"
"3374304397","3374304397","eagle","1024","Y"
"3377209434","3377209434","skephart","3262","Y"
"3379807602","3379807602","rjaworsk","3090","Y"
"3380509089","3380509089","crudnick","3354","Y"
"3381303865","3381303865","mwarriag","3566","Y"
"3383108331","3383108331","awyun","3918","Y"
"3386606059","3386606059","sterner","1019","Y"
"3394506378","3394506378","steven","4044","Y"
"3395606968","3395606968","dgerhard","3092","Y"
"3396200491","3396200491","fcollier","3895","Y"
"3397100787","3397100787","lcantu","2747","Y"
"3402005199","3402005199","bxdenis","3855","Y"
"3402407949","3402407949","jxnapoli","2602","Y"
"3406900727","3406900727","axherman","3512","Y"
"3409204973","3409204973","sxdagost","3989","Y"
"3414509376","3414509376","fwillhit","3120","Y"
"3414606406","3414606406","mchou","3519","Y"
"3417804797","3417804797","dephilip","3748","Y"
"3420502200","3420502200","axdent","2933","Y"
"3420506415","3420506415","axwitter","2802","Y"
"3421900658","3421900658","bfarrell","3151","Y"
"3424308580","3424308580","dxdevane","1033","Y"
"3427200580","3427200580","shields","1044","Y"
"3428005487","3428005487","wjohnsto","3370","Y"
"3428204097","3428204097","creamer","1861","Y"
"3428508900","3428508900","mxnuss","4029","Y"
"3428900121","3428900121","sxgomez","3356","Y"
"3432106365","3432106365","hfore","3100","Y"
"3433602266","3433602266","cxcarnes","2631","Y"
"3439809008","3439809008","rleduc","3339","Y"
"3445505002","3445505002","rharrels","3696","Y"
"3447804275","3447804275","txwilmot","3485","Y"
"3454106039","3454106039","mgamache","3702","Y"
"3458300078","3458300078","dwood","2792","Y"
"3463501705","3463501705","ixdugan","3697","Y"
"3465301554","3465301554","rxhaskin","3822","Y"
"3471002056","3471002056","axfugate","3968","Y"
"3471003858","3471003858","amayhew","3053","Y"
"3474206166","3474206166","lmellon","2921","Y"
"3474208965","3474208965","lxbiller","1066","Y"
"3480207161","3480207161","exdana","4001","Y"
"3483409286","3483409286","savino","2788","Y"
"3489706142","3489706142","valdivia","1089","Y"
"3491306639","3491306639","jlandero","3070","Y"
"3492904444","3492904444","bxlindst","3602","Y"
"3501703237","3501703237","kytyree","4018","Y"
"3504508872","3504508872","dytruebl","3206","Y"
"3505700757","3505700757","tmcmilla","3471","Y"
"3506305224","3506305224","lmeraz","3079","Y"
"3506402959","3506402959","majors","1004","Y"
"3514105019","3514105019","aysolori","3876","Y"
"3516904968","3516904968","ayharget","3971","Y"
"3516907290","3516907290","carvajal","1100","Y"
"3518107121","3518107121","stanfill","2899","Y"
"3526803109","3526803109","charlan","3229","Y"
"3527803486","3527803486","mfong","3659","Y"
"3541802074","3541802074","gyelias","3058","Y"
"3545207632","3545207632","eyalva","3725","Y"
"3546008326","3546008326","pyblades","2811","Y"
"3552808023","3552808023","eystaats","4022","Y"
"3554107164","3554107164","myconwel","3142","Y"
"3554803363","3554803363","dmarquis","3395","Y"
"3563109098","3563109098","rparada","3580","Y"
"3563401063","3563401063","jamison","1085","Y"
"3567107587","3567107587","nymontel","3665","Y"
"3567502882","3567502882","qpence","2858","Y"
"3570803537","3570803537","sregiste","3116","Y"
"3572801924","3572801924","myleary","3295","Y"
"3577005213","3577005213","bywomble","3222","Y"
"3584609748","3584609748","tyashbau","3386","Y"
"3589506178","3589506178","haynie","2771","Y"
"3593407588","3593407588","tymelnic","3791","Y"
"3596609575","3596609575","flesher","1069","Y"
"3597903619","3597903619","mbelton","3706","Y"
"3599704520","3599704520","wyalfred","4007","Y"
"3600407439","3600407439","mayotte","2871","Y"
"3601403206","3601403206","moffitt","1117","Y"
"3606307807","3606307807","lzperdom","3607","Y"
"3608607904","3608607904","egorton","2847","Y"
"3608700794","3608700794","pzbentle","3086","Y"
"3610405811","3610405811","lznewson","3089","Y"
"3611800101","3611800101","myers","2646","Y"
"3613806482","3613806482","tlander","3097","Y"
"3616406417","3616406417","wtolenti","3209","Y"
"3620801617","3620801617","lzham","3482","Y"
"3622007882","3622007882","gnightin","3027","Y"
"3629509166","3629509166","rzalvis","2856","Y"
"3639507871","3639507871","dzsherwi","2915","Y"
"3642904880","3642904880","cottle","1676","Y"
"3644105427","3644105427","tzwestco","2751","Y"
"3645101596","3645101596","azcody","3699","Y"
"3645307585","3645307585","bpalladi","1054","Y"
"3649600016","3649600016","emartin","1099","Y"
"3651402735","3651402735","lmilam","3214","Y"
"3653901689","3653901689","rhackett","3450","Y"
"3662109584","3662109584","dzcrowl","3978","Y"
"3666809498","3666809498","bswallow","3572","Y"
"3670600494","3670600494","mcguire","2841","Y"
"3673205053","3673205053","czleech","3568","Y"
"3674600205","3674600205","mzcarr","3328","Y"
"3679505261","3679505261","gpickle","3123","Y"
"3681205703","3681205703","rlheureu","3664","Y"
"3682507451","3682507451","rzstotts","3345","Y"
"3686309824","3686309824","ezhoyos","3264","Y"
"3687005124","3687005124","dzhotchk","3755","Y"
"3687302674","3687302674","lzrobins","2651","Y"
"3691001925","3691001925","hutton","1165","Y"
"3691201748","3691201748","lstaton","3663","Y"
"3695405816","3695405816","ozmalave","3713","Y"
"3696203424","3696203424","fcooks","3306","Y"
"3701402014","3701402014","baedmond","3649","Y"
"3705304927","3705304927","mcgough","2657","Y"
"3709601315","3709601315","datomlin","2963","Y"
"3712704766","3712704766","eseale","3677","Y"
"3716609036","3716609036","leaddy","3152","Y"
"3723004024","3723004024","jahoman","3320","Y"
"3728902353","3728902353","vagaskin","2964","Y"
"3729104499","3729104499","taguess","3988","Y"
"3730600771","3730600771","mbarry","2972","Y"
"3736602747","3736602747","noland","1067","Y"
"3736906932","3736906932","berkley","2753","Y"
"3738303291","3738303291","easigler","1095","Y"
"3744107105","3744107105","saburdin","3640","Y"
"3746100822","3746100822","cstout","3275","Y"
"3749301116","3749301116","mastarr","3956","Y"
"3756607704","3756607704","caalbin","3692","Y"
"3759708455","3759708455","samontei","3874","Y"
"3760709409","3760709409","bapesce","3637","Y"
"3767304426","3767304426","scowles","3958","Y"
"3771303577","3771303577","rginn","3220","Y"
"3771403079","3771403079","vputman","3047","Y"
"3776005327","3776005327","shoemake","2695","Y"
"3784207466","3784207466","daparadi","3992","Y"
"3787609893","3787609893","easwart","3225","Y"
"3792801722","3792801722","bynum","2816","Y"
"3795206649","3795206649","gailey","1625","Y"
"3803402449","3803402449","raiken","1705","Y"
"3805505298","3805505298","dbpilkin","3135","Y"
"3808900136","3808900136","jmorales","3369","Y"
"3826400961","3826400961","gfinch","3902","Y"
"3826406131","3826406131","cravens","1111","Y"
"3830700232","3830700232","sreid","3389","Y"
"3831904949","3831904949","banner","2588","Y"
"3846208193","3846208193","dherod","3059","Y"
"3849809601","3849809601","jbbitner","3402","Y"
"3851306848","3851306848","apare","2956","Y"
"3851402102","3851402102","frly","3159","Y"
"3852804492","3852804492","cbmarcha","3704","Y"
"3862706178","3862706178","ghaynie","3955","Y"
"3870804190","3870804190","lshore","3265","Y"
"3872108083","3872108083","rbaillar","3771","Y"
"3876307842","3876307842","dunson","1064","Y"
"3879106523","3879106523","rringer","3432","Y"
"3880605325","3880605325","nbtetrea","3427","Y"
"3882609863","3882609863","rboyes","3185","Y"
"3889504703","3889504703","jaraujo","3468","Y"
"3892107556","3892107556","kbaubin","3324","Y"
"3895100501","3895100501","kbwilcox","4045","Y"
"3898405507","3898405507","byler","1011","Y"
"3903903307","3903903307","dcmercie","3975","Y"
"3907601072","3907601072","idailey","3605","Y"
"3908907565","3908907565","jviolett","3428","Y"
"3909303174","3909303174","pcpeek","3779","Y"
"3909803874","3909803874","lcmccaff","3377","Y"
"3909900391","3909900391","ehodges","2935","Y"
"3910806448","3910806448","tcolucci","3559","Y"
"3918606779","3918606779","hutter","3532","Y"
"3919002203","3919002203","ypeachey","2566","Y"
"3925405955","3925405955","infante","1143","Y"
"3933407724","3933407724","mschram","3508","Y"
"3933904788","3933904788","scboyett","3636","Y"
"3935505190","3935505190","kclarrab","2550","Y"
"3936306076","3936306076","jckahler","1010","Y"
"3939002115","3939002115","flaherty","1027","Y"
"3940305045","3940305045","kereel","3786","Y"
"3949401795","3949401795","ocmcnall","3139","Y"
"3953901363","3953901363","tmcclend","3012","Y"
"3954101482","3954101482","egleason","3292","Y"
"3962607660","3962607660","lnevins","3260","Y"
"3962709804","3962709804","mariani","2549","Y"
"3973007125","3973007125","ncsipple","3327","Y"
"3973303170","3973303170","taranda","3160","Y"
"3998400688","3998400688","echouse","2970","Y"
"4004609468","4004609468","cdbookma","3118","Y"
"4012108265","4012108265","joneves","3230","Y"
"4021000393","4021000393","econner","3392","Y"
"4025604325","4025604325","maramsay","3863","Y"
"4025604960","4025604960","michels","1072","Y"
"4032804674","4032804674","chew","1003","Y"
"4034202067","4034202067","kregan","3551","Y"
"4035300327","4035300327","fdramsey","2612","Y"
"4039709776","4039709776","bruben","3084","Y"
"4040409372","4040409372","jdyim","3689","Y"
"4040902117","4040902117","eddoe","3452","Y"
"4041902980","4041902980","pthigpen","2962","Y"
"4042509785","4042509785","ddpetree","3279","Y"
"4043300972","4043300972","mdbird","1063","Y"
"4052406505","4052406505","abolding","2852","Y"
"4053303316","4053303316","schapin","4020","Y"
"4054108339","4054108339","edtrexle","3329","Y"
"4054206419","4054206419","fstgerma","3212","Y"
"4059803771","4059803771","rgorham","3014","Y"
"4068002838","4068002838","schulte","1031","Y"
"4068005169","4068005169","mdbotell","2934","Y"
"4069204088","4069204088","dkunz","3224","Y"
"4071101475","4071101475","sblackmo","3909","Y"
"4071904043","4071904043","lmeacham","3184","Y"
"4072802651","4072802651","gdaquino","3953","Y"
"4075208273","4075208273","dmarti","3215","Y"
"4076302016","4076302016","adcronin","3557","Y"
"4077903148","4077903148","edchrist","3462","Y"
"4085808804","4085808804","ooxendin","3873","Y"
"4089203889","4089203889","adtyner","3715","Y"
"4090002966","4090002966","adblocke","3300","Y"
"4095608269","4095608269","lmichala","3064","Y"
"4097008161","4097008161","stricker","2911","Y"
"4102006775","4102006775","shzamudi","3596","Y"
"4113408611","4113408611","eesimas","4011","Y"
"4119106569","4119106569","jeeyoho","3169","Y"
"4120805311","4120805311","lufelker","3197","Y"
"4124805803","4124805803","cstandle","3894","Y"
"4133402071","4133402071","mebarger","3804","Y"
"4135900674","4135900674","vgentry","3505","Y"
"4135906990","4135906990","veaveril","3629","Y"
"4140303208","4140303208","keknudse","1088","Y"
"4146202628","4146202628","demotley","2830","Y"
"4154408215","4154408215","tburkes","2985","Y"
"4156108398","4156108398","ieakins","3141","Y"
"4156403438","4156403438","cferraro","2814","Y"
"4159407077","4159407077","hemanion","3907","Y"
"4160100413","4160100413","msandova","3246","Y"
"4161502293","4161502293","jeskelto","3942","Y"
"4161901639","4161901639","abeal","2905","Y"
"4178502080","4178502080","zepeda","2409","Y"
"4179703037","4179703037","aepickar","2883","Y"
"4182202259","4182202259","megann","2983","Y"
"4182800995","4182800995","knowles","2804","Y"
"4186206504","4186206504","brodeur","2377","Y"
"4186602347","4186602347","ayancey","3029","Y"
"4189006519","4189006519","mescanla","3190","Y"
"4189500212","4189500212","jrichard","2750","Y"
"4189509424","4189509424","jemarron","3570","Y"
"4191101345","4191101345","lmuller","3191","Y"
"4192500130","4192500130","mehunter","4019","Y"
"4205208566","4205208566","jisley","1603","Y"
"4205601851","4205601851","gbellamy","2932","Y"
"4207803670","4207803670","copley","1556","Y"
"4212109427","4212109427","jflingen","3054","Y"
"4212400813","4212400813","case","2791","Y"
"4215903770","4215903770","jholguin","3357","Y"
"4217300016","4217300016","martin","1018","Y"
"4219606069","4219606069","amccandl","3033","Y"
"4221904096","4221904096","durr","1586","Y"
"4222102340","4222102340","bfmonk","3708","Y"
"4226103092","4226103092","dfmcfarl","3796","Y"
"4229402365","4229402365","sfserna","3174","Y"
"4232205284","4232205284","sabrothe","2812","Y"
"4242504968","4242504968","dfharget","3817","Y"
"4244207032","4244207032","efflory","4021","Y"
"4249202839","4249202839","egilley","3784","Y"
"4253800242","4253800242","kffrazie","3344","Y"
"4261500338","4261500338","jfbaldwi","3475","Y"
"4263602369","4263602369","jdiehl","2973","Y"
"4263702699","4263702699","jfsledge","3560","Y"
"4266401961","4266401961","sdoran","2866","Y"
"4267003682","4267003682","lsamples","1870","Y"
"4269702290","4269702290","ichance","4016","Y"
"4272005744","4272005744","bfgott","3897","Y"
"4273503988","4273503988","hsalley","3685","Y"
"4277405545","4277405545","bgroom","3928","Y"
"4278406062","4278406062","mriojas","3282","Y"
"4279703397","4279703397","afbeers","3717","Y"
"4282802442","4282802442","kquarles","2845","Y"
"4284003768","4284003768","ckee","3171","Y"
"4287502068","4287502068","jfaust","2925","Y"
"4291201206","4291201206","copagan","3830","Y"
"4292804925","4292804925","hfmonten","1112","Y"
"4294206573","4294206573","bfthoma","4006","Y"
"4295400514","4295400514","mfsawyer","3219","Y"
"4312006998","4312006998","sgturnbo","2389","Y"
"4318506633","4318506633","rorenfro","3146","Y"
"4321004623","4321004623","equillen","3400","Y"
"4322103093","4322103093","bglamm","3364","Y"
"4323104089","4323104089","ggkohl","3899","Y"
"4325800307","4325800307","mgdawson","3429","Y"
"4326006416","4326006416","cunruh","3242","Y"
"4329502868","4329502868","dgparent","3712","Y"
"4330107570","4330107570","swarey","1747","Y"
"4332503265","4332503265","icounts","3451","Y"
"4333007056","4333007056","mgtull","4028","Y"
"4336803918","4336803918","wcaro","2833","Y"
"4342508112","4342508112","dolander","3196","Y"
"4343806132","4343806132","egclaypo","3826","Y"
"4350907623","4350907623","bgcaddel","3856","Y"
"4353101579","4353101579","rgromano","3930","Y"
"4353301119","4353301119","shasting","3176","Y"
"4362002859","4362002859","reynoso","2769","Y"
"4362904431","4362904431","kashmore","3494","Y"
"4372401049","4372401049","nsmart","3473","Y"
"4373500652","4373500652","hprince","3684","Y"
"4374009622","4374009622","egthach","3493","Y"
"4385708213","4385708213","egcastan","3131","Y"
"4394206018","4394206018","bgrosebe","3635","Y"
"4406304317","4406304317","ahbozema","3750","Y"
"4406700111","4406700111","khowens","1048","Y"
"4416103774","4416103774","gblanche","3647","Y"
"4425301537","4425301537","tsylvest","3166","Y"
"4425901434","4425901434","deal","3021","Y"
"4426706986","4426706986","mhbesset","3406","Y"
"4429103949","4429103949","thkirchn","3516","Y"
"4430604374","4430604374","mhtotten","3641","Y"
"4430909233","4430909233","hersh","1125","Y"
"4431400488","4431400488","underwoo","1007","Y"
"4440008197","4440008197","bhhallow","3800","Y"
"4443702936","4443702936","chbarbos","3307","Y"
"4445203670","4445203670","kcopley","4024","Y"
"4446301330","4446301330","sdunham","3595","Y"
"4450801341","4450801341","lhbrantl","3727","Y"
"4452809121","4452809121","chine","3592","Y"
"4463509160","4463509160","mblakesl","3538","Y"
"4464505705","4464505705","bkimura","3730","Y"
"4464505768","4464505768","bhritz","3793","Y"
"4465100463","4465100463","fabbott","3788","Y"
"4467206940","4467206940","wilmot","2786","Y"
"4468002387","4468002387","mhclouti","3772","Y"
"4468200913","4468200913","lsnider","3521","Y"
"4471904949","4471904949","lbanner","3643","Y"
"4478701305","4478701305","sdobson","2850","Y"
"4480500230","4480500230","thgeorge","3901","Y"
"4483606887","4483606887","chwasser","3573","Y"
"4491205463","4491205463","chbayles","1020","Y"
"4495804544","4495804544","ghstott","3564","Y"
"4496100083","4496100083","mjenkins","3805","Y"
"4502901718","4502901718","aieddy","3880","Y"
"4505504841","4505504841","dskeen","2879","Y"
"4507204997","4507204997","tijarman","4009","Y"
"4511501672","4511501672","waldrich","3891","Y"
"4512803108","4512803108","mihulsey","3269","Y"
"4516501293","4516501293","lbowden","2924","Y"
"4521601311","4521601311","nfink","3966","Y"
"4526900367","4526900367","cinewton","3237","Y"
"4532607382","4532607382","eiolguin","3187","Y"
"4534802023","4534802023","yryder","3167","Y"
"4542109603","4542109603","mbaranow","2752","Y"
"4542806317","4542806317","ghatten","2902","Y"
"4544305351","4544305351","boardman","1168","Y"
"4545405888","4545405888","tboykins","2992","Y"
"4553801458","4553801458","ksalgado","2987","Y"
"4554109655","4554109655","epeiffer","2982","Y"
"4557803500","4557803500","tforsyth","3252","Y"
"4574006458","4574006458","winder","1114","Y"
"4576403588","4576403588","aikingsl","3261","Y"
"4578008779","4578008779","kvaldovi","3583","Y"
"4588109316","4588109316","ailamkin","3686","Y"
"4592004673","4592004673","wdodds","3326","Y"
"4593308735","4593308735","jiharrol","3851","Y"
"4597402875","4597402875","flomax","2942","Y"
"4598205605","4598205605","vipeabod","3411","Y"
"4602809661","4602809661","cjmillet","3352","Y"
"4603101752","4603101752","boakley","3372","Y"
"4603208276","4603208276","lindholm","1058","Y"
"4603307167","4603307167","bremer","2075","Y"
"4603906716","4603906716","djbinion","3200","Y"
"4606404377","4606404377","jujstitt","2785","Y"
"4612702337","4612702337","ejsnodgr","2533","Y"
"4612702489","4612702489","esisk","3460","Y"
"4615400247","4615400247","mmoreno","3075","Y"
"4618004070","4618004070","ives","1092","Y"
"4628208351","4628208351","jseavey","2846","Y"
"4636809178","4636809178","wthelen","3366","Y"
"4640605151","4640605151","rloucks","3155","Y"
"4642409981","4642409981","ajeckard","3905","Y"
"4649606358","4649606358","tjkoller","3667","Y"
"4655304196","4655304196","ejloftin","2793","Y"
"4655607592","4655607592","imccollo","3445","Y"
"4656208921","4656208921","ihedden","2748","Y"
"4657500196","4657500196","cjaustin","3111","Y"
"4660302992","4660302992","aolivas","3381","Y"
"4663701472","4663701472","jjmelvin","3046","Y"
"4664304215","4664304215","chsisco","2789","Y"
"4667608469","4667608469","mjlaguna","3625","Y"
"4670302271","4670302271","mjirizar","3244","Y"
"4672105003","4672105003","rhambric","3645","Y"
"4676801285","4676801285","nkaiser","3019","Y"
"4679609155","4679609155","cjbrazie","3872","Y"
"4684100678","4684100678","ljlara","3148","Y"
"4685602389","4685602389","kjcastel","3927","Y"
"4686103344","4686103344","mjpond","1026","Y"
"4693407610","4693407610","jjgordy","3192","Y"
"4694201847","4694201847","bjlight","3914","Y"
"4698903228","4698903228","bcalkins","3849","Y"
"4704600556","4704600556","csmall","3700","Y"
"4706809038","4706809038","ndorton","3735","Y"
"4712600700","4712600700","bauer","2594","Y"
"4719903527","4719903527","bkmcmill","3552","Y"
"4720609668","4720609668","tkmair","3985","Y"
"4722108521","4722108521","bksuter","3421","Y"
"4724100112","4724100112","hkreynol","2559","Y"
"4744906489","4744906489","jkhartfi","3814","Y"
"4750006100","4750006100","youngs","2768","Y"
"4756700862","4756700862","mklynn","3253","Y"
"4756903602","4756903602","tgreenle","3281","Y"
"4762009731","4762009731","ebroomfi","3062","Y"
"4763403483","4763403483","aleger","3534","Y"
"4766504540","4766504540","lkswope","2855","Y"
"4769102739","4769102739","sbuford","3162","Y"
"4774304967","4774304967","mhorning","2382","Y"
"4780007818","4780007818","lkmartin","3977","Y"
"4793800681","4793800681","hkpace","1122","Y"
"4794809877","4794809877","bkwear","1731","Y"
"4796508053","4796508053","akhayash","3515","Y"
"4797306442","4797306442","tfederic","3009","Y"
"4797500314","4797500314","jpowers","3870","Y"
"4798002903","4798002903","bkeverha","2944","Y"
"4800204985","4800204985","psoper","3987","Y"
"4803009890","4803009890","theiss","1061","Y"
"4809905701","4809905701","elnichol","3008","Y"
"4813308951","4813308951","pdelozie","2877","Y"
"4816704135","4816704135","slcatron","3999","Y"
"4818506871","4818506871","ferland","1015","Y"
"4820905777","4820905777","tokilbur","3045","Y"
"4823004194","4823004194","jmuhamma","3766","Y"
"4825300095","4825300095","tbryant","3896","Y"
"4827006335","4827006335","lltoy","1093","Y"
"4830903263","4830903263","headley","1042","Y"
"4835307856","4835307856","fboden","3004","Y"
"4835506250","4835506250","klsiever","3321","Y"
"4836204798","4836204798","cllabont","3365","Y"
"4843207887","4843207887","fmohan","3383","Y"
"4846906494","4846906494","llfudge","1106","Y"
"4851904064","4851904064","slscoggi","3325","Y"
"4857804867","4857804867","tpenrod","1084","Y"
"4863206315","4863206315","khollist","3030","Y"
"4870000452","4870000452","poole","2163","Y"
"4871608002","4871608002","borst","1038","Y"
"4878002324","4878002324","kmcgrego","3456","Y"
"4879901673","4879901673","mcahill","2916","Y"
"4882002485","4882002485","llhan","2062","Y"
"4886008480","4886008480","ngravitt","3825","Y"
"4888706937","4888706937","mlzelaya","3920","Y"
"4889307849","4889307849","schabot","3101","Y"
"4889803213","4889803213","albarrow","2995","Y"
"4898207162","4898207162","vcraver","1103","Y"
"4905907619","4905907619","dunkle","1055","Y"
"4933109100","4933109100","munford","1059","Y"
"4936104131","4936104131","amdelgad","3280","Y"
"4939700542","4939700542","blang","2813","Y"
"4941302701","4941302701","kmoutlaw","3740","Y"
"4943500789","4943500789","lmmorin","3371","Y"
"4948501221","4948501221","thurman","2247","Y"
"4949701040","4949701040","orangel","3038","Y"
"4951900430","4951900430","smnunez","3127","Y"
"4954408828","4954408828","tmhavila","1060","Y"
"4956605958","4956605958","cmgaona","3682","Y"
"4958502875","4958502875","fmlomax","3887","Y"
"4959604187","4959604187","cmvan","3648","Y"
"4965200876","4965200876","lguy","2919","Y"
"4965407189","4965407189","smoffatt","2820","Y"
"4968607063","4968607063","lshubert","3764","Y"
"4971403958","4971403958","vdurden","2760","Y"
"4984801399","4984801399","mmcarlis","3042","Y"
"4986309372","4986309372","gyim","3095","Y"
"4987604807","4987604807","cage","1638","Y"
"4988506457","4988506457","tabbey","3177","Y"
"4988707000","4988707000","mswink","3469","Y"
"4995109185","4995109185","kstraka","3960","Y"
"4999002723","4999002723","lsouth","2868","Y"
"5001606818","5001606818","sfitz","3403","Y"
"5002501009","5002501009","dnlucero","3569","Y"
"5003409252","5003409252","rncordob","3506","Y"
"5004802845","5004802845","anomalle","3774","Y"
"5004807794","5004807794","schock","2049","Y"
"5009908085","5009908085","enaquila","3183","Y"
"5011403363","5011403363","gnmarqui","3317","Y"
"5012508745","5012508745","eneberso","3964","Y"
"5014404390","5014404390","cnmattos","1444","Y"
"5018607807","5018607807","hperdomo","3638","Y"
"5021101777","5021101777","longoria","2383","Y"
"5023709651","5023709651","piotrows","1123","Y"
"5025501749","5025501749","ineff","4032","Y"
"5026506974","5026506974","jndeans","3599","Y"
"5035908682","5035908682","vwork","3457","Y"
"5043206372","5043206372","fbennet","3487","Y"
"5044208971","5044208971","ebasinge","3594","Y"
"5044909843","5044909843","jnfehr","1689","Y"
"5045201884","5045201884","kherring","3984","Y"
"5045602480","5045602480","oacker","3523","Y"
"5049406169","5049406169","ologgins","3025","Y"
"5049708811","5049708811","onmckame","3096","Y"
"5051008243","5051008243","pnseibel","2900","Y"
"5053009758","5053009758","tnwendli","3624","Y"
"5055007358","5055007358","lbehr","4010","Y"
"5060800242","5060800242","snfrazie","2881","Y"
"5062605797","5062605797","cory","1264","Y"
"5065306127","5065306127","rnfant","3644","Y"
