kemid|me_dt_id|hist_inc_csh|hist_prin_csh|obj_id|ver_nbr|
032P011045|15.0|0.26|0.0|8529CD485E95060AE0404F8189D81C0B|1.0|
032P011045|16.0|0.1|0.0|8529CD485EE3060AE0404F8189D81C0B|1.0|
032P011045|17.0|0.94|0.0|8529CD485F31060AE0404F8189D81C0B|1.0|
032P011045|18.0|0.74|0.0|8529CD485F7F060AE0404F8189D81C0B|1.0|
032P011045|19.0|0.53|0.0|8529CD485FCD060AE0404F8189D81C0B|1.0|
032P011045|20.0|0.31|0.0|8529CD48601D060AE0404F8189D81C0B|1.0|
032P011045|21.0|0.83|0.0|8529CD48606D060AE0404F8189D81C0B|1.0|
032P011045|22.0|0.35|0.0|8529CD4860BD060AE0404F8189D81C0B|1.0|
032P011045|23.0|0.88|0.0|8529CD48610C060AE0404F8189D81C0B|1.0|
032P011045|24.0|0.95|0.0|8529CD48615B060AE0404F8189D81C0B|1.0|
032P011045|25.0|0.02|0.0|8529CD4861AA060AE0404F8189D81C0B|1.0|
032P011045|26.0|0.09|0.0|8529CD4861F9060AE0404F8189D81C0B|1.0|
032P011045|27.0|0.94|0.0|8529CD486248060AE0404F8189D81C0B|1.0|
032P011045|28.0|0.79|0.0|8529CD486297060AE0404F8189D81C0B|1.0|
032P011045|29.0|0.64|0.0|8529CD4862E6060AE0404F8189D81C0B|1.0|
032P011045|30.0|0.98|0.0|8529CD486335060AE0404F8189D81C0B|1.0|
032P011045|31.0|0.54|0.0|8529CD486384060AE0404F8189D81C0B|1.0|
037A014184|1.0|0.0|0.08|8529CD485A60060AE0404F8189D81C0B|1.0|
037A014184|2.0|0.0|0.08|8529CD485AAC060AE0404F8189D81C0B|1.0|
037A014184|3.0|0.0|0.08|8529CD485AF7060AE0404F8189D81C0B|1.0|
037A014184|4.0|0.0|0.08|8529CD485B42060AE0404F8189D81C0B|1.0|
037A014184|5.0|0.0|0.08|8529CD485B8E060AE0404F8189D81C0B|1.0|
037A014184|6.0|0.0|0.62|8529CD485BDB060AE0404F8189D81C0B|1.0|
037A014184|7.0|0.0|0.62|8529CD485C28060AE0404F8189D81C0B|1.0|
037A014184|8.0|0.0|0.62|8529CD485C75060AE0404F8189D81C0B|1.0|
037A014184|9.0|0.0|0.62|8529CD485CC3060AE0404F8189D81C0B|1.0|
037A014184|10.0|0.0|0.62|8529CD485D11060AE0404F8189D81C0B|1.0|
037A014184|11.0|0.0|0.62|8529CD485D5F060AE0404F8189D81C0B|1.0|
037A014184|12.0|0.0|0.62|8529CD485DAC060AE0404F8189D81C0B|1.0|
037A014184|13.0|0.0|0.62|8529CD485DFA060AE0404F8189D81C0B|1.0|
037A014184|14.0|0.0|0.62|8529CD485E48060AE0404F8189D81C0B|1.0|
037A014184|15.0|0.0|0.62|8529CD485E96060AE0404F8189D81C0B|1.0|
037A014184|16.0|0.0|0.62|8529CD485EE4060AE0404F8189D81C0B|1.0|
037A014184|17.0|0.0|0.62|8529CD485F32060AE0404F8189D81C0B|1.0|
037A014184|18.0|0.0|0.62|8529CD485F80060AE0404F8189D81C0B|1.0|
037A014184|19.0|0.0|0.62|8529CD485FCE060AE0404F8189D81C0B|1.0|
037A014184|20.0|0.0|0.53|8529CD48601E060AE0404F8189D81C0B|1.0|
037A014184|21.0|0.0|0.53|8529CD48606E060AE0404F8189D81C0B|1.0|
037A014184|22.0|0.0|0.0|8529CD4860BE060AE0404F8189D81C0B|1.0|
037A014184|23.0|0.0|0.0|8529CD48610D060AE0404F8189D81C0B|1.0|
037A014184|24.0|0.0|0.0|8529CD48615C060AE0404F8189D81C0B|1.0|
037A014184|25.0|0.0|0.0|8529CD4861AB060AE0404F8189D81C0B|1.0|
037A014184|26.0|0.0|0.0|8529CD4861FA060AE0404F8189D81C0B|1.0|
037A014184|27.0|0.0|0.0|8529CD486249060AE0404F8189D81C0B|1.0|
037A014184|28.0|0.0|0.0|8529CD486298060AE0404F8189D81C0B|1.0|
037A014184|29.0|0.0|0.0|8529CD4862E7060AE0404F8189D81C0B|1.0|
037A014184|30.0|0.0|0.0|8529CD486336060AE0404F8189D81C0B|1.0|
037A014184|31.0|0.0|0.0|8529CD486385060AE0404F8189D81C0B|1.0|
037A017013|1.0|0.26|0.83|8529CD485A61060AE0404F8189D81C0B|1.0|
037A017013|2.0|0.35|0.51|8529CD485AAD060AE0404F8189D81C0B|1.0|
037A017013|3.0|0.32|0.08|8529CD485AF8060AE0404F8189D81C0B|1.0|
037A017013|4.0|0.2|0.58|8529CD485B43060AE0404F8189D81C0B|1.0|
037A017013|5.0|0.2|0.81|8529CD485B8F060AE0404F8189D81C0B|1.0|
037A017013|6.0|0.05|0.94|8529CD485BDC060AE0404F8189D81C0B|1.0|
037A017013|7.0|0.98|0.05|8529CD485C29060AE0404F8189D81C0B|1.0|
037A017013|8.0|0.44|0.77|8529CD485C76060AE0404F8189D81C0B|1.0|
037A017013|9.0|0.68|0.77|8529CD485CC4060AE0404F8189D81C0B|1.0|
037A017013|10.0|0.45|0.88|8529CD485D12060AE0404F8189D81C0B|1.0|
037A017013|11.0|0.25|0.1|8529CD485D60060AE0404F8189D81C0B|1.0|
037A017013|12.0|0.31|0.85|8529CD485DAD060AE0404F8189D81C0B|1.0|
037A017013|13.0|0.62|0.04|8529CD485DFB060AE0404F8189D81C0B|1.0|
037A017013|14.0|0.54|0.44|8529CD485E49060AE0404F8189D81C0B|1.0|
037A017013|15.0|0.34|0.4|8529CD485E97060AE0404F8189D81C0B|1.0|
037A017013|16.0|0.31|0.97|8529CD485EE5060AE0404F8189D81C0B|1.0|
037A017013|17.0|0.25|0.04|8529CD485F33060AE0404F8189D81C0B|1.0|
037A017013|18.0|0.19|0.62|8529CD485F81060AE0404F8189D81C0B|1.0|
037A017013|19.0|0.99|0.04|8529CD485FCF060AE0404F8189D81C0B|1.0|
037A017013|20.0|0.29|0.74|8529CD48601F060AE0404F8189D81C0B|1.0|
037A017013|21.0|0.87|0.77|8529CD48606F060AE0404F8189D81C0B|1.0|
037A017013|22.0|0.73|0.24|8529CD4860BF060AE0404F8189D81C0B|1.0|
037A017013|23.0|0.98|0.59|8529CD48610E060AE0404F8189D81C0B|1.0|
037A017013|24.0|0.89|0.19|8529CD48615D060AE0404F8189D81C0B|1.0|
037A017013|25.0|0.4|0.69|8529CD4861AC060AE0404F8189D81C0B|1.0|
037A017013|26.0|0.32|0.26|8529CD4861FB060AE0404F8189D81C0B|1.0|
037A017013|27.0|0.02|0.0|8529CD48624A060AE0404F8189D81C0B|1.0|
037A017013|28.0|0.44|0.3|8529CD486299060AE0404F8189D81C0B|1.0|
037A017013|29.0|0.0|0.51|8529CD4862E8060AE0404F8189D81C0B|1.0|
037A017013|30.0|0.57|0.66|8529CD486337060AE0404F8189D81C0B|1.0|
037A017013|31.0|0.03|0.65|8529CD486386060AE0404F8189D81C0B|1.0|
037AS12302|1.0|0.6|0.93|8529CD485A62060AE0404F8189D81C0B|1.0|
037AS12302|2.0|0.77|0.93|8529CD485AAE060AE0404F8189D81C0B|1.0|
037AS12302|3.0|0.38|0.93|8529CD485AF9060AE0404F8189D81C0B|1.0|
037AS12302|4.0|0.76|0.6|8529CD485B44060AE0404F8189D81C0B|1.0|
037AS12302|5.0|0.76|0.6|8529CD485B90060AE0404F8189D81C0B|1.0|
037AS12302|6.0|0.5|0.6|8529CD485BDD060AE0404F8189D81C0B|1.0|
037AS12302|7.0|0.03|0.63|8529CD485C2A060AE0404F8189D81C0B|1.0|
037AS12302|8.0|0.09|0.63|8529CD485C77060AE0404F8189D81C0B|1.0|
037AS12302|9.0|0.52|0.63|8529CD485CC5060AE0404F8189D81C0B|1.0|
037AS12302|10.0|0.22|0.63|8529CD485D13060AE0404F8189D81C0B|1.0|
037AS12302|11.0|0.16|0.63|8529CD485D61060AE0404F8189D81C0B|1.0|
037AS12302|12.0|0.57|0.63|8529CD485DAE060AE0404F8189D81C0B|1.0|
037AS12302|13.0|0.91|0.63|8529CD485DFC060AE0404F8189D81C0B|1.0|
037AS12302|14.0|0.62|0.63|8529CD485E4A060AE0404F8189D81C0B|1.0|
037AS12302|15.0|0.74|0.63|8529CD485E98060AE0404F8189D81C0B|1.0|
037AS12302|16.0|0.8|0.63|8529CD485EE6060AE0404F8189D81C0B|1.0|
037AS12302|17.0|0.33|0.9|8529CD485F34060AE0404F8189D81C0B|1.0|
037AS12302|18.0|0.92|0.68|8529CD485F82060AE0404F8189D81C0B|1.0|
037AS12302|19.0|0.99|0.68|8529CD485FD0060AE0404F8189D81C0B|1.0|
037AS12302|20.0|0.7|0.68|8529CD486020060AE0404F8189D81C0B|1.0|
037AS12302|21.0|0.26|0.68|8529CD486070060AE0404F8189D81C0B|1.0|
037AS12302|22.0|0.67|0.68|8529CD4860C0060AE0404F8189D81C0B|1.0|
037AS12302|23.0|0.77|0.68|8529CD48610F060AE0404F8189D81C0B|1.0|
037AS12302|24.0|0.38|0.33|8529CD48615E060AE0404F8189D81C0B|1.0|
037AS12302|25.0|0.89|0.33|8529CD4861AD060AE0404F8189D81C0B|1.0|
037AS12302|26.0|0.92|0.33|8529CD4861FC060AE0404F8189D81C0B|1.0|
037AS12302|27.0|0.96|0.33|8529CD48624B060AE0404F8189D81C0B|1.0|
037AS12302|28.0|0.25|0.47|8529CD48629A060AE0404F8189D81C0B|1.0|
037AS12302|29.0|0.63|0.47|8529CD4862E9060AE0404F8189D81C0B|1.0|
037AS12302|30.0|0.21|0.47|8529CD486338060AE0404F8189D81C0B|1.0|
037AS12302|31.0|0.79|0.47|8529CD486387060AE0404F8189D81C0B|1.0|
037AS34082|1.0|0.02|0.2|8529CD485A63060AE0404F8189D81C0B|1.0|
037AS34082|2.0|0.11|0.2|8529CD485AAF060AE0404F8189D81C0B|1.0|
037AS34082|3.0|0.87|0.27|8529CD485AFA060AE0404F8189D81C0B|1.0|
037AS34082|4.0|0.83|0.27|8529CD485B45060AE0404F8189D81C0B|1.0|
037AS34082|5.0|0.93|0.27|8529CD485B91060AE0404F8189D81C0B|1.0|
037AS34082|6.0|0.21|0.27|8529CD485BDE060AE0404F8189D81C0B|1.0|
037AS34082|7.0|0.04|0.06|8529CD485C2B060AE0404F8189D81C0B|1.0|
037AS34082|8.0|0.18|0.06|8529CD485C78060AE0404F8189D81C0B|1.0|
037AS34082|9.0|0.65|0.06|8529CD485CC6060AE0404F8189D81C0B|1.0|
037AS34082|10.0|0.76|0.06|8529CD485D14060AE0404F8189D81C0B|1.0|
037AS34082|11.0|0.19|0.06|8529CD485D62060AE0404F8189D81C0B|1.0|
037AS34082|12.0|0.09|0.06|8529CD485DAF060AE0404F8189D81C0B|1.0|
037AS34082|13.0|0.82|0.06|8529CD485DFD060AE0404F8189D81C0B|1.0|
037AS34082|14.0|0.78|0.06|8529CD485E4B060AE0404F8189D81C0B|1.0|
037AS34082|15.0|0.49|0.06|8529CD485E99060AE0404F8189D81C0B|1.0|
037AS34082|16.0|0.71|0.06|8529CD485EE7060AE0404F8189D81C0B|1.0|
037AS34082|17.0|0.12|0.02|8529CD485F35060AE0404F8189D81C0B|1.0|
037AS34082|18.0|0.67|0.02|8529CD485F83060AE0404F8189D81C0B|1.0|
037AS34082|19.0|0.03|0.02|8529CD485FD1060AE0404F8189D81C0B|1.0|
037AS34082|20.0|0.6|0.02|8529CD486021060AE0404F8189D81C0B|1.0|
037AS34082|21.0|0.49|0.02|8529CD486071060AE0404F8189D81C0B|1.0|
037AS34082|22.0|0.22|0.02|8529CD4860C1060AE0404F8189D81C0B|1.0|
037AS34082|23.0|0.35|0.02|8529CD486110060AE0404F8189D81C0B|1.0|
037AS34082|24.0|0.89|0.02|8529CD48615F060AE0404F8189D81C0B|1.0|
037AS34082|25.0|0.65|0.02|8529CD4861AE060AE0404F8189D81C0B|1.0|
037AS34082|26.0|0.42|0.02|8529CD4861FD060AE0404F8189D81C0B|1.0|
037AS34082|27.0|0.11|0.02|8529CD48624C060AE0404F8189D81C0B|1.0|
037AS34082|28.0|0.91|0.02|8529CD48629B060AE0404F8189D81C0B|1.0|
037AS34082|29.0|0.71|0.02|8529CD4862EA060AE0404F8189D81C0B|1.0|
037AS34082|30.0|0.57|0.02|8529CD486339060AE0404F8189D81C0B|1.0|
037AS34082|31.0|0.43|0.02|8529CD486388060AE0404F8189D81C0B|1.0|
037AS35022|1.0|0.5|0.18|8529CD485A64060AE0404F8189D81C0B|1.0|
037AS35022|2.0|0.92|0.18|8529CD485AB0060AE0404F8189D81C0B|1.0|
037AS35022|3.0|0.13|0.18|8529CD485AFB060AE0404F8189D81C0B|1.0|
037AS35022|4.0|0.43|0.18|8529CD485B46060AE0404F8189D81C0B|1.0|
037AS35022|5.0|0.7|0.18|8529CD485B92060AE0404F8189D81C0B|1.0|
037AS35022|6.0|0.78|0.18|8529CD485BDF060AE0404F8189D81C0B|1.0|
037AS35022|7.0|0.84|0.18|8529CD485C2C060AE0404F8189D81C0B|1.0|
037AS35022|8.0|0.33|0.18|8529CD485C79060AE0404F8189D81C0B|1.0|
037AS35022|9.0|0.48|0.18|8529CD485CC7060AE0404F8189D81C0B|1.0|
037AS35022|10.0|0.53|0.18|8529CD485D15060AE0404F8189D81C0B|1.0|
037AS35022|11.0|0.79|0.18|8529CD485D63060AE0404F8189D81C0B|1.0|
037AS35022|12.0|0.03|0.18|8529CD485DB0060AE0404F8189D81C0B|1.0|
037AS35022|13.0|0.27|0.18|8529CD485DFE060AE0404F8189D81C0B|1.0|
037AS35022|14.0|0.51|0.18|8529CD485E4C060AE0404F8189D81C0B|1.0|
037AS35022|15.0|0.81|0.18|8529CD485E9A060AE0404F8189D81C0B|1.0|
037AS35022|16.0|0.13|0.18|8529CD485EE8060AE0404F8189D81C0B|1.0|
037AS35022|17.0|0.45|0.18|8529CD485F36060AE0404F8189D81C0B|1.0|
037AS35022|18.0|0.45|0.18|8529CD485F84060AE0404F8189D81C0B|1.0|
037AS35022|19.0|0.31|0.18|8529CD485FD2060AE0404F8189D81C0B|1.0|
037AS35022|20.0|0.08|0.18|8529CD486022060AE0404F8189D81C0B|1.0|
037AS35022|21.0|0.1|0.18|8529CD486072060AE0404F8189D81C0B|1.0|
037AS35022|22.0|0.1|0.18|8529CD4860C2060AE0404F8189D81C0B|1.0|
037AS35022|23.0|0.13|0.18|8529CD486111060AE0404F8189D81C0B|1.0|
037AS35022|24.0|0.78|0.18|8529CD486160060AE0404F8189D81C0B|1.0|
037AS35022|25.0|0.38|0.18|8529CD4861AF060AE0404F8189D81C0B|1.0|
037AS35022|26.0|0.98|0.18|8529CD4861FE060AE0404F8189D81C0B|1.0|
037AS35022|27.0|0.97|0.18|8529CD48624D060AE0404F8189D81C0B|1.0|
037AS35022|28.0|0.97|0.18|8529CD48629C060AE0404F8189D81C0B|1.0|
037AS35022|29.0|0.97|0.18|8529CD4862EB060AE0404F8189D81C0B|1.0|
037AS35022|30.0|0.25|0.18|8529CD48633A060AE0404F8189D81C0B|1.0|
037AS35022|31.0|0.53|0.18|8529CD486389060AE0404F8189D81C0B|1.0|
037AS36012|1.0|0.27|0.89|8529CD485A65060AE0404F8189D81C0B|1.0|
037AS36012|2.0|0.63|0.89|8529CD485AB1060AE0404F8189D81C0B|1.0|
037AS36012|3.0|0.49|0.89|8529CD485AFC060AE0404F8189D81C0B|1.0|
037AS36012|4.0|0.4|0.89|8529CD485B47060AE0404F8189D81C0B|1.0|
037AS36012|5.0|0.31|0.89|8529CD485B93060AE0404F8189D81C0B|1.0|
037AS36012|6.0|0.72|0.89|8529CD485BE0060AE0404F8189D81C0B|1.0|
037AS36012|7.0|0.12|0.89|8529CD485C2D060AE0404F8189D81C0B|1.0|
037AS36012|8.0|0.23|0.89|8529CD485C7A060AE0404F8189D81C0B|1.0|
037AS36012|9.0|0.16|0.89|8529CD485CC8060AE0404F8189D81C0B|1.0|
037AS36012|10.0|0.04|0.89|8529CD485D16060AE0404F8189D81C0B|1.0|
037AS36012|11.0|0.04|0.89|8529CD485D64060AE0404F8189D81C0B|1.0|
037AS36012|12.0|0.22|0.89|8529CD485DB1060AE0404F8189D81C0B|1.0|
037AS36012|13.0|0.85|0.89|8529CD485DFF060AE0404F8189D81C0B|1.0|
037AS36012|14.0|0.39|0.89|8529CD485E4D060AE0404F8189D81C0B|1.0|
037AS36012|15.0|0.97|0.89|8529CD485E9B060AE0404F8189D81C0B|1.0|
037AS36012|16.0|0.56|0.89|8529CD485EE9060AE0404F8189D81C0B|1.0|
037AS36012|17.0|0.15|0.89|8529CD485F37060AE0404F8189D81C0B|1.0|
037AS36012|18.0|0.55|0.0|8529CD485F85060AE0404F8189D81C0B|1.0|
037AS36012|19.0|0.87|0.0|8529CD485FD3060AE0404F8189D81C0B|1.0|
037AS36012|20.0|0.15|0.0|8529CD486023060AE0404F8189D81C0B|1.0|
037AS36012|21.0|0.95|0.0|8529CD486073060AE0404F8189D81C0B|1.0|
037AS36012|22.0|0.74|0.0|8529CD4860C3060AE0404F8189D81C0B|1.0|
037AS36012|23.0|0.55|0.0|8529CD486112060AE0404F8189D81C0B|1.0|
037AS36012|24.0|0.57|0.0|8529CD486161060AE0404F8189D81C0B|1.0|
037AS36012|25.0|0.6|0.0|8529CD4861B0060AE0404F8189D81C0B|1.0|
037AS36012|26.0|0.63|0.0|8529CD4861FF060AE0404F8189D81C0B|1.0|
037AS36012|27.0|0.28|0.0|8529CD48624E060AE0404F8189D81C0B|1.0|
037AS36012|28.0|0.93|0.0|8529CD48629D060AE0404F8189D81C0B|1.0|
037AS36012|29.0|0.58|0.0|8529CD4862EC060AE0404F8189D81C0B|1.0|
037AS36012|30.0|0.64|0.0|8529CD48633B060AE0404F8189D81C0B|1.0|
037AS36012|31.0|0.7|0.0|8529CD48638A060AE0404F8189D81C0B|1.0|
037AS38026|1.0|0.8|0.59|8529CD485A66060AE0404F8189D81C0B|1.0|
037AS38026|2.0|0.6|0.59|8529CD485AB2060AE0404F8189D81C0B|1.0|
037AS38026|3.0|0.85|0.59|8529CD485AFD060AE0404F8189D81C0B|1.0|
037AS38026|4.0|0.78|0.59|8529CD485B48060AE0404F8189D81C0B|1.0|
037AS38026|5.0|0.64|0.59|8529CD485B94060AE0404F8189D81C0B|1.0|
037AS38026|6.0|0.37|0.59|8529CD485BE1060AE0404F8189D81C0B|1.0|
037AS38026|7.0|0.71|0.59|8529CD485C2E060AE0404F8189D81C0B|1.0|
037AS38026|8.0|0.24|0.59|8529CD485C7B060AE0404F8189D81C0B|1.0|
037AS38026|9.0|0.2|0.59|8529CD485CC9060AE0404F8189D81C0B|1.0|
037AS38026|10.0|0.37|0.59|8529CD485D17060AE0404F8189D81C0B|1.0|
037AS38026|11.0|0.64|0.59|8529CD485D65060AE0404F8189D81C0B|1.0|
037AS38026|12.0|0.51|0.59|8529CD485DB2060AE0404F8189D81C0B|1.0|
037AS38026|13.0|0.26|0.59|8529CD485E00060AE0404F8189D81C0B|1.0|
037AS38026|14.0|0.43|0.59|8529CD485E4E060AE0404F8189D81C0B|1.0|
037AS38026|15.0|0.66|0.59|8529CD485E9C060AE0404F8189D81C0B|1.0|
037AS38026|16.0|0.16|0.59|8529CD485EEA060AE0404F8189D81C0B|1.0|
037AS38026|17.0|0.83|0.59|8529CD485F38060AE0404F8189D81C0B|1.0|
037AS38026|18.0|0.71|0.59|8529CD485F86060AE0404F8189D81C0B|1.0|
037AS38026|19.0|0.56|0.59|8529CD485FD4060AE0404F8189D81C0B|1.0|
037AS38026|20.0|0.76|0.59|8529CD486024060AE0404F8189D81C0B|1.0|
037AS38026|21.0|0.69|0.59|8529CD486074060AE0404F8189D81C0B|1.0|
037AS38026|22.0|0.77|0.59|8529CD4860C4060AE0404F8189D81C0B|1.0|
037AS38026|23.0|0.7|0.59|8529CD486113060AE0404F8189D81C0B|1.0|
037AS38026|24.0|0.87|0.59|8529CD486162060AE0404F8189D81C0B|1.0|
037AS38026|25.0|0.49|0.59|8529CD4861B1060AE0404F8189D81C0B|1.0|
037AS38026|26.0|0.57|0.59|8529CD486200060AE0404F8189D81C0B|1.0|
037AS38026|27.0|0.14|0.59|8529CD48624F060AE0404F8189D81C0B|1.0|
037AS38026|28.0|0.37|0.59|8529CD48629E060AE0404F8189D81C0B|1.0|
037AS38026|29.0|0.92|0.59|8529CD4862ED060AE0404F8189D81C0B|1.0|
037AS38026|30.0|0.38|0.59|8529CD48633C060AE0404F8189D81C0B|1.0|
037AS38026|31.0|0.84|0.59|8529CD48638B060AE0404F8189D81C0B|1.0|
037AS54239|4.0|0.0|0.0|8529CD485B49060AE0404F8189D81C0B|1.0|
037AS54239|5.0|0.0|0.31|8529CD485B95060AE0404F8189D81C0B|1.0|
037AS54239|6.0|0.9|0.31|8529CD485BE2060AE0404F8189D81C0B|1.0|
037AS54239|7.0|0.23|0.31|8529CD485C2F060AE0404F8189D81C0B|1.0|
037AS54239|8.0|0.86|0.01|8529CD485C7C060AE0404F8189D81C0B|1.0|
037AS54239|9.0|0.75|0.01|8529CD485CCA060AE0404F8189D81C0B|1.0|
037AS54239|10.0|0.91|0.01|8529CD485D18060AE0404F8189D81C0B|1.0|
037AS54239|11.0|0.44|0.01|8529CD485D66060AE0404F8189D81C0B|1.0|
037AS54239|12.0|0.16|0.01|8529CD485DB3060AE0404F8189D81C0B|1.0|
037AS54239|13.0|0.05|0.01|8529CD485E01060AE0404F8189D81C0B|1.0|
037AS54239|14.0|0.06|0.01|8529CD485E4F060AE0404F8189D81C0B|1.0|
037AS54239|15.0|0.27|0.01|8529CD485E9D060AE0404F8189D81C0B|1.0|
037AS54239|16.0|0.65|0.01|8529CD485EEB060AE0404F8189D81C0B|1.0|
037AS54239|17.0|0.13|0.01|8529CD485F39060AE0404F8189D81C0B|1.0|
037AS54239|18.0|0.15|0.01|8529CD485F87060AE0404F8189D81C0B|1.0|
037AS54239|19.0|0.98|0.01|8529CD485FD5060AE0404F8189D81C0B|1.0|
037AS54239|20.0|0.68|0.01|8529CD486025060AE0404F8189D81C0B|1.0|
037AS54239|21.0|0.41|0.01|8529CD486075060AE0404F8189D81C0B|1.0|
037AS54239|22.0|0.12|0.01|8529CD4860C5060AE0404F8189D81C0B|1.0|
037AS54239|23.0|0.93|0.01|8529CD486114060AE0404F8189D81C0B|1.0|
037AS54239|24.0|0.3|0.01|8529CD486163060AE0404F8189D81C0B|1.0|
037AS54239|25.0|0.73|0.01|8529CD4861B2060AE0404F8189D81C0B|1.0|
037AS54239|26.0|0.18|0.01|8529CD486201060AE0404F8189D81C0B|1.0|
037AS54239|27.0|0.97|0.31|8529CD486250060AE0404F8189D81C0B|1.0|
037AS54239|28.0|0.94|0.31|8529CD48629F060AE0404F8189D81C0B|1.0|
037AS54239|29.0|0.03|0.31|8529CD4862EE060AE0404F8189D81C0B|1.0|
037AS54239|30.0|0.26|0.31|8529CD48633D060AE0404F8189D81C0B|1.0|
037AS54239|31.0|0.49|0.31|8529CD48638C060AE0404F8189D81C0B|1.0|
037B011AG1|1.0|0.0|0.09|8529CD485A67060AE0404F8189D81C0B|1.0|
037B011AG1|2.0|0.0|0.14|8529CD485AB3060AE0404F8189D81C0B|1.0|
037B011AG1|3.0|0.0|0.89|8529CD485AFE060AE0404F8189D81C0B|1.0|
037B011AG1|4.0|0.0|0.04|8529CD485B4A060AE0404F8189D81C0B|1.0|
037B011AG1|5.0|0.0|0.2|8529CD485B96060AE0404F8189D81C0B|1.0|
037B011AG1|6.0|0.0|0.32|8529CD485BE3060AE0404F8189D81C0B|1.0|
037B011AG1|7.0|0.0|0.08|8529CD485C30060AE0404F8189D81C0B|1.0|
037B011AG1|8.0|0.0|0.99|8529CD485C7D060AE0404F8189D81C0B|1.0|
037B011AG1|9.0|0.0|0.48|8529CD485CCB060AE0404F8189D81C0B|1.0|
037B011AG1|10.0|0.0|0.52|8529CD485D19060AE0404F8189D81C0B|1.0|
037B011AG1|11.0|0.0|0.75|8529CD485D67060AE0404F8189D81C0B|1.0|
037B011AG1|12.0|0.0|0.19|8529CD485DB4060AE0404F8189D81C0B|1.0|
037B011AG1|13.0|0.0|0.01|8529CD485E02060AE0404F8189D81C0B|1.0|
037B011AG1|14.0|0.0|0.47|8529CD485E50060AE0404F8189D81C0B|1.0|
037B011AG1|15.0|0.0|0.73|8529CD485E9E060AE0404F8189D81C0B|1.0|
037B011AG1|16.0|0.0|0.87|8529CD485EEC060AE0404F8189D81C0B|1.0|
037B011AG1|17.0|0.0|0.82|8529CD485F3A060AE0404F8189D81C0B|1.0|
037B011AG1|18.0|0.0|0.24|8529CD485F88060AE0404F8189D81C0B|1.0|
037B011AG1|19.0|0.0|0.34|8529CD485FD6060AE0404F8189D81C0B|1.0|
037B011AG1|20.0|0.01|0.82|8529CD486026060AE0404F8189D81C0B|1.0|
037B011AG1|21.0|0.0|0.3|8529CD486076060AE0404F8189D81C0B|1.0|
037B011AG1|22.0|0.0|0.36|8529CD4860C6060AE0404F8189D81C0B|1.0|
037B011AG1|23.0|0.0|0.02|8529CD486115060AE0404F8189D81C0B|1.0|
037B011AG1|24.0|0.0|0.6|8529CD486164060AE0404F8189D81C0B|1.0|
037B011AG1|25.0|0.0|0.45|8529CD4861B3060AE0404F8189D81C0B|1.0|
037B011AG1|26.0|0.0|0.47|8529CD486202060AE0404F8189D81C0B|1.0|
037B011AG1|27.0|0.0|0.46|8529CD486251060AE0404F8189D81C0B|1.0|
037B011AG1|28.0|0.0|0.06|8529CD4862A0060AE0404F8189D81C0B|1.0|
037B011AG1|29.0|0.0|0.51|8529CD4862EF060AE0404F8189D81C0B|1.0|
037B011AG1|30.0|0.0|0.29|8529CD48633E060AE0404F8189D81C0B|1.0|
037B011AG1|31.0|0.0|0.28|8529CD48638D060AE0404F8189D81C0B|1.0|
037B012161|1.0|0.74|0.5|8529CD485A68060AE0404F8189D81C0B|1.0|
037B012161|2.0|0.67|0.5|8529CD485AB4060AE0404F8189D81C0B|1.0|
037B012161|3.0|0.51|0.5|8529CD485AFF060AE0404F8189D81C0B|1.0|
037B012161|4.0|0.24|0.5|8529CD485B4B060AE0404F8189D81C0B|1.0|
037B012161|5.0|0.28|0.5|8529CD485B97060AE0404F8189D81C0B|1.0|
037B012161|6.0|0.52|0.5|8529CD485BE4060AE0404F8189D81C0B|1.0|
037B012161|7.0|0.49|0.5|8529CD485C31060AE0404F8189D81C0B|1.0|
037B012161|8.0|0.5|0.5|8529CD485C7E060AE0404F8189D81C0B|1.0|
037B012161|9.0|0.27|0.5|8529CD485CCC060AE0404F8189D81C0B|1.0|
037B012161|10.0|0.47|0.5|8529CD485D1A060AE0404F8189D81C0B|1.0|
037B012161|11.0|0.83|0.5|8529CD485D68060AE0404F8189D81C0B|1.0|
037B012161|12.0|0.52|0.5|8529CD485DB5060AE0404F8189D81C0B|1.0|
037B012161|13.0|0.45|0.5|8529CD485E03060AE0404F8189D81C0B|1.0|
037B012161|14.0|0.97|0.5|8529CD485E51060AE0404F8189D81C0B|1.0|
037B012161|15.0|0.08|0.5|8529CD485E9F060AE0404F8189D81C0B|1.0|
037B012161|16.0|0.43|0.5|8529CD485EED060AE0404F8189D81C0B|1.0|
037B012161|17.0|0.07|0.5|8529CD485F3B060AE0404F8189D81C0B|1.0|
037B012161|18.0|0.37|0.5|8529CD485F89060AE0404F8189D81C0B|1.0|
037B012161|19.0|0.78|0.5|8529CD485FD7060AE0404F8189D81C0B|1.0|
037B012161|20.0|0.61|0.5|8529CD486027060AE0404F8189D81C0B|1.0|
037B012161|21.0|0.14|0.5|8529CD486077060AE0404F8189D81C0B|1.0|
037B012161|22.0|0.74|0.5|8529CD4860C7060AE0404F8189D81C0B|1.0|
037B012161|23.0|0.76|0.5|8529CD486116060AE0404F8189D81C0B|1.0|
