univ_fiscal_yr|fin_coa_cd|pos_benefit_typ_cd|obj_id|ver_nbr|pos_frng_bene_pct|pos_frngben_obj_cd|actv_ind|lbr_ben_rt_cat_cd|offset_fin_object_cd|offset_account_nbr|
2012.0|HO|R|EB48CCB8-E012-53DD-9075-1835F1E306CE|2.0|18.66|5772|Y|--|||
2012.0|IA|B|167E6E7C-EFE9-65E6-FA2E-CC53F5DBA6AF|2.0|8.82|5773|Y|--|||
2012.0|IA|E|839178E0-799E-CA0F-17B2-E35678579242|2.0|12.19|5772|Y|--|||
2012.0|IA|F|5D24CE07-EEAE-8288-C480-38FCACC443A8|2.0|7.0|5760|Y|--|||
2012.0|IA|G|6E421E7C-7FAB-54DD-793F-656F441E27FF|2.0|13.08|5625|Y|--|||
2012.0|IA|N|8313C8A8-ADD3-7F25-BDCD-6892D76138B5|2.0|0.0|5760|Y|--|||
2012.0|IA|R|F63135A4-FF08-3686-3B40-63B38C46E6FC|2.0|18.66|5772|Y|--|||
2012.0|IN|B|E82E13EA-290A-B487-AC51-4858A13C717B|2.0|8.82|5773|Y|--|||
2012.0|IN|E|D0635F1B-1F67-D5AF-AE89-72EA10D3347E|2.0|12.19|5772|Y|--|||
2012.0|IN|F|E63BDF01-5FF3-03DE-FD7C-01D1A92DD88D|2.0|7.0|5760|Y|--|||
2012.0|IN|G|97179DBB-F230-1A6B-6E0D-DC7006F76CAC|2.0|13.08|5625|Y|--|||
2012.0|IN|N|4CC6C30B-7E96-BA26-CFD5-52A1029C1110|2.0|0.0|5760|Y|--|||
2012.0|IN|R|ADC833C2-6859-0C91-3368-CAFFCD2A95E8|2.0|18.66|5772|Y|--|||
2012.0|KO|B|F1799C74-0D3C-C47B-4245-7362CB4D5F5A|2.0|8.82|5773|Y|--|||
2012.0|KO|E|64E7BC7F-84D7-C1BE-C2CC-DABCEB599934|2.0|12.19|5772|Y|--|||
2012.0|KO|F|ABCC7CF8-0D2D-69EE-4D0E-AAD861BB736C|2.0|7.0|5760|Y|--|||
2012.0|KO|G|34DB5697-DE37-7D76-DABB-6F9F95773D3B|2.0|13.08|5625|Y|--|||
2012.0|KO|N|0718DD68-CEEE-2B78-3A03-5BA8F11BEAA6|2.0|0.0|5760|Y|--|||
2012.0|KO|R|CF5E0B28-3C00-2703-6FEF-8872979CC0D0|2.0|18.66|5772|Y|--|||
2012.0|NW|B|0F9449D5-D397-150D-21DB-1F8AD6FD280A|2.0|8.82|5773|Y|--|||
2012.0|NW|E|34361980-BC1B-D1EE-3293-FD787BF40B02|2.0|12.19|5772|Y|--|||
2012.0|NW|F|83E335AF-2F7E-6609-8BE5-255B0153077A|2.0|7.0|5760|Y|--|||
2012.0|NW|G|34AC6CC5-69C3-3A4F-1424-AA7C9AAC328C|2.0|13.08|5625|Y|--|||
2012.0|NW|N|6BF688DD-B3C0-63A8-3ECB-8706E0A26ACA|2.0|0.0|5760|Y|--|||
2012.0|NW|R|8DB03D62-C825-D3A3-1232-2CE884708BB7|2.0|18.66|5772|Y|--|||
2012.0|SB|B|A4997459-74F5-57F3-D2C3-D5C85F78A507|2.0|8.82|5773|Y|--|||
2012.0|SB|E|9EE13CDA-4E67-97FB-2C56-C7F056D17116|2.0|12.19|5772|Y|--|||
2012.0|SB|F|0A1DFF39-200B-78AD-51EA-1714B55736B6|2.0|7.0|5760|Y|--|||
2012.0|SB|G|80D85C25-1FA1-86B9-0F55-4CCE7364042E|2.0|13.08|5625|Y|--|||
2012.0|SB|N|17A84F5F-E944-33D2-ECD3-61D8325FBD71|2.0|0.0|5760|Y|--|||
2012.0|SB|R|6D6533A2-BA3C-2F1F-9D12-D439E5A3E1CE|2.0|18.66|5772|Y|--|||
2012.0|SE|B|81BD0042-5D13-06CB-CC40-F2B539B7FF90|2.0|8.82|5773|Y|--|||
2012.0|SE|E|FF11FD6C-BB70-671E-783A-2EE4BF8FC7F0|2.0|12.19|5772|Y|--|||
2012.0|SE|F|482274ED-6763-AEEA-8002-2CAB0689888E|2.0|7.0|5760|Y|--|||
2012.0|SE|G|B3FD6E36-40B9-5CE1-0C7A-4490E87AE941|2.0|13.08|5625|Y|--|||
2012.0|SE|N|A4501C3C-0BDF-50AB-7332-8E9D3218E7BF|2.0|0.0|5760|Y|--|||
2012.0|SE|R|F46FD5E3-117E-B403-5E6F-AFD618EAFF3D|2.0|18.66|5772|Y|--|||
2012.0|UA|B|000E5B44-06FC-DDB8-E2A7-502BD6107018|2.0|8.82|5773|Y|--|||
2012.0|UA|E|49516884-C471-0CE9-11C6-41B3BC23D9AB|2.0|12.19|5772|Y|--|||
2012.0|UA|F|2E7EE893-8101-71A2-CCFA-8C04BCB3DD08|2.0|7.0|5760|Y|--|||
2012.0|UA|G|7EDE9C06-70EF-1289-0B1F-097486B57D90|2.0|13.08|5625|Y|--|||
2012.0|UA|N|3A18E485-A958-9588-9E30-13785275CEE0|2.0|0.0|5760|Y|--|||
2012.0|UA|R|76335CB1-2C94-A68F-EEB2-9883109BBE7F|2.0|18.66|5772|Y|--|||
2013.0|BA|B|7dfa2288-726d-42d7-ad9d-ba044fc2659b|2.0|8.82|5773|Y|--|||
2013.0|BA|E|2548748e-9892-4dd1-8527-d141a3a7f18b|2.0|12.19|5772|Y|--|||
2013.0|BA|F|df8a3565-7630-4227-b9b5-32ca8c43b88a|2.0|7.0|5760|Y|--|||
2013.0|BA|G|697c993f-dae7-45ee-9045-3a3525091b51|2.0|13.08|5625|Y|--|||
2013.0|BA|N|8858d659-49f5-424e-9599-65094327a3e9|2.0|0.0|5760|Y|--|||
2013.0|BA|R|f9a57ad0-e3d4-4ce8-af09-5b9aa5b2175e|2.0|18.66|5772|Y|--|||
2013.0|BL|B|473e140f-edce-4cd6-b654-c1ef362df987|2.0|8.82|5773|Y|--|||
2013.0|BL|E|befaab92-270e-412a-8705-6ce56b5bdf38|2.0|12.19|5772|Y|--|||
2013.0|BL|F|0899d7f0-3520-4507-8cec-c02797fc7037|2.0|7.0|5760|Y|--|||
2013.0|BL|G|96350790-a62f-4a89-8f86-67726912bae1|2.0|13.08|5625|Y|--|||
2013.0|BL|N|5f070942-29e5-4237-8985-1524cf9965ef|2.0|0.0|5760|Y|--|||
2013.0|BL|R|282e5eb9-0540-4507-b072-53654f53ed2f|2.0|18.66|5772|Y|--|||
2013.0|EA|B|c3bd81b1-27da-4d78-9877-939da33d4742|2.0|8.82|5773|Y|--|||
2013.0|EA|E|1814de76-f2a7-45f9-9794-6b1d77417514|2.0|12.19|5772|Y|--|||
2013.0|EA|F|675b9c26-781e-4e0e-8f87-ca2149e929bc|2.0|7.0|5760|Y|--|||
2013.0|EA|G|81da9e4e-901d-47b7-8baf-a1f8a75f166b|2.0|13.08|5625|Y|--|||
2013.0|EA|N|86ff38b1-cea1-4096-9560-2410988f889d|2.0|0.0|5760|Y|--|||
2013.0|EA|R|2b64394c-cd77-460c-aa1f-6f69cae19efe|2.0|18.66|5772|Y|--|||
2013.0|FW|B|66d6c59b-fbd8-4254-bedf-e6f81a607a0b|2.0|8.82|5773|Y|--|||
2013.0|FW|E|dd591cc7-aa63-4608-ba1b-0a67861653c4|2.0|12.19|5772|Y|--|||
2013.0|FW|F|aeabde9e-eef0-4778-b1c2-c949b925524d|2.0|7.0|5760|Y|--|||
2013.0|FW|G|c8e4230c-407e-42bd-b3d8-143f0c41aca9|2.0|13.08|5625|Y|--|||
2013.0|FW|N|a9f441e8-61c4-42ba-9027-7b77f6fbf836|2.0|0.0|5760|Y|--|||
2013.0|FW|R|0c713a2a-ea28-4574-ad7a-dcbbad43f029|2.0|18.66|5772|Y|--|||
2013.0|HO|B|30ac8d64-5ac0-49a1-8e1d-5df298d74f0f|2.0|8.82|5773|Y|--|||
2013.0|HO|E|33919ee2-4fea-44e1-8178-5296dde5897c|2.0|12.19|5772|Y|--|||
2013.0|HO|F|17e7a248-4389-4e71-8359-7ceb3efbea22|2.0|7.0|5760|Y|--|||
2013.0|HO|G|503e3915-9399-49de-bcf6-3390f9ebf824|2.0|13.08|5625|Y|--|||
2013.0|HO|N|ab22d998-9226-4a95-9bc8-5c0e51cc00a7|2.0|0.0|5760|Y|--|||
2013.0|HO|R|4d849040-89b0-4e97-890b-1978efe90ee8|2.0|18.66|5772|Y|--|||
2013.0|IA|B|288fba94-777b-4a44-87d3-87c65a911da3|2.0|8.82|5773|Y|--|||
2013.0|IA|E|6666ec84-7328-4ed5-8bb2-1985c9a07f5d|2.0|12.19|5772|Y|--|||
2013.0|IA|F|61b5a5c9-47e6-4e17-bf65-c335ea4f4f8b|2.0|7.0|5760|Y|--|||
2013.0|IA|G|6b0ed51b-9daf-4fd5-aa22-9c67e7997dcb|2.0|13.08|5625|Y|--|||
2013.0|IA|N|a9781dfc-6202-4969-a64d-b5858d2abc4f|2.0|0.0|5760|Y|--|||
2013.0|IA|R|fb904ba9-0540-4336-b5fe-fd7d747dc73c|2.0|18.66|5772|Y|--|||
2013.0|IN|B|9f796f52-c6a2-4aae-acb8-138a21310968|2.0|8.82|5773|Y|--|||
2013.0|IN|E|920fb642-cc53-4858-b2be-1069e73b79b1|2.0|12.19|5772|Y|--|||
2013.0|IN|F|e4d0d24c-987b-4e16-b869-80e10f06c649|2.0|7.0|5760|Y|--|||
2013.0|IN|G|4673a063-a518-4485-8f3c-b34b0dfdaf0d|2.0|13.08|5625|Y|--|||
2013.0|IN|N|43997575-7f5f-4dae-a55f-6ca1eb30f08e|2.0|0.0|5760|Y|--|||
2013.0|IN|R|bf76c3c5-a67d-4a39-8cf0-4257956197c9|2.0|18.66|5772|Y|--|||
2013.0|KO|B|71458d40-52aa-4475-9038-59b8d08b9fbf|2.0|8.82|5773|Y|--|||
2013.0|KO|E|49a511b7-964f-423b-8fa0-aabe03dffa85|2.0|12.19|5772|Y|--|||
2013.0|KO|F|6e0be427-928b-4b96-abc4-1aa4d9df9dff|2.0|7.0|5760|Y|--|||
2013.0|KO|G|ac9ea6e2-08f6-4499-a0ad-1c66f3992d21|2.0|13.08|5625|Y|--|||
2013.0|KO|N|fb08ea23-ab12-4a26-966a-d1fc143d53b2|2.0|0.0|5760|Y|--|||
2013.0|KO|R|9e901c97-22e6-49a9-869e-571b15f53a71|2.0|18.66|5772|Y|--|||
2013.0|NW|B|994b3d1f-b76c-46fe-b7cf-e03155f08909|2.0|8.82|5773|Y|--|||
2013.0|NW|E|3ac4d2ba-fac4-4e73-bc1a-2fab87c2f090|2.0|12.19|5772|Y|--|||
2013.0|NW|F|1520e8cf-3544-4fd8-96f0-ca76748a591d|2.0|7.0|5760|Y|--|||
2013.0|NW|G|1f167246-9bfd-48e8-998a-934dcae1ac7f|2.0|13.08|5625|Y|--|||
2013.0|NW|N|80e80323-fe75-4d23-ab48-126dd5caf90c|2.0|0.0|5760|Y|--|||
2013.0|NW|R|65623f21-8fe7-4973-8201-8e549c16d3ed|2.0|18.66|5772|Y|--|||
2013.0|SB|B|85f6d857-6080-4eb3-81f9-055a6ee9504d|2.0|8.82|5773|Y|--|||
2013.0|SB|E|1484b443-f678-4e82-a514-5218bd5bd3a9|2.0|12.19|5772|Y|--|||
2013.0|SB|F|2fc4f79c-aa81-41ad-ab92-0bf9ebf801d5|2.0|7.0|5760|Y|--|||
2013.0|SB|G|34495140-6df8-4ddb-aa45-b9f2c01d59f7|2.0|13.08|5625|Y|--|||
2013.0|SB|N|6ce1ab10-b589-4bc9-bab5-b00a68e6fe1e|2.0|0.0|5760|Y|--|||
2013.0|SB|R|1cc9b105-cce3-44ea-af62-9bf9867f6b1e|2.0|18.66|5772|Y|--|||
2013.0|SE|B|7cd793b7-98ac-4cbf-92e3-3a7ac3c2b6ed|2.0|8.82|5773|Y|--|||
2013.0|SE|E|e9ce0e5f-745a-404c-9225-f9bbac825518|2.0|12.19|5772|Y|--|||
2013.0|SE|F|0cc08752-4488-4c30-9c24-cbaab5d1ce9b|2.0|7.0|5760|Y|--|||
2013.0|SE|G|9263f00d-2ce9-420d-ac04-361e308cbcdf|2.0|13.08|5625|Y|--|||
2013.0|SE|N|e07df20e-215d-4ff6-a37e-880979c4df27|2.0|0.0|5760|Y|--|||
2013.0|SE|R|3b244bab-dd86-47c8-98e0-a2d32003f8cc|2.0|18.66|5772|Y|--|||
2013.0|UA|B|d845bae7-2937-4321-923f-c7a071ca06a4|2.0|8.82|5773|Y|--|||
2013.0|UA|E|5485e751-5deb-4f64-83fb-31f73a005c69|2.0|12.19|5772|Y|--|||
2013.0|UA|F|55fec21a-799b-427a-aedb-ff8020b64fc6|2.0|7.0|5760|Y|--|||
2013.0|UA|G|4b1234ce-ab3e-4e9e-b5b1-ed2863e893b5|2.0|13.08|5625|Y|--|||
2013.0|UA|N|f5375e3f-0eb0-4db5-88d5-dc3108fed195|2.0|0.0|5760|Y|--|||
2013.0|UA|R|b8619c02-d093-440f-90f7-ecc566f0eb78|2.0|18.66|5772|Y|--|||
2014.0|BA|B|6d752bea-82a6-4291-a79a-4c46e223621a|2.0|8.82|5773|Y|--|||
2014.0|BA|E|9dfb0432-12d8-4f91-9465-6f2b1ab4bcf9|2.0|12.19|5772|Y|--|||
2014.0|BA|F|1f2e6b88-8c0d-4cfb-aa12-478f63a596e6|2.0|7.0|5760|Y|--|||
2014.0|BA|G|d41f9fdc-8a42-4a6a-a5e3-b04d1c4634d8|2.0|13.08|5625|Y|--|||
2014.0|BA|N|5335ca6b-2899-4e1b-af3f-520b5e4944d2|2.0|0.0|5760|Y|--|||
2014.0|BA|R|93d3dc57-22f1-4b8a-b5bf-e7c1ba8ccefb|2.0|18.66|5772|Y|--|||
2014.0|BL|B|a6ebe538-1205-45f6-a377-d1a9bb7409b3|2.0|8.82|5773|Y|--|||
2014.0|BL|E|1e33bbee-8132-4531-82f2-6330ff1df6f6|2.0|12.19|5772|Y|--|||
2014.0|BL|F|3f625d92-ff37-46b8-b3f4-f1607d6cdc67|2.0|7.0|5760|Y|--|||
2014.0|BL|G|1b6dd865-5c70-4705-b6c3-3b2babb88c6c|2.0|13.08|5625|Y|--|||
2014.0|BL|N|f3f2010a-d044-4446-a8fa-4ec907b75800|2.0|0.0|5760|Y|--|||
2014.0|BL|R|83795247-da6e-4584-9213-05d77b0b2a7f|2.0|18.66|5772|Y|--|||
2014.0|EA|B|38d3a44f-b532-4fa7-a747-b3545e465c8e|2.0|8.82|5773|Y|--|||
2014.0|EA|E|1a637aca-beac-4611-b90d-bd34ab255333|2.0|12.19|5772|Y|--|||
2014.0|EA|F|e335ce00-58c2-4ea0-9e9d-e12edf937da5|2.0|7.0|5760|Y|--|||
2014.0|EA|G|53b87d88-c05c-4295-bd47-dde899e1e313|2.0|13.08|5625|Y|--|||
2014.0|EA|N|e1831864-5c70-43f9-a7e7-86208772b382|2.0|0.0|5760|Y|--|||
2014.0|EA|R|6129e56e-73f2-4170-b1e3-3044a506f749|2.0|18.66|5772|Y|--|||
2014.0|FW|B|bf73b077-cb4e-42bf-b56f-84bb35dd6f24|2.0|8.82|5773|Y|--|||
2014.0|FW|E|b533e831-20ef-4f53-ad16-bb0331e8e0bc|2.0|12.19|5772|Y|--|||
2014.0|FW|F|13e7414d-cf28-4c0c-9057-5a8e81793f58|2.0|7.0|5760|Y|--|||
2014.0|FW|G|23675c6c-9715-41b9-b1cf-2fc15000a427|2.0|13.08|5625|Y|--|||
2014.0|FW|N|e09c19bc-92c6-4698-8d58-bbc2909a9519|2.0|0.0|5760|Y|--|||
2014.0|FW|R|bbbea37d-d910-409c-af0d-964108c57e9e|2.0|18.66|5772|Y|--|||
2014.0|HO|B|fbeb906d-a0e6-4dff-8237-0c3a5ec276a9|2.0|8.82|5773|Y|--|||
2014.0|HO|E|229468f4-7bf1-48c3-9659-d4e50e9c3628|2.0|12.19|5772|Y|--|||
2014.0|HO|F|12b21b82-6ebc-4937-83d1-991246e5bcbe|2.0|7.0|5760|Y|--|||
2014.0|HO|G|773cfe1b-4ebb-4050-b7df-173eb8171ec6|2.0|13.08|5625|Y|--|||
2014.0|HO|N|34db6d09-0b1a-4fb8-8f97-ab53003fcca7|2.0|0.0|5760|Y|--|||
2014.0|HO|R|e10e75fc-9525-4479-b16f-bf90ef4c1b15|2.0|18.66|5772|Y|--|||
2014.0|IA|B|e46403b9-fbc5-47b3-ae51-80b9ed86a658|2.0|8.82|5773|Y|--|||
2014.0|IA|E|7a0a4ab8-e2f2-45f8-9996-2df9ae434fe0|2.0|12.19|5772|Y|--|||
2014.0|IA|F|65095220-7e7c-4598-b4e4-d09b7f11dfc9|2.0|7.0|5760|Y|--|||
2014.0|IA|G|5fc88c90-317c-463d-8513-891cc0f0372a|2.0|13.08|5625|Y|--|||
2014.0|IA|N|3c4c4fe3-49b7-4f5c-abf2-97496da372da|2.0|0.0|5760|Y|--|||
2014.0|IA|R|a11699e6-6837-4cc5-8a1a-b3ae142e0f14|2.0|18.66|5772|Y|--|||
2014.0|IN|B|00b49b0d-695f-48d1-b50a-5782cbd03e86|2.0|8.82|5773|Y|--|||
2014.0|IN|E|44f748ef-fca3-434c-9059-0e3bcca30c7f|2.0|12.19|5772|Y|--|||
2014.0|IN|F|1e06218f-5c01-429e-a43f-fd6b63956816|2.0|7.0|5760|Y|--|||
2014.0|IN|G|923e5069-16dc-4bfb-8b68-6647702293f0|2.0|13.08|5625|Y|--|||
2014.0|IN|N|1fece432-7e38-43a3-a4d2-2f91c162cb37|2.0|0.0|5760|Y|--|||
2014.0|IN|R|26a6a42e-599f-41ed-b576-e71b83198294|2.0|18.66|5772|Y|--|||
2014.0|KO|B|75e1f2bf-273c-41f5-9fe9-bef2f570e4c1|2.0|8.82|5773|Y|--|||
2014.0|KO|E|601242d4-91fc-456e-a22c-c98c7e4e599b|2.0|12.19|5772|Y|--|||
2014.0|KO|F|917ec4b9-b57b-4efb-9920-e8e612499396|2.0|7.0|5760|Y|--|||
2014.0|KO|G|94954378-489e-4bf7-9bd9-87615a35c23f|2.0|13.08|5625|Y|--|||
2014.0|KO|N|90e842a0-d39b-4e2f-a9f0-e304edda167f|2.0|0.0|5760|Y|--|||
2014.0|KO|R|58736efe-6ea2-4de4-b925-c5b72c9ad27c|2.0|18.66|5772|Y|--|||
2014.0|NW|B|18029ac3-d51d-4458-961e-2bca63e3030f|2.0|8.82|5773|Y|--|||
2014.0|NW|E|89b487ca-8875-43c4-a1fc-dc7a50353d9a|2.0|12.19|5772|Y|--|||
2014.0|NW|F|d8f3bce3-f985-49ea-a369-43a262ccd0d3|2.0|7.0|5760|Y|--|||
2014.0|NW|G|acda8c4f-6d89-4098-8c8a-fce251a2c1b5|2.0|13.08|5625|Y|--|||
2014.0|NW|N|60a6b72b-e972-49dc-8f6a-b65e569bbf05|2.0|0.0|5760|Y|--|||
2014.0|NW|R|feb262c8-c474-42e6-8afa-c230c6fec3c4|2.0|18.66|5772|Y|--|||
2014.0|SB|B|d64cb9b9-977c-45fe-9019-98567181f6ac|2.0|8.82|5773|Y|--|||
2014.0|SB|E|1b8df492-46c7-4265-97eb-d047fa85ec2d|2.0|12.19|5772|Y|--|||
2014.0|SB|F|293ad81e-8aa6-49d1-9161-9ff26f218236|2.0|7.0|5760|Y|--|||
2014.0|SB|G|b9a15461-07b9-4d48-83af-3e9949e581bb|2.0|13.08|5625|Y|--|||
2014.0|SB|N|986c78be-c8bd-4ed8-9dd3-956f2f6ba884|2.0|0.0|5760|Y|--|||
2014.0|SB|R|e156db0c-24f8-4841-ae0f-343ebea0b32a|2.0|18.66|5772|Y|--|||
2014.0|SE|B|29b2ede2-dcc6-469a-aab3-11550a635cab|2.0|8.82|5773|Y|--|||
2014.0|SE|E|0740a4be-f070-4ea6-9355-7fe698340734|2.0|12.19|5772|Y|--|||
2014.0|SE|F|28f3f4a8-1a6c-43a3-be19-031955a77a9e|2.0|7.0|5760|Y|--|||
2014.0|SE|G|41037def-d806-4781-b3bf-3373a8ec862e|2.0|13.08|5625|Y|--|||
2014.0|SE|N|c11db3fd-eb4f-4c72-b135-a96199f84b8a|2.0|0.0|5760|Y|--|||
2014.0|SE|R|3ff44426-b188-4bfc-8973-96989852bd98|2.0|18.66|5772|Y|--|||
2014.0|UA|B|d6ef8804-022c-4bfb-93b6-61122c01ea48|2.0|8.82|5773|Y|--|||
2014.0|UA|E|68010bff-e613-459b-b3c6-70d6763cb3c9|2.0|12.19|5772|Y|--|||
2014.0|UA|F|8df6dcd1-6ade-419d-8183-2c8a15ba2eb7|2.0|7.0|5760|Y|--|||
2014.0|UA|G|1ffec929-cac6-4211-b5b5-a5b748bc1cb5|2.0|13.08|5625|Y|--|||
2014.0|UA|N|b1ad143f-231f-4a4b-9dea-5e83d17dcdd0|2.0|0.0|5760|Y|--|||
2014.0|UA|R|cf25e9ae-925a-460c-85b9-bf818074576f|2.0|18.66|5772|Y|--|||
2015.0|BA|B|8d8ac246-bf7d-4452-a163-dc48ed9fcc63|2.0|8.82|5773|Y|--|||
2015.0|BA|E|32e9efa8-0236-4179-bf0d-06eb1850945f|2.0|12.19|5772|Y|--|||
2015.0|BA|F|f95dc13b-b07f-429a-a5a4-02ba7137a067|2.0|7.0|5760|Y|--|||
2015.0|BA|G|33186287-6dc3-45e8-b4ec-466ca0747b8d|2.0|13.08|5625|Y|--|||
2015.0|BA|N|d5c40887-86c7-4aa3-bc69-a3a7c40855fe|2.0|0.0|5760|Y|--|||
2015.0|BA|R|395dc9f6-c1af-4a92-8c50-737a3535ee21|2.0|18.66|5772|Y|--|||
2015.0|BL|B|ff7ced5c-091e-4d0d-8801-4cb09fd608d6|2.0|8.82|5773|Y|--|||
2015.0|BL|E|dc7278da-7dda-4881-a8c7-6e168c1c2ad2|2.0|12.19|5772|Y|--|||
2015.0|BL|F|834d358f-5798-4a8a-b48d-8ff1922ca7fa|2.0|7.0|5760|Y|--|||
2015.0|BL|G|664caf54-65ff-4e4f-82e3-7fe715a44edc|2.0|13.08|5625|Y|--|||
2015.0|BL|N|9c6385f7-d2e1-4751-b449-6cad7571dfdd|2.0|0.0|5760|Y|--|||
2015.0|BL|R|460418ff-bdc3-4613-9885-fcfc95639df4|2.0|18.66|5772|Y|--|||
2015.0|EA|B|fe47994e-ab37-4165-ae5e-f4cefbad04ed|2.0|8.82|5773|Y|--|||
2015.0|EA|E|c78be9a3-da6f-43dd-b76c-88384fbc613c|2.0|12.19|5772|Y|--|||
2015.0|EA|F|6653d82c-d28d-4837-b23c-7e3a084e4380|2.0|7.0|5760|Y|--|||
2015.0|EA|G|22bbc307-19ae-43a0-9e5d-b6db3530d784|2.0|13.08|5625|Y|--|||
2015.0|EA|N|43681455-8f86-416a-bda2-ab5a5480c6c1|2.0|0.0|5760|Y|--|||
2015.0|EA|R|a6b0cad5-d99d-48e5-9a6d-22193c1abdc2|2.0|18.66|5772|Y|--|||
2015.0|FW|B|aca49902-a0eb-40e4-b597-f4dd8aa603b9|2.0|8.82|5773|Y|--|||
2015.0|FW|E|94a2d9c9-c0fc-488d-99b9-4aa67acd3986|2.0|12.19|5772|Y|--|||
2015.0|FW|F|863ca5e0-5db9-42e1-9299-0400d4e82f35|2.0|7.0|5760|Y|--|||
2015.0|FW|G|01456918-8b83-4828-9d20-ed82f989c598|2.0|13.08|5625|Y|--|||
2015.0|FW|N|03de894e-1448-4753-a0c6-a60773e3ec4c|2.0|0.0|5760|Y|--|||
2015.0|FW|R|0fc7f22d-ce21-4942-a686-cc5eff8b650b|2.0|18.66|5772|Y|--|||
2015.0|HO|B|d07f0253-6320-47ba-956c-4654a501feed|2.0|8.82|5773|Y|--|||
2015.0|HO|E|eeed85da-4ce2-4ecb-9540-73b59bc0643e|2.0|12.19|5772|Y|--|||
2015.0|HO|F|c76f0213-49b8-4963-a954-fc6af28824cf|2.0|7.0|5760|Y|--|||
2015.0|HO|G|810c78e4-22c1-4d7c-a1af-ec2c1c7419b2|2.0|13.08|5625|Y|--|||
2015.0|HO|N|d1fa6cbd-d198-451d-b56e-1c116395f47d|2.0|0.0|5760|Y|--|||
2015.0|HO|R|3767c041-7592-4155-ade3-48f28e71e868|2.0|18.66|5772|Y|--|||
2015.0|IA|B|3dcbb1e0-1819-4fab-bb4e-9a6f2aac3c3b|2.0|8.82|5773|Y|--|||
2015.0|IA|E|6cc99e67-9cf1-4e46-8a26-93c8abcc5ea9|2.0|12.19|5772|Y|--|||
2015.0|IA|F|6f833c10-4a2b-4622-b811-0e6cccc7dc50|2.0|7.0|5760|Y|--|||
2015.0|IA|G|e5d02096-e04b-48fe-b463-3ac211828ae0|2.0|13.08|5625|Y|--|||
2015.0|IA|N|12601755-eded-4763-9889-b37bdd0beec5|2.0|0.0|5760|Y|--|||
2015.0|IA|R|d5519d3a-c500-4313-9e2e-a4485e14a0dc|2.0|18.66|5772|Y|--|||
2015.0|IN|B|17b2aebb-acf6-4807-a98b-13735668a669|2.0|8.82|5773|Y|--|||
2015.0|IN|E|d6968652-6977-4524-aa24-0840b0223a67|2.0|12.19|5772|Y|--|||
2015.0|IN|F|5795293e-4ca4-4179-8b55-dcc7f7cf6015|2.0|7.0|5760|Y|--|||
2015.0|IN|G|787ee9fc-0044-4865-b772-5cb756884679|2.0|13.08|5625|Y|--|||
2015.0|IN|N|56a53b88-7f0e-42e3-bc6c-94103bf6cbc6|2.0|0.0|5760|Y|--|||
2015.0|IN|R|d3b740c9-5a81-49cb-a553-9a7dfb3e8d9f|2.0|18.66|5772|Y|--|||
2015.0|KO|B|7e0edddf-d073-458d-866d-3195571fed8d|2.0|8.82|5773|Y|--|||
2015.0|KO|E|1570692b-f2b9-408a-b866-69b58813a770|2.0|12.19|5772|Y|--|||
2015.0|KO|F|2ac2db1b-4c6d-410e-93a8-203a803e0620|2.0|7.0|5760|Y|--|||
2015.0|KO|G|304937ef-2387-475c-9bd0-a8d0efbf6e7c|2.0|13.08|5625|Y|--|||
2015.0|KO|N|8869bb44-1d34-41f2-b82e-b85d123068ff|2.0|0.0|5760|Y|--|||
2015.0|KO|R|59667b75-8e0a-495e-8644-45cff81d4e55|2.0|18.66|5772|Y|--|||
2015.0|NW|B|f79f4d68-e62b-466a-9328-91bc95fa5e87|2.0|8.82|5773|Y|--|||
2015.0|NW|E|02157d17-4f79-4d3f-afaf-3d4d7e5ef441|2.0|12.19|5772|Y|--|||
2015.0|NW|F|5f09e622-1787-4348-9cb5-646d61f68bbb|2.0|7.0|5760|Y|--|||
2015.0|NW|G|a62d398f-4947-4c21-95e4-b0b3787e445b|2.0|13.08|5625|Y|--|||
2015.0|NW|N|71846885-973c-4408-a26f-eb0a472e6e32|2.0|0.0|5760|Y|--|||
2015.0|NW|R|53defa1c-5be4-4ccf-9ab7-93c3be358668|2.0|18.66|5772|Y|--|||
2015.0|SB|B|9fbc9640-512a-46bc-97f6-38c843a56b61|2.0|8.82|5773|Y|--|||
2015.0|SB|E|d4e91477-d78a-4b03-9f64-34098d8ff086|2.0|12.19|5772|Y|--|||
2015.0|SB|F|c6dbaa24-02c0-4d17-bdc0-abf2b618c0a7|2.0|7.0|5760|Y|--|||
2015.0|SB|G|9de0908c-3058-444f-8318-d9cf02e28327|2.0|13.08|5625|Y|--|||
2015.0|SB|N|97355403-f1ef-42cf-9800-e23ab6831888|2.0|0.0|5760|Y|--|||
2015.0|SB|R|c077176e-8d9e-4742-9a3d-8c70fcaf7e84|2.0|18.66|5772|Y|--|||
2015.0|SE|B|bfb95d38-8290-4f2f-a54b-1267782fee56|2.0|8.82|5773|Y|--|||
2015.0|SE|E|d794a531-9973-4baf-a983-fe195fb55657|2.0|12.19|5772|Y|--|||
2015.0|SE|F|bca7871b-e634-4c3e-a135-7a2d8c4667b5|2.0|7.0|5760|Y|--|||
2015.0|SE|G|b8af2cfb-afc0-4a11-bfcf-b64014f6b18c|2.0|13.08|5625|Y|--|||
