person_unvl_id|fin_coa_cd|org_cd|ver_nbr|rpts_to_fin_coa_cd|rpts_to_org_cd|pull_flag|
3949401795|BL|MULT|1.0|BL|ASDV|0.0|
3949401795|BL|MUMA|1.0|BL|MUS|0.0|
3949401795|BL|MUOR|1.0|BL|MUEN|0.0|
3949401795|BL|MUPB|1.0|BL|MUAD|0.0|
3949401795|BL|MUPF|1.0|BL|MUS|0.0|
3949401795|BL|MUPT|1.0|BL|MUTP|0.0|
3949401795|BL|MURG|1.0|BL|MUAD|0.0|
3949401795|BL|MUS|1.0|BL|BL|0.0|
3949401795|BL|MUSL|1.0|BL|LCL|0.0|
3949401795|BL|MUSP|1.0|BL|MUAD|0.0|
3949401795|BL|MUSS|1.0|BL|MUAR|0.0|
3949401795|BL|MUST|1.0|BL|MUTP|0.0|
3949401795|BL|MUTH|1.0|BL|MUAC|0.0|
3949401795|BL|MUTP|1.0|BL|MUS|0.0|
3949401795|BL|MUVO|1.0|BL|MUAM|0.0|
3949401795|BL|NAMS|1.0|BL|NFAS|0.0|
3949401795|BL|NCAR|1.0|BL|RPAD|0.0|
3949401795|BL|NCMC|1.0|BL|NFAS|0.0|
3949401795|BL|NELC|1.0|BL|ARSC|0.0|
3949401795|BL|NEUS|1.0|BL|ARSC|0.0|
3949401795|BL|NFAS|1.0|BL|CTE|0.0|
3949401795|BL|NHIS|1.0|BL|NFAS|0.0|
3949401795|BL|NPOL|1.0|BL|NFAS|0.0|
3949401795|BL|NTC|1.0|BL|RUGS|0.0|
3949401795|BL|NURS|1.0|BL|OACA|0.0|
3949401795|BL|OACA|1.0|BL|BL|0.0|
3949401795|BL|OADT|1.0|BL|BUS|0.0|
3949401795|BL|OAMH|1.0|BL|HIST|0.0|
3949401795|BL|OASD|1.0|BL|ASDV|0.0|
3949401795|BL|OCUD|1.0|BL|CTE|0.0|
3949401795|BL|OES|1.0|BL|ENSE|0.0|
3949401795|BL|OHIS|1.0|BL|RUGS|0.0|
3949401795|BL|OPT|1.0|BL|BL|0.0|
3949401795|BL|OPTL|1.0|BL|LCL|0.0|
3949401795|BL|ORIE|1.0|BL|OES|0.0|
3949401795|BL|OSFA|1.0|BL|OES|0.0|
3949401795|BL|OVER|1.0|BL|OACA|0.0|
3949401795|BL|PARK|1.0|BA|TRAN|0.0|
3949401795|BL|PHER|1.0|BL|RUGS|0.0|
3949401795|BL|PHYA|1.0|BL|PHYP|0.0|
3949401795|BL|PHYP|1.0|BL|BL|0.0|
3949401795|BL|PHYS|1.0|BL|ARSC|0.0|
3949401795|BL|PIRT|1.0|BL|RUGS|0.0|
3949401795|BL|PL|1.0|BL|ARSC|0.0|
3949401795|BL|PLAC|1.0|BL|ARSC|0.0|
3949401795|BL|PLIN|1.0|BL|BL|0.0|
3949401795|BL|POLS|1.0|BL|ARSC|0.0|
3949401795|BL|POYC|1.0|BL|RUGS|0.0|
3949401795|BL|PPSP|1.0|BL|PHYP|0.0|
3949401795|BL|PSAF|1.0|BL|HPER|0.0|
3949401795|BL|PSY|1.0|BL|ARSC|0.0|
3949401795|BL|QEND|1.0|BL|BL|0.0|
3949401795|BL|RCI|1.0|BL|RUGS|0.0|
3949401795|BL|RCOM|1.0|BL|RUAD|0.0|
3949401795|BL|RECS|1.0|BL|HPER|0.0|
3949401795|BL|REEI|1.0|BL|ARSC|0.0|
3949401795|BL|REGR|1.0|BL|OES|0.0|
3949401795|BL|REL|1.0|BL|ARSC|0.0|
3949401795|BL|RENA|1.0|BL|CMLT|0.0|
3949401795|BL|RESL|1.0|BL|RPAS|0.0|
3949401795|BL|RHS|1.0|BL|RCOM|0.0|
3949401795|BL|RIFI|1.0|BL|CEUS|0.0|
3949401795|BL|RLSS|1.0|BL|SLIS|0.0|
3949401795|BL|RPAD|1.0|BL|HPER|0.0|
3949401795|BL|RPAS|1.0|BL|DBFA|0.0|
3949401795|BL|RSPK|1.0|BL|RUAD|0.0|
3949401795|BL|RTVS|1.0|BL|EMAS|0.0|
3949401795|BL|RUAD|1.0|BL|RUGS|0.0|
3949401795|BL|RUGS|1.0|BL|BL|0.0|
3949401795|BL|SACR|1.0|BL|DFAC|0.0|
3949401795|BL|SACT|1.0|BL|SSER|0.0|
3949401795|BL|SADV|1.0|BL|SSER|0.0|
3949401795|BL|SAID|1.0|BL|OSFA|0.0|
3949401795|BL|SALC|1.0|BL|LRCS|0.0|
3949401795|BL|SCAM|1.0|BL|MATH|0.0|
3949401795|BL|SERA|1.0|BL|CTE|0.0|
3949401795|BL|SETH|1.0|BL|SSER|0.0|
3949401795|BL|SFEL|1.0|BL|LAWS|0.0|
3949401795|BL|SLAV|1.0|BL|ARSC|0.0|
3949401795|BL|SLEG|1.0|BL|SSER|0.0|
3949401795|BL|SLIS|1.0|BL|BL|0.0|
3949401795|BL|SOC|1.0|BL|ARSC|0.0|
3949401795|BL|SOCW|1.0|BL|OACA|0.0|
3949401795|BL|SORG|1.0|BL|BURS|0.0|
3949401795|BL|SPAN|1.0|BL|ARSC|0.0|
3949401795|BL|SPCM|1.0|BL|ARSC|0.0|
3949401795|BL|SPDB|1.0|BL|BSSP|0.0|
3949401795|BL|SPEA|1.0|BL|BL|0.0|
3949401795|BL|SPEC|1.0|BL|CLIN|0.0|
3949401795|BL|SPHS|1.0|BL|ARSC|0.0|
3949401795|BL|SPMG|1.0|BL|BUDG|0.0|
3949401795|BL|SRES|1.0|BL|SOC|0.0|
3949401795|BL|SRS|1.0|BL|RUAD|0.0|
3949401795|BL|SSAL|1.0|BL|SUMS|0.0|
3949401795|BL|SSED|1.0|BL|SSAL|0.0|
3949401795|BL|SSER|1.0|BL|BL|0.0|
3949401795|BL|SSHP|1.0|BL|SSAL|0.0|
3949401795|BL|SSJO|1.0|BL|SSAL|0.0|
3949401795|BL|SSLA|1.0|BL|SSAL|0.0|
3949401795|BL|SSMU|1.0|BL|SSAL|0.0|
3949401795|BL|SSOB|1.0|BL|SSAL|0.0|
3949401795|BL|SSOP|1.0|BL|SSAL|0.0|
3949401795|BL|SSRV|1.0|BL|LAWS|0.0|
3949401795|BL|SSSL|1.0|BL|SSAL|0.0|
3949401795|BL|STAT|1.0|BL|RUGS|0.0|
3949401795|BL|STF|1.0|BL|CSER|0.0|
3949401795|BL|STRA|1.0|BL|ASDV|0.0|
3949401795|BL|SUMS|1.0|BL|DFAC|0.0|
3949401795|BL|SURV|1.0|BL|RUGS|0.0|
3949401795|BL|SWNL|1.0|BL|LCL|0.0|
3949401795|BL|SYSC|1.0|BL|BL|0.0|
3949401795|BL|TAAL|1.0|BL|ARSC|0.0|
3949401795|BL|TBI|1.0|BL|TCIS|0.0|
3949401795|BL|TCHE|1.0|BL|TCIS|0.0|
3949401795|BL|TCIS|1.0|BL|CTE|0.0|
3949401795|BL|TCSC|1.0|BL|TCIS|0.0|
3949401795|BL|TEDU|1.0|BL|TCIS|0.0|
3949401795|BL|TEED|1.0|BL|EDUC|0.0|
3949401795|BL|TELC|1.0|BL|ARSC|0.0|
3949401795|BL|TENN|1.0|BL|HPER|0.0|
3949401795|BL|TERA|1.0|BL|EMAS|0.0|
3949401795|BL|TERC|1.0|BL|ARSC|0.0|
3949401795|BL|THTR|1.0|BL|ARSC|0.0|
3949401795|BL|TIUF|1.0|BL|TCIS|0.0|
3949401795|BL|TPHY|1.0|BL|TCIS|0.0|
3949401795|BL|UAFI|1.0|BL|UTTW|0.0|
3949401795|BL|UAFO|1.0|BL|UTTW|0.0|
3949401795|BL|UARC|1.0|BL|LCL|0.0|
3949401795|BL|UCLA|1.0|BL|UTTW|0.0|
3949401795|BL|UCRA|1.0|BL|BL|0.0|
3949401795|BL|UCRS|1.0|BL|BL|0.0|
3949401795|BL|UDIV|1.0|BL|DFAC|0.0|
3949401795|BL|UGCS|1.0|BL|BUS|0.0|
3949401795|BL|UGLL|1.0|BL|UTTW|0.0|
3949401795|BL|UHIS|1.0|BL|UTTW|0.0|
3949401795|BL|UIND|1.0|BL|UTTW|0.0|
3949401795|BL|UISM|1.0|BL|UTTW|0.0|
3949401795|BL|UNDG|1.0|BL|BUS|0.0|
3949401795|BL|UPOL|1.0|BL|UTTW|0.0|
3949401795|BL|URE|1.0|BL|UTTW|0.0|
3949401795|BL|USOC|1.0|BL|UTTW|0.0|
3949401795|BL|UTIL|1.0|BL|PHYP|0.0|
3949401795|BL|UTTW|1.0|BL|CTE|0.0|
3949401795|BL|VET|1.0|BL|SSER|0.0|
3949401795|BL|VICT|1.0|BL|ENG|0.0|
3949401795|BL|VPAS|1.0|BL|EMAS|0.0|
3949401795|BL|VPGA|1.0|BL|EXEC|0.0|
3949401795|BL|VPIT|1.0|BL|CSER|0.0|
3949401795|BL|WCEN|1.0|BL|ISS|0.0|
3949401795|BL|WEUR|1.0|BL|ARSC|0.0|
3949401795|BL|WKST|1.0|BL|BL|0.0|
3949401795|BL|WOAF|1.0|BL|EMAS|0.0|
3949401795|BL|WPTP|1.0|BL|RUGS|0.0|
3949401795|BL|WSCH|1.0|BL|EMAS|0.0|
