fin_coa_cd|account_nbr|fdoc_typ_cd|acct_dlgt_unvl_id|obj_id|ver_nbr|fdoc_aprv_from_amt|acct_dlgt_prmrt_cd|acct_dlgt_actv_cd|acct_dlgt_start_dt|fdoc_aprv_to_amt|
BA|9020650|AR|6090605470|0393A3CC8CEAA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|AT|5397206164|0393A3CC8E48A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|AT|6090605470|0393A3CC8CEBA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|AV|5397206164|0393A3CC8E4DA502E043814FD881A502|1.0||Y|Y|20031017000000||
BA|9020650|AV|6090605470|0393A3CC8CD4A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|BA|5397206164|0393A3CC8E50A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|BA|6090605470|0393A3CC8CD6A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|BT|5397206164|0393A3CC8E5DA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|BT|6090605470|0393A3CC8CE6A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|CRM|5397206164|0393A3CC8E4BA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|CRM|6090605470|0393A3CC8CE9A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|DI|5397206164|0393A3CC8E52A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|DI|6090605470|0393A3CC8CD8A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|DV|5397206164|0393A3CC8E51A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|DV|6090605470|0393A3CC8CD7A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|ELR|5397206164|0393A3CC8E49A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|ELR|6090605470|0393A3CC8CECA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|FR|5397206164|0393A3CC8E4AA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|FR|6090605470|0393A3CC8CEDA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|GEC|5397206164|0393A3CC8E53A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|GEC|6090605470|0393A3CC8CD9A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|IB|5397206164|0393A3CC8E54A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|IB|6090605470|0393A3CC8CDAA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|KFS|2966509283|0393A3CC8D39A502E043814FD881A502|1.0||N|N|20031017000000||
BA|9020650|KFS|5397206164|0393A3CC8CD2A502E043814FD881A502|1.0||N|N|20030210000000||
BA|9020650|ND|5397206164|0393A3CC8E55A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|ND|6090605470|0393A3CC8CDBA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|PCDO|6090605470|0393A3CC8CDDA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|PE|5397206164|0393A3CC8E56A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|PE|6090605470|0393A3CC8CDCA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|SACC|5397206164|0393A3CC8E5AA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|SACC|6090605470|0393A3CC8CE1A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|SOBJ|5397206164|0393A3CC8E5BA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|SOBJ|6090605470|0393A3CC8CE2A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|ST|5397206164|0393A3CC8E5EA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|ST|6090605470|0393A3CC8CE8A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020650|TF|5397206164|0393A3CC8E57A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020650|TF|6090605470|0393A3CC8CDEA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|AA|5397206164|0393A3CC8E30A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|ACCT|5397206164|0393A3CC8E34A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|ACCT|6090605470|0393A3CC8CC3A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|ADEL|5397206164|0393A3CC8E35A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|ADEL|6090605470|0393A3CC8CC4A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|AR|5397206164|0393A3CC8E31A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|AR|6090605470|0393A3CC8CCEA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|AT|5397206164|0393A3CC8E43A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|AT|6090605470|0393A3CC8CCFA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|AV|5397206164|0393A3CC8E3AA502E043814FD881A502|1.0||Y|Y|20031017000000||
BA|9020805|AV|6090605470|0393A3CC8CB8A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|BA|5397206164|0393A3CC8E3DA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|BA|6090605470|0393A3CC8CBAA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|BT|5397206164|0393A3CC8E2EA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|BT|6090605470|0393A3CC8CCAA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|CRM|5397206164|0393A3CC8E46A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|CRM|6090605470|0393A3CC8CCDA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|DI|5397206164|0393A3CC8E3FA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|DI|6090605470|0393A3CC8CBCA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|DV|5397206164|0393A3CC8E3EA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|DV|6090605470|0393A3CC8CBBA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|ELR|5397206164|0393A3CC8E44A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|ELR|6090605470|0393A3CC8CD0A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|FR|5397206164|0393A3CC8E45A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|FR|6090605470|0393A3CC8CD1A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|GEC|5397206164|0393A3CC8E40A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|GEC|6090605470|0393A3CC8CBDA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|IB|5397206164|0393A3CC8E41A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|IB|6090605470|0393A3CC8CBEA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|KFS|2966509283|0393A3CC8D38A502E043814FD881A502|1.0||N|N|20031017000000||
BA|9020805|KFS|5397206164|0393A3CC8CB6A502E043814FD881A502|1.0||N|N|20030210000000||
BA|9020805|ND|5397206164|0393A3CC8E42A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|ND|6090605470|0393A3CC8CBFA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|PCDO|6090605470|0393A3CC8CC1A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|PE|5397206164|0393A3CC8E32A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|PE|6090605470|0393A3CC8CC0A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|SACC|5397206164|0393A3CC8E36A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|SACC|6090605470|0393A3CC8CC5A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|SOBJ|5397206164|0393A3CC8E37A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|SOBJ|6090605470|0393A3CC8CC6A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|ST|5397206164|0393A3CC8E2FA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|ST|6090605470|0393A3CC8CCCA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020805|TF|5397206164|0393A3CC8E33A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020805|TF|6090605470|0393A3CC8CC2A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|AA|5397206164|0393A3CC8E73A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|ACCT|5397206164|0393A3CC8E68A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|ACCT|6090605470|0393A3CC8CFBA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|ADEL|5397206164|0393A3CC8E69A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|ADEL|6090605470|0393A3CC8CFCA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|AR|5397206164|0393A3CC8E74A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|AR|6090605470|0393A3CC8D06A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|AT|5397206164|0393A3CC8E75A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|AT|6090605470|0393A3CC8D07A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|AV|5397206164|0393A3CC8E6BA502E043814FD881A502|1.0||Y|Y|20031017000000||
BA|9020857|AV|6090605470|0393A3CC8CF0A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|BA|5397206164|0393A3CC8E6EA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|BA|6090605470|0393A3CC8CF2A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|BT|5397206164|0393A3CC8E63A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|BT|6090605470|0393A3CC8D02A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|CRM|5397206164|0393A3CC8E78A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|CRM|6090605470|0393A3CC8D05A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|DI|5397206164|0393A3CC8E70A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|DI|6090605470|0393A3CC8CF4A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|DV|5397206164|0393A3CC8E6FA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|DV|6090605470|0393A3CC8CF3A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|ELR|5397206164|0393A3CC8E76A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|ELR|6090605470|0393A3CC8D08A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|FR|5397206164|0393A3CC8E77A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|FR|6090605470|0393A3CC8D09A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|GEC|5397206164|0393A3CC8E71A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|GEC|6090605470|0393A3CC8CF5A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|IB|5397206164|0393A3CC8E64A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|IB|6090605470|0393A3CC8CF6A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|KFS|2966509283|0393A3CC8D3AA502E043814FD881A502|1.0||N|N|20031017000000||
BA|9020857|KFS|5397206164|0393A3CC8CEEA502E043814FD881A502|1.0||N|N|20030210000000||
BA|9020857|ND|5397206164|0393A3CC8E65A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|ND|6090605470|0393A3CC8CF7A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|PCDO|6090605470|0393A3CC8CF9A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|PE|5397206164|0393A3CC8E66A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|PE|6090605470|0393A3CC8CF8A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|SACC|5397206164|0393A3CC8E60A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|SACC|6090605470|0393A3CC8CFDA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|SOBJ|5397206164|0393A3CC8E61A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|SOBJ|6090605470|0393A3CC8CFEA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|ST|5397206164|0393A3CC8E72A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|ST|6090605470|0393A3CC8D04A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020857|TF|5397206164|0393A3CC8E67A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020857|TF|6090605470|0393A3CC8CFAA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|AA|5397206164|0393A3CC8EA5A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|ACCT|5397206164|0393A3CC8E9EA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|ACCT|6090605470|0393A3CC8CA7A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|ADEL|5397206164|0393A3CC8E9FA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|ADEL|6090605470|0393A3CC8CA8A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|AR|5397206164|0393A3CC8EA6A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|AR|6090605470|0393A3CC8CB2A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|AT|5397206164|0393A3CC8EA7A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|AT|6090605470|0393A3CC8CB3A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|AV|5397206164|0393A3CC8E93A502E043814FD881A502|1.0||Y|Y|20031017000000||
BA|9020860|AV|6090605470|0393A3CC8C9CA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|BA|5397206164|0393A3CC8E96A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|BA|6090605470|0393A3CC8C9EA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|BT|5397206164|0393A3CC8EA3A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|BT|6090605470|0393A3CC8CAEA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|CRM|5397206164|0393A3CC8EAAA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|CRM|6090605470|0393A3CC8CB1A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|DI|5397206164|0393A3CC8E98A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|DI|6090605470|0393A3CC8CA0A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|DV|5397206164|0393A3CC8E97A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|DV|6090605470|0393A3CC8C9FA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|ELR|5397206164|0393A3CC8EA8A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|ELR|6090605470|0393A3CC8CB4A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|FR|5397206164|0393A3CC8EA9A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|FR|6090605470|0393A3CC8CB5A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|GEC|5397206164|0393A3CC8E99A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|GEC|6090605470|0393A3CC8CA1A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|IB|5397206164|0393A3CC8E9AA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|IB|6090605470|0393A3CC8CA2A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|KFS|2966509283|0393A3CC8D35A502E043814FD881A502|1.0||N|N|20031017000000||
BA|9020860|KFS|5397206164|0393A3CC8C9AA502E043814FD881A502|1.0||N|N|20030210000000||
BA|9020860|ND|5397206164|0393A3CC8E9BA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|ND|6090605470|0393A3CC8CA3A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|PCDO|6090605470|0393A3CC8CA5A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|PE|5397206164|0393A3CC8E9CA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|PE|6090605470|0393A3CC8CA4A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|SACC|5397206164|0393A3CC8EA0A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|SACC|6090605470|0393A3CC8CA9A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|SOBJ|5397206164|0393A3CC8EA1A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|SOBJ|6090605470|0393A3CC8CAAA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|ST|5397206164|0393A3CC8EA4A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|ST|6090605470|0393A3CC8CB0A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9020860|TF|5397206164|0393A3CC8E9DA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9020860|TF|6090605470|0393A3CC8CA6A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021004|AA|5397206164|0393A3CC9116A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|ACCT|5397206164|0393A3CC9117A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|ADEL|5397206164|0393A3CC9118A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|AR|5397206164|0393A3CC9119A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|AT|5397206164|0393A3CC911AA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|AV|5397206164|0393A3CC911BA502E043814FD881A502|1.0||Y|Y|20031017000000||
BA|9021004|BA|5397206164|0393A3CC911CA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|BT|5397206164|0393A3CC911FA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|CRM|5397206164|0393A3CC9120A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|DI|5397206164|0393A3CC9121A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|DV|5397206164|0393A3CC9122A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|ELR|5397206164|0393A3CC9123A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|FR|5397206164|0393A3CC9125A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|GEC|5397206164|0393A3CC9126A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|IB|5397206164|0393A3CC9127A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|KFS|2253805465|0393A3CC912EA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|ND|5397206164|0393A3CC9128A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|PE|5397206164|0393A3CC9129A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|SACC|5397206164|0393A3CC912AA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|SOBJ|5397206164|0393A3CC912BA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|ST|5397206164|0393A3CC912CA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021004|TF|5397206164|0393A3CC912DA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|AA|5397206164|0393A3CC8E28A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|ACCT|5397206164|0393A3CC8E17A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|ACCT|6090605470|0393A3CC8C8BA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|ADEL|5397206164|0393A3CC8E18A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|ADEL|6090605470|0393A3CC8C8CA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|AR|5397206164|0393A3CC8E29A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|AR|6090605470|0393A3CC8C96A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|AT|5397206164|0393A3CC8E2AA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|AT|6090605470|0393A3CC8C97A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|AV|5397206164|0393A3CC8E1CA502E043814FD881A502|1.0||Y|Y|20031017000000||
BA|9021104|AV|6090605470|0393A3CC8C80A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|BA|5397206164|0393A3CC8E1FA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|BA|6090605470|0393A3CC8C82A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|BT|5397206164|0393A3CC8E26A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|BT|6090605470|0393A3CC8C92A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|CRM|5397206164|0393A3CC8E2DA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|CRM|6090605470|0393A3CC8C95A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|DI|5397206164|0393A3CC8E21A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|DI|6090605470|0393A3CC8C84A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|DV|5397206164|0393A3CC8E20A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|DV|6090605470|0393A3CC8C83A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|ELR|5397206164|0393A3CC8E2BA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|ELR|6090605470|0393A3CC8C98A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|FR|5397206164|0393A3CC8E2CA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|FR|6090605470|0393A3CC8C99A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|GEC|5397206164|0393A3CC8E22A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|GEC|6090605470|0393A3CC8C85A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|IB|5397206164|0393A3CC8E23A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|IB|6090605470|0393A3CC8C86A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|KFS|2966509283|0393A3CC8D34A502E043814FD881A502|1.0||N|N|20031017000000||
BA|9021104|KFS|5368508241|0393A3CC8C1DA502E043814FD881A502|1.0||N|N|20001129000000||
BA|9021104|KFS|5397206164|0393A3CC8C1CA502E043814FD881A502|1.0||N|N|20030210000000||
BA|9021104|KFS|6090605470|0393A3CC8C1BA502E043814FD881A502|1.0||Y|N|20001129000000||
BA|9021104|ND|5397206164|0393A3CC8E24A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|ND|6090605470|0393A3CC8C87A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|PCDO|6090605470|0393A3CC8C89A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|PE|5397206164|0393A3CC8E15A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|PE|6090605470|0393A3CC8C88A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|SACC|5397206164|0393A3CC8E19A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|SACC|6090605470|0393A3CC8C8DA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|SOBJ|5397206164|0393A3CC8E1AA502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|SOBJ|6090605470|0393A3CC8C8EA502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|ST|5397206164|0393A3CC8E27A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|ST|6090605470|0393A3CC8C94A502E043814FD881A502|1.0||Y|N|20021003000000||
BA|9021104|TF|5397206164|0393A3CC8E16A502E043814FD881A502|1.0||N|Y|20031017000000||
BA|9021104|TF|6090605470|0393A3CC8C8AA502E043814FD881A502|1.0||Y|N|20021003000000||
BL|1020087|REQS|1701207121|633893F1B8ABBA2BE0404F8189D82E0E|1.0||N|Y|||
BL|1031400|BC|6110703327|DB252876-62DE-2A4D-08E9-0A192A9EA61F|1.0||N|Y|20080122000000||
BL|1031400|KFS|1469805442|0393A3CC8844A502E043814FD881A502|1.0||Y|N|||
BL|1031400|KFS|3106006335|0393A3CC8841A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|1031400|KFS|4318506633|0393A3CC8842A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|1031400|KFS|6110703327|0393A3CC8843A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|1031420|KFS|1469805442|0393A3CC8847A502E043814FD881A502|1.0||Y|N|||
BL|1031420|KFS|4318506633|0393A3CC8845A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|1031420|KFS|6110703327|0393A3CC8846A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|1031420|PREQ|3098006714|633893F1B8ADBA2BE0404F8189D82E0E|1.0||N|Y|20090501000000|1000.0|
BL|1031420|PREQ|4287502068|633893F1B8AEBA2BE0404F8189D82E0E|1.0||N|Y|20090501000000|500.0|
BL|1031420|PREQ|6110703327|633893F1B8ACBA2BE0404F8189D82E0E|1.0||Y|Y|20090501000000|5000.0|
BL|1031420|REQS|3736906932|362D6DF0926B8070E043814FD8818070|1.0||N|Y|20070725000000|500.0|
BL|1031467|KFS|4318506633|0393A3CC8848A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|1031467|KFS|6110703327|0393A3CC8849A502E043814FD881A502|1.0||Y|N|19971031000000||
BL|1031467|REQS|3744107105|E4B041AA-787D-FC5B-7E41-E6CBF4AA00B5|1.0||Y|Y|20070925000000||
BL|1031467|REQS|4706809038|94616702-AA5A-7E4A-9516-D29C3A5A6EEE|1.0||N|Y|20070925000000||
BL|1031497|KFS|1469805442|0393A3CC884DA502E043814FD881A502|1.0||Y|N|||
BL|1031497|KFS|3106006335|0393A3CC884AA502E043814FD881A502|1.0||Y|N|19950111000000||
BL|1031497|KFS|4318506633|0393A3CC884BA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|1031497|KFS|6110703327|0393A3CC884CA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2131401|KFS|4318506633|0393A3CC884EA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2131401|KFS|6110703327|0393A3CC884FA502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231401|BC|1959008511|09A0CD3C-E909-6C31-2887-1CFB08270B57|1.0||N|Y|20080122000000||
BL|2231401|KFS|1469805442|0393A3CC8853A502E043814FD881A502|1.0||Y|N|||
BL|2231401|KFS|3106006335|0393A3CC8850A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231401|KFS|4318506633|0393A3CC8851A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231401|KFS|6110703327|0393A3CC8852A502E043814FD881A502|1.0||Y|N|19970113000000||
