doc_typ_id|doc_stat_nm|ver_nbr|obj_id|cat_nm|seq_no|
3321|Pending Payment Hold|1.0|ccf528b2-529c-41fb-bd15-f3291770376b|COMPLETE STATUSES|30.0|
3321|Pending Print|1.0|34a58b54-60b8-4f03-affd-a2311addd202|INCOMPLETE STATUSES|13.0|
3321|Pending Remove Hold|1.0|234c06a0-343f-48af-975c-bf19dc3886ba|COMPLETE STATUSES|31.0|
3321|Pending Reopen|1.0|84c1af33-f407-4ed4-93af-67fd967fd92d|COMPLETE STATUSES|32.0|
3321|Pending Retransmit|1.0|671736b4-9f6b-41d3-8069-819567ae0263|COMPLETE STATUSES|33.0|
3321|Pending Void|1.0|aa9d3db6-bb6e-455e-b239-718a0ece78cc|COMPLETE STATUSES|34.0|
3321|Pending cxml|1.0|05678784-d9e5-4817-8951-9c689e85ea6e|INCOMPLETE STATUSES|14.0|
3321|Retired Version|1.0|8cbaa5ab-f8f8-4bda-8282-590a6bd9a082|COMPLETE STATUSES|35.0|
3321|Void|1.0|6f3863a2-310a-41a6-8f06-89e7cf542e12|COMPLETE STATUSES|36.0|
3321|Waiting for Department|1.0|174466d2-d5ce-45b8-9eae-43397a624790|INCOMPLETE STATUSES|15.0|
3321|Waiting for Vendor|1.0|4f405fd3-a6fb-4fc9-be8a-4eb0e5ab0027|INCOMPLETE STATUSES|16.0|
3322|Awaiting Budget Approval|1.0|6109573c-daf2-44b9-a9e9-9e355d3b692e|INCOMPLETE STATUSES|6.0|
3322|Awaiting C and G Approval|1.0|bc3c86a9-15d7-496b-af72-5778efce38b2|INCOMPLETE STATUSES|5.0|
3322|Awaiting Commodity Code Approval|1.0|6b180e52-11ce-432a-8ebe-07cc2fcbfb1c|INCOMPLETE STATUSES|4.0|
3322|Awaiting Fiscal Officer Review|1.0|ae4d5dce-daaf-42a2-bc89-a470d730d538|INCOMPLETE STATUSES|1.0|
3322|Awaiting New Unordered Item Review|1.0|aa34c9f3-fc31-4828-89ad-059c1228b06f|INCOMPLETE STATUSES|2.0|
3322|Awaiting Purchasing Approval|1.0|0eabefd9-2263-4fa9-a365-d1c3de329361|INCOMPLETE STATUSES|3.0|
3322|Awaiting Tax Approval|1.0|a4d4987f-342c-420b-b19f-21b5af34beae|INCOMPLETE STATUSES|7.0|
3322|Cancelled|1.0|e801f5ec-4c4e-49a3-99da-b352f397289a|COMPLETE STATUSES|17.0|
3322|Cancelled Change|1.0|c299e2dc-f0ca-4be4-a737-5949600a58a6|COMPLETE STATUSES|18.0|
3322|Change in Process|1.0|bd8676a8-5e51-4a06-b2e4-3750b7e4fb9b|COMPLETE STATUSES|19.0|
3322|Closed|1.0|c82775ba-6479-47d6-b579-e66b00e06293|COMPLETE STATUSES|20.0|
3322|Disapproved Budget|1.0|57fc7884-d487-4c46-bb96-a843f082eecd|COMPLETE STATUSES|21.0|
3322|Disapproved C and G|1.0|c2090dfa-db70-418a-9dcb-812cb643d37b|COMPLETE STATUSES|22.0|
3322|Disapproved Change|1.0|36563442-6929-4399-a2f8-3995ea32ab7a|COMPLETE STATUSES|23.0|
3322|Disapproved Commodity Code|1.0|b2fab790-2c47-484d-9fcc-880c29b4adc7|COMPLETE STATUSES|24.0|
3322|Disapproved Purchasing|1.0|e68d8b74-cfd3-4e1e-bbc1-568a78e77d5a|COMPLETE STATUSES|25.0|
3322|Disapproved Tax|1.0|524a8206-dade-47fa-8aa0-9648de5e9c05|COMPLETE STATUSES|26.0|
3322|Error occurred sending cxml|1.0|a891c661-2a31-4ff1-9ec0-26976c6f094c|INCOMPLETE STATUSES|8.0|
3322|Error occurred sending fax|1.0|5e65d1dd-1cb4-44d8-a4bd-082f2d14bda3|INCOMPLETE STATUSES|9.0|
3322|In Process|1.0|be8948cd-b3f7-4095-9c12-0536236aeae5|INCOMPLETE STATUSES|0.0|
3322|Open|1.0|062e641b-1d03-49af-aa7d-8633ea22c1d1|COMPLETE STATUSES|27.0|
3322|Out for Quote|1.0|10717644-5bbd-49b3-b064-3a60dc48efb5|INCOMPLETE STATUSES|10.0|
3322|Payment Hold|1.0|9da8be92-2a57-4299-8516-ea9a91f4da04|INCOMPLETE STATUSES|11.0|
3322|Pending Amendment|1.0|be7f40b6-53f6-4843-843e-16284c220904|COMPLETE STATUSES|28.0|
3322|Pending Close|1.0|88096641-91fa-45ae-a740-b12ac49aa294|COMPLETE STATUSES|29.0|
3322|Pending Fax|1.0|e64dd35b-513d-4054-a327-ca3f2ef90107|INCOMPLETE STATUSES|12.0|
3322|Pending Payment Hold|1.0|a14feb5a-486e-41b3-a3ea-d4f91b0b7813|COMPLETE STATUSES|30.0|
3322|Pending Print|1.0|d56e41d8-2602-40bb-bbde-ca0147f9ccd9|INCOMPLETE STATUSES|13.0|
3322|Pending Remove Hold|1.0|d135c6fc-96cd-46d8-afb9-6640ea4fdaf8|COMPLETE STATUSES|31.0|
3322|Pending Reopen|1.0|80195938-578c-4db7-aaed-bfeddc607a8c|COMPLETE STATUSES|32.0|
3322|Pending Retransmit|1.0|c18d08b4-5b9e-4ea1-a2e3-1ea830759da9|COMPLETE STATUSES|33.0|
3322|Pending Void|1.0|b62759e1-94c4-4139-a6af-38c01e3950a5|COMPLETE STATUSES|34.0|
3322|Pending cxml|1.0|323e0553-dbb4-40db-8b53-69ad9720796b|INCOMPLETE STATUSES|14.0|
3322|Retired Version|1.0|f7e7332a-c70f-4033-af35-bcf9866ed5a6|COMPLETE STATUSES|35.0|
3322|Void|1.0|e5a54218-3c54-462d-9c26-1c211bf3d820|COMPLETE STATUSES|36.0|
3322|Waiting for Department|1.0|83b2c966-11c1-4cb4-bf99-278b8b986746|INCOMPLETE STATUSES|15.0|
3322|Waiting for Vendor|1.0|62f7b4ed-ad08-48bd-a7d3-5713e61c7c87|INCOMPLETE STATUSES|16.0|
3323|Awaiting Budget Approval|1.0|1faf6083-8437-4f25-942f-68f3a93d7304|INCOMPLETE STATUSES|6.0|
3323|Awaiting C and G Approval|1.0|c739c30c-5799-470d-9fad-03a38e6ea11d|INCOMPLETE STATUSES|5.0|
3323|Awaiting Commodity Code Approval|1.0|4c715793-3e43-4507-8505-5c00329eaed9|INCOMPLETE STATUSES|4.0|
3323|Awaiting Fiscal Officer Review|1.0|ddaadf6a-dd70-446b-aa97-5537d4927049|INCOMPLETE STATUSES|1.0|
3323|Awaiting New Unordered Item Review|1.0|4d6a9633-231a-4958-aad3-56020cf73e92|INCOMPLETE STATUSES|2.0|
3323|Awaiting Purchasing Approval|1.0|a2df1546-855e-41bd-b46a-602ca4f46769|INCOMPLETE STATUSES|3.0|
3323|Awaiting Tax Approval|1.0|df26f3f9-140d-4330-bf91-0e42e5ccd0fa|INCOMPLETE STATUSES|7.0|
3323|Cancelled|1.0|2f4c4db4-d3ec-452d-9329-f9ca52698f2f|COMPLETE STATUSES|17.0|
3323|Cancelled Change|1.0|46b4f8bf-aa80-43cf-a4ca-0561affafc10|COMPLETE STATUSES|18.0|
3323|Change in Process|1.0|75b5d3e6-6644-4bbd-916d-3be7962d1e9b|COMPLETE STATUSES|19.0|
3323|Closed|1.0|e3a5371b-d324-4a9f-b657-12c187652e3e|COMPLETE STATUSES|20.0|
3323|Disapproved Budget|1.0|481b7cb4-95e3-4502-8482-206152159429|COMPLETE STATUSES|21.0|
3323|Disapproved C and G|1.0|ee750e31-b5dc-4e94-8f33-08d92b705eba|COMPLETE STATUSES|22.0|
3323|Disapproved Change|1.0|b777cbef-b12c-40db-a68e-9db5d628ba8b|COMPLETE STATUSES|23.0|
3323|Disapproved Commodity Code|1.0|35d9c8a8-9490-4eb1-ae57-13ca3e12f25b|COMPLETE STATUSES|24.0|
3323|Disapproved Purchasing|1.0|20310428-fb8f-4fbe-a062-0b4f6f08a994|COMPLETE STATUSES|25.0|
3323|Disapproved Tax|1.0|d9354b76-b0cc-4090-9dc9-722105ddcdbc|COMPLETE STATUSES|26.0|
3323|Error occurred sending cxml|1.0|f225aadb-2f76-4d34-b5f8-60f8a13ee085|INCOMPLETE STATUSES|8.0|
3323|Error occurred sending fax|1.0|af497498-579d-42ff-9f28-66e68eafcf5b|INCOMPLETE STATUSES|9.0|
3323|In Process|1.0|2a69b2b9-3523-40de-8ec2-4c7b95787ea1|INCOMPLETE STATUSES|0.0|
3323|Open|1.0|640bdb06-bf5c-4d80-a952-c2eaca85a3f4|COMPLETE STATUSES|27.0|
3323|Out for Quote|1.0|4cf9c781-fb66-459d-8073-96c767c6fc63|INCOMPLETE STATUSES|10.0|
3323|Payment Hold|1.0|7cf9f7f3-b897-4932-bd43-73e326df7791|INCOMPLETE STATUSES|11.0|
3323|Pending Amendment|1.0|6013f1ed-c1ba-44fb-afb2-a9eaa6ff588c|COMPLETE STATUSES|28.0|
3323|Pending Close|1.0|e366c183-0ed9-44bc-bd3b-45d2436c2030|COMPLETE STATUSES|29.0|
3323|Pending Fax|1.0|b2eec43e-7923-4cfa-ae58-000dd44ed70b|INCOMPLETE STATUSES|12.0|
3323|Pending Payment Hold|1.0|0a1a73f8-04bf-4c99-a564-bb2d375cf30e|COMPLETE STATUSES|30.0|
3323|Pending Print|1.0|99cf2435-bcc6-4a89-94b3-6ae08c489d15|INCOMPLETE STATUSES|13.0|
3323|Pending Remove Hold|1.0|daec9738-0020-4327-9c43-51e8163f3446|COMPLETE STATUSES|31.0|
3323|Pending Reopen|1.0|72eb1a8c-e947-4481-beb3-7d3ccda0f04a|COMPLETE STATUSES|32.0|
3323|Pending Retransmit|1.0|bf6766f1-1bb3-4152-94dd-1ffa60fba90e|COMPLETE STATUSES|33.0|
3323|Pending Void|1.0|02e28a8a-d442-4d42-be97-129f9ed533b7|COMPLETE STATUSES|34.0|
3323|Pending cxml|1.0|cc67cd7f-f9f6-46cd-8d70-a9cc1fec2077|INCOMPLETE STATUSES|14.0|
3323|Retired Version|1.0|8b851df0-52cb-452f-8542-4edeba0810b0|COMPLETE STATUSES|35.0|
3323|Void|1.0|25d86af7-31b8-494f-89b3-df0db8bae3c4|COMPLETE STATUSES|36.0|
3323|Waiting for Department|1.0|5504501e-1f7e-4903-9baf-edf87fe1da27|INCOMPLETE STATUSES|15.0|
3323|Waiting for Vendor|1.0|93b2707d-dd46-4cc5-b0f3-7f30b213beb8|INCOMPLETE STATUSES|16.0|
3324|Awaiting Budget Approval|1.0|aa4e6d66-dc94-48c8-a484-543f06449bbc|INCOMPLETE STATUSES|6.0|
3324|Awaiting C and G Approval|1.0|d55caf0a-670f-4a58-9058-c3f2b1b693c4|INCOMPLETE STATUSES|5.0|
3324|Awaiting Commodity Code Approval|1.0|9d30c481-2987-41a2-a726-79a69b439fa2|INCOMPLETE STATUSES|4.0|
3324|Awaiting Fiscal Officer Review|1.0|8bc03bd5-86de-490b-a564-38e717d6d658|INCOMPLETE STATUSES|1.0|
3324|Awaiting New Unordered Item Review|1.0|82670d69-ea28-43f7-aa03-a5a608fe6b02|INCOMPLETE STATUSES|2.0|
3324|Awaiting Purchasing Approval|1.0|dc42f88a-ae43-4dac-9395-bc15e33c6094|INCOMPLETE STATUSES|3.0|
3324|Awaiting Tax Approval|1.0|ba47d891-f304-4279-b75d-ac8e1f1cf90a|INCOMPLETE STATUSES|7.0|
3324|Cancelled|1.0|3757ddfd-01d4-41ce-b84b-6a89aac75249|COMPLETE STATUSES|17.0|
3324|Cancelled Change|1.0|e168f461-e58a-4e8a-b9a7-9e2a8da66259|COMPLETE STATUSES|18.0|
3324|Change in Process|1.0|f00d042f-ecf7-40e0-9b00-5bfe17582423|COMPLETE STATUSES|19.0|
3324|Closed|1.0|f3d61f47-f823-4ba9-8c46-f4092b907454|COMPLETE STATUSES|20.0|
3324|Disapproved Budget|1.0|34a4a814-5803-4b42-a034-22179a7b7c88|COMPLETE STATUSES|21.0|
3324|Disapproved C and G|1.0|22b05657-b474-4cbf-815c-994867678e00|COMPLETE STATUSES|22.0|
3324|Disapproved Change|1.0|1fe127c5-d2df-4a4c-b690-cb84256dd429|COMPLETE STATUSES|23.0|
3324|Disapproved Commodity Code|1.0|caa82043-0109-40ed-bf4d-f3632540defc|COMPLETE STATUSES|24.0|
3324|Disapproved Purchasing|1.0|5db1b4d2-c0ea-45ee-abc6-841e91a8ebf7|COMPLETE STATUSES|25.0|
3324|Disapproved Tax|1.0|871e11d5-f923-46e4-9781-2c15a316e55d|COMPLETE STATUSES|26.0|
3324|Error occurred sending cxml|1.0|1758714f-cc1c-4e87-881d-ef32b397c6bf|INCOMPLETE STATUSES|8.0|
3324|Error occurred sending fax|1.0|894dc60c-8d46-4141-af57-3fdc134394ed|INCOMPLETE STATUSES|9.0|
3324|In Process|1.0|3482d076-78a2-4a18-849e-2311f0b98bea|INCOMPLETE STATUSES|0.0|
3324|Open|1.0|106e90e2-57bc-48bb-b34f-122b551de043|COMPLETE STATUSES|27.0|
3324|Out for Quote|1.0|34b86124-52cd-4ced-ba8e-0537edc45b7a|INCOMPLETE STATUSES|10.0|
3324|Payment Hold|1.0|f7fc0eea-2f46-4ee6-93c8-d586ed9dc6fe|INCOMPLETE STATUSES|11.0|
3324|Pending Amendment|1.0|87a84444-5f5d-406c-bb53-dab20e977ac3|COMPLETE STATUSES|28.0|
3324|Pending Close|1.0|b805322c-607b-40ab-ab47-4a77a7446a12|COMPLETE STATUSES|29.0|
3324|Pending Fax|1.0|5aafc696-8f2e-4d46-84de-95d7c42430b0|INCOMPLETE STATUSES|12.0|
3324|Pending Payment Hold|1.0|81383d02-725b-4d39-80c9-d1bf42a888a2|COMPLETE STATUSES|30.0|
3324|Pending Print|1.0|be0c0cea-a559-4cef-8db7-d7c66f99d971|INCOMPLETE STATUSES|13.0|
3324|Pending Remove Hold|1.0|be64f190-5c96-4630-ad8d-7ff6d0252c92|COMPLETE STATUSES|31.0|
3324|Pending Reopen|1.0|4856f451-70a3-4136-8785-1c9884d5a042|COMPLETE STATUSES|32.0|
3324|Pending Retransmit|1.0|6ce93849-6dc5-48a7-b054-85afdfb3df9a|COMPLETE STATUSES|33.0|
3324|Pending Void|1.0|0827459e-caed-4090-adfa-e6c44757e484|COMPLETE STATUSES|34.0|
3324|Pending cxml|1.0|6abb0f5e-9128-48fe-ac02-6b9bbedc3316|INCOMPLETE STATUSES|14.0|
3324|Retired Version|1.0|420e98c1-20aa-427c-a1d0-ed1ed3c90d07|COMPLETE STATUSES|35.0|
3324|Void|1.0|cbe5ffa7-0cd5-43c5-96fb-ecd94ec007d2|COMPLETE STATUSES|36.0|
3324|Waiting for Department|1.0|55a66172-be38-46da-b92f-8bd2a1aa147b|INCOMPLETE STATUSES|15.0|
3324|Waiting for Vendor|1.0|d17b1e05-6fc5-4c2d-a461-fe9d71197d25|INCOMPLETE STATUSES|16.0|
3326|Awaiting AP Review|1.0|58c324ff-cca1-408f-9fb3-b20de82ebe96||6.0|
3326|Cancelled|1.0|93bc55e6-4545-44e9-89b9-113f27707555||4.0|
3326|Cancelled In Process|1.0|ef300f32-9c39-4363-b635-a3f1903d9384||2.0|
3326|Complete|1.0|2e9a7ccb-a3c3-4b15-b967-5e4fc126072a||5.0|
3326|In Process|1.0|ea74b514-f081-43c3-a3fd-c9c75731c2c9||1.0|
3326|Initiated|1.0|5907df52-b13b-4fdc-b599-43b3f8d1b4c6||0.0|
3326|Void|1.0|a0aa2fda-fe93-4d60-af17-e6d43bdd8860||3.0|
3327|Auto-Approved|1.0|dd3ea5fe-838e-442d-b2c6-41134592cf66||5.0|
3327|Awaiting AP Review|1.0|e6ea0db8-9161-4695-a164-f1b552d1a112||6.0|
3327|Awaiting Chart Approval|1.0|bf658715-478b-435b-a2b3-25e21df619fc||10.0|
3327|Awaiting Fiscal Officer Approval|1.0|e8be8be2-55b7-4657-bc28-12c27296b74a||9.0|
3327|Awaiting Receiving|1.0|e45ad1e6-89ea-4204-9593-e6b276d288eb||7.0|
3327|Awaiting Sub-Account Manager Approval|1.0|ca0eeef6-d769-45a0-9e26-3d4ee4d3a478||8.0|
3327|Awaiting Tax Approval|1.0|3b197a7d-ac82-4ff2-8846-dc27198e073e||11.0|
3327|Cancelled|1.0|5dee8c8c-7669-4c7c-b76c-958c8e755949||3.0|
3327|Cancelled In Process|1.0|2f60257c-206d-4a76-82a4-6a88b866ee40||2.0|
3327|Department-Approved|1.0|7009b572-a9a1-4b64-bc85-5c1acf4f0aca||4.0|
3327|In Process|1.0|2ed6b7d3-4fd5-4555-a292-c05fc529e0dd||1.0|
3327|Initiated|1.0|4013ded1-6d4a-4129-b442-23c85a1145fb||0.0|
3327|Pending Route Electronic Invoice|1.0|30a359ca-f560-4f4f-a751-4d11119141d0||12.0|
3330|Awaiting Purchase Order Open Status|1.0|364e7ce6-0b7a-4dd3-9a8c-61976713cef1||2.0|
3330|Cancelled|1.0|03d79122-f312-43bb-a556-05588b43a44b||1.0|
3330|Complete|1.0|5892cbf7-fbf7-4840-861f-c537d83b03dc||3.0|
3330|In Process|1.0|ed8a022f-5e87-4081-bc55-508023244b7a||0.0|
3383|Account Review|1.0|0ed05c01-b73f-447c-ba98-61cc19900686||1.0|
3383|Application|1.0|b0d82cde-29a7-4bc5-85f6-197441558a8e||0.0|
3383|Applied To Bank|1.0|050fae6b-fe0f-433f-89d9-a841ad683410||4.0|
3383|Approved By Bank|1.0|2111babd-93b2-42e5-8517-77dea106082c||5.0|
3383|Declined|1.0|70346cba-298a-42c8-8bf9-b4feec002566||6.0|
3383|Pending Bank Application|1.0|80b96141-b0dc-4f38-aaf4-397499b511c5||3.0|
3383|Travel Office Review|1.0|f5903510-b4c1-4c6d-815d-09f98b3f25b1||2.0|
3385|Awaiting Award Review|2.0|31057441-63bb-475f-a1d3-c3f1648dd56c||6.0|
3385|Awaiting Entertainment Manager Review|2.0|f9a48f58-e12d-42b3-a55e-18b32f0a039e||9.0|
3385|Awaiting Fiscal Officer Review|2.0|feae2395-dd18-4c5e-a0d5-b78a463f2460||2.0|
3385|Awaiting Organization Review|2.0|e9b7947c-bbf7-48d6-8a6f-0b15ca317216||3.0|
3385|Awaiting Separation Of Duties Review|2.0|ad76c11a-46b1-48ed-9e82-1a7b7ab060f0||8.0|
3385|Awaiting Special Request Review|2.0|93b7f3b2-ade6-4118-b65a-571e7ea6961b||4.0|
3385|Awaiting Sub-Fund Review|2.0|c0c9b7ab-5b23-4eca-8808-3435102e4790||5.0|
3385|Awaiting Tax Manager Review|2.0|c8c28ffb-2a4e-43a7-827c-665b5029fdbf||7.0|
3385|Awaiting Traveler Review|2.0|72655579-7b94-4b65-95d0-562cace318ad||1.0|
3385|Cancelled|2.0|9f4e1aa1-1e74-42f3-a3f6-8eab2598f13c||21.0|
3385|Department Approved|2.0|cb427bf0-f7e6-4417-8d58-a3fc171be1c9||10.0|
3385|Disapproved - Award|2.0|ba28eaf8-c8f6-4105-ba3e-e5f5dee276b8||16.0|
3385|Disapproved - Entertainment Manager|2.0|f1a712ea-7b25-4427-a5d9-7e473e3d54fe||19.0|
3385|Disapproved - Fiscal Officer|2.0|782114fc-4e38-4f32-bd2c-1d5a6db3099a||12.0|
3385|Disapproved - Organization|2.0|2468b259-abaf-4d35-8a64-42db2d23f2ba||13.0|
3385|Disapproved - Separation Of Duties|2.0|41a1b2c2-45e5-4a5c-928c-fca3c402243b||18.0|
3385|Disapproved - Special Request|2.0|958d520f-3941-4a81-b2b1-c7680bf240aa||14.0|
3385|Disapproved - Sub-Fund|2.0|42892b4c-3058-4f7d-8691-1f11ccfb8955||15.0|
3385|Disapproved - Tax Manager|2.0|4991ce9f-d81c-40b5-a60c-762b1a85f9a6||17.0|
3385|Disapproved - Traveler|2.0|fdb12753-49b8-4e9d-9ec7-6de1d4fe5f71||11.0|
3385|Entertainment Manager Approved|2.0|d9e60032-1744-436b-93ae-e0bf8452e01f||20.0|
3385|In Process|2.0|a82be006-fc4e-4358-91ce-6ad50f11e503||0.0|
3391|Awaiting Award Review|4.0|1ed852d9-eec1-4baf-bd12-78fd0c670057||9.0|
3391|Awaiting Division Review|4.0|78c063ce-d967-4468-bf2e-a55d1bbce6dd||4.0|
3391|Awaiting Fiscal Officer Review|4.0|68c9fc6a-f835-4d55-8a91-47201db63225||2.0|
3391|Awaiting International Travel Review|4.0|52ddf231-6efb-4a4b-b6c4-117a68fcad36||6.0|
3391|Awaiting Organization Review|4.0|a8bbab51-8248-4bdc-be0d-478c2ab621a3||3.0|
3391|Awaiting Risk Management Review|4.0|beca9688-99d0-48db-ae21-3780f9d0a438||7.0|
3391|Awaiting Separation Of Duties Review|4.0|7484594c-ddba-45ca-a858-aa7ee0563eae||10.0|
3391|Awaiting Special Request Review|4.0|f414a34c-a10a-4e00-811b-08b38af63d1a||5.0|
3391|Awaiting Sub-Fund Review|4.0|431bfddb-d662-4d57-9c20-7b864ab18806||8.0|
3391|Awaiting Travel Manager Review|4.0|bc13d5e2-9916-4bf4-b26e-815ccf9a823d||11.0|
3391|Awaiting Traveler Review|4.0|13fe80ae-51de-4d5e-91d0-37e87c5df9b2||1.0|
3391|Cancelled|4.0|9b8d4898-be96-4366-ac17-abf60f3565b2||13.0|
3391|Change in Process|4.0|c492ee0d-ba29-430b-b3fa-73489cc1acd2||28.0|
3391|Closed|4.0|077a0a8f-e2ba-45fc-aa9f-14a01d08c069||14.0|
3391|Disapproved - Award|4.0|c010b517-807d-42c8-ae65-db2b0bb7f452||23.0|
3391|Disapproved - Division|4.0|771ae39b-e5ae-4ac1-93be-1d74345f78ad||18.0|
3391|Disapproved - Fiscal Officer|4.0|c8ed9d02-92f8-4f0c-b2e4-b750e41ad5aa||16.0|
3391|Disapproved - International Travel|4.0|89d4c0d3-86cc-4d6b-914b-d37933720476||20.0|
3391|Disapproved - Organization|4.0|f50a5b65-2568-4295-ab01-6a9fa79d45ff||17.0|
3391|Disapproved - Risk Management|4.0|d22719e6-779d-4adb-ac2c-34461d8c835d||21.0|
3391|Disapproved - Separation Of Duties|4.0|1f7175f3-c7e0-4ec5-a2c1-ab7abd516058||24.0|
3391|Disapproved - Special Request|4.0|7c392300-cb0a-4747-8f52-f2243626c4d0||19.0|
3391|Disapproved - Sub-Fund|4.0|e2f19215-46d6-43d0-b9c8-a46237465126||22.0|
3391|Disapproved - Travel|4.0|9bcc8d58-210e-41dc-9185-0b0261a30472||25.0|
3391|Disapproved - Traveler|4.0|f88ec955-7f92-4869-b30c-f1a6dd48f34c||15.0|
3391|In Process|4.0|8c53d39f-c963-4cf0-a35f-f89c2254ae3c||0.0|
3391|Open For Reimbursement|4.0|2e2be05d-4b51-4b6b-80d1-fa25c2265aaa||26.0|
3391|Pending Amendment|4.0|d18f5a92-73a4-4080-9cab-a2e22f61f631||27.0|
3391|Reimbursement On Hold|4.0|7c62962e-be35-4a53-8d78-de096baf4e81||12.0|
3391|Retired Version|4.0|3e8549d5-5333-43a8-ac48-841aaaca75bf||29.0|
3405|Awaiting Award Review|1.0|bf17c544-2259-46a1-94cf-42a21310e35a||8.0|
3405|Awaiting Division Review|1.0|b250e9c2-f977-447c-a217-9b187f8731f0||4.0|
3405|Awaiting Fiscal Officer Review|1.0|03837617-f83e-4360-97e6-9642ecbd81fe||2.0|
3405|Awaiting International Travel Review|1.0|5a8ac8a2-928a-40fe-b173-d7c9754d2c24||6.0|
3405|Awaiting Separation Of Duties Review|1.0|2c22319b-6d68-4930-ac91-7b2980b853cc||10.0|
3405|Awaiting Special Request Review|1.0|49294cf3-7439-4ba1-9e78-d15adf71c602||5.0|
3405|Awaiting Sub-Fund Review|1.0|dba6640d-bff2-4a4f-9cbd-f43427ca14a7||7.0|
3405|Awaiting Tax Manager Review|1.0|d82bb608-c158-46e3-ae67-387657d94ca1||9.0|
3405|Awaiting Travel Accounting Review|1.0|f82037ef-82ec-45e4-9034-bbb722b45061||3.0|
3405|Awaiting Travel Manager Review|1.0|f81b8fe4-4509-4754-8ad7-505ef06b0b05||11.0|
3405|Awaiting Traveler Review|1.0|3fc40a1a-f4ca-44a7-a170-87ddf0d79e58||1.0|
3405|Cancelled|1.0|1173471e-c17c-41e7-860d-786a75c8c554||24.0|
3405|Department Approved|1.0|64b2110f-c866-45af-b9c8-52b81f26f786||12.0|
3405|Disapproved - Award|1.0|af046eac-8e4e-494f-9b77-350d523d1af7||20.0|
3405|Disapproved - Division|1.0|569f5f76-4fef-4225-8f90-e3adc69a513f||16.0|
3405|Disapproved - Fiscal Officer|1.0|688c49b7-25d0-47e8-9fa6-886fbe7725e6||14.0|
3405|Disapproved - International Travel|1.0|2a8bcbdc-1373-43ba-904f-8813a62c443e||18.0|
3405|Disapproved - Separation Of Duties|1.0|47d31db2-562c-4966-8147-c5b316c6b1a4||22.0|
3405|Disapproved - Special Request|1.0|ca0dc811-38d5-498e-93a2-81265e610276||17.0|
3405|Disapproved - Sub-Fund|1.0|5da4813d-6e42-450f-a375-9aba69f124f9||19.0|
3405|Disapproved - Tax Manager|1.0|827591b1-9d81-4a73-b3c2-6b24a486c358||21.0|
3405|Disapproved - Travel|1.0|1737a939-8c05-4a27-a1fc-a09e8756b3b3||23.0|
3405|Disapproved - Travel Accounting|1.0|ce009b6e-4a20-4619-95fd-be04f08fe4a7||15.0|
3405|Disapproved - Traveler|1.0|dcdadf1e-acea-4be2-82c9-8b360c782125||13.0|
3405|In Process|1.0|20ff7911-fcd1-46a3-9275-3026ccf79c65||0.0|
3406|Application|1.0|364e4892-a14b-4152-ada7-8adecf37ecdc||0.0|
3406|Applied To Bank|1.0|54c19c15-21b5-49f4-9f01-c6eff9d0c0ee||3.0|
3406|Approved|1.0|2d7bf819-e956-4027-b1ed-3bef0baf27a9||4.0|
3406|Declined|1.0|a8cdeff7-9e2d-4498-9ec2-4f7f094ed382||5.0|
3406|Fiscal Officer Review|1.0|6e7587f3-3ff9-43d7-aa2a-81677e6bbe74||1.0|
3406|Pending Bank Application|1.0|56e4c4ef-a24e-4976-928d-4214b4abd739||2.0|
3418|Awaiting Award Review|1.0|9a211a75-a6c9-4123-8de3-f357478a54ab||6.0|
3418|Awaiting Executive Review|1.0|aa221993-21d0-470e-a605-be7f3a9b20c7||4.0|
3418|Awaiting Fiscal Officer Review|1.0|d7ef0cdb-9463-42ee-b79c-bb67f014468e||1.0|
3418|Awaiting Moving and Relocation Manager Review|1.0|2fa1c4ae-4a20-4c48-83f2-62637b370af1||9.0|
3418|Awaiting Organization Review|1.0|4afe1a95-f0f3-46d3-83b0-b58461d1419e||2.0|
3418|Awaiting Separation Of Duties Review|1.0|a952fc4a-aee8-4b7f-b260-989f774b3080||8.0|
3418|Awaiting Special Request Review|1.0|57025da9-03d0-46f9-a1e8-77df490341e5||3.0|
3418|Awaiting Sub-Fund Review|1.0|6159e14c-cced-43a5-ba99-b5ca4e04648d||5.0|
3418|Awaiting Tax Manager Review|1.0|a10c6276-1703-49f5-8de2-fb19ebf5fbad||7.0|
3418|Awaiting Traveler Review|1.0|3c178847-4d77-4b5d-bcfe-ad3eea601aa1||0.0|
3418|Cancelled|1.0|4d240490-c678-4c42-9507-e6d540e84894||21.0|
3418|Disapproved - Award|1.0|acbb4ba7-6ec7-40d6-8a1c-2c6e902f4882||17.0|
3418|Disapproved - Executive|1.0|64841756-3b75-4694-854b-7491d0059a76||15.0|
3418|Disapproved - Fiscal Officer|1.0|488d6edc-de3a-409f-a2a1-e8c5942da1ea||12.0|
3418|Disapproved - Moving and Relocation Manager|1.0|27f90f76-e721-4084-9f60-7e54bc78d004||20.0|
3418|Disapproved - Organization|1.0|8c238085-ba00-42bc-9fcf-3c23915e1e14||13.0|
3418|Disapproved - Separation Of Duties|1.0|686cf490-1b10-4315-bc8f-79fb0b2b7483||19.0|
3418|Disapproved - Special Request|1.0|0c1949ed-2658-4557-b9eb-22de0444e5fa||14.0|
