cptlast_nbr|ast_loc_typ_cd|obj_id|ver_nbr|ast_loc_cntct_nm|ast_loc_cntct_id|ast_loc_inst_nm|ast_loc_phn_nbr|ast_loc_strt_addr|ast_loc_city_nm|ast_loc_state_cd|ast_loc_cntry_cd|ast_loc_zip_cd|
310346.0|RQ|4754384C007C1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
310346.0|ST|4754384C007D1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
310517.0|RQ|4754384C007E1512E0404F8189D83C7C|1.0|PALMER,JEFFREY D.||||JORDAN 044|BLOOMINGTON|IN||474056801|
310517.0|ST|4754384C007F1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||474056801|
310792.0|RQ|4754384C00801512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY|BLOOMINGTON|IN||47405|
310792.0|ST|4754384C00811512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
311234.0|RQ|4754384C00841512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
311234.0|ST|4754384C00851512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115 / 800 E KIRKWOOD|BLOOMINGTON|IN||474054001|
311949.0|RQ|4754384C00861512E0404F8189D83C7C|1.0||||||||||
311949.0|ST|4754384C00871512E0404F8189D83C7C|1.0||||||||||
311950.0|RQ|4754384C00881512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY|BLOOMINGTON|IN||47405|
311950.0|ST|4754384C00891512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
311970.0|RQ|4754384C008A1512E0404F8189D83C7C|1.0||||||||||
311970.0|ST|4754384C008B1512E0404F8189D83C7C|1.0||||||||||
312300.0|RQ|4754384C008C1512E0404F8189D83C7C|1.0|BRUN,YVES V.||||JORDAN 142|BLOOMINGTON|IN||47405|
312300.0|ST|4754384C008D1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
312332.0|RQ|4754384C008E1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
312332.0|ST|4754384C008F1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
312481.0|RQ|4754384C00901512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
312481.0|ST|4754384C00911512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
312483.0|RQ|4754384C00921512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
312483.0|ST|4754384C00931512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
312943.0|RQ|4754384C00941512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
312943.0|ST|4754384C00951512E0404F8189D83C7C|1.0|CHEMISTRY DEPT. A025||||800 E KIRKWOOD|BLOOMINGTON|IN||474054001|
312944.0|RQ|4754384C00961512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
312944.0|ST|4754384C00971512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
313253.0|RQ|4754384C00981512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
313253.0|ST|4754384C00991512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
313892.0|RQ|4754384C009B1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
313892.0|ST|4754384C009C1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
313946.0|RQ|4754384C009D1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
313946.0|ST|4754384C009E1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
313950.0|RQ|4754384C009F1512E0404F8189D83C7C|1.0|BRUN,YVES V.||||JORDAN 142|BLOOMINGTON|IN||47405|
313950.0|ST|4754384C00A01512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
314052.0|RQ|4754384C00A11512E0404F8189D83C7C|1.0|EWING,GEORGE E.||||CHEMISTRY C125|BLOOMINGTON|IN||47405|
314052.0|ST|4754384C00A21512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
314307.0|RQ|4754384C00A31512E0404F8189D83C7C|1.0|BEVER,JAMES D||||JORDAN 142|BLOOMINGTON|IN||47405|
314307.0|ST|4754384C00A41512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
314328.0|RQ|4754384C00A51512E0404F8189D83C7C|1.0|KEHOE,DAVID M.||||JORDAN 142|BLOOMINGTON|IN||47405|
314328.0|ST|4754384C00A61512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
314330.0|RQ|4754384C00A71512E0404F8189D83C7C|1.0|KAUFMAN,THOMAS C.||||JORDAN 044|BLOOMINGTON|IN||474056801|
314330.0|ST|4754384C00A81512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||474056801|
314416.0|RQ|4754384C00A91512E0404F8189D83C7C|1.0|KETTERSON,ELLEN D.||||JORDAN 044|BLOOMINGTON|IN||47405|
314416.0|ST|4754384C00AA1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
314524.0|RQ|4754384C00AB1512E0404F8189D83C7C|1.0|KEHOE,DAVID M.||||JORDAN 142|BLOOMINGTON|IN||47405|
314524.0|ST|4754384C00AC1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
315038.0|RQ|4754384C00AF1512E0404F8189D83C7C|1.0|EWING,GEORGE E.||||CHEMISTRY C125|BLOOMINGTON|IN||47405|
315038.0|ST|4754384C00B01512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
315191.0|RQ|4754384C00B11512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
315191.0|ST|4754384C00B21512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
315386.0|RQ|4754384C00B31512E0404F8189D83C7C|1.0|STROME,SUSAN||||JORDAN 142|BLOOMINGTON|IN||47405|
315386.0|ST|4754384C00B41512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
315564.0|RQ|4754384C00B51512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
315564.0|ST|4754384C00B61512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL||||1001 E 3RD STREET|BLOOMINGTON|IN||47405|
315638.0|RQ|4754384C00B71512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
315638.0|ST|4754384C00B81512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
315639.0|RQ|4754384C00B91512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
315639.0|ST|4754384C00BA1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
315677.0|O|4754384C00BB1512E0404F8189D83C7C|1.0||||||||US||
315794.0|RQ|4754384C00BC1512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|||||
315794.0|ST|4754384C00BD1512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|||||
315821.0|RQ|4754384C00BE1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
315821.0|ST|4754384C00BF1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
316205.0|RQ|4754384C00C01512E0404F8189D83C7C|1.0|PALMER,JEFFREY D.||||JORDAN 142|BLOOMINGTON|IN||474056801|
316205.0|ST|4754384C00C11512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||474056801|
316307.0|RQ|4754384C00C21512E0404F8189D83C7C|1.0|NOVOTNY,MILOS||||CHEM 111|BLOOMINGTON|IN||474054001|
316307.0|ST|4754384C00C31512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
316580.0|RQ|4754384C00C41512E0404F8189D83C7C|1.0|NOVOTNY,MILOS||||CHEMISTY 111|BLOOMINGTON|IN||474054001|
316580.0|ST|4754384C00C51512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
317009.0|RQ|4754384C00C61512E0404F8189D83C7C|1.0|RIESEBERG,LOREN H.||||JORDAN HALL|BLOOMINGTON|IN||47405|
317009.0|ST|4754384C00C71512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
317057.0|RQ|4754384C00C81512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
317057.0|ST|4754384C00C91512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
317058.0|RQ|4754384C00CA1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
317058.0|ST|4754384C00CB1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
317083.0|RQ|4754384C00CC1512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
317083.0|ST|4754384C00CD1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
317523.0|RQ|4754384C00CE1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
317523.0|ST|4754384C00CF1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
317581.0|RQ|4754384C00D01512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
317581.0|ST|4754384C00D11512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
317582.0|RQ|4754384C00D21512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
317582.0|ST|4754384C00D31512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
317850.0|RQ|4754384C00D41512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
317850.0|ST|4754384C00D51512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
318228.0|RQ|4754384C00D61512E0404F8189D83C7C|1.0|RAFF,RUDOLF A.||||JORDAN 142|BLOOMINGTON|IN||47405|
318228.0|ST|4754384C00D71512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
318375.0|RQ|4754384C00D81512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
318375.0|ST|4754384C00D91512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
319381.0|RQ|4754384C00DA1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL 142|BLOOMINGTON|IN||474056801|
319381.0|ST|4754384C00DB1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||474056801|
319420.0|RQ|4754384C00DC1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
319420.0|ST|4754384C00DD1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
319421.0|RQ|4754384C00DE1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
319421.0|ST|4754384C00DF1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
319423.0|RQ|4754384C00E01512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
319423.0|ST|4754384C00E11512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
319625.0|RQ|4754384C00E21512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
319625.0|ST|4754384C00E31512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
319654.0|RQ|4754384C00E41512E0404F8189D83C7C|1.0|REILLY,JAMES P.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
319654.0|ST|4754384C00E51512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
319730.0|RQ|4754384C00E61512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
319730.0|ST|4754384C00E71512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
319731.0|RQ|4754384C00E81512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
319731.0|ST|4754384C00E91512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
319732.0|RQ|4754384C00EA1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
319732.0|ST|4754384C00EB1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
319733.0|RQ|4754384C00EC1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
319733.0|ST|4754384C00ED1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
319734.0|RQ|4754384C00EE1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
319734.0|ST|4754384C00EF1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
320004.0|RQ|4754384C00F01512E0404F8189D83C7C|1.0|VIOLA,VICTOR E.||||CHEMISTRY 115|BLOOMINGTON|IN||474054001|
320004.0|ST|4754384C00F11512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD AVENUE, ROOM A025|BLOOMINGTON|IN||474054001|
320007.0|RQ|4754384C00F21512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
320007.0|ST|4754384C00F31512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
320045.0|RQ|4754384C00F41512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
320045.0|ST|4754384C00F51512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
320046.0|RQ|4754384C00F61512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
320046.0|ST|4754384C00F71512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
320077.0|RQ|4754384C00F81512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
320077.0|ST|4754384C00F91512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
320087.0|RQ|4754384C00FA1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 111|BLOOMINGTON|IN||474054001|
320087.0|ST|4754384C00FB1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
320153.0|RQ|4754384C00FC1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
320153.0|ST|4754384C00FD1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
320154.0|RQ|4754384C00FE1512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
320154.0|ST|4754384C00FF1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
320155.0|RQ|4754384C01001512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEMISTRY 113|BLOOMINGTON|IN||47405|
320155.0|ST|4754384C01011512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||47405|
320330.0|O|4754384C01021512E0404F8189D83C7C|1.0||||||||US||
320331.0|O|4754384C01031512E0404F8189D83C7C|1.0||||||||US||
320882.0|RQ|4754384C01061512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
320882.0|ST|4754384C01071512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
320925.0|RQ|4754384C01081512E0404F8189D83C7C|1.0|NOVOTNY,MILOS V||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
320925.0|ST|4754384C01091512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD AVENUE, ROOM A025|BLOOMINGTON|IN||474057102|
321848.0|RQ|4754384C010A1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
321848.0|ST|4754384C010B1512E0404F8189D83C7C|1.0|BIOLOGY JORDAN HALL A003||||1001 E. THIRD ST.|BLOOMINGTON|IN||47405|
322109.0|RQ|4754384C010C1512E0404F8189D83C7C|1.0|SMITH, TROY||||JORDAN HALL|BLOOMINGTON|IN||47405|
322109.0|ST|4754384C010D1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
322931.0|RQ|4754384C010E1512E0404F8189D83C7C|1.0|PALMER,JEFFREY D.||||JORDAN 044|BLOOMINGTON|IN||474056801|
322931.0|ST|4754384C010F1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 EAST THIRD STREET|BLOOMINGTON|IN||474056801|
322934.0|RQ|4754384C01101512E0404F8189D83C7C|1.0|ALLEN,JAMES W||||CHEMISTRY|BLOOMINGTON|IN||474054001|
322934.0|ST|4754384C01111512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
323195.0|RQ|4754384C01121512E0404F8189D83C7C|1.0|CLEMMER,DAVID E.||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
323195.0|ST|4754384C01131512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
323584.0|RQ|4754384C01141512E0404F8189D83C7C|1.0|SMITH, TROY||||JORDAN HALL|BLOOMINGTON|IN||47405|
323584.0|ST|4754384C01151512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
323585.0|RQ|4754384C01161512E0404F8189D83C7C|1.0|SMITH, TROY||||JORDAN HALL|BLOOMINGTON|IN||47405|
323585.0|ST|4754384C01171512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
323587.0|RQ|4754384C01181512E0404F8189D83C7C|1.0||||||||||
323587.0|ST|4754384C01191512E0404F8189D83C7C|1.0||||||||||
323682.0|RQ|4754384C011A1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
323682.0|ST|4754384C011B1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
323683.0|RQ|4754384C011C1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
323683.0|ST|4754384C011D1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
323684.0|RQ|4754384C011E1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
323684.0|ST|4754384C011F1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
323685.0|RQ|4754384C01201512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
323685.0|ST|4754384C01211512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
323905.0|RQ|4754384C01221512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN HALL|BLOOMINGTON|IN||47405|
323905.0|ST|4754384C01231512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 EAST THIRD STREET|BLOOMINGTON|IN||47405|
324025.0|RQ|4754384C01241512E0404F8189D83C7C|1.0|MARTINS, EMILIA||||JORDAN HALL|BLOOMINGTON|IN||47405|
324025.0|ST|4754384C01251512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
324227.0|RQ|4754384C01261512E0404F8189D83C7C|1.0|BRUN,YVES V.||||JORDAN 142|BLOOMINGTON|IN||47405|
324227.0|ST|4754384C01271512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN HALL A003||||1001 E. THIRD STREET|BLOOMINGTON|IN||47405|
324346.0|RQ|4754384C01281512E0404F8189D83C7C|1.0|DAVIDSON,ERNEST R.||||CHEM 113|BLLOMINGTON|IN||47405|
324346.0|ST|4754384C01291512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLLOMINGTON|IN||47405|
324418.0|RQ|4754384C012A1512E0404F8189D83C7C|1.0|MARTINDALE,DEBRA L||||JORDAN 142|||||
324418.0|ST|4754384C012B1512E0404F8189D83C7C|1.0|BIOLOGY/JORDAN A003||||1001 E 3RD ST|BLOOMINGTON|IN||47405|
324599.0|RQ|4754384C012C1512E0404F8189D83C7C|1.0|ALLEN,JAMES W|||||||||
324599.0|ST|4754384C012D1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT|||||||||
324600.0|RQ|4754384C012E1512E0404F8189D83C7C|1.0|ALLEN,JAMES W||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
324600.0|ST|4754384C012F1512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
324636.0|RQ|4754384C01301512E0404F8189D83C7C|1.0|ALLEN,JAMES W||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
324636.0|ST|4754384C01311512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
324637.0|RQ|4754384C01321512E0404F8189D83C7C|1.0|ALLEN,JAMES W||||CHEMISTRY 111|BLOOMINGTON|IN||474054001|
324637.0|ST|4754384C01331512E0404F8189D83C7C|1.0|CHEMISTRY DEPARTMENT||||800 E. KIRKWOOD, ROOM A025|BLOOMINGTON|IN||474057102|
324709.0|RQ|4754384C01341512E0404F8189D83C7C|1.0|FORRESTER,WAYNE C.||||JORDAN 142|BLOOMINGTON|IN||47405|
