univ_fiscal_yr|fin_coa_cd|account_nbr|org_level_cd|obj_id|ver_nbr|org_fin_coa_cd|org_cd|
2008.0|BL|0211704|1.0|71A7A26C-1A8E-1FFD-A3EF-03349A5B6D66|2.0|BL|PSY|
2008.0|BL|0211704|2.0|6B4F5EF2-8683-0AC1-9CE3-B6396F16A3CF|2.0|BL|ARSC|
2008.0|BL|0211704|3.0|125F5C8D-B5CF-8323-FE2D-656B3CCDF4F6|2.0|BL|BL|
2008.0|BL|0211704|4.0|210E9AE8-0312-C695-DC48-2A441A5E5139|2.0|IU|UNIV|
2008.0|BL|0211705|1.0|CDCAFCB2-93FF-F95B-523F-A958696364FA|2.0|BL|PSY|
2008.0|BL|0211705|2.0|E9A88120-4AE4-856D-4499-49577EC8280E|2.0|BL|ARSC|
2008.0|BL|0211705|3.0|872A99B9-9D00-756A-543A-CBC3F7731C1B|2.0|BL|BL|
2008.0|BL|0211705|4.0|50651604-98F9-8606-787F-E4AE29566936|2.0|IU|UNIV|
2008.0|BL|0211706|1.0|0242BB28-609C-C51D-2471-DB294DBCB45B|2.0|BL|PSY|
2008.0|BL|0211706|2.0|4B9946BC-13E8-7BD6-A52D-EE25CE464172|2.0|BL|ARSC|
2008.0|BL|0211706|3.0|A413A03A-A8DF-5115-D59A-A3690E85D808|2.0|BL|BL|
2008.0|BL|0211706|4.0|DC52C223-9504-71F2-3C18-774F641B6475|2.0|IU|UNIV|
2008.0|BL|0211707|1.0|33B6B9B2-CA17-9CB4-D8A1-54277272AAF6|2.0|BL|PSY|
2008.0|BL|0211707|2.0|EC34B903-6D18-5EE7-F5A2-76448F7A9652|2.0|BL|ARSC|
2008.0|BL|0211707|3.0|D2BDD3CC-14F0-D315-7762-AF911F74280B|2.0|BL|BL|
2008.0|BL|0211707|4.0|16D6D818-C7A1-0DAE-1924-1DC7C6CD2B72|2.0|IU|UNIV|
2008.0|BL|0211708|1.0|FEAA81AD-32E4-A275-568A-473100E8DB62|2.0|BL|PSY|
2008.0|BL|0211708|2.0|FCC9431F-8923-D669-1749-11CC3876B97F|2.0|BL|ARSC|
2008.0|BL|0211708|3.0|7251C714-0BDB-5750-5D1E-BAE7CE20B5E7|2.0|BL|BL|
2008.0|BL|0211708|4.0|D2944939-0EC6-296F-4353-9E53EAA4429C|2.0|IU|UNIV|
2008.0|BL|0211709|1.0|2CAE3C73-96F7-CF84-4B12-02BF6F211A03|2.0|BL|PSY|
2008.0|BL|0211709|2.0|E27E8F38-F5DD-6F5C-4E95-D48E719AC850|2.0|BL|ARSC|
2008.0|BL|0211709|3.0|1E6C2E33-CF65-B1DE-B620-8691F6FD070D|2.0|BL|BL|
2008.0|BL|0211709|4.0|A68A7EDC-F859-966F-A0EA-999A25CF4C99|2.0|IU|UNIV|
2008.0|BL|0211901|1.0|A8632889-DDAF-E919-9445-A6AA914F8CD1|2.0|BL|PSY|
2008.0|BL|0211901|2.0|58FE38DB-AC35-D736-818D-F34F2D240689|2.0|BL|ARSC|
2008.0|BL|0211901|3.0|78F32056-E184-5753-26A3-92A9D28C0A5D|2.0|BL|BL|
2008.0|BL|0211901|4.0|216B1345-F3AD-B13A-C63B-E2CE1D2C74A8|2.0|IU|UNIV|
2008.0|BL|0211902|1.0|73BE52CD-234C-7097-D553-2E7B3850ED05|2.0|BL|PSY|
2008.0|BL|0211902|2.0|FCA87DE2-2DD7-7F18-AECF-8207709758AC|2.0|BL|ARSC|
2008.0|BL|0211902|3.0|5CF58ED9-9945-87C0-8E30-0F7586C9E95E|2.0|BL|BL|
2008.0|BL|0211902|4.0|A133583B-4F2A-A840-C9E1-C75E3B4C6547|2.0|IU|UNIV|
2008.0|BL|0211903|1.0|78FCE53A-F881-1F1F-5CAB-8A2520F63155|2.0|BL|PSY|
2008.0|BL|0211903|2.0|63DA28C9-66AD-7C36-6642-28BD0B1A4BC0|2.0|BL|ARSC|
2008.0|BL|0211903|3.0|E20E36FB-0C63-9625-4F90-680BFC4E4040|2.0|BL|BL|
2008.0|BL|0211903|4.0|DEA59452-AFF9-81EC-AD2E-C7E7B938A2D7|2.0|IU|UNIV|
2008.0|BL|0211904|1.0|3E9E97C7-F177-A22B-FF08-6EBD92B267D1|2.0|BL|PSY|
2008.0|BL|0211904|2.0|96EACFD4-39CC-0765-357C-A4461AB2631C|2.0|BL|ARSC|
2008.0|BL|0211904|3.0|4F416DCC-0ED5-5920-9069-761AEF553DD5|2.0|BL|BL|
2008.0|BL|0211904|4.0|54721740-9856-B199-AE7B-8A6533E31EF5|2.0|IU|UNIV|
2008.0|BL|0211905|1.0|5B3804DC-FE81-B9DE-9ABC-9DE059873BD4|2.0|BL|PSY|
2008.0|BL|0211905|2.0|A7DBB9B0-05B5-BBE2-F1B2-584F8FB05E70|2.0|BL|ARSC|
2008.0|BL|0211905|3.0|F4BF5597-6F30-6F85-84FD-B00D21E1ADDF|2.0|BL|BL|
2008.0|BL|0211905|4.0|52606558-9AAD-6420-1FAA-5F4BC27F9BF9|2.0|IU|UNIV|
2008.0|BL|0211906|1.0|D186343B-1237-F256-0D6D-B07091C7D301|2.0|BL|PSY|
2008.0|BL|0211906|2.0|2ABC1117-08DE-E48F-2047-EC88D9DBF34A|2.0|BL|ARSC|
2008.0|BL|0211906|3.0|B65680F0-42D3-23AC-04C4-A07E4710EEE6|2.0|BL|BL|
2008.0|BL|0211906|4.0|75543CC6-3065-8CA9-43A8-C2276C891C98|2.0|IU|UNIV|
2008.0|BL|0211907|1.0|242AFA87-E464-5817-BED5-C7583A905AB9|2.0|BL|PSY|
2008.0|BL|0211907|2.0|1971B640-0ED1-B337-B465-F63DAED04AC6|2.0|BL|ARSC|
2008.0|BL|0211907|3.0|6A9F1B7C-FBAD-D451-0BD0-FFF8E7B33DD8|2.0|BL|BL|
2008.0|BL|0211907|4.0|13603038-D52A-FE10-2D25-E4B474B54E6D|2.0|IU|UNIV|
2008.0|BL|0211908|1.0|F7A8EAA0-49EF-FBDE-3A80-AB6C0C5C1A54|2.0|BL|PSY|
2008.0|BL|0211908|2.0|FB63B960-9BA5-B4FC-F58E-86885AEE35C7|2.0|BL|ARSC|
2008.0|BL|0211908|3.0|F23456BC-53A2-EA07-A983-5DDDD022FBD3|2.0|BL|BL|
2008.0|BL|0211908|4.0|D87E51B5-ADB1-EADA-5349-3B76663386C5|2.0|IU|UNIV|
2008.0|BL|0211909|1.0|EC957DC9-CDF0-90AD-A291-7B091F88F20E|2.0|BL|PSY|
2008.0|BL|0211909|2.0|4680BD4E-97EC-0796-4C3A-288E58291D62|2.0|BL|ARSC|
2008.0|BL|0211909|3.0|CD24591C-0D98-0819-969B-3117F0B63B88|2.0|BL|BL|
2008.0|BL|0211909|4.0|B103D383-53CF-0E46-064D-9FB6A5793F32|2.0|IU|UNIV|
2008.0|BL|1031400|1.0|0AA21757-AFFB-6579-D5A3-B7B43D7A75E3|2.0|BL|PSY|
2008.0|BL|1031400|2.0|EB3DD323-A306-9E43-9EEB-ABFA885EEF7E|2.0|BL|ARSC|
2008.0|BL|1031400|3.0|FA686081-4D25-1AE0-900D-F3DCD4942AB9|2.0|BL|BL|
2008.0|BL|1031400|4.0|CC1B8AA1-5368-69BA-4147-412DD2C7893C|2.0|IU|UNIV|
2008.0|BL|2231401|1.0|DFBC4EB7-3EC3-FE74-DCFB-8AD239515665|2.0|BL|ARSD|
2008.0|BL|2231401|2.0|9864AE2A-E613-4899-1955-7D46317C58BC|2.0|BL|ARSC|
2008.0|BL|2231401|3.0|D9C4092E-F0DE-92E8-3F3C-6624419978E6|2.0|BL|BL|
2008.0|BL|2231401|4.0|8757C3AF-BE9A-9E91-5531-F36280DCB79D|2.0|IU|UNIV|
2008.0|BL|2231402|1.0|60636E71-D6E8-0127-0D82-80035A5B9BA5|2.0|BL|PSY|
2008.0|BL|2231402|2.0|B388E686-F6F1-7EB2-7473-0EF92D5F5BAB|2.0|BL|ARSC|
2008.0|BL|2231402|3.0|1C1F03A6-48BE-6000-30BE-2BBC2FFF2C44|2.0|BL|BL|
2008.0|BL|2231402|4.0|560FA07C-2028-C6FE-CC4D-7444DCD605A9|2.0|IU|UNIV|
2008.0|BL|2231406|1.0|F4279667-5EEF-AB59-6344-90DCF9455325|2.0|BL|PSY|
2008.0|BL|2231406|2.0|7C7E82C9-70DB-29A6-37DE-D96BDFF7B3EC|2.0|BL|ARSC|
2008.0|BL|2231406|3.0|47EF207D-4F54-C636-8DB5-7819C7543463|2.0|BL|BL|
2008.0|BL|2231406|4.0|6D8B3EF8-32C7-480D-3E1F-02DAF7A0D570|2.0|IU|UNIV|
2008.0|BL|2231409|1.0|8AD81A3B-8187-BBE1-377B-82C3E60D5B7D|2.0|BL|PSY|
2008.0|BL|2231409|2.0|7E3A0BB9-2618-632F-88B9-6B8591741736|2.0|BL|ARSC|
2008.0|BL|2231409|3.0|77FB5BD4-3B74-38B9-557B-0A66CD9955F5|2.0|BL|BL|
2008.0|BL|2231409|4.0|D7E85DF7-5AA3-3DFA-B9CA-8C6DF0D9C3A9|2.0|IU|UNIV|
2008.0|BL|2231416|1.0|1F2042DF-8030-8582-1240-ADB527F18D54|2.0|BL|PSY|
2008.0|BL|2231416|2.0|C6FEC59E-98F4-3B62-11CF-900F2F8C7701|2.0|BL|ARSC|
2008.0|BL|2231416|3.0|323C2A2C-60BA-A9F2-D779-45EE6CAF56A0|2.0|BL|BL|
2008.0|BL|2231416|4.0|C7566F51-7A35-8112-A804-46852EB22BF3|2.0|IU|UNIV|
2008.0|BL|2231417|1.0|8B108EAE-C077-22D8-08F0-6E9977DD6D10|2.0|BL|PSY|
2008.0|BL|2231417|2.0|FDEE5C38-F9FF-2261-A55A-DD85B9549C13|2.0|BL|ARSC|
2008.0|BL|2231417|3.0|78724C47-61F6-09B5-D579-972043180B36|2.0|BL|BL|
2008.0|BL|2231417|4.0|5CF0FD27-A958-889E-118B-1C01C7691683|2.0|IU|UNIV|
2008.0|BL|2231423|1.0|CE2101A2-4017-C301-D924-5303BC4C0448|2.0|BL|PSY|
2008.0|BL|2231423|2.0|0C3C4ED2-F76C-5FA4-4AC3-503A701F375E|2.0|BL|ARSC|
2008.0|BL|2231423|3.0|299CAB7C-0F1C-CD0E-99C3-42ED61AE52FB|2.0|BL|BL|
2008.0|BL|2231423|4.0|96118979-8A4E-9A70-E83E-849835FAE6AA|2.0|IU|UNIV|
2008.0|BL|2231433|1.0|55CD0831-1557-B9AF-BB7B-4CBCAD3617EA|2.0|BL|PSY|
2008.0|BL|2231433|2.0|21A78975-B071-F4EE-1D08-7E89357F84B2|2.0|BL|ARSC|
2008.0|BL|2231433|3.0|D8695278-07AA-0E80-0FB7-06E42A3986E6|2.0|BL|BL|
2008.0|BL|2231433|4.0|2FB409DC-74BA-6619-F415-FF7B71431F5C|2.0|IU|UNIV|
2008.0|BL|2231445|1.0|8171ACA8-6E31-37F6-5BCC-120F20FAEB61|2.0|BL|PSY|
2008.0|BL|2231445|2.0|EC5369AE-EA8E-65A4-62F2-5818E9B1E33F|2.0|BL|ARSC|
2008.0|BL|2231445|3.0|FA87B147-49B3-B2A3-7982-E9FC36825F74|2.0|BL|BL|
2008.0|BL|2231445|4.0|7CD69DA1-B5BA-C343-0969-791047CD9EFB|2.0|IU|UNIV|
2008.0|BL|2231447|1.0|6AB59D2B-3A8C-A1AD-8735-6FFA1007E350|2.0|BL|PSY|
2008.0|BL|2231447|2.0|48D15BF3-9A07-76AA-8E5D-10AD136126E8|2.0|BL|ARSC|
2008.0|BL|2231447|3.0|32A22A8D-29D7-3023-A2D6-7D543D72161E|2.0|BL|BL|
2008.0|BL|2231447|4.0|403DA0C6-8A72-C52D-20EA-FF499DF11033|2.0|IU|UNIV|
2008.0|BL|2231452|1.0|75312BE2-80EE-FCDE-1E16-0D6143F5E3FB|2.0|BL|PSY|
2008.0|BL|2231452|2.0|CBC3110B-EA95-1564-AFBD-8EC225ECB1D2|2.0|BL|ARSC|
2008.0|BL|2231452|3.0|CEF8E37B-CEFD-5AEC-23DD-8E0D60E23A89|2.0|BL|BL|
2008.0|BL|2231452|4.0|99E1105F-09C5-95CF-D413-27A80F18E165|2.0|IU|UNIV|
2008.0|BL|2231458|1.0|17D6302A-DE0F-DED8-952F-90DD4593F762|2.0|BL|PSY|
2008.0|BL|2231458|2.0|BD5A1563-7A52-B139-4840-9985D22DF7CB|2.0|BL|ARSC|
2008.0|BL|2231458|3.0|9DF6A2E3-2AE9-578F-6C3E-B116794F9753|2.0|BL|BL|
2008.0|BL|2231458|4.0|F2CFA2F6-74C6-41CB-3A27-243CFAB5EEF6|2.0|IU|UNIV|
2008.0|BL|2231459|1.0|E9F86EC8-42D4-1F19-0096-BEF9269F277E|2.0|BL|PSY|
2008.0|BL|2231459|2.0|303E57C2-11AF-56D3-96A9-FB4B44756095|2.0|BL|ARSC|
2008.0|BL|2231459|3.0|BE65BBD0-8747-3DED-6B3D-492EF7E65BC5|2.0|BL|BL|
2008.0|BL|2231459|4.0|C771097A-A7C0-3EEE-0A20-0149507F4AA3|2.0|IU|UNIV|
2008.0|BL|2231466|1.0|A6D50CD4-8F49-30E0-D308-27062FEBA40F|2.0|BL|PSY|
2008.0|BL|2231466|2.0|DD2DE101-F280-1658-5E16-4EA2E6FB022A|2.0|BL|ARSC|
2008.0|BL|2231466|3.0|C83DFF77-056C-30AD-9145-7F4C4218BB63|2.0|BL|BL|
2008.0|BL|2231466|4.0|B21F5205-90D2-2EA1-CDDC-B392E0A16007|2.0|IU|UNIV|
2008.0|BL|2231473|1.0|DB92B49C-76C5-AF16-D238-03D624F6C149|2.0|BL|PSY|
2008.0|BL|2231473|2.0|36AF757E-A917-C041-D4E5-4DAA35D232F9|2.0|BL|ARSC|
2008.0|BL|2231473|3.0|8231D991-7383-0608-A7AC-59B77E1EA4DC|2.0|BL|BL|
2008.0|BL|2231473|4.0|B6B32796-F67B-843C-51D8-7EFC73EC5B9E|2.0|IU|UNIV|
2008.0|BL|2231479|1.0|C63D61E5-9662-A14D-76E1-905842657575|2.0|BL|RUAD|
2008.0|BL|2231479|2.0|5FEB110E-9835-6597-F73F-071780BC6EF8|2.0|BL|RUGS|
2008.0|BL|2231479|3.0|DA0124B6-4FAC-950A-B50B-50953322C368|2.0|BL|BL|
2008.0|BL|2231479|4.0|BD825CF6-3B54-7330-9F7D-1CC9D4E0E487|2.0|IU|UNIV|
2008.0|BL|2231489|1.0|B23D7A2F-BE45-61FF-8E1A-65C82D609821|2.0|BL|PSY|
2008.0|BL|2231489|2.0|9329744C-93E7-15B1-ECF3-D4866FF6D646|2.0|BL|ARSC|
2008.0|BL|2231489|3.0|41D66627-24ED-D9D8-F992-DA03CFE57FFF|2.0|BL|BL|
2008.0|BL|2231489|4.0|7583F5F6-A209-DF15-8B58-4CBDF6450A49|2.0|IU|UNIV|
2008.0|BL|2231490|1.0|ED3F0D31-F844-3FCD-8F87-5AB5AE2A5F8F|2.0|BL|PSY|
2008.0|BL|2231490|2.0|E84F41F4-6595-DE0F-3A9C-AFBBDAF02955|2.0|BL|ARSC|
2008.0|BL|2231490|3.0|94E79149-A368-F873-559A-8E17B51BB837|2.0|BL|BL|
2008.0|BL|2231490|4.0|554D7419-3FD8-B63B-98C8-8706ADD39B49|2.0|IU|UNIV|
2008.0|BL|2231491|1.0|2814E868-3F8B-9E8B-FC46-D21BDD3B2720|2.0|BL|PSY|
2008.0|BL|2231491|2.0|62BAA743-B25A-8DE3-6FA0-04B71C9E698F|2.0|BL|ARSC|
2008.0|BL|2231491|3.0|6F66B9E3-08A9-C0D0-9A77-392B4825B014|2.0|BL|BL|
2008.0|BL|2231491|4.0|88AE41E8-ACB0-F052-D75D-B2708D126D1D|2.0|IU|UNIV|
2008.0|BL|2231493|1.0|3E1311AC-52EA-71F9-D41F-3A350354FFF5|2.0|BL|PSY|
2008.0|BL|2231493|2.0|DCEEDC14-F962-618F-3873-84C45941B96A|2.0|BL|ARSC|
2008.0|BL|2231493|3.0|BC258CF6-8CDE-C667-3CA2-4BF561A31944|2.0|BL|BL|
2008.0|BL|2231493|4.0|8218AC87-807B-1317-BC50-DA69918B7C5B|2.0|IU|UNIV|
2008.0|BL|2231498|1.0|4E988256-413D-8126-53A0-F53D245AEDB9|2.0|BL|PSY|
2008.0|BL|2231498|2.0|583E2D70-C27C-4C89-5914-59C2EA33E9E0|2.0|BL|ARSC|
2008.0|BL|2231498|3.0|9CE708CF-A6CA-DFD4-DF92-00EBE401BC9F|2.0|BL|BL|
2008.0|BL|2231498|4.0|7E2CAFD5-F101-C5D6-EC72-D030D659373A|2.0|IU|UNIV|
2008.0|BL|2231504|1.0|4F3D2A68-C044-3D23-B184-F689C899EF9C|2.0|BL|PSY|
2008.0|BL|2231504|2.0|D06E1846-9326-DC05-8A43-A3396126039A|2.0|BL|ARSC|
2008.0|BL|2231504|3.0|FAAB97E1-DB1B-3BA6-DAD5-A62988690452|2.0|BL|BL|
2008.0|BL|2231504|4.0|CFB55FEB-1E1F-4C53-3C51-B2F432E83521|2.0|IU|UNIV|
2008.0|BL|2231507|1.0|6497220D-34C5-AEE3-8E9D-C6CB87ED6846|2.0|BL|PSY|
2008.0|BL|2231507|2.0|FCD8D63D-AFD8-67EC-3447-D6C7A9D3A330|2.0|BL|ARSC|
2008.0|BL|2231507|3.0|E961FE21-EE03-3E15-C632-2FB0943FEA3A|2.0|BL|BL|
2008.0|BL|2231507|4.0|22D074C1-C2E8-18AA-892D-399046F1575A|2.0|IU|UNIV|
2008.0|BL|2231564|1.0|222076C4-BCC1-8B8A-AF69-E768A8204FFF|2.0|BL|PSY|
2008.0|BL|2231564|2.0|EC41A2AD-6BC9-7C15-1540-D55755025A42|2.0|BL|ARSC|
2008.0|BL|2231564|3.0|119DF836-3F1C-6A23-1DB6-C5FD58988BA2|2.0|BL|BL|
2008.0|BL|2231564|4.0|E83D5309-7B81-CD96-8EC4-3116A76D749F|2.0|IU|UNIV|
2008.0|BL|2331405|1.0|FE4CB039-5C1F-BFF1-1D31-7C24E3A1F10F|2.0|BL|PSY|
2008.0|BL|2331405|2.0|EE1EC330-09D6-D37F-4C2E-CCC7B1D4089E|2.0|BL|ARSC|
2008.0|BL|2331405|3.0|F0385730-EF5D-CDCA-4DD7-15E022EC021B|2.0|BL|BL|
2008.0|BL|2331405|4.0|8A45F808-6B76-DBF0-A903-07C4BE4D1D7E|2.0|IU|UNIV|
2008.0|BL|2331412|1.0|E59A5739-5D07-62F4-FF92-A43E54883832|2.0|BL|PSY|
2008.0|BL|2331412|2.0|FACD2589-D8B0-66CD-D55D-086FB3A5EAD7|2.0|BL|ARSC|
2008.0|BL|2331412|3.0|19820A3E-76BE-0D4A-990C-CEF2AF496DE9|2.0|BL|BL|
2008.0|BL|2331412|4.0|4047488A-76F6-4A76-601C-7B2238E6DF77|2.0|IU|UNIV|
2008.0|BL|2331415|1.0|CB5860A8-C305-97A6-D772-C6728E70500F|2.0|BL|PSY|
2008.0|BL|2331415|2.0|F31B2195-A4B6-1348-8CFF-79B521D84AAC|2.0|BL|ARSC|
2008.0|BL|2331415|3.0|529905D0-DB0C-D47C-AC34-8E83684DA1A1|2.0|BL|BL|
2008.0|BL|2331415|4.0|0CBBD93A-EC3B-82CA-A606-E0906B911E2E|2.0|IU|UNIV|
2008.0|BL|2331420|1.0|9A13D9E9-13CF-6BD8-964F-EEE60D010ADF|2.0|BL|PSY|
2008.0|BL|2331420|2.0|640704BE-7E4A-17AB-EDA8-648B498046C8|2.0|BL|ARSC|
2008.0|BL|2331420|3.0|AEE54073-2A32-2CB9-CA99-F4D05FE7D26F|2.0|BL|BL|
2008.0|BL|2331420|4.0|E59776C0-95AD-8367-975A-DB914395FAF5|2.0|IU|UNIV|
2008.0|BL|2331440|1.0|4398EF52-190B-872E-3B0D-D7E9B48E16C4|2.0|BL|PSY|
2008.0|BL|2331440|2.0|61176D42-D8E2-A289-AE2B-FB48CB7C3630|2.0|BL|ARSC|
2008.0|BL|2331440|3.0|EDDA387A-A045-89E4-E3EC-71FD21903370|2.0|BL|BL|
2008.0|BL|2331440|4.0|3C8E2BE5-0330-0FB0-8A4D-27053A02E527|2.0|IU|UNIV|
2008.0|BL|2331450|1.0|C88CDB02-9563-E62D-FBA9-DE763FD1CE1A|2.0|BL|PSY|
2008.0|BL|2331450|2.0|DD31C8F2-7D3D-C480-068A-84061248BC14|2.0|BL|ARSC|
2008.0|BL|2331450|3.0|F87AB11C-0E4E-9E90-5CE3-5153B3990069|2.0|BL|BL|
2008.0|BL|2331450|4.0|29BA1822-5942-E07D-0980-DE8FA4E941C0|2.0|IU|UNIV|
2008.0|BL|2331460|1.0|37944757-0B5C-67A5-0BB4-DEC953493B4F|2.0|BL|PSY|
2008.0|BL|2331460|2.0|7E29C277-2D6D-E4DE-420D-858F0992585D|2.0|BL|ARSC|
2008.0|BL|2331460|3.0|4A319267-4823-3381-E7EE-5CCAFF675049|2.0|BL|BL|
2008.0|BL|2331460|4.0|10FF97B3-9686-9655-93EF-05DDB180B86F|2.0|IU|UNIV|
2008.0|BL|2331473|1.0|FA5FA5C8-F634-A309-8F2E-83C48C1282A3|2.0|BL|PSY|
2008.0|BL|2331473|2.0|DC48F003-B6EA-8B03-B178-28DB854DD610|2.0|BL|ARSC|
2008.0|BL|2331473|3.0|A54B30BE-9658-6B0D-0942-2709A4510F28|2.0|BL|BL|
2008.0|BL|2331473|4.0|7E482547-3127-58F2-DFAC-32B6B099D4EE|2.0|IU|UNIV|
2008.0|BL|2331474|1.0|8028327B-B28D-3F52-B4B9-F37408977E10|2.0|BL|PSY|
2008.0|BL|2331474|2.0|9EA7CBB6-6A7E-D8CC-3BC3-93F19D9D52BA|2.0|BL|ARSC|
2008.0|BL|2331474|3.0|B6467CCC-273D-8B30-C409-7098202AE310|2.0|BL|BL|
2008.0|BL|2331474|4.0|7982C785-5FA8-FC62-E14F-6D8BFE46601F|2.0|IU|UNIV|
2008.0|BL|2331475|1.0|1E1619CA-AC77-22FB-5584-E2745F1F7E1A|2.0|BL|PSY|
2008.0|BL|2331475|2.0|310129BE-2978-AEEC-C297-F3DB124B2B5E|2.0|BL|ARSC|
2008.0|BL|2331475|3.0|4F625D5D-B77C-BF6F-4CA0-8763DC10C64B|2.0|BL|BL|
2008.0|BL|2331475|4.0|F1DFFE78-B689-CE22-97DF-9AC7BE556AA7|2.0|IU|UNIV|
2008.0|BL|2331491|1.0|A3733010-8A4F-8C36-92B6-60D7D36233C6|2.0|BL|PSY|
2008.0|BL|2331491|2.0|FA3DA6B1-06D5-5219-B68C-A78A6B1AD90C|2.0|BL|ARSC|
2008.0|BL|2331491|3.0|90CD0E05-D9DF-0644-3888-74E91093D052|2.0|BL|BL|
2008.0|BL|2331491|4.0|F93EC9EC-0C43-38F6-F41D-2DC12310FE52|2.0|IU|UNIV|
2008.0|BL|2931476|1.0|FE3BA32F-A964-F1B0-6C3B-5E21208C5EB5|2.0|BL|PSY|
2008.0|BL|2931476|2.0|47C79A52-8C2B-923E-1270-CEC6D48C8BBB|2.0|BL|ARSC|
2008.0|BL|2931476|3.0|589703A8-B2E2-DA43-AB27-A85AE4C9D4A3|2.0|BL|BL|
2008.0|BL|2931476|4.0|21F87805-9D80-7445-5387-4AB8214A6467|2.0|IU|UNIV|
2008.0|BL|4031301|1.0|4CF5D298-D014-B750-4311-FC3201C5DBB9|2.0|BL|PSY|
2008.0|BL|4031301|2.0|921D1005-D67D-7249-4775-636F95071C3E|2.0|BL|ARSC|
2008.0|BL|4031301|3.0|6D1379E2-0446-A419-59AA-B7685EF33526|2.0|BL|BL|
2008.0|BL|4031301|4.0|D86154D4-2887-E4C3-A475-59D79969EB2F|2.0|IU|UNIV|
2008.0|BL|4031443|1.0|735EE678-0397-3599-BC4C-3870D44B4FEC|2.0|BL|PSY|
2008.0|BL|4031443|2.0|7C361A6F-82D8-3003-9B70-388670D17425|2.0|BL|ARSC|
2008.0|BL|4031443|3.0|78DC9953-67B3-644B-EB0D-5EE6F6D80CCF|2.0|BL|BL|
2008.0|BL|4031443|4.0|4C9E5CEB-7950-A262-42C9-7CFD0EAD063E|2.0|IU|UNIV|
2008.0|BL|4031446|1.0|96126771-7AAD-6EC7-5D3D-644E8BDC19E8|2.0|BL|PSY|
2008.0|BL|4031446|2.0|DEE062F5-790A-033E-F763-4B7522263720|2.0|BL|ARSC|
2008.0|BL|4031446|3.0|806A8567-07CC-970F-DF29-EB9B93848A13|2.0|BL|BL|
2008.0|BL|4031446|4.0|8B79AF8C-CF28-F2EE-E808-BF84CABEB5D4|2.0|IU|UNIV|
2008.0|BL|4131407|1.0|408BEF8A-AC07-E88C-B162-2838B0A803DD|2.0|BL|PSY|
2008.0|BL|4131407|2.0|11CFDE43-2742-35EB-E8BD-1F923E308CA0|2.0|BL|ARSC|
2008.0|BL|4131407|3.0|C17652C2-CA2A-3422-252C-4A38B1BC1FD8|2.0|BL|BL|
2008.0|BL|4131407|4.0|01FEC705-B1D0-204F-7801-0D017E093E10|2.0|IU|UNIV|
2008.0|BL|4131414|1.0|C914D39C-1481-4A1C-881D-C30A2AC42748|2.0|BL|PSY|
2008.0|BL|4131414|2.0|4CCC8F8A-5898-428E-0B78-2222EA5683A8|2.0|BL|ARSC|
2008.0|BL|4131414|3.0|BCEE1115-67DE-9630-9A74-0E0E9C8654A2|2.0|BL|BL|
2008.0|BL|4131414|4.0|BD6D268D-55C3-DFA2-E42F-B616A0F18E85|2.0|IU|UNIV|
2008.0|BL|4231400|1.0|F0498FAE-0209-40DA-7C12-2DE5A93DE652|2.0|BL|PSY|
2008.0|BL|4231400|2.0|039049E3-0203-AF45-D8B7-F93A0C306DC4|2.0|BL|ARSC|
2008.0|BL|4231400|3.0|B356954A-D1D7-C758-8D19-493C245579A9|2.0|BL|BL|
2008.0|BL|4231400|4.0|8BFCCBCB-6279-0B4A-E19B-386C76E568B2|2.0|IU|UNIV|
2008.0|BL|4331301|1.0|159F8EF0-FD17-F2D4-B401-1BCA0F96FBB4|2.0|BL|PSY|
2008.0|BL|4331301|2.0|A78DCFDE-A1DA-45ED-E789-B0A755965025|2.0|BL|ARSC|
2008.0|BL|4331301|3.0|F41CE880-4916-5603-9BAA-5FAD720C317C|2.0|BL|BL|
2008.0|BL|4331301|4.0|AF3CFA34-DC29-22F6-0CD6-C0CD7C5D2E05|2.0|IU|UNIV|
2008.0|BL|4431425|1.0|A444ACC4-70B7-7524-29A8-E656A05EBE2E|2.0|BL|PSY|
2008.0|BL|4431425|2.0|FF92ED24-78DA-ECAA-0E2D-CDC4F352CE45|2.0|BL|ARSC|
2008.0|BL|4431425|3.0|96A1B323-CD0B-DA27-7532-FF958D7DF945|2.0|BL|BL|
2008.0|BL|4431425|4.0|7793A6AE-CECE-3CA0-A027-B5D8900B87D1|2.0|IU|UNIV|
2008.0|BL|4431427|1.0|DC029358-8A3B-1875-BE1E-8D9A3F01EE60|2.0|BL|PSY|
2008.0|BL|4431427|2.0|195C2A92-BE87-DEFF-F2E1-F953AB3067DE|2.0|BL|ARSC|
2008.0|BL|4431427|3.0|E946D1D1-3B0D-899E-F728-295F366066A1|2.0|BL|BL|
2008.0|BL|4431427|4.0|EFA728EA-8934-06F8-D801-2E415BD79B53|2.0|IU|UNIV|
2008.0|BL|4631301|1.0|795C83B0-ACDD-231B-40F3-BFB25CBD7F25|2.0|BL|PSY|
2008.0|BL|4631301|2.0|74BE5824-DE94-CB72-AE07-05F9B136586D|2.0|BL|ARSC|
2008.0|BL|4631301|3.0|5E241ACC-A622-436A-E4BA-FDD177743F7C|2.0|BL|BL|
2008.0|BL|4631301|4.0|719A3895-DEDC-F277-DD0E-A1C9643B7F1D|2.0|IU|UNIV|
