cgprpsl_nbr|fin_coa_cd|account_nbr|obj_id|ver_nbr|person_unvl_id|row_actv_ind|fnl_billed_ind|curr_lst_billed_dt|prev_lst_billed_dt|
14657.0|EA|5769209|49D358CCEB315F7AE0404F8189D8263A|1.0|5335901264|Y||||
14659.0|EA|5769210|49D358CCEB325F7AE0404F8189D8263A|1.0|3889504703|Y||||
14712.0|EA|5769211|49D358CCEB335F7AE0404F8189D8263A|1.0|4189500212|Y||||
14715.0|EA|5769212|49D358CCEB345F7AE0404F8189D8263A|1.0|5053009758|Y||||
14717.0|BL|4631417|12D4ED216055EF34E043814FD881EF34|1.0|3880605325|Y||||
14717.0|EA|5769213|49D358CCEB355F7AE0404F8189D8263A|1.0|1308508136|Y||||
14749.0|EA|4168106|49D358CCEB365F7AE0404F8189D8263A|1.0|1308508136|Y||||
14760.0|EA|5767501|49D358CCEB375F7AE0404F8189D8263A|1.0|2580507812|Y||||
14886.0|EA|5767502|49D358CCEB385F7AE0404F8189D8263A|1.0|1959008511|Y||||
14931.0|EA|4767532|49D358CCEB395F7AE0404F8189D8263A|1.0|1959008511|Y||||
14998.0|EA|4267520|49D358CCEB3A5F7AE0404F8189D8263A|1.0|5335901264|Y||||
15000.0|EA|4767714|49D358CCEB3B5F7AE0404F8189D8263A|1.0|6012204256|Y||||
15011.0|EA|4767715|49D358CCEB3C5F7AE0404F8189D8263A|1.0|4965407189|Y||||
15017.0|BL|4631425|12D4ED216056EF34E043814FD881EF34|1.0|3880605325|Y||||
15017.0|EA|4767716|49D358CCEB3D5F7AE0404F8189D8263A|1.0|5631302174|Y||||
15083.0|EA|4768703|49D358CCEB3E5F7AE0404F8189D8263A|1.0|4965407189|Y||||
15099.0|EA|4267521|49D358CCEB3F5F7AE0404F8189D8263A|1.0|2553103572|Y||||
15135.0|EA|4267700|49D358CCEB405F7AE0404F8189D8263A|1.0|2341000360|Y||||
15171.0|EA|5466600|49D358CCEB415F7AE0404F8189D8263A|1.0|2691706557|Y||||
15172.0|EA|5769214|49D358CCEB425F7AE0404F8189D8263A|1.0|5430509566|Y||||
15193.0|EA|5769215|49D358CCEB435F7AE0404F8189D8263A|1.0|5334003983|Y||||
15202.0|EA|5769216|49D358CCEB445F7AE0404F8189D8263A|1.0|4146202628|Y||||
15203.0|EA|5769217|49D358CCEB455F7AE0404F8189D8263A|1.0|6012204256|Y||||
15206.0|BL|4631417|12D4ED216057EF34E043814FD881EF34|1.0|3880605325|Y||||
15206.0|EA|5769218|49D358CCEB465F7AE0404F8189D8263A|1.0|1659405606|Y||||
15221.0|EA|5769219|49D358CCEB475F7AE0404F8189D8263A|1.0|5053009758|Y||||
15244.0|EA|5769220|49D358CCEB485F7AE0404F8189D8263A|1.0|5053009758|Y||||
15245.0|EA|5769221|49D358CCEB495F7AE0404F8189D8263A|1.0|1463708773|Y||||
15248.0|EA|5769222|49D358CCEB4A5F7AE0404F8189D8263A|1.0|1463708773|Y||||
15354.0|EA|5769223|49D358CCEB4B5F7AE0404F8189D8263A|1.0|4146202628|Y||||
15417.0|EA|5769224|49D358CCEB4C5F7AE0404F8189D8263A|1.0|5053009758|Y||||
15418.0|EA|5769225|49D358CCEB4D5F7AE0404F8189D8263A|1.0|4146202628|Y||||
15484.0|EA|5769226|49D358CCEB4E5F7AE0404F8189D8263A|1.0|5335901264|Y||||
15493.0|EA|5769227|49D358CCEB4F5F7AE0404F8189D8263A|1.0|1335003222|Y||||
15547.0|EA|5769228|49D358CCEB505F7AE0404F8189D8263A|1.0|1736801902|Y||||
15552.0|EA|5769229|49D358CCEB515F7AE0404F8189D8263A|1.0|4146202628|Y||||
15556.0|EA|5769230|49D358CCEB525F7AE0404F8189D8263A|1.0|3889504703|Y||||
15579.0|EA|4469304|49D358CCEB535F7AE0404F8189D8263A|1.0|4189500212|Y||||
15602.0|EA|4769312|49D358CCEB545F7AE0404F8189D8263A|1.0|6126708165|Y||||
15604.0|EA|5767504|49D358CCEB555F7AE0404F8189D8263A|1.0|4189500212|Y||||
15607.0|EA|5767503|49D358CCEB565F7AE0404F8189D8263A|1.0|5790902739|Y||||
15658.0|EA|5468008|49D358CCEB575F7AE0404F8189D8263A|1.0|2580507812|Y||||
15669.0|EA|4767533|49D358CCEB585F7AE0404F8189D8263A|1.0|3012703100|Y||||
15696.0|EA|4767717|49D358CCEB595F7AE0404F8189D8263A|1.0|5631302174|Y||||
15710.0|EA|4767719|49D358CCEB5A5F7AE0404F8189D8263A|1.0|1959008511|Y||||
15718.0|BL|4331401|12D4ED216058EF34E043814FD881EF34|1.0|3880605325|Y||||
15718.0|EA|4767718|49D358CCEB5B5F7AE0404F8189D8263A|1.0|2691706557|Y||||
15725.0|EA|4368100|49D358CCEB5C5F7AE0404F8189D8263A|1.0|3334505644|Y||||
15726.0|EA|4768704|49D358CCEB5D5F7AE0404F8189D8263A|1.0|3889504703|Y||||
15728.0|BL|4631401|12D4ED216059EF34E043814FD881EF34|1.0|3880605325|Y||||
15728.0|EA|4769313|49D358CCEB5E5F7AE0404F8189D8263A|1.0|4146202628|Y||||
15729.0|EA|4769314|49D358CCEB5F5F7AE0404F8189D8263A|1.0|4146202628|Y||||
15730.0|EA|5769231|49D358CCEB605F7AE0404F8189D8263A|1.0|4189500212|Y||||
15732.0|EA|5769232|49D358CCEB615F7AE0404F8189D8263A|1.0|3098006714|Y||||
15733.0|EA|5769233|49D358CCEB625F7AE0404F8189D8263A|1.0|1421900725|Y||||
15741.0|EA|5769234|49D358CCEB635F7AE0404F8189D8263A|1.0|5366808694|Y||||
15750.0|EA|5769235|49D358CCEB645F7AE0404F8189D8263A|1.0|2341000360|Y||||
15811.0|EA|5769236|49D358CCEB655F7AE0404F8189D8263A|1.0|3012703100|Y||||
15923.0|EA|5769237|49D358CCEB665F7AE0404F8189D8263A|1.0|5335901264|Y||||
15924.0|EA|5769238|49D358CCEB675F7AE0404F8189D8263A|1.0|4542806317|Y||||
15932.0|EA|5769239|49D358CCEB685F7AE0404F8189D8263A|1.0|5335901264|Y||||
16000.0|EA|5769240|49D358CCEB695F7AE0404F8189D8263A|1.0|2191200653|Y||||
16070.0|EA|5769241|49D358CCEB6A5F7AE0404F8189D8263A|1.0|1659405606|Y||||
16119.0|EA|5769242|49D358CCEB6B5F7AE0404F8189D8263A|1.0|4446301330|Y||||
16147.0|EA|5769243|49D358CCEB6C5F7AE0404F8189D8263A|1.0|3880605325|Y||||
16157.0|EA|5769244|49D358CCEB6D5F7AE0404F8189D8263A|1.0|4667608469|Y||||
16159.0|EA|4767720|49D358CCEB6E5F7AE0404F8189D8263A|1.0|4965407189|Y||||
16185.0|EA|5767505|49D358CCEB6F5F7AE0404F8189D8263A|1.0|3889504703|Y||||
16256.0|EA|5767506|49D358CCEB705F7AE0404F8189D8263A|1.0|3889504703|Y||||
16293.0|EA|4468900|49D358CCEB715F7AE0404F8189D8263A|1.0|5430509566|Y||||
16298.0|EA|4767721|49D358CCEB725F7AE0404F8189D8263A|1.0|4667608469|Y||||
16326.0|EA|4767722|49D358CCEB735F7AE0404F8189D8263A|1.0|3889504703|Y||||
16327.0|BL|4631435|12D4ED21605AEF34E043814FD881EF34|1.0|3880605325|Y||||
16327.0|EA|4767534|49D358CCEB745F7AE0404F8189D8263A|1.0|1308508136|Y||||
16395.0|EA|4468901|49D358CCEB755F7AE0404F8189D8263A|1.0|5430509566|Y||||
16640.0|EA|5769245|49D358CCEB765F7AE0404F8189D8263A|1.0|6012204256|Y||||
16641.0|EA|4767723|49D358CCEB775F7AE0404F8189D8263A|1.0|4146202628|Y||||
16706.0|EA|4468000|49D358CCEB785F7AE0404F8189D8263A|1.0|3098006714|Y||||
16709.0|EA|4468001|49D358CCEB795F7AE0404F8189D8263A|1.0|4146202628|Y||||
16781.0|EA|5769246|49D358CCEB7A5F7AE0404F8189D8263A|1.0|4446301330|Y||||
16883.0|EA|5769247|49D358CCEB7B5F7AE0404F8189D8263A|1.0|4446301330|Y||||
17028.0|EA|5769248|49D358CCEB7C5F7AE0404F8189D8263A|1.0|4446301330|Y||||
17108.0|EA|5769249|49D358CCEB7D5F7AE0404F8189D8263A|1.0|6126708165|Y||||
17264.0|EA|5769250|49D358CCEB7E5F7AE0404F8189D8263A|1.0|3889504703|Y||||
17302.0|EA|5769251|49D358CCEB7F5F7AE0404F8189D8263A|1.0|4189500212|Y||||
17317.0|EA|5769252|49D358CCEB805F7AE0404F8189D8263A|1.0|1736801902|Y||||
17320.0|EA|5769253|49D358CCEB815F7AE0404F8189D8263A|1.0|1959008511|Y||||
17370.0|EA|5769254|49D358CCEB825F7AE0404F8189D8263A|1.0|5335901264|Y||||
17371.0|EA|5769255|49D358CCEB835F7AE0404F8189D8263A|1.0|4146202628|Y||||
17373.0|EA|5769256|49D358CCEB845F7AE0404F8189D8263A|1.0|4146202628|Y||||
17596.0|EA|5769257|49D358CCEB855F7AE0404F8189D8263A|1.0|6012204256|Y||||
17599.0|EA|5769258|49D358CCEB865F7AE0404F8189D8263A|1.0|4146202628|Y||||
17604.0|EA|5769259|49D358CCEB875F7AE0404F8189D8263A|1.0|4146202628|Y||||
17618.0|EA|5469200|49D358CCEB885F7AE0404F8189D8263A|1.0|4189500212|Y||||
17650.0|EA|5469201|49D358CCEB895F7AE0404F8189D8263A|1.0|1736801902|Y||||
17708.0|EA|4767724|49D358CCEB8A5F7AE0404F8189D8263A|1.0|3334505644|Y||||
17714.0|EA|4468002|49D358CCEB8B5F7AE0404F8189D8263A|1.0|2580507812|Y||||
17746.0|EA|4767535|49D358CCEB8C5F7AE0404F8189D8263A|1.0|4965407189|Y||||
17773.0|EA|4767536|49D358CCEB8D5F7AE0404F8189D8263A|1.0|5790902739|Y||||
17781.0|EA|4767725|49D358CCEB8E5F7AE0404F8189D8263A|1.0|3880605325|Y||||
17802.0|EA|4767537|49D358CCEB8F5F7AE0404F8189D8263A|1.0|3880605325|Y||||
17855.0|EA|4767726|49D358CCEB905F7AE0404F8189D8263A|1.0|3880605325|Y||||
17858.0|EA|4767727|49D358CCEB915F7AE0404F8189D8263A|1.0|3880605325|Y||||
17865.0|EA|4767728|49D358CCEB925F7AE0404F8189D8263A|1.0|5366808694|Y||||
17884.0|EA|4769217|49D358CCEB935F7AE0404F8189D8263A|1.0|3012703100|Y||||
17895.0|EA|4468003|49D358CCEB945F7AE0404F8189D8263A|1.0|3229901916|Y||||
17896.0|EA|4769218|49D358CCEB955F7AE0404F8189D8263A|1.0|5334003983|Y||||
17897.0|EA|4769219|49D358CCEB965F7AE0404F8189D8263A|1.0|1308508136|Y||||
17960.0|EA|4769220|49D358CCEB975F7AE0404F8189D8263A|1.0|4965407189|Y||||
17984.0|EA|4767729|49D358CCEB985F7AE0404F8189D8263A|1.0|2341000360|Y||||
18029.0|EA|4767538|49D358CCEB995F7AE0404F8189D8263A|1.0|1308508136|Y||||
18032.0|EA|4468100|49D358CCEB9A5F7AE0404F8189D8263A|1.0|3098006714|Y||||
18119.0|EA|4769221|49D358CCEB9B5F7AE0404F8189D8263A|1.0|1335003222|Y||||
18164.0|EA|5468009|49D358CCEB9C5F7AE0404F8189D8263A|1.0|4542806317|Y||||
18190.0|EA|4267522|49D358CCEB9D5F7AE0404F8189D8263A|1.0|1308508136|Y||||
18204.0|EA|4769235|49D358CCEB9E5F7AE0404F8189D8263A|1.0|3334505644|Y||||
18206.0|EA|4769222|49D358CCEB9F5F7AE0404F8189D8263A|1.0|1959008511|Y||||
18207.0|EA|4769236|49D358CCEBA05F7AE0404F8189D8263A|1.0|4542806317|Y||||
18226.0|EA|4769223|49D358CCEBA15F7AE0404F8189D8263A|1.0|3880605325|Y||||
18254.0|EA|4769237|49D358CCEBA25F7AE0404F8189D8263A|1.0|4542806317|Y||||
18282.0|EA|4769224|49D358CCEBA35F7AE0404F8189D8263A|1.0|1959008511|Y||||
18311.0|EA|4769238|49D358CCEBA45F7AE0404F8189D8263A|1.0|3012703100|Y||||
18315.0|EA|4769225|49D358CCEBA55F7AE0404F8189D8263A|1.0|3880605325|Y||||
18483.0|EA|4769239|49D358CCEBA65F7AE0404F8189D8263A|1.0|3012703100|Y||||
18575.0|EA|4769226|49D358CCEBA75F7AE0404F8189D8263A|1.0|1959008511|Y||||
18584.0|EA|4769240|49D358CCEBA85F7AE0404F8189D8263A|1.0|2553103572|Y||||
18648.0|EA|4769227|49D358CCEBA95F7AE0404F8189D8263A|1.0|2580507812|Y||||
18689.0|EA|4769241|49D358CCEBAA5F7AE0404F8189D8263A|1.0|4965407189|Y||||
18813.0|EA|4769228|49D358CCEBAB5F7AE0404F8189D8263A|1.0|2553103572|Y||||
18815.0|EA|4769242|49D358CCEBAC5F7AE0404F8189D8263A|1.0|3098006714|Y||||
18827.0|BL|4031401|12D4ED21605BEF34E043814FD881EF34|1.0|3880605325|Y||||
18827.0|EA|4769229|49D358CCEBAD5F7AE0404F8189D8263A|1.0|3889504703|Y||||
18836.0|EA|4769243|49D358CCEBAE5F7AE0404F8189D8263A|1.0|3889504703|Y||||
18844.0|EA|4769230|49D358CCEBAF5F7AE0404F8189D8263A|1.0|3012703100|Y||||
18849.0|EA|4769244|49D358CCEBB05F7AE0404F8189D8263A|1.0|3334505644|Y||||
18883.0|EA|4769231|49D358CCEBB15F7AE0404F8189D8263A|1.0|1659405606|Y||||
18894.0|EA|4769245|49D358CCEBB25F7AE0404F8189D8263A|1.0|1659405606|Y||||
18911.0|EA|4769232|49D358CCEBB35F7AE0404F8189D8263A|1.0|5334003983|Y||||
18940.0|EA|4769246|49D358CCEBB45F7AE0404F8189D8263A|1.0|1959008511|Y||||
18941.0|EA|4769233|49D358CCEBB55F7AE0404F8189D8263A|1.0|5366808694|Y||||
18944.0|EA|4769247|49D358CCEBB65F7AE0404F8189D8263A|1.0|4189500212|Y||||
18946.0|EA|4769234|49D358CCEBB75F7AE0404F8189D8263A|1.0|1308508136|Y||||
18962.0|EA|4468101|49D358CCEBB85F7AE0404F8189D8263A|1.0|4965407189|Y||||
18964.0|EA|4767539|49D358CCEBB95F7AE0404F8189D8263A|1.0|1308508136|Y||||
19027.0|EA|4767540|49D358CCEBBA5F7AE0404F8189D8263A|1.0|4446301330|Y||||
19089.0|EA|4767730|49D358CCEBBB5F7AE0404F8189D8263A|1.0|4189500212|Y||||
19090.0|EA|4767731|49D358CCEBBC5F7AE0404F8189D8263A|1.0|6012204256|Y||||
19122.0|EA|4767541|49D358CCEBBD5F7AE0404F8189D8263A|1.0|4146202628|Y||||
19183.0|EA|4767542|49D358CCEBBE5F7AE0404F8189D8263A|1.0|1959008511|Y||||
19184.0|EA|4767732|49D358CCEBBF5F7AE0404F8189D8263A|1.0|5430509566|Y||||
19201.0|EA|4467200|49D358CCEBC05F7AE0404F8189D8263A|1.0|5335901264|Y||||
19206.0|EA|4468102|49D358CCEBC15F7AE0404F8189D8263A|1.0|1335003222|Y||||
19214.0|EA|4468103|49D358CCEBC25F7AE0404F8189D8263A|1.0|3889504703|Y||||
19215.0|EA|4066600|49D358CCEBC35F7AE0404F8189D8263A|1.0|5430509566|Y||||
19256.0|EA|4767543|49D358CCEBC45F7AE0404F8189D8263A|1.0|5430509566|Y||||
19296.0|EA|4767544|49D358CCEBC55F7AE0404F8189D8263A|1.0|5430509566|Y||||
19338.0|EA|4767733|49D358CCEBC65F7AE0404F8189D8263A|1.0|5430509566|Y||||
19363.0|EA|4767734|49D358CCEBC75F7AE0404F8189D8263A|1.0|3736906932|Y||||
19395.0|EA|5468702|49D358CCEBC85F7AE0404F8189D8263A|1.0|4189500212|Y||||
19404.0|EA|4467201|49D358CCEBC95F7AE0404F8189D8263A|1.0|4965407189|Y||||
19405.0|EA|4769248|49D358CCEBCA5F7AE0404F8189D8263A|1.0|6012204256|Y||||
19406.0|EA|4468104|49D358CCEBCB5F7AE0404F8189D8263A|1.0|4542806317|Y||||
19491.0|EA|5468102|49D358CCEBCC5F7AE0404F8189D8263A|1.0|1736801902|Y||||
19492.0|EA|5468103|49D358CCEBCD5F7AE0404F8189D8263A|1.0|4189500212|Y||||
19493.0|EA|4068000|49D358CCEBCE5F7AE0404F8189D8263A|1.0|1308508136|Y||||
19494.0|EA|5467504|49D358CCEBCF5F7AE0404F8189D8263A|1.0|3229901916|Y||||
19495.0|EA|5468104|49D358CCEBD05F7AE0404F8189D8263A|1.0|3880605325|Y||||
19539.0|EA|5468105|49D358CCEBD15F7AE0404F8189D8263A|1.0|3334505644|Y||||
19542.0|EA|4469200|49D358CCEBD25F7AE0404F8189D8263A|1.0|4446301330|Y||||
19543.0|EA|5467200|49D358CCEBD35F7AE0404F8189D8263A|1.0|4446301330|Y||||
19560.0|EA|4069200|49D358CCEBD45F7AE0404F8189D8263A|1.0|1308508136|Y||||
19562.0|EA|4069201|49D358CCEBD55F7AE0404F8189D8263A|1.0|2341000360|Y||||
19617.0|EA|4769249|49D358CCEBD65F7AE0404F8189D8263A|1.0|1959008511|Y||||
19747.0|EA|4769250|49D358CCEBD75F7AE0404F8189D8263A|1.0|4667608469|Y||||
19783.0|EA|4769251|49D358CCEBD85F7AE0404F8189D8263A|1.0|3889504703|Y||||
19837.0|EA|4769252|49D358CCEBD95F7AE0404F8189D8263A|1.0|4146202628|Y||||
19876.0|EA|4769253|49D358CCEBDA5F7AE0404F8189D8263A|1.0|4146202628|Y||||
19965.0|EA|4769254|49D358CCEBDB5F7AE0404F8189D8263A|1.0|4667608469|Y||||
19972.0|EA|4769255|49D358CCEBDC5F7AE0404F8189D8263A|1.0|5184906417|Y||||
20071.0|EA|4769256|49D358CCEBDD5F7AE0404F8189D8263A|1.0|3880605325|Y||||
20101.0|EA|4769257|49D358CCEBDE5F7AE0404F8189D8263A|1.0|3098006714|Y||||
20320.0|EA|4769258|49D358CCEBDF5F7AE0404F8189D8263A|1.0|1308508136|Y||||
20351.0|BL|4031401|12D4ED21605CEF34E043814FD881EF34|1.0|3880605325|Y||||
20351.0|EA|4769259|49D358CCEBE05F7AE0404F8189D8263A|1.0|5430509566|Y||||
20366.0|EA|4769260|49D358CCEBE15F7AE0404F8189D8263A|1.0|5184906417|Y||||
20377.0|BL|4324719|49D358CCEBE25F7AE0404F8189D8263A|1.0|5631302174|Y||||
20433.0|BL|4124777|49D358CCEBE35F7AE0404F8189D8263A|1.0|2691706557|Y||||
20436.0|BL|4524403|49D358CCEBE45F7AE0404F8189D8263A|1.0|3098006714|Y||||
20442.0|BL|4024302|49D358CCEBE55F7AE0404F8189D8263A|1.0|2553103572|Y||||
20448.0|BL|4024602|49D358CCEBE65F7AE0404F8189D8263A|1.0|2580507812|Y||||
20457.0|BL|4024603|49D358CCEBE75F7AE0404F8189D8263A|1.0|3736906932|Y||||
20497.0|BL|4024604|49D358CCEBE85F7AE0404F8189D8263A|1.0|4189500212|Y||||
20520.0|BL|4024605|49D358CCEBE95F7AE0404F8189D8263A|1.0|1308508136|Y||||
20565.0|BL|4024606|49D358CCEBEA5F7AE0404F8189D8263A|1.0|5366808694|Y||||
20620.0|BL|4024607|49D358CCEBEB5F7AE0404F8189D8263A|1.0|3889504703|Y||||
20624.0|BL|4024608|49D358CCEBEC5F7AE0404F8189D8263A|1.0|4542806317|Y||||
20663.0|BL|4024609|49D358CCEBED5F7AE0404F8189D8263A|1.0|1659405606|Y||||
20686.0|BL|4024610|49D358CCEBEE5F7AE0404F8189D8263A|1.0|3880605325|Y||||
20710.0|BL|4024611|49D358CCEBEF5F7AE0404F8189D8263A|1.0|4146202628|Y||||
20752.0|BL|4024612|49D358CCEBF05F7AE0404F8189D8263A|1.0|4667608469|Y||||
20760.0|BL|4024613|49D358CCEBF15F7AE0404F8189D8263A|1.0|5335901264|Y||||
20788.0|BL|4024614|49D358CCEBF25F7AE0404F8189D8263A|1.0|4146202628|Y||||
20941.0|BL|4024615|49D358CCEBF35F7AE0404F8189D8263A|1.0|5184906417|Y||||
20949.0|BL|4024616|49D358CCEBF45F7AE0404F8189D8263A|1.0|3098006714|Y||||
20952.0|BL|4024617|49D358CCEBF55F7AE0404F8189D8263A|1.0|4146202628|Y||||
21059.0|BL|4024618|49D358CCEBF65F7AE0404F8189D8263A|1.0|6012204256|Y||||
21072.0|BL|4024619|49D358CCEBF75F7AE0404F8189D8263A|1.0|3334505644|Y||||
21073.0|BL|4024620|49D358CCEBF85F7AE0404F8189D8263A|1.0|5335901264|Y||||
21106.0|BL|4042927|49D358CCEBF95F7AE0404F8189D8263A|1.0|3889504703|Y||||
21154.0|BL|4124601|49D358CCEBFA5F7AE0404F8189D8263A|1.0|4965407189|Y||||
21156.0|BL|4124602|49D358CCEBFB5F7AE0404F8189D8263A|1.0|3098006714|Y||||
21184.0|BL|4124603|49D358CCEBFC5F7AE0404F8189D8263A|1.0|5334003983|Y||||
21185.0|BL|4124604|49D358CCEBFD5F7AE0404F8189D8263A|1.0|3098006714|Y||||
21301.0|BL|4124605|49D358CCEBFE5F7AE0404F8189D8263A|1.0|5184906417|Y||||
21305.0|BL|4124606|49D358CCEBFF5F7AE0404F8189D8263A|1.0|3098006714|Y||||
21326.0|BL|4124607|49D358CCEC005F7AE0404F8189D8263A|1.0|3880605325|Y||||
21333.0|BL|4124608|49D358CCEC015F7AE0404F8189D8263A|1.0|3880605325|Y||||
21350.0|BL|4124609|49D358CCEC025F7AE0404F8189D8263A|1.0|4146202628|Y||||
21365.0|BL|4124610|49D358CCEC035F7AE0404F8189D8263A|1.0|5335901264|Y||||
21462.0|BL|4124611|49D358CCEC045F7AE0404F8189D8263A|1.0|5335901264|Y||||
21479.0|BL|4124612|49D358CCEC055F7AE0404F8189D8263A|1.0|5334003983|Y||||
21492.0|BL|4124613|49D358CCEC065F7AE0404F8189D8263A|1.0|5334003983|Y||||
21493.0|BL|4124614|49D358CCEC075F7AE0404F8189D8263A|1.0|4189500212|Y||||
21512.0|BL|4124615|49D358CCEC085F7AE0404F8189D8263A|1.0|5335901264|Y||||
21514.0|BL|4124616|49D358CCEC095F7AE0404F8189D8263A|1.0|3098006714|Y||||
21515.0|BL|4124617|49D358CCEC0A5F7AE0404F8189D8263A|1.0|4146202628|Y||||
21570.0|BL|4124618|49D358CCEC0B5F7AE0404F8189D8263A|1.0|4797500314|Y||||
21613.0|BL|4124620|49D358CCEC0C5F7AE0404F8189D8263A|1.0|1959008511|Y||||
21614.0|BL|4124621|49D358CCEC0D5F7AE0404F8189D8263A|1.0|5335901264|Y||||
21622.0|BL|4124622|49D358CCEC0E5F7AE0404F8189D8263A|1.0|5335901264|Y||||
21648.0|BL|4124623|49D358CCEC0F5F7AE0404F8189D8263A|1.0|4146202628|Y||||
21659.0|BL|4124624|49D358CCEC105F7AE0404F8189D8263A|1.0|4189500212|Y||||
21661.0|BL|4124625|49D358CCEC115F7AE0404F8189D8263A|1.0|5430509566|Y||||
21733.0|BL|4124626|49D358CCEC125F7AE0404F8189D8263A|1.0|3880605325|Y||||
21784.0|BL|4124627|49D358CCEC135F7AE0404F8189D8263A|1.0|3889504703|Y||||
21874.0|BL|4124628|49D358CCEC145F7AE0404F8189D8263A|1.0|4189500212|Y||||
21929.0|BL|4124629|49D358CCEC155F7AE0404F8189D8263A|1.0|3889504703|Y||||
21930.0|BL|4124630|49D358CCEC165F7AE0404F8189D8263A|1.0|3889504703|Y||||
21936.0|BL|4124631|49D358CCEC175F7AE0404F8189D8263A|1.0|5184906417|Y||||
22046.0|BL|4124632|49D358CCEC185F7AE0404F8189D8263A|1.0|4965407189|Y||||
22084.0|BL|4124633|49D358CCEC195F7AE0404F8189D8263A|1.0|4146202628|Y||||
22099.0|BL|4224601|49D358CCEC1A5F7AE0404F8189D8263A|1.0|2553103572|Y||||
22121.0|BL|4224602|49D358CCEC1B5F7AE0404F8189D8263A|1.0|3880605325|Y||||
22215.0|BL|4224603|49D358CCEC1C5F7AE0404F8189D8263A|1.0|3880605325|Y||||
22251.0|BL|4324601|49D358CCEC1D5F7AE0404F8189D8263A|1.0|6012204256|Y||||
22293.0|BL|4324602|49D358CCEC1E5F7AE0404F8189D8263A|1.0|6012204256|Y||||
22306.0|BL|4324603|49D358CCEC1F5F7AE0404F8189D8263A|1.0|1462106196|Y||||
22426.0|BL|4324604|49D358CCEC205F7AE0404F8189D8263A|1.0|4146202628|Y||||
22452.0|BL|4324605|49D358CCEC215F7AE0404F8189D8263A|1.0|5430509566|Y||||
22607.0|BL|4324606|49D358CCEC225F7AE0404F8189D8263A|1.0|5053009758|Y||||
22617.0|BL|4324607|49D358CCEC235F7AE0404F8189D8263A|1.0|3880605325|Y||||
22642.0|BL|4324608|49D358CCEC245F7AE0404F8189D8263A|1.0|1335003222|Y||||
22724.0|BL|4324609|49D358CCEC255F7AE0404F8189D8263A|1.0|1335003222|Y||||
22789.0|BL|4324610|49D358CCEC265F7AE0404F8189D8263A|1.0|1335003222|Y||||
22791.0|BL|4324611|49D358CCEC275F7AE0404F8189D8263A|1.0|1335003222|Y||||
22805.0|BL|4324612|49D358CCEC285F7AE0404F8189D8263A|1.0|5430509566|Y||||
22807.0|BL|4324613|49D358CCEC295F7AE0404F8189D8263A|1.0|5430509566|Y||||
22841.0|BL|4324614|49D358CCEC2A5F7AE0404F8189D8263A|1.0|3880605325|Y||||
22845.0|BL|4324615|49D358CCEC2B5F7AE0404F8189D8263A|1.0|5430509566|Y||||
22916.0|BL|4324616|49D358CCEC2C5F7AE0404F8189D8263A|1.0|5430509566|Y||||
22974.0|BL|4324617|49D358CCEC2D5F7AE0404F8189D8263A|1.0|5430509566|Y||||
22989.0|BL|4324618|49D358CCEC2E5F7AE0404F8189D8263A|1.0|4189500212|Y||||
23014.0|BL|4324619|49D358CCEC2F5F7AE0404F8189D8263A|1.0|1959008511|Y||||
23014.0|BL|5331405|12D4ED21605DEF34E043814FD881EF34|1.0|3880605325|Y||||
23038.0|BL|4324620|49D358CCEC305F7AE0404F8189D8263A|1.0|1308508136|Y||||
23067.0|BL|4324621|49D358CCEC315F7AE0404F8189D8263A|1.0|4146202628|Y||||
23068.0|BL|4324622|49D358CCEC325F7AE0404F8189D8263A|1.0|4146202628|Y||||
23146.0|BL|4324623|49D358CCEC335F7AE0404F8189D8263A|1.0|2035402366|Y||||
23207.0|BL|4324624|49D358CCEC345F7AE0404F8189D8263A|1.0|6094500409|Y||||
23208.0|BL|4324625|49D358CCEC355F7AE0404F8189D8263A|1.0|4684100678|Y||||
23251.0|BL|4324626|49D358CCEC365F7AE0404F8189D8263A|1.0|1308508136|Y||||
23355.0|BL|4324627|49D358CCEC375F7AE0404F8189D8263A|1.0|3098006714|Y||||
23449.0|BL|4324628|49D358CCEC385F7AE0404F8189D8263A|1.0|2341000360|Y||||
23451.0|BL|4324629|49D358CCEC395F7AE0404F8189D8263A|1.0|4667608469|Y||||
23510.0|BL|4424673|49D358CCEC3A5F7AE0404F8189D8263A|1.0|3889504703|Y||||
23583.0|BL|4424674|49D358CCEC3B5F7AE0404F8189D8263A|1.0|5184906417|Y||||
23584.0|BL|4424676|49D358CCEC3C5F7AE0404F8189D8263A|1.0|1959008511|Y||||
23590.0|BL|4424677|49D358CCEC3D5F7AE0404F8189D8263A|1.0|5430509566|Y||||
23662.0|BL|4424678|49D358CCEC3E5F7AE0404F8189D8263A|1.0|2553103572|Y||||
23663.0|BL|4424679|49D358CCEC3F5F7AE0404F8189D8263A|1.0|4446301330|Y||||
23772.0|BL|4424680|49D358CCEC405F7AE0404F8189D8263A|1.0|1308508136|Y||||
23781.0|BL|4424681|49D358CCEC415F7AE0404F8189D8263A|1.0|4684100678|Y||||
23793.0|BL|4424682|49D358CCEC425F7AE0404F8189D8263A|1.0|4684100678|Y||||
23795.0|BL|4424683|49D358CCEC435F7AE0404F8189D8263A|1.0|5430509566|Y||||
