person_unvl_id|org_fin_coa_cd|org_cd|fin_coa_cd|fund_grp_cd|sub_fund_grp_cd|account_nbr|sub_acct_nbr|inc_exp_cd|ver_nbr|acln_annl_bal_amt|fin_beg_bal_ln_amt|sub_fund_sort_cd|
3949401795|BL|BL|BL|DS|DFRES|0211707|-----|X|1.0|0.0|26000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211708|-----|A|1.0|0.0|26000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211708|-----|X|1.0|0.0|26000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211709|-----|A|1.0|0.0|26000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211709|-----|X|1.0|0.0|26000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211901|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211901|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211902|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211902|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211903|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211903|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211904|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211904|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211905|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211905|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211906|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211906|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211907|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211907|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211908|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211908|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211909|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|0211909|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231401|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231402|-----|A|1.0|0.0|39000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231402|-----|X|1.0|0.0|39000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231406|-----|A|1.0|0.0|12000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231406|-----|X|1.0|0.0|12000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231409|-----|A|1.0|0.0|37500.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231409|-----|X|1.0|0.0|37500.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231416|-----|A|1.0|0.0|30000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231416|-----|X|1.0|0.0|30000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231417|LP|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231423|-----|A|1.0|0.0|26000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231423|-----|X|1.0|0.0|26000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231433|-----|A|1.0|0.0|36000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231433|-----|X|1.0|0.0|36000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231445|-----|A|1.0|0.0|11000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231445|-----|X|1.0|0.0|11000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231447|-----|A|1.0|0.0|46000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231447|-----|X|1.0|0.0|46000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231452|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231458|-----|A|1.0|0.0|21000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231458|-----|X|1.0|0.0|21000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231459|-----|A|1.0|0.0|72350.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231459|-----|X|1.0|0.0|72350.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231466|-----|A|1.0|0.0|135392.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231466|-----|X|1.0|0.0|135392.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231473|-----|A|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231473|-----|X|1.0|0.0|24000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231479|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231489|-----|A|1.0|0.0|22000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231489|-----|X|1.0|0.0|22000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231490|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231491|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231493|-----|A|1.0|0.0|13000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231493|-----|X|1.0|0.0|13000.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231498|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231504|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231507|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DFRES|2231564|-----|X|1.0|0.0|0.0|05|
3949401795|BL|BL|BL|DS|DOFDS|2331405|-----|A|1.0|0.0|58000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331405|-----|X|1.0|0.0|58000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331412|-----|A|1.0|0.0|40097.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331412|-----|X|1.0|0.0|40097.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331415|-----|A|1.0|0.0|12000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331415|-----|X|1.0|0.0|12000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331420|-----|A|1.0|0.0|36500.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331420|-----|X|1.0|0.0|36500.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331440|-----|A|1.0|0.0|14400.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331440|-----|X|1.0|0.0|14400.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331450|-----|A|1.0|0.0|28000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331450|-----|X|1.0|0.0|28000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331460|-----|A|1.0|0.0|44761.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331460|-----|X|1.0|0.0|44761.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331473|-----|A|1.0|0.0|32000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331473|-----|X|1.0|0.0|32000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331474|-----|A|1.0|0.0|10000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331474|-----|X|1.0|0.0|10000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331475|-----|A|1.0|0.0|93000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331475|-----|X|1.0|0.0|93000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331491|-----|A|1.0|0.0|32000.0|06|
3949401795|BL|BL|BL|DS|DOFDS|2331491|-----|X|1.0|0.0|32000.0|06|
3949401795|BL|BL|BL|GF|GENFND|1031400|-----|X|1.0|0.0|7618516.0|01|
3949401795|BL|BL|BL|RF|ROFDS|2931476|-----|A|1.0|0.0|63000.0|12|
3949401795|BL|BL|BL|RF|ROFDS|2931476|-----|X|1.0|0.0|63000.0|12|
