univ_fiscal_yr|fin_coa_cd|fdoc_typ_cd|fin_balance_typ_cd|obj_id|ver_nbr|fin_object_cd|
2010.0|SE|ICA|AC|EDA773A4-7E7A-F184-27F9-E332F14BA2D3|2.0|8000|
2010.0|SE|ICR|AC|E63A96EC-E66F-6D10-F049-794159D56319|2.0|8000|
2010.0|SE|ID01|AC|111D5BB7-7012-7024-2C26-931CA06B6F5B|2.0|8000|
2010.0|SE|ID01|IE|102AC6A4-35EA-C398-3A19-608C102C2F68|2.0|9891|
2010.0|SE|ID02|AC|EA7F639C-6A64-204B-16A8-FB786CF7935E|2.0|8000|
2010.0|SE|ID02|IE|060B4383-6EA4-6545-FC86-98543393A8E5|2.0|9891|
2010.0|SE|ID03|AC|3304612E-FB9A-9C60-5EF1-828AB1163DCE|2.0|8000|
2010.0|SE|ID04|AC|EF68CF81-99BA-DD8E-E2E4-9082110DF02E|2.0|8000|
2010.0|SE|ID05|AC|A80302BF-7DF6-7A87-DFD3-3653663338C0|2.0|8000|
2010.0|SE|ID06|AC|A3E033FA-B9BC-C17E-AB31-C1185EF34310|2.0|8000|
2010.0|SE|ID07|AC|179731B1-9C22-BB69-437C-A32E47C2234D|2.0|8000|
2010.0|SE|ID09|AC|93A2823A-936D-ECDD-F40B-7C0A807D9B4F|2.0|8000|
2010.0|SE|ID10|AC|7106DAA1-F298-7936-F505-452F61A8D5E3|2.0|8000|
2010.0|SE|ID11|AC|F89BC045-2751-B239-DEEC-073AB9739D7A|2.0|8000|
2010.0|SE|ID12|AC|ED6C780E-66C3-7684-F2E4-ACDF060AFC39|2.0|8000|
2010.0|SE|ID13|AC|5CF17B05-AB4A-F741-DE9E-5FFAB28F516E|2.0|8000|
2010.0|SE|ID14|AC|6F0D888D-28AE-6312-876D-C435D76F297C|2.0|8000|
2010.0|SE|ID16|AC|E2493F1F-A186-26FE-9FF6-67938BD6361C|2.0|8000|
2010.0|SE|ID19|AC|9E8E9FBE-A310-C9F9-5D58-E96279C76ADB|2.0|8000|
2010.0|SE|ID20|AC|F99BE855-8754-771E-2813-8D845F024C1B|2.0|8000|
2010.0|SE|ID21|AC|8222D635-D6ED-2E40-E167-43EB6C4651B9|2.0|8000|
2010.0|SE|ID22|AC|9873EB9F-9348-3EEB-4FA5-CCE02714967E|2.0|8000|
2010.0|SE|ID23|AC|3387A1AE-62D1-C511-8DBC-F5A404355C0F|2.0|8000|
2010.0|SE|ID24|AC|055DF991-DDAE-B32B-0D84-EF7CCD42E350|2.0|8000|
2010.0|SE|ID25|AC|2304CEC5-0EAE-4FE5-B41F-AA515051A42C|2.0|8000|
2010.0|SE|ID28|AC|E78F58F0-CAF9-CFE8-C12A-C37A308DE1F8|2.0|8000|
2010.0|SE|ID29|AC|10CB3D77-7F0C-5B78-08C6-0B073CEEC0E6|2.0|8000|
2010.0|SE|ID30|AC|967749C1-912B-DDB4-71C3-DFB8DFDB7401|2.0|8000|
2010.0|SE|ID31|AC|3CBC980A-EBA2-CE27-6BD1-B502C7FDE4F9|2.0|8000|
2010.0|SE|ID32|AC|BEE29FE2-B1B3-30E3-0B7B-9910381237B9|2.0|8000|
2010.0|SE|ID33|AC|1FB0E55C-EDE3-AB88-F0B1-F7CB89100CF1|2.0|8000|
2010.0|SE|ID34|AC|2A402165-AD35-9EDD-4BB6-F863FC754AFB|2.0|8000|
2010.0|SE|ID35|AC|18E6D893-F6A3-A675-4833-EA9CDE08560D|2.0|8000|
2010.0|SE|ID36|AC|15339814-DE31-3200-2AB2-E29DE783E9EE|2.0|8000|
2010.0|SE|ID37|AC|C910C526-9E85-E48B-F4C4-09D70E9A8743|2.0|8000|
2010.0|SE|ID38|AC|E6BC4BB1-8D03-9BDC-E449-BD1E7A1FDB0C|2.0|8000|
2010.0|SE|ID39|AC|C07482BA-A8C6-C158-A6AF-55E8FE6891E4|2.0|8000|
2010.0|SE|ID40|AC|34B78EA1-707B-AFD9-CAE7-CF7D9F196929|2.0|8000|
2010.0|SE|ID41|AC|77AE3197-23B9-A513-FAA0-CE4AA95B8AFF|2.0|8000|
2010.0|SE|ID42|AC|34A315DB-4799-C1F7-2916-0EB19F23BC4D|2.0|8000|
2010.0|SE|ID43|AC|31D81A05-00ED-0A40-EBD0-BDCCAEB73B3A|2.0|8000|
2010.0|SE|ID44|AC|7987E0AB-9684-4E49-486D-555D49970944|2.0|8000|
2010.0|SE|ID45|AC|D1A68196-8572-8229-F029-31C4227DBAEA|2.0|8000|
2010.0|SE|ID46|AC|B6279816-E539-747E-9E37-CE169AF2D634|2.0|8000|
2010.0|SE|ID47|AC|BE6C8913-4B40-376A-A901-C15D8FD70491|2.0|8000|
2010.0|SE|ID48|AC|6975F69F-5069-63F5-D0BA-F22A75E40838|2.0|8000|
2010.0|SE|ID49|AC|1B6D6197-B3E9-6BF3-18D7-2F8E595685E9|2.0|8000|
2010.0|SE|ID50|AC|96AC33D2-5F10-E593-8B34-0A0BBB6FB313|2.0|8000|
2010.0|SE|ID51|AC|CB25216F-85D7-0E9E-78E6-E66E4F7ACAF8|2.0|8000|
2010.0|SE|ID52|AC|8FCBBD6E-9C60-619E-07D7-1587BCA6D0C6|2.0|8000|
2010.0|SE|ID53|AC|6BE71AB3-2CB5-09E9-F131-0656378AF3AF|2.0|8000|
2010.0|SE|ID54|AC|EED628D5-F876-C0F8-8E6B-76EDD8EC9A3F|2.0|8000|
2010.0|SE|ID55|AC|83321DEF-2002-C8DD-3AA5-C1B5970CBFB3|2.0|8000|
2010.0|SE|ID56|AC|37873AF9-876C-41BF-F30A-3C7BFE9C238C|2.0|8000|
2010.0|SE|ID58|AC|6A817C9E-305B-9123-4BDD-8C3E78D3C2F1|2.0|8000|
2010.0|SE|ID59|AC|048478D4-B75E-ECEA-747A-07916E17F659|2.0|8000|
2010.0|SE|ID59|IE|BD24359A-6A4E-9BB6-9F61-BC886BB4511A|2.0|9891|
2010.0|SE|ID60|AC|2D08C9F3-013B-95A0-528C-64A4A9CCC99B|2.0|8000|
2010.0|SE|ID61|AC|8F6125CD-FB3C-780F-5259-BECD6A05905F|2.0|8000|
2010.0|SE|ID63|AC|58551D15-8F8D-62FA-6274-A4711DEB8F49|2.0|8000|
2010.0|SE|ID64|AC|B31F514F-1ADC-F456-0C2F-654CCF78D1A3|2.0|8000|
2010.0|SE|ID66|EX|66E9CF27-F237-B180-E2F6-B3AEEE3FC3F7|2.0|9892|
2010.0|SE|ID68|AC|5C9FAD5B-A897-4EE4-F881-9E9510F04BE9|2.0|8000|
2010.0|SE|ID69|AC|F6E76AE2-F99F-9E7E-B3FF-F5555E4684C9|2.0|8000|
2010.0|SE|ID70|AC|E9C9282B-D4E7-3F3B-B325-0FF80F5F574D|2.0|8000|
2010.0|SE|IDBL|AC|CB6D62C6-5E86-857B-251F-F5FF1754A77B|2.0|8000|
2010.0|SE|IINV|AC|10B0CF71-E67E-EB70-AE8F-5172AEEED6E2|2.0|8000|
2010.0|SE|INEN|CE|A6DF90EB-50FF-6D8E-95FE-159F23AF6378|2.0|9893|
2010.0|SE|INEN|IE|84A726C2-2C1A-29A3-702B-25A7D10611AD|2.0|9891|
2010.0|SE|INV|AC|37C39C3E-BB33-1C61-004A-022D990CB2D0|2.0|9899|
2010.0|SE|INVW|AC|CDD2121A-4992-5A2C-1E7C-C8A01B0E0A91|2.0|9899|
2010.0|SE|JV|AC|6C5FCE7F-D3A0-4882-E0D8-3DE9A0C8F8BD|2.0|8000|
2010.0|SE|JVOU|AC|CF5C08D0-F2AE-EE11-9DCA-03F175657F21|2.0|8000|
2010.0|SE|LADJ|AC|04390B64-0878-0161-7721-5E25B3F44A53|2.0|8000|
2010.0|SE|LJVA|AC|50220468-6ABB-07E7-8F2B-640B2C49D8D7|2.0|9050|
2010.0|SE|LJVC|AC|230CE17B-B10A-28EE-0C71-20E3E5C40636|2.0|8000|
2010.0|SE|LJVE|IE|70E972D4-1A66-5B46-88E1-6AFA4FE5C0D4|2.0|9891|
2010.0|SE|LLJV|AC|66D7C267-F380-7BB2-6F6A-426682C189F9|2.0|8000|
2010.0|SE|LOCR|AC|EB7209C4-A1E6-4CDF-FC6E-61581AA82275|2.0|8000|
2010.0|SE|ND|AC|BE6CBFDA-B6B7-6F75-3096-842F81D3F51A|2.0|8000|
2010.0|SE|OPAY|AC|5ACF0DB6-F6EA-AFBD-6020-3375431E2C52|2.0|9050|
2010.0|SE|PAY|AC|B9E1B209-D500-8083-C31A-FFA33AF699DE|2.0|9050|
2010.0|SE|PAYA|AC|4AF0AB2A-1DD7-DA8C-C8F6-BFE2C01672F3|2.0|9050|
2010.0|SE|PAYC|AC|28EE4FC4-1E99-2F8F-8F1E-46940D4D8C9C|2.0|8000|
2010.0|SE|PAYD|AC|A3C0E7C5-9463-FFFC-9D80-BEA30E27F0C8|2.0|8000|
2010.0|SE|PAYE|CE|BAEF80D0-8E34-6B4B-1D3D-D2BF387CA073|2.0|9893|
2010.0|SE|PAYE|IE|5C33BBB1-38E2-EDC7-BA26-0199C06C2EAD|2.0|9891|
2010.0|SE|PAYG|AC|13797154-561B-0B22-8BD3-10B04890752F|2.0|5004|
2010.0|SE|PAYN|AC|1BAAFC29-2284-2319-57EB-ED416D61D4F5|2.0|9050|
2010.0|SE|PAYR|AC|3B705F4B-E403-676B-223D-7C938129C315|2.0|9050|
2010.0|SE|PCDE|AC|EF2DA9C9-3159-5087-F9CE-3BB39C84E976|2.0|8000|
2010.0|SE|PCDO|AC|077E4AD5-443C-8DA7-DAC5-B17EACFD662F|2.0|8000|
2010.0|SE|PE|CE|C06443E7-44D9-0789-7FF4-A859ABE3D46A|2.0|9893|
2010.0|SE|PE|PE|E23194BE-15B6-F8E0-1100-800B7209A208|2.0|9890|
2010.0|SE|PO|CE|7CFAD17C-B931-75BD-512C-E56FC465C160|2.0|9893|
2010.0|SE|PO|EX|0E24F42F-8A47-C885-4031-58AE1327E6D2|2.0|9892|
2010.0|SE|POA|CE|6052AFB0-EB33-AEC5-F1F0-D5DDB55890C5|2.0|9893|
2010.0|SE|POA|EX|30CBCBD6-D150-E3E5-127F-5F7E76D244E5|2.0|9892|
2010.0|SE|POC|CE|13992E8E-FD58-053B-611A-3392DB751538|2.0|9893|
2010.0|SE|POC|EX|BE693040-3E68-3B20-1982-504E30A161E6|2.0|9892|
2010.0|SE|POR|CE|F3B7A171-D76B-F913-7F42-982D47984AB4|2.0|9893|
2010.0|SE|POR|EX|2ABD1234-0EC4-9AD8-DB47-7862D984E3E1|2.0|9892|
2010.0|SE|POV|CE|F8401276-7763-7AC5-9659-CCEFE996315E|2.0|9893|
2010.0|SE|POV|EX|70F04FE7-9690-0668-79C9-830844CDF580|2.0|9892|
2010.0|SE|PREQ|AC|43BBB9B1-FD7D-9603-B930-F76C73410264|2.0|9041|
2010.0|SE|PREQ|CE|4B4B2768-FA96-4A67-8A31-D8EC87E9FED4|2.0|9893|
2010.0|SE|PREQ|EX|5D484E2A-E2B7-CF42-57E8-CD6AA256DC72|2.0|9892|
2010.0|SE|RETR|AC|5F5E8D51-CC47-E707-A5C4-1E0E39FD163B|2.0|8000|
2010.0|SE|SB|AC|F5987BB2-3FD6-0089-9124-18E0635F4D67|2.0|8000|
2010.0|SE|ST|AC|A8DBA960-2A7C-9A45-3D89-4E253D850E69|2.0|8000|
2010.0|SE|STLN|AC|8BA632AE-9763-F977-E3BC-9537530FE2EE|2.0|8000|
2010.0|SE|TF|AC|2C89DE94-A7C8-100A-F615-8AAFC58EC638|2.0|8000|
2010.0|SE|TOPS|AC|D3DA40D8-5302-F57C-8FAB-F2682BC93581|2.0|8000|
2010.0|SE|YEBA|AC|446F40B5-5C0D-6DA6-DECF-B05A3F851757|2.0|8000|
2010.0|SE|YEBT|AC|14149A81-6B65-F095-C2C3-A8D1099286EC|2.0|8000|
2010.0|SE|YEDI|AC|3A5E2C9F-C558-36EA-54AC-1A17735BAA3A|2.0|8000|
2010.0|SE|YEGE|AC|3E7CD28E-4887-C8B4-4A91-D0047D1A5F16|2.0|8000|
2010.0|SE|YELA|AC|DE785461-7D40-4C43-F316-DA1754EE66DB|2.0|8000|
2010.0|SE|YEST|AC|6F950553-819B-0603-AD4D-A4CF904611F5|2.0|8000|
2010.0|SE|YETF|AC|B478D21C-4475-CB74-17BA-DD31E20AD32A|2.0|8000|
2010.0|UA|AA|AC|5DE56F28-400C-1C6E-CFA7-2DD625D6237C|2.0|8000|
2010.0|UA|ACHC|AC|0F860440-C619-DC06-AC7C-B1EAD6120175|2.0|8000|
2010.0|UA|ACHD|AC|BD34AE49-2BE8-D6FF-EAE9-6C8FF30EAF1C|2.0|8000|
2010.0|UA|ACHR|AC|2B7F2EC6-81DD-3275-7D37-EB3A1460C4F2|2.0|8000|
2010.0|UA|ACLO|AC|F88DB153-EC80-483E-1A8C-F05D24C93F02|2.0|9899|
2010.0|UA|AD|AC|47C82F54-036E-5D4D-5196-927AAD910791|2.0|8000|
2010.0|UA|APP|AC|F4DC8121-71C1-6DF0-FA41-F892141840DD|2.0|8000|
2010.0|UA|ARBL|AC|F4CC56D2-404D-1053-429F-2048FB566BC2|2.0|8000|
2010.0|UA|ARCM|AC|BCA5BF42-DA42-7FA0-4D34-02B291443CE6|2.0|9899|
2010.0|UA|ARG|AC|5D520CA6-2ECB-A505-DCAC-3FC18DCF5B09|2.0|9899|
2010.0|UA|ARIN|AC|B4349548-EF8B-9EE0-7917-1F0C461A90C8|2.0|9899|
2010.0|UA|ARNI|AC|7468D33B-C97E-9711-A6D7-F00430405446|2.0|9899|
2010.0|UA|ARPY|AC|E18CD828-F609-9613-92D1-9AE74A5D0D0D|2.0|9899|
2010.0|UA|AT|AC|FB112D1D-51BF-782F-D765-51FC48CAD115|2.0|9899|
2010.0|UA|AV|AC|985D8683-2C7C-70E0-40C1-12ACD1E801E5|2.0|9897|
2010.0|UA|AVAC|AC|6C93397F-6C70-D31E-F5C0-2108D14A51FE|2.0|9899|
2010.0|UA|AVAD|AC|78CF22BA-C558-11AE-7E9B-3D32231B39B1|2.0|9897|
2010.0|UA|AVAE|AC|47975639-6189-0F7B-F7E3-F888691DAE6D|2.0|9897|
2010.0|UA|AVRC|AC|57BECCA2-0E1F-2BFD-BFF1-935B22787D8D|2.0|9897|
2010.0|UA|BA|AC|08F2B96E-8131-74AE-728B-C2CD72933511|2.0|8000|
2010.0|UA|BACH|AC|3966EF2B-CDDF-B9CE-F6BE-C95BCA4D010C|2.0|8000|
2010.0|UA|BARS|AC|630FF12B-6333-3DC3-A1B0-ABD649CE4661|2.0|8000|
2010.0|UA|BRET|AC|FC3DF32D-3717-BEA8-014E-B4C121FF916A|2.0|8000|
2010.0|UA|BT|AC|4C5E8210-DB69-9B6C-FD8C-4C8C7B79C972|2.0|8000|
2010.0|UA|CCAD|AC|4A6C423D-8454-07EE-3D93-7766E2082525|2.0|8000|
2010.0|UA|CCCH|AC|386FF8AF-E614-D15A-622A-8E0ECCDF2EA7|2.0|8000|
2010.0|UA|CCR|AC|4DF2E395-48A2-7562-C0C5-4609328406F3|2.0|8000|
2010.0|UA|CD|AC|120FEB75-09D5-9769-4808-6F3A4A03CD9D|2.0|8000|
2010.0|UA|CHKC|AC|4C380BE0-6DE2-8684-1A54-A2F8F20425F9|2.0|8000|
2010.0|UA|CHKD|AC|53C0E731-C794-6CC9-46C8-FDDFBD01FD10|2.0|8000|
2010.0|UA|CHKR|AC|9446C692-4934-D885-BD43-34B6C1E2A254|2.0|8000|
2010.0|UA|CM|AC|A4742CE8-25B5-24C5-E5BE-CD2429841C57|2.0|9041|
2010.0|UA|CM|CE|21AD14F4-3A6C-C616-CE90-7955261D3CEE|2.0|9893|
2010.0|UA|CM|EX|1AE2896C-6675-42D4-1559-E3DB4A1CEAD1|2.0|9892|
2010.0|UA|CMD|AC|3AD2C2B9-7F21-DDA5-67CD-498E9701C1C6|2.0|8000|
2010.0|UA|CR|AC|6E58AA7F-D7F0-00B9-7C91-E1D287BA5A97|2.0|8000|
2010.0|UA|CRM|AC|FDF75BFE-8D02-C6A6-57D1-FA6836BA5F3E|2.0|8118|
2010.0|UA|CRV|AC|F73A1FD5-DB38-3A2F-41D5-13340A6214E3|2.0|8000|
2010.0|UA|CTRL|AC|DECEDFA0-DABF-3EB0-E19F-94236286C4A7|2.0|8000|
2010.0|UA|DD|AC|B4819265-4381-7C93-474B-5DF2C571E40B|2.0|8000|
2010.0|UA|DEPR|AC|FC818F64-A261-B8CC-A7D6-F1615D18874F|2.0|9899|
2010.0|UA|DI|AC|4BAA28F1-3449-38B5-DB34-8D57FA8ED19E|2.0|8000|
2010.0|UA|DV|AC|1A0131F8-B214-9C9E-9968-F3AEBAAA3BA2|2.0|8000|
2010.0|UA|DVCA|AC|07D1167E-41BE-4904-14E6-A9336AC9F73D|2.0|9041|
2010.0|UA|DVWF|AC|2D26EC7A-2EBD-0617-C4D3-30A79F409299|2.0|8000|
2010.0|UA|EB07|AC|42E5D1C8-8772-3E62-7CD6-31205B1D72AB|2.0|8000|
2010.0|UA|EB16|AC|69F9393B-9781-50C5-AEE8-62F0860902B6|2.0|8000|
2010.0|UA|EB17|AC|DB907E22-111B-D377-2AFF-DD40A21280CB|2.0|8000|
2010.0|UA|EB18|AC|B51D33BD-5230-6A0E-1A18-55A8072AB595|2.0|8000|
2010.0|UA|EB26|AC|FBF3F14B-CDFB-9F0C-42F8-3B5C1D7FA86A|2.0|8000|
2010.0|UA|EB37|AC|0172C40C-D62E-D6A9-7BCF-48687C007AD3|2.0|8000|
2010.0|UA|EB46|AC|C1A4BE80-83FD-01F5-4CD7-8CFB4681C666|2.0|8000|
2010.0|UA|EB47|AC|394FF051-799B-CDAC-78BF-ED98B2CBCA90|2.0|8000|
2010.0|UA|EB49|AC|5E7AB9B0-B3C8-ABC3-0159-4E751532AEFC|2.0|8000|
2010.0|UA|EB55|AC|E9615490-40EF-1092-EAD7-99025F09CB13|2.0|8000|
2010.0|UA|EB56|AC|1D7809C4-3372-D422-1ECD-9B59A4F08AF5|2.0|8000|
2010.0|UA|EB57|AC|621AC738-51B1-E356-B267-A8280EA56099|2.0|8000|
2010.0|UA|EB61|AC|9FEB42FE-04DC-01B8-8829-62F4CE6F370F|2.0|8000|
2010.0|UA|EB62|AC|F97C6785-6DFB-4FB6-6F0D-1864B5CA0D18|2.0|8000|
2010.0|UA|EB65|AC|329A9E47-03A9-68F6-EDF8-640EBB5C19A7|2.0|8000|
2010.0|UA|EB67|AC|2DEED3FE-2A7B-5193-D107-6BAD315A41E6|2.0|8000|
2010.0|UA|ET|AC|AFB6AB0F-8380-42A7-212C-FE8E5609F211|2.0|8000|
2010.0|UA|EXEN|CE|79A2290D-B73E-E584-3CDC-4A282B8DAC3B|2.0|9893|
2010.0|UA|EXEN|EX|F394A89C-0B66-A7B0-C4EE-567D056C60C2|2.0|9892|
2010.0|UA|FCRD|AC|E1714519-E385-E055-DF79-9E4FFE55D667|2.0|8000|
2010.0|UA|GEC|AC|81CF2E61-3DD8-BF7A-7F3F-870C77252C60|2.0|8000|
2010.0|UA|HDRW|AC|D7F27335-4D47-0501-FDA5-058FA58650E5|2.0|9050|
2010.0|UA|IB|AC|CC8EB6F4-6814-3EFA-D296-087C5FF8031F|2.0|8000|
2010.0|UA|ICA|AC|C0909B68-94A7-9CFA-AF84-DE058A115D46|2.0|8000|
2010.0|UA|ICR|AC|03383A98-83BC-C0EA-98D0-8AF413CBFAB6|2.0|8000|
2010.0|UA|ID01|AC|362DD319-E13C-840F-72F4-AEDBBBB98486|2.0|8000|
2010.0|UA|ID01|IE|49DBE40A-6E86-698A-3442-379B0DA51327|2.0|9891|
2010.0|UA|ID02|AC|12623BD6-7120-BAF9-E6FF-DE65C07134AA|2.0|8000|
2010.0|UA|ID02|IE|93655D4E-23E8-D9B2-F51B-FC35F369C936|2.0|9891|
2010.0|UA|ID03|AC|02705271-3104-25C7-D0FD-4D3ADB02D9D3|2.0|8000|
2010.0|UA|ID04|AC|F9451BA4-560C-74D2-A24A-87D665E57D1B|2.0|8000|
2010.0|UA|ID05|AC|482F317E-4096-A0F2-7563-6ACD49DDF688|2.0|8000|
2010.0|UA|ID06|AC|D52558CF-8AF9-1228-BB86-7E1C07BBEFFF|2.0|8000|
2010.0|UA|ID07|AC|AC11F393-6491-140A-0B8A-34FE6AD1BF65|2.0|8000|
2010.0|UA|ID08|AC|C403EB9C-167E-C50A-EF15-E50EA8ED9A98|2.0|8000|
2010.0|UA|ID09|AC|C444873A-D9F0-DA46-D30C-9C84B050478E|2.0|8000|
2010.0|UA|ID10|AC|98BB14D4-2BD5-5331-DFE3-D3F400F10BF2|2.0|8000|
2010.0|UA|ID11|AC|967DEF6F-6D84-2560-BD25-449D65386B42|2.0|8000|
2010.0|UA|ID12|AC|7DF0E0F6-80E3-1B17-E0FF-127B006FA853|2.0|8000|
2010.0|UA|ID13|AC|431D8BD0-E0D0-28E1-B8BA-AE5C225572CA|2.0|8000|
2010.0|UA|ID14|AC|A40E2A1A-1049-8538-3596-1D9DBFB79236|2.0|8000|
2010.0|UA|ID15|AC|685774D0-D523-3DB3-16C4-7202ED6411A6|2.0|8000|
2010.0|UA|ID16|AC|600BCAFF-1B4F-4FE1-E62B-126F6CCC880F|2.0|8000|
2010.0|UA|ID17|AC|D8A18936-F108-786C-6F9D-9BC9DB078033|2.0|8000|
2010.0|UA|ID18|AC|C4B8DAB0-733F-D086-231B-55FF520F01F4|2.0|8000|
2010.0|UA|ID19|AC|5E8D59EE-6058-E765-479C-676355481102|2.0|8000|
2010.0|UA|ID20|AC|9CA77E5F-0ACF-EA8C-5C99-40CA92B63789|2.0|8000|
2010.0|UA|ID21|AC|FA27433B-AE9B-EC56-5D05-E79775099041|2.0|8000|
2010.0|UA|ID22|AC|8D684554-B259-6BA1-B524-FC2534968AEA|2.0|8000|
2010.0|UA|ID23|AC|15C0D18D-3A38-C346-A49B-1674BB3E1653|2.0|8000|
2010.0|UA|ID24|AC|124C4093-57D2-F3A0-19B1-6E51B2D294F2|2.0|8000|
2010.0|UA|ID25|AC|884C7BF4-AC76-662B-425F-FA7369997859|2.0|8000|
2010.0|UA|ID26|AC|32D0B9BD-DA5D-2218-18A8-8E198D3A1575|2.0|8000|
2010.0|UA|ID27|AC|92E83337-2EE5-F3D8-949A-E27F18AA20EE|2.0|8000|
2010.0|UA|ID28|AC|C3670940-859D-51A1-A02B-A0A9D83DD741|2.0|8000|
2010.0|UA|ID29|AC|3F988BAC-C032-8DDE-E9FD-45A29C05511D|2.0|8000|
2010.0|UA|ID30|AC|510D48C6-2584-BC6B-E1CF-1F793CC3818F|2.0|8000|
2010.0|UA|ID31|AC|9F45058B-707F-A33C-D19E-062E1D9E64CC|2.0|8000|
2010.0|UA|ID32|AC|60708F00-9011-12CB-BF1A-6F8EDB0E9E61|2.0|8000|
2010.0|UA|ID33|AC|55082970-A1F5-1F7B-8585-34974B668938|2.0|8000|
2010.0|UA|ID34|AC|965FE2EE-51BC-34EA-4FB5-AA5E9826FACC|2.0|8000|
2010.0|UA|ID35|AC|F86C7988-C8CE-BEEA-6F09-F2AB111874B0|2.0|8000|
2010.0|UA|ID36|AC|7DC74B1E-BC97-63E1-5DD5-7F208AC4A688|2.0|8000|
2010.0|UA|ID37|AC|9F9B5200-8C54-0C2F-BD06-E45A356A2040|2.0|8000|
2010.0|UA|ID38|AC|0E6AB5F4-A2B9-D019-DEA2-C766D1C4953F|2.0|8000|
2010.0|UA|ID39|AC|9D22544C-3039-DE50-ED6E-8080E27825E5|2.0|8000|
2010.0|UA|ID40|AC|36920E67-0359-06DC-44A2-D49B439238E8|2.0|8000|
2010.0|UA|ID41|AC|8B217C8F-8ACA-D361-6049-1621E14E0331|2.0|8000|
2010.0|UA|ID42|AC|D4D386DD-3330-FE8C-FBC0-7E2C1F895B6A|2.0|8000|
2010.0|UA|ID43|AC|3B121D57-7D6F-F182-EEE7-3D575BA840CA|2.0|8000|
2010.0|UA|ID44|AC|DAE57F58-056B-2C26-8F5E-E20C7B378A51|2.0|8000|
2010.0|UA|ID45|AC|1B75AB34-789D-B318-C96F-5AF48588D6C1|2.0|8000|
2010.0|UA|ID46|AC|1AA9ACBA-4DD8-4D24-0390-C411C0661F2D|2.0|8000|
2010.0|UA|ID47|AC|2D5E0BD9-73A6-B561-674E-66636DB086B9|2.0|8000|
2010.0|UA|ID48|AC|0974CF11-C4D6-3042-ECCD-B8363066B611|2.0|8000|
2010.0|UA|ID49|AC|696F49AA-4F5C-AB87-28A0-6DBA6EE2E53F|2.0|8000|
2010.0|UA|ID50|AC|7CFF1738-FBC7-F47E-9231-5135DB9AF33E|2.0|8000|
2010.0|UA|ID51|AC|561234DD-232B-E57A-72C8-D9C84A3302EE|2.0|8000|
2010.0|UA|ID52|AC|684A60B7-0B2F-2EF7-6DE5-D16775B42D15|2.0|8000|
2010.0|UA|ID53|AC|44BC9AED-21DC-6E12-6128-A7D3AC9A695A|2.0|8000|
2010.0|UA|ID54|AC|AB43A705-AB6A-CC0B-FC2C-2B56C14690BC|2.0|8000|
2010.0|UA|ID55|AC|B553F720-F5ED-1C11-CA8A-36195328EE30|2.0|8000|
2010.0|UA|ID56|AC|E26189A3-030E-B93B-7E4E-D3C68FC08C65|2.0|8000|
2010.0|UA|ID57|AC|189BA393-55B0-F056-2651-1F9F5E05C58A|2.0|8000|
2010.0|UA|ID58|AC|4DF65BCF-2EE0-B6B5-86AB-1D51943EAA57|2.0|8000|
2010.0|UA|ID59|AC|0250CB3B-FF93-C945-C640-F19D72B98B80|2.0|8000|
2010.0|UA|ID59|IE|591DD2C4-1B83-2F4C-FAD7-485EB37FC0D1|2.0|9891|
2010.0|UA|ID60|AC|66DF1AE1-9862-84F1-81C7-7AD7454A3A7A|2.0|8000|
2010.0|UA|ID61|AC|ABFF123D-3C56-5E83-99C8-32C3C5E73A11|2.0|8000|
2010.0|UA|ID63|AC|E7F22283-65B9-05AF-CEC9-C87E8470E5C7|2.0|8000|
2010.0|UA|ID64|AC|50A84D3F-7602-0449-288D-C3C0A1119046|2.0|8000|
2010.0|UA|ID66|EX|332113C3-B1E7-B540-D34A-83BE9A1EEAA5|2.0|9892|
2010.0|UA|ID68|AC|138CFE87-6253-4D6D-6C25-2B11B04E5898|2.0|8000|
2010.0|UA|ID69|AC|5790B736-B9CD-5AFC-69DB-3F2191961F6F|2.0|8000|
2010.0|UA|ID70|AC|5095C43A-3F95-977C-6180-9F6ABE8AE1F7|2.0|8000|
2010.0|UA|IDBL|AC|FC759284-79E6-E1DD-9A7C-BA7E7E58C2E8|2.0|8000|
2010.0|UA|IINV|AC|E3B1B227-9932-70F1-BB70-4E4AEA368A0A|2.0|8000|
2010.0|UA|INEN|CE|5A6B586E-6083-2455-F4F2-49C8F55C7255|2.0|9893|
2010.0|UA|INEN|IE|53C52EE8-E3A3-6E92-1E40-F8BD6B4BC1CE|2.0|9891|
2010.0|UA|INV|AC|F9FDECD2-AFC5-B4C6-55B0-9E1AF14E3EE7|2.0|9899|
2010.0|UA|INVW|AC|50B84C20-0D56-EBA6-275F-9F739CE1BB14|2.0|9899|
2010.0|UA|JV|AC|E6FAF7EA-7AC0-5C36-B1AD-F394F8CF8564|2.0|8000|
2010.0|UA|JVOU|AC|615A8730-46E0-8C5A-389D-0010087E24BA|2.0|8000|
2010.0|UA|LADJ|AC|B21E54B7-9BAE-CB7D-8FD9-5BBFABE475B3|2.0|8000|
2010.0|UA|LJVA|AC|01E7F5FC-260C-103A-5B3D-7655C27D20A6|2.0|9050|
2010.0|UA|LJVC|AC|2FC02BD2-D994-338A-7DE5-559C0D531AE2|2.0|8000|
2010.0|UA|LJVE|IE|8509A527-B426-1731-6A98-4AE6E900A49F|2.0|9891|
