cptlast_nbr|obj_id|ver_nbr|org_cptlast_typ_id|cptlast_orgtag_nbr|org_txt|
264882.0|45086F424513C1AAE043814FD881C1AA|1.0||||
265757.0|45086F424514C1AAE043814FD881C1AA|1.0||||
266177.0|45086F424515C1AAE043814FD881C1AA|1.0||||
266211.0|45086F424516C1AAE043814FD881C1AA|1.0||||
266426.0|45086F424517C1AAE043814FD881C1AA|1.0||||
266767.0|45086F424518C1AAE043814FD881C1AA|1.0||||
266768.0|45086F424519C1AAE043814FD881C1AA|1.0||||
267685.0|45086F42451AC1AAE043814FD881C1AA|1.0||||
267686.0|45086F42451BC1AAE043814FD881C1AA|1.0||||
268137.0|45086F42451CC1AAE043814FD881C1AA|1.0||||
269306.0|45086F42451DC1AAE043814FD881C1AA|1.0||||
269372.0|45086F42451EC1AAE043814FD881C1AA|1.0|||Insurance replacement|
270067.0|45086F42451FC1AAE043814FD881C1AA|1.0||||
270068.0|45086F424520C1AAE043814FD881C1AA|1.0||||
270070.0|45086F424521C1AAE043814FD881C1AA|1.0||||
270071.0|45086F424522C1AAE043814FD881C1AA|1.0||||
270072.0|45086F424523C1AAE043814FD881C1AA|1.0||||
270073.0|45086F424524C1AAE043814FD881C1AA|1.0||||
270077.0|45086F424525C1AAE043814FD881C1AA|1.0||||
270202.0|45086F424636C1AAE043814FD881C1AA|1.0|||LOCATED IN DRAGNEA LAB|
270655.0|45086F424526C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG|
271400.0|45086F424527C1AAE043814FD881C1AA|1.0||||
271610.0|45086F424528C1AAE043814FD881C1AA|1.0||||
271611.0|45086F424529C1AAE043814FD881C1AA|1.0||||
272520.0|45086F42452AC1AAE043814FD881C1AA|1.0||||
279379.0|45086F42456CC1AAE043814FD881C1AA|1.0||IU011256||
279584.0|45086F42452BC1AAE043814FD881C1AA|1.0||||
279803.0|45086F42452CC1AAE043814FD881C1AA|1.0||||
279804.0|45086F42452DC1AAE043814FD881C1AA|1.0||||
279945.0|45086F42452EC1AAE043814FD881C1AA|1.0||||
279946.0|45086F42452FC1AAE043814FD881C1AA|1.0||||
280244.0|45086F424530C1AAE043814FD881C1AA|1.0||||
280440.0|45086F42456DC1AAE043814FD881C1AA|1.0||IU009618||
281488.0|45086F424531C1AAE043814FD881C1AA|1.0||||
281555.0|45086F424532C1AAE043814FD881C1AA|1.0|||INTERNAL TO RC2-B SORVALL CENTRIFUGE, NOT TAGGED|
281671.0|45086F424533C1AAE043814FD881C1AA|1.0| |||
282835.0|45086F424534C1AAE043814FD881C1AA|1.0||||
282924.0|45086F424535C1AAE043814FD881C1AA|1.0||||
282925.0|45086F424536C1AAE043814FD881C1AA|1.0||||
283273.0|45086F42455EC1AAE043814FD881C1AA|1.0||||
283509.0|45086F424537C1AAE043814FD881C1AA|1.0||||
283510.0|45086F424538C1AAE043814FD881C1AA|1.0||||
286959.0|45086F424539C1AAE043814FD881C1AA|1.0||||
287830.0|45086F42453AC1AAE043814FD881C1AA|1.0||||
287894.0|45086F42453BC1AAE043814FD881C1AA|1.0||||
290208.0|45086F42453CC1AAE043814FD881C1AA|1.0||||
291681.0|45086F42453DC1AAE043814FD881C1AA|1.0||||
293043.0|45086F42453EC1AAE043814FD881C1AA|1.0||||
293644.0|45086F4245D0C1AAE043814FD881C1AA|1.0|||Really in room 421.|
293722.0|45086F42453FC1AAE043814FD881C1AA|1.0||||
293723.0|45086F424540C1AAE043814FD881C1AA|1.0||||
294944.0|45086F424541C1AAE043814FD881C1AA|1.0||||
295027.0|45086F424542C1AAE043814FD881C1AA|1.0||||
296060.0|45086F424543C1AAE043814FD881C1AA|1.0||||
296065.0|45086F424544C1AAE043814FD881C1AA|1.0||||
297907.0|45086F42454BC1AAE043814FD881C1AA|1.0||||
302034.0|45086F42454FC1AAE043814FD881C1AA|1.0|||Outside in parking lot|
304804.0|45086F424549C1AAE043814FD881C1AA|1.0||||
304816.0|45086F42454AC1AAE043814FD881C1AA|1.0||||
304969.0|45086F42454EC1AAE043814FD881C1AA|1.0||||
305077.0|45086F424652C1AAE043814FD881C1AA|1.0||||
306043.0|45086F42454CC1AAE043814FD881C1AA|1.0||||
310346.0|45086F424550C1AAE043814FD881C1AA|1.0||||
310792.0|45086F424551C1AAE043814FD881C1AA|1.0||||
311234.0|45086F424552C1AAE043814FD881C1AA|1.0||||
311970.0|45086F424553C1AAE043814FD881C1AA|1.0||||
312300.0|45086F4245CFC1AAE043814FD881C1AA|1.0|||Really in room 421|
312332.0|45086F424554C1AAE043814FD881C1AA|1.0||||
312481.0|45086F424555C1AAE043814FD881C1AA|1.0||||
312483.0|45086F424556C1AAE043814FD881C1AA|1.0||||
312943.0|45086F424557C1AAE043814FD881C1AA|1.0||||
313253.0|45086F424558C1AAE043814FD881C1AA|1.0||||
313950.0|45086F424638C1AAE043814FD881C1AA|1.0|||Asset not working may be returned for credit.|
314052.0|45086F424559C1AAE043814FD881C1AA|1.0||||
315191.0|45086F42455AC1AAE043814FD881C1AA|1.0||||
315639.0|45086F424592C1AAE043814FD881C1AA|1.0|||LOCATED IN HOOD|
315794.0|45086F42455BC1AAE043814FD881C1AA|1.0||||
315821.0|45086F42455CC1AAE043814FD881C1AA|1.0||||
316307.0|45086F42455DC1AAE043814FD881C1AA|1.0||||
317850.0|45086F42455FC1AAE043814FD881C1AA|1.0||||
319420.0|45086F424560C1AAE043814FD881C1AA|1.0||||
319421.0|45086F424561C1AAE043814FD881C1AA|1.0||||
319423.0|45086F424562C1AAE043814FD881C1AA|1.0||||
319654.0|45086F424563C1AAE043814FD881C1AA|1.0||||
319730.0|45086F424564C1AAE043814FD881C1AA|1.0||||
319731.0|45086F424565C1AAE043814FD881C1AA|1.0||||
319732.0|45086F424566C1AAE043814FD881C1AA|1.0||||
319733.0|45086F424567C1AAE043814FD881C1AA|1.0||||
319734.0|45086F424568C1AAE043814FD881C1AA|1.0||||
320004.0|45086F42461BC1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT PERSON BILL LYNCH|
320077.0|45086F424625C1AAE043814FD881C1AA|1.0|||Located in hallway outside 327|
320087.0|45086F424569C1AAE043814FD881C1AA|1.0||||
320882.0|45086F42456AC1AAE043814FD881C1AA|1.0||||
320925.0|45086F42456BC1AAE043814FD881C1AA|1.0||||
323195.0|45086F42456EC1AAE043814FD881C1AA|1.0||||
323682.0|45086F424571C1AAE043814FD881C1AA|1.0|||Located in hallway outside 327|
323683.0|45086F424570C1AAE043814FD881C1AA|1.0|||Located in hallway outside 327|
323684.0|45086F42456FC1AAE043814FD881C1AA|1.0|||IN HALL BY A017|
323685.0|45086F424627C1AAE043814FD881C1AA|1.0|||Located in hallway outside 327|
324599.0|45086F42457CC1AAE043814FD881C1AA|1.0||||
324636.0|45086F424572C1AAE043814FD881C1AA|1.0||||
324637.0|45086F424573C1AAE043814FD881C1AA|1.0||||
324778.0|45086F424574C1AAE043814FD881C1AA|1.0||||
324928.0|45086F424575C1AAE043814FD881C1AA|1.0||||
324929.0|45086F424576C1AAE043814FD881C1AA|1.0||||
331229.0|45086F424577C1AAE043814FD881C1AA|1.0||||
331306.0|45086F424578C1AAE043814FD881C1AA|1.0||||
331712.0|45086F424579C1AAE043814FD881C1AA|1.0||||
331816.0|45086F42457AC1AAE043814FD881C1AA|1.0||||
331916.0|45086F42457BC1AAE043814FD881C1AA|1.0||||
332082.0|45086F42457DC1AAE043814FD881C1AA|1.0||||
332669.0|45086F42457EC1AAE043814FD881C1AA|1.0||||
332671.0|45086F424629C1AAE043814FD881C1AA|1.0|||Located in hallway outside 515|
332825.0|45086F42457FC1AAE043814FD881C1AA|1.0||||
333094.0|45086F424580C1AAE043814FD881C1AA|1.0||||
333099.0|45086F424581C1AAE043814FD881C1AA|1.0||||
333103.0|45086F424582C1AAE043814FD881C1AA|1.0||||
333201.0|45086F424583C1AAE043814FD881C1AA|1.0||||
333694.0|45086F424584C1AAE043814FD881C1AA|1.0||||
335566.0|45086F424585C1AAE043814FD881C1AA|1.0||||
335656.0|45086F424586C1AAE043814FD881C1AA|1.0||||
335877.0|45086F424587C1AAE043814FD881C1AA|1.0||||
336167.0|45086F424588C1AAE043814FD881C1AA|1.0|||actual camera cost was only $4755.75|
336959.0|45086F42458EC1AAE043814FD881C1AA|1.0|||Purchased by VPGA for BI|
337495.0|45086F424547C1AAE043814FD881C1AA|1.0||||
337496.0|45086F424548C1AAE043814FD881C1AA|1.0||||
337669.0|45086F424628C1AAE043814FD881C1AA|1.0|||Located in hallway outside 357|
338444.0|45086F424589C1AAE043814FD881C1AA|1.0||||
338445.0|45086F42458AC1AAE043814FD881C1AA|1.0||||
369295.0|45086F42458BC1AAE043814FD881C1AA|1.0||||
369335.0|45086F42458CC1AAE043814FD881C1AA|1.0||||
369378.0|45086F42458DC1AAE043814FD881C1AA|1.0||||
369572.0|45086F424545C1AAE043814FD881C1AA|1.0||||
369803.0|45086F424546C1AAE043814FD881C1AA|1.0||||
370535.0|45086F42458FC1AAE043814FD881C1AA|1.0||||
370658.0|45086F4245EAC1AAE043814FD881C1AA|1.0|||ASSET TAG LOCATED ON TAPE DRIVE|
370937.0|45086F424590C1AAE043814FD881C1AA|1.0||||
371277.0|45086F424591C1AAE043814FD881C1AA|1.0||||
371807.0|45086F424593C1AAE043814FD881C1AA|1.0|||INTERNAL TO IU011183 & IU011165|
372350.0|45086F42459BC1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT PERSON BILL LYNCH|
372971.0|45086F424594C1AAE043814FD881C1AA|1.0||||
373120.0|45086F424595C1AAE043814FD881C1AA|1.0||||
373129.0|45086F4245EDC1AAE043814FD881C1AA|1.0||||
373429.0|45086F4245B1C1AAE043814FD881C1AA|1.0||||
373505.0|45086F42454DC1AAE043814FD881C1AA|1.0||||
373727.0|45086F424596C1AAE043814FD881C1AA|1.0||||
373785.0|45086F424597C1AAE043814FD881C1AA|1.0||||
373913.0|45086F42459CC1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT PERSON BILL LYNCH|
374050.0|45086F42459DC1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT PERSON BILL LYNCH|
374192.0|45086F42459EC1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG|
374194.0|45086F42459FC1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT BILL LYNCH|
374195.0|45086F4245A0C1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT BILL LYNCH|
374196.0|45086F4245A1C1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT BILL LYNCH|
374197.0|45086F4245A2C1AAE043814FD881C1AA|1.0|||LOCATED AT MSU CONTACT BILL LYNCH|
374584.0|45086F424598C1AAE043814FD881C1AA|1.0||||
374635.0|45086F4245A3C1AAE043814FD881C1AA|1.0|||T00 DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
374636.0|45086F4245A4C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
374637.0|45086F4245A5C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
374638.0|45086F4245A6C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LACATED AT MSU CONTACT BILL LYNCH|
375901.0|45086F424599C1AAE043814FD881C1AA|1.0||||
375942.0|45086F42459AC1AAE043814FD881C1AA|1.0||||
376410.0|45086F4245A8C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG|
376411.0|45086F4245A9C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG|
376497.0|45086F4245AFC1AAE043814FD881C1AA|1.0||||
376600.0|45086F424653C1AAE043814FD881C1AA|1.0||||
376601.0|45086F424651C1AAE043814FD881C1AA|1.0||||
376724.0|45086F4245A7C1AAE043814FD881C1AA|1.0||||
376728.0|45086F4245ABC1AAE043814FD881C1AA|1.0|||IN LAB C235|
377192.0|45086F4245ADC1AAE043814FD881C1AA|1.0|||TAG IS ON CAMERA CONTROLLER IN ROOM A119|
377193.0|45086F4245AAC1AAE043814FD881C1AA|1.0||||
377208.0|45086F424634C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
377231.0|45086F4245ACC1AAE043814FD881C1AA|1.0|||IN LAB C235|
377428.0|45086F4245AEC1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
377429.0|45086F424635C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
377430.0|45086F4245D2C1AAE043814FD881C1AA|1.0|||Really in room 421.|
377537.0|45086F4245B0C1AAE043814FD881C1AA|1.0||||
378060.0|45086F4245B2C1AAE043814FD881C1AA|1.0||||
378072.0|45086F424626C1AAE043814FD881C1AA|1.0|||Located in hallway outside 327|
378084.0|45086F4245B3C1AAE043814FD881C1AA|1.0||||
378310.0|45086F4245B6C1AAE043814FD881C1AA|1.0|||Optima L-90K Preparative Ultra-Centrifuge|
378330.0|45086F4245BFC1AAE043814FD881C1AA|1.0||||
378435.0|45086F4245B4C1AAE043814FD881C1AA|1.0||||
378797.0|45086F4245B5C1AAE043814FD881C1AA|1.0||||
379163.0|45086F4245B7C1AAE043814FD881C1AA|1.0||||
379196.0|45086F4245B8C1AAE043814FD881C1AA|1.0||||
379420.0|45086F4245B9C1AAE043814FD881C1AA|1.0||||
379603.0|45086F4245BAC1AAE043814FD881C1AA|1.0||||
379738.0|45086F4245BBC1AAE043814FD881C1AA|1.0||||
379802.0|45086F4245BCC1AAE043814FD881C1AA|1.0||||
379832.0|45086F4245C1C1AAE043814FD881C1AA|1.0||883534||
379975.0|45086F4245BDC1AAE043814FD881C1AA|1.0||||
379995.0|45086F4245D8C1AAE043814FD881C1AA|1.0|||(hallway)|
380137.0|45086F4245BEC1AAE043814FD881C1AA|1.0||||
380890.0|45086F4245C0C1AAE043814FD881C1AA|1.0||||
380956.0|45086F4245DAC1AAE043814FD881C1AA|1.0|||Located in hallway outside 327|
380957.0|45086F4245D9C1AAE043814FD881C1AA|1.0|||Located in hallway outside 327|
381198.0|45086F4245C4C1AAE043814FD881C1AA|1.0||||
381486.0|45086F4245C2C1AAE043814FD881C1AA|1.0||||
382337.0|45086F4245C3C1AAE043814FD881C1AA|1.0||||
382801.0|45086F4245C5C1AAE043814FD881C1AA|1.0||||
382842.0|45086F4245C6C1AAE043814FD881C1AA|1.0||||
382916.0|45086F4245C7C1AAE043814FD881C1AA|1.0||||
382924.0|45086F4245D3C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG|
382925.0|45086F4245D4C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG|
383243.0|45086F4245C8C1AAE043814FD881C1AA|1.0||||
383244.0|45086F4245C9C1AAE043814FD881C1AA|1.0||||
383324.0|45086F4245CAC1AAE043814FD881C1AA|1.0||||
383333.0|45086F4245CBC1AAE043814FD881C1AA|1.0||||
383559.0|45086F4245D5C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
383562.0|45086F4245CCC1AAE043814FD881C1AA|1.0|||Internal to S/N 55871 and 7H526|
383677.0|45086F4245CDC1AAE043814FD881C1AA|1.0|||to be merged with tag IU010032 (software)|
383756.0|45086F4245CEC1AAE043814FD881C1AA|1.0||||
383823.0|45086F4245D1C1AAE043814FD881C1AA|1.0||||
383904.0|45086F4245D6C1AAE043814FD881C1AA|1.0|||Orginal Asset Number 371056, credit appled to wrong asset.|
384036.0|45086F4245E2C1AAE043814FD881C1AA|1.0|||TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH|
384946.0|45086F4245D7C1AAE043814FD881C1AA|1.0||||
385036.0|45086F424623C1AAE043814FD881C1AA|1.0|||Located in hallway outside 015|
385158.0|45086F4245DBC1AAE043814FD881C1AA|1.0||||
385442.0|45086F4245DCC1AAE043814FD881C1AA|1.0||||
385443.0|45086F4245DDC1AAE043814FD881C1AA|1.0||||
385444.0|45086F4245DEC1AAE043814FD881C1AA|1.0||||
385445.0|45086F4245DFC1AAE043814FD881C1AA|1.0||||
385446.0|45086F4245E0C1AAE043814FD881C1AA|1.0||||
385447.0|45086F4245E1C1AAE043814FD881C1AA|1.0||||
385770.0|45086F4245E4C1AAE043814FD881C1AA|1.0|||SERIAL # IS ON RACK|
385771.0|45086F4245E3C1AAE043814FD881C1AA|1.0|||SERIAL # IS LISTED ON RACK|
386025.0|45086F4245E6C1AAE043814FD881C1AA|1.0|||Jim Bever's Lab|
386042.0|45086F4245E5C1AAE043814FD881C1AA|1.0||||
386167.0|45086F4245EEC1AAE043814FD881C1AA|1.0||||
386266.0|45086F424637C1AAE043814FD881C1AA|1.0|||new s/n--other one sent back|
386571.0|45086F4245E7C1AAE043814FD881C1AA|1.0||||
386572.0|45086F4245E8C1AAE043814FD881C1AA|1.0||||
386573.0|45086F4245E9C1AAE043814FD881C1AA|1.0||||
387959.0|45086F4245EBC1AAE043814FD881C1AA|1.0||||
391006.0|45086F424602C1AAE043814FD881C1AA|1.0||||
391092.0|45086F424606C1AAE043814FD881C1AA|1.0||||
391093.0|45086F424603C1AAE043814FD881C1AA|1.0||||
391116.0|45086F424600C1AAE043814FD881C1AA|1.0|||Could be in any of Winkler centriguges|
391129.0|45086F424608C1AAE043814FD881C1AA|1.0||||
391145.0|45086F424609C1AAE043814FD881C1AA|1.0||||
391147.0|45086F424607C1AAE043814FD881C1AA|1.0||||
391159.0|45086F42460EC1AAE043814FD881C1AA|1.0|||Down to zero will retire.|
391189.0|45086F42460AC1AAE043814FD881C1AA|1.0||||
391196.0|45086F4245FFC1AAE043814FD881C1AA|1.0||||
391236.0|45086F42460CC1AAE043814FD881C1AA|1.0||||
391237.0|45086F42460BC1AAE043814FD881C1AA|1.0||||
391329.0|45086F42460DC1AAE043814FD881C1AA|1.0||||
391563.0|45086F424611C1AAE043814FD881C1AA|1.0|||LOCATED IN ROOM A140, BL072|
391717.0|45086F424610C1AAE043814FD881C1AA|1.0||||
391757.0|45086F42460FC1AAE043814FD881C1AA|1.0|||Asset won't arrive until 04/08 Terms:  40% payable with order, 40% payable with system shipment, 20% payable with cold probe acceptance|
392150.0|45086F424612C1AAE043814FD881C1AA|1.0||||
392151.0|45086F424615C1AAE043814FD881C1AA|1.0||||
392152.0|45086F424613C1AAE043814FD881C1AA|1.0||||
392153.0|45086F424614C1AAE043814FD881C1AA|1.0||||
392164.0|45086F42461CC1AAE043814FD881C1AA|1.0|||LOCATED IN STAND UP REFRIGERATOR|
392209.0|45086F424617C1AAE043814FD881C1AA|1.0||||
392210.0|45086F424619C1AAE043814FD881C1AA|1.0||||
392211.0|45086F42461AC1AAE043814FD881C1AA|1.0||||
392212.0|45086F424618C1AAE043814FD881C1AA|1.0||||
392291.0|45086F42461EC1AAE043814FD881C1AA|1.0|||Down to zero will retire|
392805.0|45086F42461DC1AAE043814FD881C1AA|1.0|||ASSET LOCATED IN ROOM A348|
393021.0|45086F424621C1AAE043814FD881C1AA|1.0|||S/N HIDDEN BEHIND PANEL COULD NOT OPEN BECDAUSE MACHINE IS OPERATING|
393022.0|45086F42461FC1AAE043814FD881C1AA|1.0|||S/N IS LOCATED ON RACK|
393098.0|45086F424620C1AAE043814FD881C1AA|1.0|||replaced with asset 396724 asset will be retired after depr|
393504.0|45086F424622C1AAE043814FD881C1AA|1.0|||Asset location is A348|
393598.0|45086F424632C1AAE043814FD881C1AA|1.0|||THIS IS A CIRCUIT BOARD TOO DELICATE TO TAG|
393614.0|45086F42462CC1AAE043814FD881C1AA|1.0||||
393615.0|45086F42462DC1AAE043814FD881C1AA|1.0||||
393616.0|45086F42462EC1AAE043814FD881C1AA|1.0||||
393617.0|45086F42462FC1AAE043814FD881C1AA|1.0||||
395243.0|45086F424639C1AAE043814FD881C1AA|1.0|||EQUIPMENT AS OF 2/08/07 IS NOT WORKING PROPERLY. PENDING POSSIBLE RETURN FOR CREDIT|
396587.0|45086F42463AC1AAE043814FD881C1AA|1.0|||THIS ASSET IS LOCATED AT IUPUI, 1345 WEST 16TH ST. INDIANAPOLIS, IN CONTACT FOR INFORMATION REGARDING THIS ASSET IS PETER WILLIS|
396724.0|45086F42463BC1AAE043814FD881C1AA|1.0|||S/N is located on RACK|
396910.0|45086F42463CC1AAE043814FD881C1AA|1.0|||THIS ASSET IS NOT YET SET UP. IT IS IN STORAGE PENDING THE AVAILABILITY OF LAB renovation spring 08.|
397323.0|45086F42463DC1AAE043814FD881C1AA|1.0|||50% down payment on DV PK2522007|
397782.0|45086F42463EC1AAE043814FD881C1AA|1.0|||PENDING SET UP BY TECHNICIAN AS OF 07/30/2007.|
398002.0|45086F424641C1AAE043814FD881C1AA|1.0||||
398048.0|45086F42463FC1AAE043814FD881C1AA|1.0|CLEMMER|IU022213||
398077.0|45086F42464AC1AAE043814FD881C1AA|1.0|||WILL BE USED PRIMARILY AT IUCF|
398338.0|45086F424640C1AAE043814FD881C1AA|1.0||||
398367.0|45086F424642C1AAE043814FD881C1AA|1.0||||
401204.0|45086F424643C1AAE043814FD881C1AA|1.0||||
401426.0|45086F424645C1AAE043814FD881C1AA|1.0||`||
401489.0|45086F424644C1AAE043814FD881C1AA|1.0|||PENDING LAB RENOVATION BEFORE IT CAN BE SET UP SET UP DATE IS APPROXIMATELY spring 08|
401522.0|45086F424646C1AAE043814FD881C1AA|1.0|||may be internal to IU025550|
401524.0|45086F42464BC1AAE043814FD881C1AA|1.0||||
401562.0|45086F424649C1AAE043814FD881C1AA|1.0||||
402060.0|45086F42464CC1AAE043814FD881C1AA|1.0||||
402197.0|45086F424647C1AAE043814FD881C1AA|1.0||||
402198.0|45086F424648C1AAE043814FD881C1AA|1.0|||POSSIBLY WILL BE RETURNED FOR CREDT AS OF JANUARY 08|
402240.0|45086F42464EC1AAE043814FD881C1AA|1.0|||PENDING LAB RENOVATION|
402246.0|45086F42464DC1AAE043814FD881C1AA|1.0|||Will tag in approx 3 weeks if PI keeps equipment|
402571.0|45086F42464FC1AAE043814FD881C1AA|1.0||||
402772.0|45086F424650C1AAE043814FD881C1AA|1.0||||
