fin_coa_cd|account_nbr|obj_id|ver_nbr|rpts_to_fin_coa_cd|rpts_to_org_cd|
BL|4124744|C5C22A99-F2DC-27CC-2EE8-BE2F49E06D8C|2.0|BL|CHEM|
BL|4124745|AFF6ED1F-8125-3D69-D609-4ED75EF78CBC|2.0|BL|CHEM|
BL|4124746|F184083D-931E-C0C4-DCD6-D86D610C5ED5|2.0|BL|CHEM|
BL|4124747|2771ACB0-3925-A1F2-5DD4-BC03DAEB79C1|2.0|BL|CHEM|
BL|4124748|E6194211-4282-4EBC-A3A6-43115D0E388D|2.0|BL|CHEM|
BL|4124749|41A7EB19-BAD5-2907-C34D-42DEFF850214|2.0|BL|CHEM|
BL|4124750|485B2464-932D-5988-4455-CAC7636414D0|2.0|BL|CHEM|
BL|4124751|94BF5CB0-5D95-B74A-947A-2BCB8805B102|2.0|BL|CHEM|
BL|4124752|6011A747-0D22-9A7C-78A1-DA241383E5A2|2.0|BL|CHEM|
BL|4124753|9C96D44A-91E2-05F6-8444-84D13CC1C148|2.0|BL|CHEM|
BL|4124754|89A167B6-FCEF-8CD4-1743-7FF56472C7A2|2.0|BL|CHEM|
BL|4124755|9DF5CDCC-1756-02DA-DCE2-1E794BCA951A|2.0|BL|CHEM|
BL|4124756|F4756801-9350-996F-70F7-8C5A6197A2C0|2.0|BL|CHEM|
BL|4124757|C767D649-D2C9-C0F4-06F9-8FB7E6227A67|2.0|BL|CHEM|
BL|4124758|609D320C-A984-9177-E0DB-17CA418D2F16|2.0|BL|CHEM|
BL|4124759|28D6C181-F97F-1A75-3D36-F71DC5483A62|2.0|BL|CHEM|
BL|4124760|3DAFD124-0413-499D-7A50-A1CC3F41416A|2.0|BL|CHEM|
BL|4124761|7712FF12-4153-5460-EA79-D9961B86B2EB|2.0|BL|CHEM|
BL|4124762|E3D45A41-32CC-128F-827F-66341658DEAD|2.0|BL|CHEM|
BL|4124763|3CF4DC88-23B5-11E0-0382-473D2001E6FF|2.0|BL|CHEM|
BL|4124764|F32E1B4E-179E-D605-9721-F2230254B061|2.0|BL|CHEM|
BL|4124765|B7F70126-6A16-5A22-08A2-214A582384D7|2.0|BL|CHEM|
BL|4124766|9CB9FC9D-5D01-A46E-671B-F1C6F0DF1860|2.0|BL|CHEM|
BL|4124767|511E9735-5025-2C9A-B88C-B4459FAA47BB|2.0|BL|CHEM|
BL|4124768|5AC1C477-53EA-51CD-8F9A-FA38ABA6C0AD|2.0|BL|CHEM|
BL|4124769|0ACD1F80-E69D-3ED7-ABCD-F0BB1FAA70D7|2.0|BL|CHEM|
BL|4124770|02C45DED-DDF1-2DAD-3ED3-233A0131FD88|2.0|BL|CHEM|
BL|4124771|2585FEEA-2B94-E28D-1BD0-941AA3A0A034|2.0|BL|CHEM|
BL|4124772|214A714D-E463-26DB-4208-6AD4452E17CD|2.0|BL|CHEM|
BL|4124773|FEFD8718-9299-4178-EE6B-16DE6AC5D753|2.0|BL|CHEM|
BL|4124774|051A3C15-3780-39EE-E869-E8242A6F5331|2.0|BL|CHEM|
BL|4124776|8919D783-5614-684E-4049-DEC3F5456FBA|2.0|BL|CHEM|
BL|4124777|DC6E474C-AB23-FA7B-52F0-EFD1EA058E11|2.0|BL|CHEM|
BL|4131401|D68D0901-1707-4D46-FFD4-16C58885A43A|2.0|BL|PSY|
BL|4131402|0220DD10-1A82-6A75-34BE-EC12E6DC2B4E|2.0|BL|PSY|
BL|4131403|EB093212-F453-91AD-F1E8-39489756BC33|2.0|BL|PSY|
BL|4131404|E89CCC37-2E48-F587-02A3-E98A7D0D8BE5|2.0|BL|PSY|
BL|4131405|633D04EB-7B4F-88B1-1701-38027870E208|2.0|BL|PSY|
BL|4131406|EFD36343-C02C-A50D-A93C-0B9FF5AFD68A|2.0|BL|PSY|
BL|4131407|2A3EB95E-92AE-6678-509C-ED645D329687|2.0|BL|PSY|
BL|4131408|CDBEFD4D-12CD-BCF0-4749-BE685A739C18|2.0|BL|PSY|
BL|4131409|88AB1D3B-2376-740E-2596-6DA09FB8E2BA|2.0|BL|PSY|
BL|4131410|A2D9D1B8-8DEB-670D-8E1B-25CBBC6BB31A|2.0|BL|PHYS|
BL|4131411|71C1DCA7-E03A-9431-6E12-C00031B5CF38|2.0|BL|PSY|
BL|4131412|95F9EC37-C79C-0D23-4A50-3A66DB44A2CD|2.0|BL|PSY|
BL|4131413|DD7D6D40-6B27-9F4F-EB04-7F6A1DE932E4|2.0|BL|PSY|
BL|4131414|51499A90-AEF3-AD42-44DA-617C8CF32433|2.0|BL|PSY|
BL|4223206|6AEB9F87-0ADD-40A4-5678-440DC2402222|2.0|BL|ARSD|
BL|4224601|8DCA46C0-FDD8-279A-B92D-E6EE2873CBAB|2.0|BL|BI|
BL|4224602|5A481A9B-A079-C485-DB09-C8E371D2CACD|2.0|BL|BI|
BL|4224603|6DB06777-52C8-8BFD-8056-C06698AD0DB9|2.0|BL|BI|
BL|4224701|E2ADD566-A630-18BC-7C2B-7CD975FEFC2F|2.0|BL|CHEM|
BL|4224702|A2B36402-14D9-8CAA-DAC0-016518C4B10D|2.0|BL|CHEM|
BL|4224703|D3058D00-2E18-8457-7836-3DE4D7C213EA|2.0|BL|CHEM|
BL|4224704|7C33A204-5027-98F1-E3B7-5DFF0F784634|2.0|BL|CHEM|
BL|4224705|A826088F-831D-CCED-6429-AF71664F341E|2.0|BL|CHEM|
BL|4224706|8C1603AF-24A8-5EA9-2E1B-AC83BC02C5AC|2.0|BL|CHEM|
BL|4224707|644FED65-66BB-7BBF-E695-C3297075012A|2.0|BL|CHEM|
BL|4224708|E3F2A320-8CE5-70A1-5057-56A375D60F70|2.0|BL|CHEM|
BL|4224709|7AEC702D-BA1D-5565-5CD4-4B946320B4A3|2.0|BL|CHEM|
BL|4224710|7363D65C-CC05-E0DF-2355-75F48869F234|2.0|BL|CHEM|
BL|4231400|27DC9C51-6C46-FD4A-2D5C-5FD1D60E5874|2.0|BL|PSY|
BL|4324400|074F49B3-BC3A-70E1-A74D-6AC119377E06|2.0|BL|BI|
BL|4324601|C3E7A45E-A155-9C44-3171-35589A01BA9C|2.0|BL|BI|
BL|4324602|7152FB95-9B3F-9BDD-E4DC-466AE10159BC|2.0|BL|BI|
BL|4324603|591656DD-0205-E487-5458-59EAD81A8245|2.0|BL|BI|
BL|4324604|D6BC13C7-D174-417D-5C04-E3647505B668|2.0|BL|BI|
BL|4324605|B014F659-B3A7-C800-A05B-CF684A9ECC78|2.0|BL|BI|
BL|4324606|2C269EC0-F6E8-CE95-D435-522378267068|2.0|BL|BI|
BL|4324607|3A7C015D-D3E7-46C4-8505-D2429290CF82|2.0|BL|BI|
BL|4324608|C56F7B61-2FDF-1FC3-49F7-B42C0591EB24|2.0|BL|BI|
BL|4324609|FC2692BF-91BD-B195-2547-9EE87EC6B2A8|2.0|BL|BI|
BL|4324610|993AD1AA-0C3D-3636-01EF-4B1F0994DD23|2.0|BL|BI|
BL|4324611|9FE8F337-A52C-71DD-E9E2-2188F65A8E6A|2.0|BL|BI|
BL|4324612|6934C6E9-1D16-8358-1682-F001CA49C9CD|2.0|BL|BI|
BL|4324613|2DDACC50-C0B9-D633-E058-983422C8BBA2|2.0|BL|BI|
BL|4324614|1065BF03-9ECE-154D-7BC6-AE32ED76C42C|2.0|BL|BI|
BL|4324615|281A45E8-C71D-6844-9F77-EE2821F78D0D|2.0|BL|BI|
BL|4324616|E7BD39ED-1B4B-189D-8A6A-D51A9D24091C|2.0|BL|BI|
BL|4324617|49F4D25B-E23D-AA71-8BD3-5E2023E9B154|2.0|BL|BI|
BL|4324618|853B4AAB-7EC6-8BC8-700B-35AEA201A57E|2.0|BL|BI|
BL|4324619|5CFB67E4-BE82-1A8E-387B-A8F9C77719F6|2.0|BL|BI|
BL|4324620|14756FCB-70AE-6062-70D4-3129D36EF616|2.0|BL|BI|
BL|4324621|D07F6E71-3640-F6C6-F463-A77D494D6C26|2.0|BL|BI|
BL|4324622|8471B4D9-0410-D633-63FC-4C87E920B19B|2.0|BL|BI|
BL|4324623|6EA72ED0-69B8-D675-D374-5A03AD2A8328|2.0|BL|BI|
BL|4324624|DFA1E0FF-FADE-21D7-8308-85B1959C4CA0|2.0|BL|BI|
BL|4324625|C283483D-97EF-D496-5696-44B8C370FBF0|2.0|BL|BI|
BL|4324626|CBFF8018-8B4B-E6C4-F23D-AF5B5A674308|2.0|BL|BI|
BL|4324627|179E7861-1956-3693-2A63-B1DC19FAF593|2.0|BL|BI|
BL|4324628|61DA16DA-5196-E1F4-C157-AEB92BA98116|2.0|BL|BI|
BL|4324629|90E314AC-ABC2-23F3-F469-71EBE17A66D3|2.0|BL|BI|
BL|4324630|F918FE6A-D8C0-C650-205A-23AAC8793A0C|2.0|BL|BI|
BL|4324631|839573AF-C072-C675-DBB5-577761D25753|2.0|BL|BI|
BL|4324632|C5EF23A3-1B3E-3082-85EB-D8663A227C3C|2.0|BL|BI|
BL|4324633|DE69236D-BC7A-DCB1-F5B0-6391BF319EF3|2.0|BL|BI|
BL|4324634|7342355F-A4EA-630F-0683-4114ABA3D32B|2.0|BL|BI|
BL|4324635|18B7E896-173A-C77A-9052-9476AD718060|2.0|BL|BI|
BL|4324636|39F38995-2641-2EB1-071D-33F95865ABAD|2.0|BL|BI|
BL|4324637|F31ED237-3C56-2A52-3DF0-4B9A935821F4|2.0|BL|BI|
BL|4324638|139838B3-CD3A-1CE0-CF6F-3D269EC5EBE6|2.0|BL|BI|
BL|4324639|7EFE07A4-EDBE-AA0F-71E9-027CE6365724|2.0|BL|BI|
BL|4324640|10ECECB7-A128-FE09-CBF3-4DEEAC5293CD|2.0|BL|BI|
BL|4324641|325B91EC-1FC0-7B66-65A5-8024232F3EBE|2.0|BL|BI|
BL|4324642|4704E335-0447-42B7-2A75-BCEBBE231181|2.0|BL|BI|
BL|4324702|54FF2974-16F5-4D5C-1784-4214728A5E7C|2.0|BL|CHEM|
BL|4324703|8E5E7ED0-3EEF-409B-02C3-EBDFA4A15B11|2.0|BL|CHEM|
BL|4324704|66B0D637-D04B-9BB8-1451-44593F576BB4|2.0|BL|CHEM|
BL|4324705|9BB77992-55F6-018A-B140-DB2AC875186F|2.0|BL|CHEM|
BL|4324706|2D9B1A36-4A87-F5E9-9411-C6B93E95CF2B|2.0|BL|CHEM|
BL|4324707|7C605F17-A75B-2D91-3DE2-EC60BAF98DC3|2.0|BL|CHEM|
BL|4324708|CAFCCFFA-9C1E-7AE8-FA62-90464EDFCF1E|2.0|BL|CHEM|
BL|4324709|E993A133-DF5F-9ACD-5EE0-77A37146CBD0|2.0|BL|CHEM|
BL|4324710|8016B6C1-2983-3894-5A78-E0160DF0D385|2.0|BL|CHEM|
BL|4324711|25496185-0F72-6B42-06D7-2938A5FA3849|2.0|BL|CHEM|
BL|4324712|00CB938B-C9CE-9EA3-2B0E-6488631C1E9B|2.0|BL|CHEM|
BL|4324713|AA26A563-FAD4-86B3-7D8E-B39877DFE9C7|2.0|BL|CHEM|
BL|4324714|88067235-442D-F245-E7C3-383ABA7A23BC|2.0|BL|CHEM|
BL|4324715|E489D78C-7CBA-21FC-E0CE-AA5046AE7A40|2.0|BL|CHEM|
BL|4324716|4B157FDC-A986-41E4-3233-CB131469862F|2.0|BL|CHEM|
BL|4324717|C03C9ED1-58B9-4672-76BD-11E108844001|2.0|BL|CHEM|
BL|4324718|D53AA5DA-A593-0E84-8375-10B89E01B93B|2.0|BL|CHEM|
BL|4324719|C19A5194-4269-4559-FB0E-37D979369B62|2.0|BL|CHEM|
BL|4324720|184D181E-C94F-126B-BDE8-0600FCB63EDA|2.0|BL|CHEM|
BL|4324721|E37A9D90-2BD2-20F0-AFE1-228E53F07813|2.0|BL|CHEM|
BL|4324722|DAFFE785-F63F-949B-D274-5F29F000F995|2.0|BL|CHEM|
BL|4324723|01670D96-B4A7-0493-FBD5-6C1EBAD1562F|2.0|BL|CHEM|
BL|4324724|BF1D7D7F-7F2E-502A-6F80-30856AA83F7D|2.0|BL|CHEM|
BL|4324725|F9B94E4B-FC8F-5857-C8FE-6C3E51D17B75|2.0|BL|CHEM|
BL|4324726|831C688B-59B9-F09F-6870-3B007D2880E5|2.0|BL|CHEM|
BL|4324727|D3FD0B62-52E4-56C7-6289-82E17C546719|2.0|BL|CHEM|
BL|4324728|EF5B4A2F-292B-546C-DEF0-51D37CEB6E5D|2.0|BL|CHEM|
BL|4324730|8F1AA167-843F-9135-ADC3-D7C730C86331|2.0|BL|CHEM|
BL|4324731|A5CC79D6-86E1-2B8E-0800-A49D746EDF5C|2.0|BL|CHEM|
BL|4324732|3D979C0E-F760-88B2-9C40-5FE6AC3E286D|2.0|BL|CHEM|
BL|4324733|8ABAF5FD-4D64-F202-2528-4D7F8C47B4B2|2.0|BL|CHEM|
BL|4324734|49FF80F8-0B26-ECA0-12D7-11805B4097D5|2.0|BL|CHEM|
BL|4324735|1ABB315E-A579-5BA8-19EC-F3FA8F80B0AD|2.0|BL|CHEM|
BL|4324736|8B343A87-12D9-0BBF-5619-D1D4AC80CCFB|2.0|BL|CHEM|
BL|4324737|C92DC9CB-BCC6-C87A-7AFA-74DA550C32E5|2.0|BL|CHEM|
BL|4324738|44F43BA0-6656-4D0E-82D9-CC0599563C9E|2.0|BL|CHEM|
BL|4324739|EADA1FAF-A85D-3CCD-AA36-DC982D23A2C6|2.0|BL|CHEM|
BL|4324740|CA2D4D60-D055-B053-12B6-AA878D4FF01B|2.0|BL|CHEM|
BL|4324741|071AF339-57DA-2B59-2485-CA050934E538|2.0|BL|CHEM|
BL|4324742|68BB813A-44EB-AB59-3E13-13432B6CFC0F|2.0|BL|CHEM|
BL|4324743|D49B43FC-21BB-6485-B7AC-375286819612|2.0|BL|CHEM|
BL|4324744|01F2C79B-B799-4AAF-9E92-016A3CA6B0E0|2.0|BL|CHEM|
BL|4324745|3377FA31-3426-F4C9-D6B4-9F4D08F4AC2C|2.0|BL|CHEM|
BL|4324746|6328B997-018B-DACE-9766-2FC5B615A85E|2.0|BL|CHEM|
BL|4324747|6F82F0E7-AFB6-081F-6721-026FDD3DAEF6|2.0|BL|CHEM|
BL|4324748|A3CCF71F-8F88-B19A-20DF-3811AAAE70B0|2.0|BL|CHEM|
BL|4324749|584C2E33-06B1-5626-ADF7-3C1BC5A3E717|2.0|BL|CHEM|
BL|4324750|C1421699-7013-F40B-CB47-6725E5DC587D|2.0|BL|CHEM|
BL|4324751|DDA06E43-AE87-0F7B-A368-50513B9DCF00|2.0|BL|CHEM|
BL|4324752|6CB09EF0-1C12-CC59-EF04-BE11EF122FB8|2.0|BL|CHEM|
BL|4324753|D6375B33-95E0-28F4-CA91-B859F24F0FF7|2.0|BL|CHEM|
BL|4324754|ADA5EEF0-614A-E209-C96F-40FEAC25CE87|2.0|BL|CHEM|
BL|4324755|0B4D09AE-5C34-A7FB-C2A6-E8E50C2F3825|2.0|BL|CHEM|
BL|4324756|4F4A1053-2F32-5186-540F-91941DF915BB|2.0|BL|CHEM|
BL|4324757|9ABE03AA-215A-52EA-5C38-251B0B39505F|2.0|BL|CHEM|
BL|4324758|85B1EBFE-63BC-2C62-CFAB-B96827966EFC|2.0|BL|CHEM|
BL|4324759|9E94F321-2FD8-C043-6EE1-EBEF89649086|2.0|BL|CHEM|
BL|4324760|C511F9D5-A233-2156-0ADA-3964A598FFE7|2.0|BL|CHEM|
BL|4324761|276521C4-E7B6-A224-B501-63CA748CC57C|2.0|BL|CHEM|
BL|4324762|251EFF6A-1C2E-BC34-FE5F-94192AD22731|2.0|BL|CHEM|
BL|4324763|A2FED6EC-5B64-4B6D-8764-66DD97D26938|2.0|BL|CHEM|
BL|4324764|AD4AED5A-3F35-BEB9-8674-65C9B5430174|2.0|BL|CHEM|
BL|4324765|3C1EE9E4-D5ED-907F-5575-1245B4908E95|2.0|BL|CHEM|
BL|4324767|EB447E02-F08A-F515-C3EA-8BB7E622E7CE|2.0|BL|CHEM|
BL|4324768|F9C48D76-D307-7ECA-9C5B-A51ABD4951EB|2.0|BL|CHEM|
BL|4331300|E9591FAF-2EC7-6FCC-BF7F-DC158247D56B|2.0|BL|PHYS|
BL|4331301|935ADBA3-1F30-DD05-0472-6135E601671E|2.0|BL|PSY|
BL|4331401|1EB1804C-A002-7981-7ADA-CF2F7031F347|2.0|BL|PSY|
BL|4331402|F5E937F5-D9B0-DB13-2CD0-B743C0A5F057|2.0|BL|PSY|
BL|4331403|B23144D0-4716-CE90-6DEB-D7DE3F040702|2.0|BL|PSY|
BL|4331404|1752318D-EEB7-BD72-37C5-CAE1F939512B|2.0|BL|PSY|
BL|4331405|13015C2C-F6B7-2FED-6CC2-018A569A2031|2.0|BL|PSY|
BL|4331406|E8A17880-311C-5AC3-E2AF-9FC32041A33B|2.0|BL|PSY|
BL|4331407|FC822537-B49E-24C8-D37B-5250A00E558D|2.0|BL|PSY|
BL|4331408|5533D31C-FED7-4395-954C-E984D2D51679|2.0|BL|PSY|
BL|4331409|F288B95D-C43E-46E6-D390-54E21DE61B74|2.0|BL|PSY|
BL|4331410|E6EE76DD-0D8C-4544-DCB5-4A0B3ACD2A84|2.0|BL|PSY|
BL|4331411|6F3CC844-55B5-0399-A773-A13A7420105A|2.0|BL|PSY|
BL|4331412|BEFFB1A7-1A2A-F355-6036-BCCD19849D9F|2.0|BL|PSY|
BL|4424400|DF3030E6-720F-EA1F-1B11-855EE41147ED|2.0|BL|BI|
BL|4424673|72BA9A8E-F9AE-5946-FFD1-4A2FBEBD1FE1|2.0|BL|BI|
BL|4424674|BB901389-95E7-EB7F-7078-C4211BEA84D4|2.0|BL|BI|
BL|4424676|5BC2F29B-0924-9965-FF62-A11D46E5751E|2.0|BL|BI|
BL|4424677|1F274AFB-7497-1274-A934-CFA70839E015|2.0|BL|BI|
BL|4424678|4F782764-27E8-6BFA-6AC6-E60FC39F92F5|2.0|BL|BI|
BL|4424679|3B51EABB-2CA2-41A9-0BB9-FF4CDCC53D08|2.0|BL|BI|
BL|4424680|FAA5B93E-6671-3DA5-F28E-81933948BABD|2.0|BL|BI|
BL|4424681|ECD2C0C2-998E-4E53-BB41-81C7C373AF82|2.0|BL|BI|
BL|4424682|03F5CE56-3F90-60A8-9C7B-AF6DED9E3FCE|2.0|BL|BI|
BL|4424683|F12BB31E-1156-86AE-C759-66D0B70420AE|2.0|BL|BI|
BL|4424684|6D5BF32A-7300-E18B-0189-AD81C327101F|2.0|BL|BI|
BL|4424685|E44CD260-2702-ED90-0511-27584ED6748D|2.0|BL|BI|
BL|4424686|47C0A41F-143F-C822-F11F-9D09E78C9366|2.0|BL|BI|
BL|4424687|9F4E011B-5260-0FF6-9C7E-8567F9C52C2E|2.0|BL|BI|
BL|4424688|E1DEED5A-7D74-A8EF-D4D1-C35FC123BA71|2.0|BL|BI|
BL|4424689|F64A153E-AA74-FC3F-343C-19F75F9C9610|2.0|BL|BI|
BL|4424701|0F5A897E-9111-4B37-6AB3-0B99D01A9059|2.0|BL|CHEM|
BL|4424702|94D0D9CC-E3E0-C817-0CC4-CA8BEF92993E|2.0|BL|CHEM|
BL|4424703|70245FAB-CE1E-42AE-3277-F353A8851A6D|2.0|BL|CHEM|
BL|4424704|C20FFBB6-6B54-8663-7E95-916D65F57087|2.0|BL|CHEM|
BL|4424705|87DA1623-5AC5-8626-254B-A4A848D2EA19|2.0|BL|CHEM|
BL|4424706|29DF644F-0FBC-2689-6695-A7BC5365E5CD|2.0|BL|CHEM|
BL|4424707|428E04E2-F801-9E61-4EC0-CB06CC03A50A|2.0|BL|CHEM|
BL|4424708|6445F810-CA78-A852-773F-C3D16729710B|2.0|BL|CHEM|
BL|4424709|10B6B0A9-8E96-C255-D531-0E56374EF558|2.0|BL|CHEM|
BL|4424710|12CE8CDD-A0E2-6F59-3BCB-EA1C00090A98|2.0|BL|CHEM|
BL|4424711|26AEF1BE-7895-CE05-1FB4-EB206B9958AE|2.0|BL|CHEM|
BL|4424712|21A7A46E-1056-DD91-AADD-6C9EC6702895|2.0|BL|CHEM|
BL|4424713|17EB23EE-C80F-96A3-E010-69A3561B9BB9|2.0|BL|CHEM|
BL|4424714|1625554A-F1E6-9C79-1F80-E9E7E74DE95A|2.0|BL|CHEM|
BL|4424715|53B9F11F-36F5-967B-B23A-9C58869482B5|2.0|BL|CHEM|
BL|4424716|9368FB7C-59D5-34B5-8D53-B09BB2F9B8AC|2.0|BL|CHEM|
BL|4424717|4215E699-63FC-FFE9-4FA8-A48EA94E510E|2.0|BL|CHEM|
BL|4424718|B286AE58-E544-6533-6B88-B44038926AF7|2.0|BL|CHEM|
BL|4424719|2546A225-2388-8CA6-7666-5FA6680BB62B|2.0|BL|CHEM|
BL|4424720|0AA8C099-E402-9050-5C5E-1FA9DE821412|2.0|BL|CHEM|
BL|4424721|8F20E380-C55C-5338-7AF5-3BFD24A8414C|2.0|BL|CHEM|
BL|4424722|1BB0492D-CA4C-1619-5CDE-468DFA8DE581|2.0|BL|CHEM|
BL|4424723|E0B9ED60-F1AA-CD16-CF12-AADEEAF239A1|2.0|BL|CHEM|
BL|4424724|8B9B0429-D46D-C189-F57C-6F2B12373C17|2.0|BL|CHEM|
BL|4424725|1102178E-3F29-45E3-DA72-3A190C9B087D|2.0|BL|CHEM|
BL|4424726|22AE0DE4-750A-6D5D-238B-EC00D4200252|2.0|BL|CHEM|
BL|4424727|DEA7DC8D-664B-7241-7C0E-A0D15E7F4C13|2.0|BL|CHEM|
BL|4424728|D3739034-6B53-32B9-6815-E7BD9C558BA7|2.0|BL|CHEM|
BL|4424729|65FC7E0F-E571-F479-4EB4-41DE220A4F3F|2.0|BL|CHEM|
BL|4424730|2347B1B4-1BF2-387F-4ED2-E41EBB2BC4C3|2.0|BL|CHEM|
BL|4424731|21FB8562-D2C7-E3CA-D476-F2A712BF1A7F|2.0|BL|CHEM|
BL|4424732|006DC04C-33C9-9086-6ECA-C1A1E3D225DB|2.0|BL|CHEM|
BL|4424733|3FEB2709-8935-BC0E-0080-1E611DDC5E32|2.0|BL|CHEM|
BL|4424734|A5B9F53E-0324-CD10-5B74-276C7EFCC56D|2.0|BL|CHEM|
BL|4424735|37C37D19-F78E-ECEA-8345-FC59D1E5C13A|2.0|BL|CHEM|
BL|4424736|B07734E8-E846-F571-F83A-4FA00342BE16|2.0|BL|CHEM|
BL|4424737|4D214BCE-5A93-2F41-E5E4-EFFD54A626B5|2.0|BL|CHEM|
BL|4431402|45A8B87D-3EA4-BD7B-817A-21F143884B1D|2.0|BL|PSY|
BL|4431403|D5B3849A-5CE4-0C30-5C0B-2AB1917EFBEC|2.0|BL|PSY|
BL|4431404|95D49DAC-0CFF-5C7C-AB8C-4914B7B9ADEB|2.0|BL|PSY|
BL|4431405|03EFD8CD-9449-5A50-2DAD-ECC90FBBCAC5|2.0|BL|PSY|
BL|4431406|37308EAE-9767-E74B-9F7A-1A2DAE6AD360|2.0|BL|PSY|
BL|4431407|16E80003-F1C5-B141-1CC8-DF392A4B2496|2.0|BL|PSY|
BL|4431408|B74229BE-46C4-6A4E-7112-BBF7457F770F|2.0|BL|PSY|
BL|4431409|B0957BA9-4BC7-109B-324D-439E4B7E9486|2.0|BL|PSY|
BL|4431410|5FCF2198-EF60-B83D-2B51-4FB3F73BCB08|2.0|BL|PSY|
BL|4431411|D5980455-64A8-4E12-4D18-42D6FF3437AA|2.0|BL|PSY|
BL|4431412|0D9A9176-855A-A8C9-D9A0-A64A3A8D2629|2.0|BL|PSY|
BL|4431413|FAAECB96-7FBC-D4CA-B330-BE2CD617AACB|2.0|BL|PSY|
BL|4431414|175A884C-91F4-88C1-EF66-9893884247ED|2.0|BL|PSY|
BL|4431415|6E38907D-E8B7-54BB-29E1-0E932BCAAA36|2.0|BL|PSY|
BL|4431416|916CD89B-2B49-F8EE-35C6-547CBADD25B8|2.0|BL|PSY|
BL|4431417|FECF012A-EBFF-69E0-D361-E417746AA7C5|2.0|BL|PSY|
BL|4431418|B539FAB9-DB41-72DF-107E-F5B342511DB9|2.0|BL|PSY|
BL|4431419|F175E47A-0D39-3615-E3CA-13C18DD7C6EE|2.0|BL|PSY|
BL|4431420|DCEB6513-088D-77AC-9AE3-8B0662E83F87|2.0|BL|PSY|
BL|4431421|78DB44DF-32E9-8012-E7C9-24DE0A8C46B9|2.0|BL|PSY|
BL|4431422|21F252D6-5B8E-FD2E-6ECF-E8FE9334458C|2.0|BL|PSY|
BL|4431423|11AE1305-5AA8-5052-8109-EF546182905E|2.0|BL|PSY|
BL|4431424|6B71A2AE-1C92-8AB5-FA5B-A47ECC55A1CB|2.0|BL|PSY|
BL|4431425|1B264313-8FF4-9047-64D2-22B806B0222C|2.0|BL|PSY|
BL|4431426|ACBA8877-1689-6FB4-B29F-6621196D8F78|2.0|BL|PSY|
BL|4431427|B50496A2-A520-C19C-02A6-AED47A801A7C|2.0|BL|PSY|
BL|444729|B629B491-90F6-9B93-7341-49A6354BD057|2.0|BL|CHEM|
BL|4524400|29049706-EAEA-0B83-79EB-FE4E2AA2491C|2.0|BL|BI|
BL|4524401|217EA89E-D16D-B0D5-F396-2BA758E3A3E0|2.0|BL|BI|
BL|4524402|6BCEE864-A010-C409-442F-0186911C4263|2.0|BL|BI|
BL|4524403|69594470-A46F-FB5E-954F-B674126EFD7E|2.0|BL|BI|
BL|4524601|40F79142-7FE6-73AF-50E3-A8F89D240FD7|2.0|BL|BI|
BL|4524602|82FC0AE8-4F86-AA62-2F91-A7A560EAB8E9|2.0|BL|BI|
BL|4524603|DF0D2CD2-DBA1-6A32-1E50-561BCF0C5456|2.0|BL|BI|
BL|4524604|92975191-013D-BDF6-AEE2-4E76297FF820|2.0|BL|BI|
BL|4524605|876787AF-3FA4-F50B-A583-E0127D38AD94|2.0|BL|BI|
BL|4524606|F521B495-2663-5269-3D6F-1498F3FEACE3|2.0|BL|BI|
BL|4524607|A0B14254-DBE7-A47D-737A-17C4A86879E8|2.0|BL|BI|
BL|4524608|92216E4B-438C-F132-0A3D-2C08402610BE|2.0|BL|BI|
BL|4524609|3B5FBD58-62F1-BDF4-BF09-A667AC990488|2.0|BL|BI|
BL|4524610|116DFC2D-22F6-9A80-6B22-D53E967F84D0|2.0|BL|BI|
BL|4524701|72481A09-62CC-AFBE-FB18-3BE80830C641|2.0|BL|CHEM|
BL|4524702|27BB01D4-00D6-8576-30EA-DF4CF0E5B83E|2.0|BL|CHEM|
BL|4524703|B4B0702D-4554-D130-6DA7-081E51735283|2.0|BL|CHEM|
BL|4524704|BB48EE10-8414-889D-08BE-9B26E88BD462|2.0|BL|CHEM|
BL|4524705|EDD81F25-BB92-F2BC-E1D9-6543B610626D|2.0|BL|CHEM|
BL|4524706|306C6FDA-B9F0-27FE-B4FC-174B79C99056|2.0|BL|CHEM|
BL|4524707|0D9B3933-95C1-3695-7076-5E1CF0D97E99|2.0|BL|CHEM|
BL|4524708|3B3358CC-4853-967D-79CB-862E3FC5CAE8|2.0|BL|CHEM|
BL|4524709|259A3585-292C-F10C-80E2-5D4FA7A806B5|2.0|BL|CHEM|
BL|4524710|7891FAA5-CC55-3B29-006E-68F7DC672932|2.0|BL|CHEM|
BL|4524711|E93DDD13-DF46-A83B-9D94-28494660DA85|2.0|BL|CHEM|
BL|4524712|B545E5D6-C1F3-F2C2-D2D7-44D235B2C8CE|2.0|BL|CHEM|
BL|4524713|53CC9700-EABE-39F6-7080-B9724C6885C6|2.0|BL|CHEM|
BL|4524714|EBCB21A0-1148-2E97-F7B4-3BD89C15F810|2.0|BL|CHEM|
BL|4524715|204010B9-9228-6B4C-1315-FC3475EE82D3|2.0|BL|CHEM|
BL|4524716|C80D1E36-032B-3BBF-F817-6D6939F7B306|2.0|BL|CHEM|
