fin_coa_cd|org_cd|obj_id|ver_nbr|org_auto_po_lmt|actv_ind|
BL|BPHP|24E6069F891CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BRAD|24E6069F891DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BRBD|24E6069F891EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BRES|24E6069F891FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BRSS|24E6069F8920A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BSCI|24E6069F8921A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BSER|24E6069F8922A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BSES|24E6069F8923A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BSLB|24E6069F8924A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BSS|24E6069F8925A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BSSP|24E6069F8926A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BSTS|24E6069F8927A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUAC|24E6069F8928A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUDG|24E6069F8929A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUDV|24E6069F892AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUED|24E6069F892BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUEE|24E6069F892CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUGL|24E6069F892DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUHZ|24E6069F892EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUIP|24E6069F892FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BULI|24E6069F8930A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUMK|24E6069F8931A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUPL|24E6069F8932A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BURE|24E6069F8933A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BURS|24E6069F8934A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUS|24E6069F8935A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUSA|24E6069F8936A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUSE|24E6069F8937A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUSP|24E6069F8938A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUSS|24E6069F8939A19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUTS|24E6069F893AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BUUG|24E6069F893BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|BYAD|24E6069F893CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CAAA|24E6069F893DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CACE|24E6069F893EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CACL|24E6069F893FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CAFS|24E6069F8940A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CAGU|24E6069F8941A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CAIS|24E6069F8942A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CAMM|24E6069F8943A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CARL|24E6069F8944A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CART|24E6069F8945A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CAUD|24E6069F8946A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CCCS|24E6069F8947A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CCCT|24E6069F8948A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CCOG|24E6069F8949A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CCSI|24E6069F894AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CDCT|24E6069F894BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CDEV|24E6069F894CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CDIR|24E6069F894DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CECC|24E6069F894EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CEDP|24E6069F894FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CELA|24E6069F8950A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CELT|24E6069F8951A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CEPC|24E6069F8952A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CEUS|24E6069F8953A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CFEE|24E6069F8954A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CFLT|24E6069F8955A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CFS|24E6069F8956A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CGBI|24E6069F8957A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CHEM|24E6069F8958A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CHIC|24E6069F8959A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CHMA|24E6069F895AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CHML|24E6069F895BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CIA|24E6069F895CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CIBE|24E6069F895DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CIC|24E6069F895EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CINF|24E6069F895FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CIRG|24E6069F8960A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CISA|24E6069F8961A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CISO|24E6069F8962A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CITO|24E6069F8963A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLAC|24E6069F8964A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLAN|24E6069F8965A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLAR|24E6069F8966A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLAS|24E6069F8967A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLER|24E6069F8968A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLIB|24E6069F8969A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLIN|24E6069F896AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLSC|24E6069F896BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLST|24E6069F896CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CLTE|24E6069F896DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CMAL|24E6069F896EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CMCL|24E6069F896FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CME|24E6069F8970A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CMIN|24E6069F8971A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CMLT|24E6069F8972A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CMPS|24E6069F8973A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CMST|24E6069F8974A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CMTR|24E6069F8975A19EE043814FD881A19E|1.0|5000.0|Y|
BL|COAS|24E6069F8976A19EE043814FD881A19E|1.0|5000.0|Y|
BL|COGS|24E6069F8977A19EE043814FD881A19E|1.0|5000.0|Y|
BL|COLP|24E6069F8978A19EE043814FD881A19E|1.0|5000.0|Y|
BL|COMP|24E6069F8979A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CONF|24E6069F897AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CONT|24E6069F897BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|COSC|24E6069F897CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|COTI|24E6069F897DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CPAR|24E6069F897EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CPEC|24E6069F897FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CPIP|24E6069F8980A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CPSC|24E6069F8981A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CPSY|24E6069F8982A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CPY|24E6069F8983A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRCC|24E6069F8984A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRCD|24E6069F8985A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRED|24E6069F8986A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRES|24E6069F8987A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRFT|24E6069F8988A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRIM|24E6069F8989A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRIN|24E6069F898AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRIS|24E6069F898BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRRD|24E6069F898CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CRWR|24E6069F898DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSC|24E6069F898EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSCI|24E6069F898FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSCP|24E6069F8990A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSER|24E6069F8991A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSLI|24E6069F8992A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSMA|24E6069F8993A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSMR|24E6069F8994A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSPH|24E6069F8995A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSRV|24E6069F8996A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSSC|24E6069F8997A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CSST|24E6069F8998A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CTAC|24E6069F8999A19EE043814FD881A19E|1.0|5000.0|Y|
BL|CTAD|24E6069F899AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CTE|24E6069F899BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CTED|24E6069F899CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CTSD|24E6069F899DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CVBD|24E6069F899EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CVCC|24E6069F899FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|CYBS|24E6069F89A0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DABL|24E6069F89A1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DACC|24E6069F89A2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DARP|24E6069F89A3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DBEG|24E6069F89A4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DBFA|24E6069F89A5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DCIS|24E6069F89A6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEAN|24E6069F89A7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEBT|24E6069F89A8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DECO|24E6069F89A9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEED|24E6069F89AAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEHP|24E6069F89ABA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEMU|24E6069F89ACA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEPO|24E6069F89ADA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DERM|24E6069F89AEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEVO|24E6069F89AFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DEVS|24E6069F89B0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DFAC|24E6069F89B1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DGTS|24E6069F89B2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DHS|24E6069F89B3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DLP|24E6069F89B4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DMAT|24E6069F89B5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DOFR|24E6069F89B6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DOPR|24E6069F89B7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DPEA|24E6069F89B8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DPOL|24E6069F89B9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|DPSY|24E6069F89BAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DRAB|24E6069F89BBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DSOC|24E6069F89BCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DSS|24E6069F89BDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DSTA|24E6069F89BEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DSTU|24E6069F89BFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|DVTC|24E6069F89C0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EADM|24E6069F89C1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EALC|24E6069F89C2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EALL|24E6069F89C3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EAS|24E6069F89C4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EASC|24E6069F89C5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EASL|24E6069F89C6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EAST|24E6069F89C7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ECMR|24E6069F89C8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ECON|24E6069F89C9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ECSC|24E6069F89CAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EDL|24E6069F89CBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EDSS|24E6069F89CCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EDUC|24E6069F89CDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EDUD|24E6069F89CEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ELFS|24E6069F89CFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ELIB|24E6069F89D0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ELMP|24E6069F89D1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ELPS|24E6069F89D2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EMAS|24E6069F89D3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EMER|24E6069F89D4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EMI|24E6069F89D5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ENDW|24E6069F89D6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ENG|24E6069F89D7A19EE043814FD881A19E|1.0|25000.0|Y|
BL|ENGL|24E6069F89D8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ENSE|24E6069F89D9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ENTS|24E6069F89DAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EPLY|24E6069F89DBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EPPI|24E6069F89DCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EQRE|24E6069F89DDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ERC|24E6069F89DEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ERCA|24E6069F89DFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ERCH|24E6069F89E0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ERCR|24E6069F89E1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ERES|24E6069F89E2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ERIC|24E6069F89E3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ERS|24E6069F89E4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ESAP|24E6069F89E5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ETEC|24E6069F89E6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EVAL|24E6069F89E7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EVBD|24E6069F89E8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EXEC|24E6069F89E9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|EXED|24E6069F89EAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|EXST|24E6069F89EBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FACR|24E6069F89ECA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FADB|24E6069F89EDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FAL|24E6069F89EEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FAMM|24E6069F89EFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FAOS|24E6069F89F0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FCAD|24E6069F89F1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FILL|24E6069F89F2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FILM|24E6069F89F3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FINA|24E6069F89F4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FINB|24E6069F89F5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FINH|24E6069F89F6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FINS|24E6069F89F7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FLIB|24E6069F89F8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FMP|24E6069F89F9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FMUS|24E6069F89FAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FOED|24E6069F89FBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FOLK|24E6069F89FCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FORN|24E6069F89FDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FORS|24E6069F89FEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FQBD|24E6069F89FFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|FRCH|24E6069F8A00A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FRES|24E6069F8A01A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FRIT|24E6069F8A02A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FRPR|24E6069F8A03A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FRRR|24E6069F8A04A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FRSP|24E6069F8A05A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FSBD|24E6069F8A06A19EE043814FD881A19E|1.0|5000.0|Y|
BL|FUEL|24E6069F8A07A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GANT|24E6069F8A08A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GBI|24E6069F8A09A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GBIN|24E6069F8A0AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GBLK|24E6069F8A0BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GBS|24E6069F8A0CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GCS|24E6069F8A0DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GDSF|24E6069F8A0EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GECH|24E6069F8A0FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GELB|24E6069F8A10A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GENG|24E6069F8A11A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GEOF|24E6069F8A12A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GEOG|24E6069F8A13A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GEOL|24E6069F8A14A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GEOY|24E6069F8A15A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GER|24E6069F8A16A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GERM|24E6069F8A17A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GFIS|24E6069F8A18A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GGLB|24E6069F8A19A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GHIS|24E6069F8A1AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GILL|24E6069F8A1BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GLIB|24E6069F8A1CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GLLB|24E6069F8A1DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GLLC|24E6069F8A1EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GLPR|24E6069F8A1FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GMAP|24E6069F8A20A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GNDR|24E6069F8A21A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GOVP|24E6069F8A22A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GPL|24E6069F8A23A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GPOL|24E6069F8A24A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GPSY|24E6069F8A25A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GPUB|24E6069F8A26A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GRAD|24E6069F8A27A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GRDP|24E6069F8A28A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GRPS|24E6069F8A29A19EE043814FD881A19E|1.0|5000.0|Y|
BL|GRST|24E6069F8A2AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GSUP|24E6069F8A2BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|GUTR|24E6069F8A2CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HACA|24E6069F8A2DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HALL|24E6069F8A2EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HANT|24E6069F8A2FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HARP|24E6069F8A30A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HART|24E6069F8A31A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HAZD|24E6069F8A32A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HBI|24E6069F8A33A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HBIC|24E6069F8A34A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HBUS|24E6069F8A35A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HCHE|24E6069F8A36A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HCNS|24E6069F8A37A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HFLG|24E6069F8A38A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HGRO|24E6069F8A39A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HHFF|24E6069F8A3AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HIST|24E6069F8A3BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HLAW|24E6069F8A3CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HLIB|24E6069F8A3DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HMAN|24E6069F8A3EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HMEC|24E6069F8A3FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HMED|24E6069F8A40A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HMIA|24E6069F8A41A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HMNF|24E6069F8A42A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HONR|24E6069F8A43A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HOPT|24E6069F8A44A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HOWE|24E6069F8A45A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HPER|24E6069F8A46A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HPSC|24E6069F8A47A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HPSY|24E6069F8A48A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HREL|24E6069F8A49A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HRL|24E6069F8A4AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HRLS|24E6069F8A4BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HRZN|24E6069F8A4CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HSED|24E6069F8A4DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HSJI|24E6069F8A4EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HSPH|24E6069F8A4FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|HSS|24E6069F8A50A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HSSL|24E6069F8A51A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HSSP|24E6069F8A52A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HUBI|24E6069F8A53A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HUMN|24E6069F8A54A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HUNI|24E6069F8A55A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HUSO|24E6069F8A56A19EE043814FD881A19E|1.0|5000.0|Y|
BL|HVST|24E6069F8A57A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IAAU|24E6069F8A58A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IASC|24E6069F8A59A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IBRC|24E6069F8A5AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IBRS|24E6069F8A5BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ICC|24E6069F8A5CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ICDS|24E6069F8A5DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ICE|24E6069F8A5EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ICMH|24E6069F8A5FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ICOR|24E6069F8A60A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ICS|24E6069F8A61A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ICSA|24E6069F8A62A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IDAP|24E6069F8A63A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IDI|24E6069F8A64A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IDRC|24E6069F8A65A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IDS|24E6069F8A66A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IECC|24E6069F8A67A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IEPC|24E6069F8A68A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IES|24E6069F8A69A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IESC|24E6069F8A6AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IFDS|24E6069F8A6BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IIDC|24E6069F8A6CA19EE043814FD881A19E|1.0|5000.0|Y|
