univ_fiscal_yr|fin_coa_cd|fin_object_cd|obj_id|ver_nbr|dtl_pos_req_cd|fin_obj_hrs_req_cd|fin_obj_pay_typ_cd|finobj_frngslry_cd|pos_obj_grp_cd|actv_ind|
2010.0|NW|5631|3A42DFE9-B617-C2C1-9C3B-746CA198E624|2.0|N|N|X|S|XX|Y|
2010.0|NW|5760|0D212D73-C96A-A952-B265-4958E525ACC6|2.0|N|N|X|F|XX|Y|
2010.0|NW|5771|0EA35E39-73CE-0DE7-3FED-B83533E55C41|2.0|N|N|X|F|XX|Y|
2010.0|NW|5772|C1A3AC33-5C8D-180B-2BB5-FBC28AC8CE4A|2.0|N|N|X|F|XX|Y|
2010.0|NW|5773|2B95D354-DBD4-9FD0-DF6F-672A3E9442CE|2.0|N|N|X|F|XX|Y|
2010.0|NW|5820|00E7E414-0EB1-5210-03BF-8BD581FACA4D|2.0|N|N|M|S|XX|Y|
2010.0|NW|5821|00B8572E-9951-209D-86F7-C87CF9E8F67F|2.0|N|N|X|S|XX|Y|
2010.0|SB|2000|63DBA98D-C7B1-E546-678E-26D6D524480B|2.0|Y|N|M|S|AC|Y|
2010.0|SB|2003|D52B6C27-5EA2-79E5-1CDC-D2B5EEBA7E1D|2.0|N|N|X|S|XX|Y|
2010.0|SB|2005|C998002C-3371-88CD-AE56-0C8DED726DD6|2.0|N|N|X|S|XX|Y|
2010.0|SB|2008|59C7FCE0-AB9B-D1A9-3DC5-8757EB9FA179|2.0|N|N|M|S|AC|Y|
2010.0|SB|2010|8E916169-7D0C-9877-B9F5-0678133FF177|2.0|N|N|M|S|SU|Y|
2010.0|SB|2170|B52E03A1-3ECE-3AE4-13BE-719CF1E00370|2.0|N|N|M|S|SP|Y|
2010.0|SB|2175|DBBDB049-92BC-0B49-0346-438EFB6F7FBC|2.0|N|N|M|S|SP|Y|
2010.0|SB|2200|8B244950-CA1F-2548-C779-3A215DFE8C0F|2.0|N|N|M|S|SP|Y|
2010.0|SB|2205|04CF479D-7A7E-B253-A68D-E34F18D4BA2F|2.0|N|N|M|S|SP|Y|
2010.0|SB|2280|398FDD57-F272-FD33-E865-C3D9A4ED7695|2.0|Y|N|M|S|CL|Y|
2010.0|SB|2288|E979695D-E921-3E8B-71A2-220F9EC20921|2.0|N|N|M|S|CL|Y|
2010.0|SB|2290|56ACF8F4-71F5-260B-A95D-640C5FBAF964|2.0|N|N|M|S|AC|Y|
2010.0|SB|2300|2B3213C7-7EE5-A9F5-7501-2A8D2F3A7205|2.0|N|N|M|S|AC|Y|
2010.0|SB|2310|A7F61FB5-BFD6-4C23-5A31-09CB1DD95ABD|2.0|N|N|M|S|SU|Y|
2010.0|SB|2331|69CF9602-0687-7401-7853-F06605F966B4|2.0|N|N|M|S|AC|Y|
2010.0|SB|2332|2C4C2DAB-03AF-9568-BCCC-9C5A2AACCA51|2.0|N|N|M|S|SU|Y|
2010.0|SB|2340|532CC926-D5AE-801A-1274-30D357082B08|2.0|N|N|M|S|AC|Y|
2010.0|SB|2341|63971D61-0574-A828-7477-C290E7ED021F|2.0|N|N|M|S|SU|Y|
2010.0|SB|2350|B7641E63-276E-6E0B-DB85-C49DE3147E54|2.0|N|N|M|S|AC|Y|
2010.0|SB|2351|6944D3C2-6CBC-9F87-E288-D615DC0375CA|2.0|N|N|M|S|AC|Y|
2010.0|SB|2360|6129F1EE-4089-B934-EB1F-585B608DB096|2.0|N|N|M|S|AC|Y|
2010.0|SB|2361|03DF7F06-C2BA-A863-74A6-5CCB4F278643|2.0|N|N|M|S|AC|Y|
2010.0|SB|2362|F30D68EC-FA2E-CCD9-1B94-2A73977B3ECB|2.0|N|N|M|S|AC|Y|
2010.0|SB|2364|62DE252C-179D-E2C2-8644-AB8F1A4DBA09|2.0|N|N|M|S|AC|Y|
2010.0|SB|2370|5FE17BED-E575-52DC-4468-EFA3AB1733D4|2.0|N|N|M|S|SU|Y|
2010.0|SB|2381|08DC4A45-B13A-3EC5-0435-72DC24AE12C8|2.0|N|N|M|S|AC|Y|
2010.0|SB|2382|078C7D84-9C73-B651-F4F1-84E55FC64F7E|2.0|N|N|M|S|AC|Y|
2010.0|SB|2383|C0C466A3-3A67-B49F-92C4-225E51DCE8E4|2.0|N|N|M|S|AC|Y|
2010.0|SB|2384|C772E0F9-2220-15C5-B4FA-619F25837A26|2.0|N|N|M|S|AC|Y|
2010.0|SB|2387|4FC6344C-F813-5012-3DEE-04EA9714B9E5|2.0|N|N|M|S|AC|Y|
2010.0|SB|2388|C4656C59-A9AF-D894-3259-A3F3C61ED686|2.0|N|N|M|S|AC|Y|
2010.0|SB|2390|5F560427-6B7D-E028-1087-7FDDC66B3BAA|2.0|N|N|M|S|AC|Y|
2010.0|SB|2391|C9282696-E6D3-75B4-BC73-250447E2D87A|2.0|N|N|M|S|AC|Y|
2010.0|SB|2392|C09BC42F-6565-B6FC-82EB-D5F1B57C9AFF|2.0|N|N|M|S|AC|Y|
2010.0|SB|2394|58461D8E-8E3F-CA96-EF21-5C5328E32203|2.0|N|N|M|S|AC|Y|
2010.0|SB|2400|212D9C30-CBFF-0A73-FFF4-F64584E2D1B6|2.0|Y|N|M|S|PA|Y|
2010.0|SB|2403|31DBD23D-E00A-42B8-BCC1-DB424DA15455|2.0|N|N|X|S|XX|Y|
2010.0|SB|2405|A211D3B5-EAC1-CC95-0053-5D643D23E9BC|2.0|N|N|X|S|XX|Y|
2010.0|SB|2408|927554C6-9738-D527-C58F-0EDC6F72BE12|2.0|N|N|M|S|PA|Y|
2010.0|SB|2420|7440E957-435F-C11A-E299-5C3937AA0354|2.0|N|N|M|S|SP|Y|
2010.0|SB|2428|A2940E9C-2FD0-B94A-70D6-A1DA630B954A|2.0|N|N|M|S|SP|Y|
2010.0|SB|2450|AC2481BC-5D4C-91D0-1DDB-75674405E387|2.0|N|N|M|S|TP|Y|
2010.0|SB|2458|8D543876-596D-08C9-FDF1-CC88A63645A5|2.0|N|N|M|S|TP|Y|
2010.0|SB|2480|F82E2526-072B-7A55-FED6-F089290EB7D1|2.0|Y|N|M|S|CL|Y|
2010.0|SB|2488|D703F941-37BA-3317-B526-9CBFA397F201|2.0|N|N|M|S|CL|Y|
2010.0|SB|2500|77756698-5DF5-E768-9CAA-8E235AA97AB5|2.0|Y|N|B|S|CL|Y|
2010.0|SB|2502|5FAF4B13-CC49-4A9B-C31B-DF5694610BAD|2.0|N|N|X|S|XX|Y|
2010.0|SB|2504|2E91D7B4-45C0-C086-9C2E-599F8D36625C|2.0|N|N|X|S|XX|Y|
2010.0|SB|2550|051246AD-35EC-EC9D-66FD-F9152B862553|2.0|N|N|B|S|TP|Y|
2010.0|SB|3000|3CABB43A-293A-3987-DFB0-93C04C1050F2|2.0|N|N|B|S|HO|Y|
2010.0|SB|3050|DF0DE9D2-196E-C87A-D756-1AF9BC96E210|2.0|N|N|B|S|HO|Y|
2010.0|SB|3100|4E9EE787-D3C4-4C3C-BAD3-C31C3EFB267F|2.0|N|N|B|S|OP|Y|
2010.0|SB|3150|0E027FE5-24C5-B88A-0A5D-33866E9F5069|2.0|N|N|B|S|OP|Y|
2010.0|SB|3200|8D4463FE-E960-48D6-536F-69BFC9186B86|2.0|N|N|B|S|OP|Y|
2010.0|SB|3205|E21C8258-0D79-EB3B-D9E7-93235AE1EB6D|2.0|N|N|B|S|OP|Y|
2010.0|SB|3210|02EA89B0-0807-D282-C30D-4A36D20705C0|2.0|N|N|B|S|OP|Y|
2010.0|SB|3250|8481EB4E-63FD-2CC8-2194-E1CD2C74A826|2.0|N|N|B|S|OP|Y|
2010.0|SB|3300|E03FA398-D108-3901-83ED-A96927CB8C4E|2.0|N|N|B|S|HO|Y|
2010.0|SB|3301|A5039220-3AD8-3B10-5A31-A433ECB899F5|2.0|N|N|B|S|HO|Y|
2010.0|SB|3302|431EE316-011B-9B52-61EB-38855338C014|2.0|N|N|B|S|HO|Y|
2010.0|SB|3304|334414BA-F6F5-69F9-006C-E76C2BF0D745|2.0|N|N|B|S|HO|Y|
2010.0|SB|3390|903FAC94-6046-2906-8E0B-7456F558ED9E|2.0|N|N|B|S|HO|Y|
2010.0|SB|3391|C2B6003F-1065-6FB8-4D02-55D09FAAABFB|2.0|N|N|B|S|HO|Y|
2010.0|SB|3392|9559E290-89C2-FD41-A02A-171609BB4B33|2.0|N|N|B|S|HO|Y|
2010.0|SB|3394|B858135E-D67B-5EA4-8E9D-AFF7B7F4A997|2.0|N|N|B|S|HO|Y|
2010.0|SB|3400|640CC217-5299-89D7-A423-528CBFCDA261|2.0|N|N|B|S|HO|Y|
2010.0|SB|3401|CDC93EF2-8C26-C698-8884-26F00213E979|2.0|N|N|B|S|HO|Y|
2010.0|SB|3402|B313C47A-6965-A56D-376B-354A82B5C298|2.0|N|N|B|S|HO|Y|
2010.0|SB|3404|B253146D-2407-EC25-6282-EC2176A3FC75|2.0|N|N|B|S|HO|Y|
2010.0|SB|3500|1EEE3DEA-1AFD-E9C1-AA75-65D3855C79C0|2.0|N|N|B|S|HO|Y|
2010.0|SB|3600|4E9C64E4-9E3B-8F7E-BF1C-F0128DA7B3FB|2.0|N|N|B|S|OP|Y|
2010.0|SB|3700|05D8D1B4-3043-C8D0-D776-3BBCF72A8A3E|2.0|N|N|B|S|OP|Y|
2010.0|SB|3800|B5B735C5-DB0F-98E8-5C2F-07872DD41AF5|2.0|N|N|B|S|HO|Y|
2010.0|SB|3801|15AA0463-6782-AC24-217A-E4664A4583EF|2.0|N|N|B|S|HO|Y|
2010.0|SB|3802|D2ABAC00-F598-FF2E-6286-94C4C073201C|2.0|N|N|B|S|HO|Y|
2010.0|SB|3804|213E16C9-8387-C240-543A-F6D92B63FB50|2.0|N|N|B|S|HO|Y|
2010.0|SB|3850|9833F046-2F15-6A40-777C-E914735D8CD6|2.0|N|N|B|S|HO|Y|
2010.0|SB|3851|0C2340E7-1BAF-0D67-B604-F269E2D5B248|2.0|N|N|B|S|HO|Y|
2010.0|SB|3852|60CF1D85-B2CC-E789-5403-F866F44C08A5|2.0|N|N|B|S|HO|Y|
2010.0|SB|3854|0AAB4D8A-CF1D-1E3A-71DB-BCCEDAF8BCB3|2.0|N|N|B|S|HO|Y|
2010.0|SB|3900|90E5EF7D-2A18-CDD2-CD40-0078C5552531|2.0|N|N|B|S|HO|Y|
2010.0|SB|3901|3A0DFF2C-7708-74EA-0CBB-4A79EC8E801C|2.0|N|N|B|S|HO|Y|
2010.0|SB|3910|4ED81D26-2A48-2102-46F5-0167D8D50216|2.0|N|N|B|S|HO|Y|
2010.0|SB|3911|B3649AC6-0DB9-45D8-03D8-29231720DB19|2.0|N|N|B|S|HO|Y|
2010.0|SB|3950|19217D5C-91A0-7537-4E0C-AF38D561EBDC|2.0|N|N|B|S|HO|Y|
2010.0|SB|3951|DF8F9501-FDDD-7CBF-D636-13A466F4557B|2.0|N|N|B|S|HO|Y|
2010.0|SB|3952|EAFC3513-0850-829C-91A8-4818C0A67E66|2.0|N|N|B|S|HO|Y|
2010.0|SB|3954|339F6BB1-BDB7-D228-5D42-D939D2B1D766|2.0|N|N|B|S|HO|Y|
2010.0|SB|3960|041FA97F-69FA-F8C8-604B-B5EDAB9ACFA3|2.0|N|N|B|S|HO|Y|
2010.0|SB|3961|CD54A75E-6230-E2B3-A0AC-7ED6CBC9F0CD|2.0|N|N|B|S|HO|Y|
2010.0|SB|3962|E37972CF-C045-CD06-D828-9ED4FA87043B|2.0|N|N|B|S|HO|Y|
2010.0|SB|3964|87704745-B94E-FA8B-D6A0-9253E7A1652F|2.0|N|N|B|S|HO|Y|
2010.0|SB|4580|26009B13-CDFF-ACBA-72F3-846230B589F1|2.0|N|N|M|S|XX|Y|
2010.0|SB|4581|D5929E94-C225-41E7-90F1-5BF9D75B7A92|2.0|N|N|M|S|XX|Y|
2010.0|SB|4582|C59F8EE2-3052-6817-1043-ABFFAE8F403F|2.0|N|N|X|S|XX|Y|
2010.0|SB|4588|5D196B38-BCB9-117F-7A8B-4E449D19A5F0|2.0|N|N|M|S|XX|Y|
2010.0|SB|4590|0E87A4E5-FAB8-2D33-BDC3-8B349DECFC53|2.0|N|N|B|S|XX|Y|
2010.0|SB|5400|7488AC41-8A6D-71A6-65FC-6F2F523000DD|2.0|N|N|X|S|XX|Y|
2010.0|SB|5410|A4F53F80-4E09-980B-97A9-448D8D272960|2.0|N|N|X|S|XX|Y|
2010.0|SB|5625|029E5A72-973E-31C0-9C3C-58D43CA7FC48|2.0|N|N|X|F|XX|Y|
2010.0|SB|5630|9DEC8FC7-7D54-9B34-DA0A-ADEA6367D76A|2.0|N|N|X|S|XX|Y|
2010.0|SB|5631|9DB79DD8-2E94-F14E-2274-1927A5B32EED|2.0|N|N|X|S|XX|Y|
2010.0|SB|5760|3F8C00CC-7652-B0B2-846B-F5926DF37DBF|2.0|N|N|X|F|XX|Y|
2010.0|SB|5771|117639A3-BC21-28D2-BDB1-9909F8F334E0|2.0|N|N|X|F|XX|Y|
2010.0|SB|5772|6C200A7B-E542-EDDC-F3E8-D55E7D879047|2.0|N|N|X|F|XX|Y|
2010.0|SB|5773|9E04866A-A6E0-3146-A8D7-742CC4BBAC5D|2.0|N|N|X|F|XX|Y|
2010.0|SB|5820|728B3D29-BD6F-0A55-0047-C37B9A63B87B|2.0|N|N|M|S|XX|Y|
2010.0|SB|5821|30EF5F7E-3B64-60AF-609E-9FF76AED4ACC|2.0|N|N|X|S|XX|Y|
2010.0|SE|2000|BBAF1B3B-B8C9-0684-3C07-236E09068BC6|2.0|Y|N|M|S|AC|Y|
2010.0|SE|2003|A9DE84AC-11FD-A078-A36D-A8B7F9A018F9|2.0|N|N|X|S|XX|Y|
2010.0|SE|2005|D5302E8D-D098-0125-17F9-B7D27D01BB4A|2.0|N|N|X|S|XX|Y|
2010.0|SE|2008|A53C5DF3-A584-7E56-1454-A7EA37484207|2.0|N|N|M|S|AC|Y|
2010.0|SE|2010|C9F3EB5F-D301-ECD7-1F98-AEB7A31ACCB2|2.0|N|N|M|S|SU|Y|
2010.0|SE|2170|C93A7A37-4840-3924-2AE9-1605C42650AE|2.0|N|N|M|S|SP|Y|
2010.0|SE|2175|9671225E-7E79-622E-11C8-FC7AE525E1FE|2.0|N|N|M|S|SP|Y|
2010.0|SE|2200|6206FFB3-75AB-0B23-A26C-616AC46314FA|2.0|N|N|M|S|SP|Y|
2010.0|SE|2205|F4D250B2-DA67-0302-78B6-9983E08C2D19|2.0|N|N|M|S|SP|Y|
2010.0|SE|2280|417A0C79-6825-7FC0-54C5-F2B2EA60B419|2.0|Y|N|M|S|CL|Y|
2010.0|SE|2288|D4EA0C0A-A99D-52A8-96AB-ED4815252868|2.0|N|N|M|S|CL|Y|
2010.0|SE|2290|79CA9F74-9CAB-0697-7FA5-AF1A3CD6CC4B|2.0|N|N|M|S|AC|Y|
2010.0|SE|2300|29371B95-CDF8-20F2-3ECD-E279CF439168|2.0|N|N|M|S|AC|Y|
2010.0|SE|2310|804BEE1E-5DD8-86A7-AB21-271A9BE60CE9|2.0|N|N|M|S|SU|Y|
2010.0|SE|2331|A53E2082-FE36-89A1-FB5E-10C031926AB8|2.0|N|N|M|S|AC|Y|
2010.0|SE|2332|A541A891-3B67-508C-49D7-FB5AA6E00A8D|2.0|N|N|M|S|SU|Y|
2010.0|SE|2340|9D86915E-6033-4B5C-8888-DA80631788E6|2.0|N|N|M|S|AC|Y|
2010.0|SE|2341|12DEC662-47F5-1F7F-5C70-C18649A9AAAA|2.0|N|N|M|S|SU|Y|
2010.0|SE|2350|770DE717-E3A6-0C15-6F9B-7C06B8BC4E29|2.0|N|N|M|S|AC|Y|
2010.0|SE|2351|987C0A81-14CA-7EEF-963B-2455D64D24AB|2.0|N|N|M|S|AC|Y|
2010.0|SE|2360|3E16932C-0080-3A61-515D-79CAD7AE9442|2.0|N|N|M|S|AC|Y|
2010.0|SE|2361|241AE528-E9B2-6244-2563-630FA64BC4AB|2.0|N|N|M|S|AC|Y|
2010.0|SE|2362|D3644FEF-1F30-48F4-B830-F4247C127989|2.0|N|N|M|S|AC|Y|
2010.0|SE|2364|F71A18E9-CF34-1A27-2633-D4E5E99909C3|2.0|N|N|M|S|AC|Y|
2010.0|SE|2370|75721FD7-4A79-5BD3-C744-F1C52CE33CBB|2.0|N|N|M|S|SU|Y|
2010.0|SE|2381|30FDC016-2C3C-A8A8-579F-BFA3C2286FF1|2.0|N|N|M|S|AC|Y|
2010.0|SE|2382|DC79DDDD-042D-7491-7D4D-36AC3EC59AB3|2.0|N|N|M|S|AC|Y|
2010.0|SE|2383|B4929F2E-4B7A-AFC3-ED69-0C8AB7C25E6C|2.0|N|N|M|S|AC|Y|
2010.0|SE|2384|0E794139-1027-A178-CDB5-727783EC32EF|2.0|N|N|M|S|AC|Y|
2010.0|SE|2387|E649FE49-46F6-A25E-3865-9D4B4D374DDD|2.0|N|N|M|S|AC|Y|
2010.0|SE|2388|FE0EAF2B-0B79-4869-8613-97660118156F|2.0|N|N|M|S|AC|Y|
2010.0|SE|2390|DCBE60E2-6D63-AAB6-3129-6610042FD58F|2.0|N|N|M|S|AC|Y|
2010.0|SE|2391|FD581838-3B65-BFB1-A758-8976294258FF|2.0|N|N|M|S|AC|Y|
2010.0|SE|2392|EB9B427D-425C-678A-042B-C241A133B28E|2.0|N|N|M|S|AC|Y|
2010.0|SE|2394|A69650EE-3E90-8820-B22B-8B11F57FBD0A|2.0|N|N|M|S|AC|Y|
2010.0|SE|2400|E5F8583D-C7B7-D65E-5AE6-7253EAE040A4|2.0|Y|N|M|S|PA|Y|
2010.0|SE|2403|F668EC27-988F-FE3C-AB00-CB5252B60445|2.0|N|N|X|S|XX|Y|
2010.0|SE|2405|8F5EEA54-983E-629C-7263-EDA32C237F2F|2.0|N|N|X|S|XX|Y|
2010.0|SE|2408|F8830E1B-A143-0D0B-6454-A33F8AE5E077|2.0|N|N|M|S|PA|Y|
2010.0|SE|2420|3960DB74-8E88-3067-AD2E-08DBBBB9032E|2.0|N|N|M|S|SP|Y|
2010.0|SE|2428|ECDD882D-668C-8E75-DF97-2519A068F4DC|2.0|N|N|M|S|SP|Y|
2010.0|SE|2450|AD64B468-AC64-248B-435C-8B96A6FE12C5|2.0|N|N|M|S|TP|Y|
2010.0|SE|2458|6EA0D19F-7B9A-F293-19D3-B90DCE57138D|2.0|N|N|M|S|TP|Y|
2010.0|SE|2480|0E5C6535-BBFE-62FD-AF19-758B7E0DA328|2.0|Y|N|M|S|CL|Y|
2010.0|SE|2488|5F608D27-801A-751C-C4D3-D65A53BEEF20|2.0|N|N|M|S|CL|Y|
2010.0|SE|2500|122CAAE4-B0D1-C91B-4A5A-05B02B584402|2.0|Y|N|B|S|CL|Y|
2010.0|SE|2502|ED99FADA-55AC-F301-FD25-F57C23AC9067|2.0|N|N|X|S|XX|Y|
2010.0|SE|2504|34146844-D916-3785-D891-E496E468B148|2.0|N|N|X|S|XX|Y|
2010.0|SE|2550|DE467001-7B32-DE0B-6182-AF3715361617|2.0|N|N|M|S|TP|Y|
2010.0|SE|3000|2152F25A-409C-E0E5-C63E-D8271447DFC5|2.0|N|N|B|S|HO|Y|
2010.0|SE|3050|1E35FC95-3438-77C6-D8B5-1874665B53CD|2.0|N|N|B|S|HO|Y|
2010.0|SE|3100|B20B05C7-26FE-7EA0-C05C-E8A7926D17CE|2.0|N|N|B|S|OP|Y|
2010.0|SE|3150|3510D6B5-57E6-D619-8E84-A76A115961A9|2.0|N|N|B|S|OP|Y|
2010.0|SE|3200|B1D1D99F-E028-6DDC-FB09-DFA9F81A758B|2.0|N|N|B|S|OP|Y|
2010.0|SE|3205|D059CA63-CA84-78D0-DD84-E1B67111B92F|2.0|N|N|B|S|OP|Y|
2010.0|SE|3210|05FBAB4A-9602-2FEA-34A5-9CB00CDA6828|2.0|N|N|B|S|OP|Y|
2010.0|SE|3250|F2688318-6A43-0748-5F4E-9AA4C0F75BE5|2.0|N|N|B|S|OP|Y|
2010.0|SE|3300|3DD1F125-12D2-4F37-CC72-FF79E76C18FF|2.0|N|N|B|S|HO|Y|
2010.0|SE|3301|95D87E4C-E8B4-BCBD-3E80-25F9D6B262CD|2.0|N|N|B|S|HO|Y|
2010.0|SE|3302|1ABFDA89-76E0-62B6-6F4F-F6F0FDEC9120|2.0|N|N|B|S|HO|Y|
2010.0|SE|3304|4E13045B-EC5B-8D13-9DB1-F71E916C637B|2.0|N|N|B|S|HO|Y|
2010.0|SE|3390|57F05C06-E060-619D-02B9-F2EE11A418F0|2.0|N|N|B|S|HO|Y|
2010.0|SE|3391|0360D3CB-0CD8-D9F0-27DE-72FBEE943255|2.0|N|N|B|S|HO|Y|
2010.0|SE|3392|1CBD5888-4A75-CB61-14C4-FDD8F985134D|2.0|N|N|B|S|HO|Y|
2010.0|SE|3394|D4072B8D-7365-D9EC-4940-E6A56FB983CC|2.0|N|N|B|S|HO|Y|
2010.0|SE|3400|DF19D2FD-3CCC-361E-2A44-025531851C91|2.0|N|N|B|S|HO|Y|
2010.0|SE|3401|A2C1B114-5BC5-5547-A9E6-A078DE651C86|2.0|N|N|B|S|HO|Y|
2010.0|SE|3402|B535BC1D-9F72-482D-C5BC-4EC67B58542F|2.0|N|N|B|S|HO|Y|
2010.0|SE|3404|26147A96-58D0-47AB-0664-E6CD9C4244C8|2.0|N|N|B|S|HO|Y|
2010.0|SE|3500|8C6C9D15-BB8F-68FF-EB3E-D0550E5CF22D|2.0|N|N|B|S|HO|Y|
2010.0|SE|3600|48E233AE-46A8-6DE6-E126-A47D78936065|2.0|N|N|B|S|OP|Y|
2010.0|SE|3700|81F4BE3E-7A0D-DF75-9509-0A31C0912A93|2.0|N|N|B|S|OP|Y|
2010.0|SE|3800|EF175360-4EFA-F177-EF53-596BA70C651C|2.0|N|N|B|S|HO|Y|
2010.0|SE|3801|1C660AFA-7298-9793-1AF2-DE7663B49ADD|2.0|N|N|B|S|HO|Y|
2010.0|SE|3802|7DAD9C49-9736-61FC-050F-854D318FF054|2.0|N|N|B|S|HO|Y|
2010.0|SE|3804|B79DDCD8-943A-7B75-AD84-ABD0B7D85F84|2.0|N|N|B|S|HO|Y|
2010.0|SE|3850|BD2D95E9-061F-73DA-26EC-07EF3719071D|2.0|N|N|B|S|HO|Y|
2010.0|SE|3851|E3B8245A-3DE6-957E-C566-F94DE2D54691|2.0|N|N|B|S|HO|Y|
2010.0|SE|3852|BDF1A74C-ECC2-167D-ECC3-1F28A5DB5151|2.0|N|N|B|S|HO|Y|
2010.0|SE|3854|54B56E7A-F2EC-94EC-891B-81DC676DD2A7|2.0|N|N|B|S|HO|Y|
2010.0|SE|3900|5A3AB875-0F96-F323-F4C4-F3BA728FCA65|2.0|N|N|B|S|HO|Y|
2010.0|SE|3901|B7DFB3FB-2675-6B0D-CBCE-B53D35708D6A|2.0|N|N|B|S|HO|Y|
2010.0|SE|3910|C8399D19-74C8-8750-F67A-C41404AE98BB|2.0|N|N|B|S|HO|Y|
2010.0|SE|3911|13ABA7EA-D29E-FA8C-8CF1-0F8847D2C058|2.0|N|N|B|S|HO|Y|
2010.0|SE|3950|43CAFDE8-7BA9-A733-53D6-D04E366A6836|2.0|N|N|B|S|HO|Y|
2010.0|SE|3951|64FBBAFA-1DD3-D632-061E-5F0F70DA4F30|2.0|N|N|B|S|HO|Y|
2010.0|SE|3952|4315CE10-15CA-E90F-B3CD-8A9037AEEA25|2.0|N|N|B|S|HO|Y|
2010.0|SE|3954|1DA59C4B-7F07-442A-C80F-C051AB540FF2|2.0|N|N|B|S|HO|Y|
2010.0|SE|3960|44BBC431-DDB0-E616-2C13-B2B7966E4EDF|2.0|N|N|B|S|HO|Y|
2010.0|SE|3961|DE5955D7-B9A9-D156-8BD2-68ADC5AF6650|2.0|N|N|B|S|HO|Y|
2010.0|SE|3962|3C1D0158-E6A3-EE60-ED5A-F0183FC58873|2.0|N|N|B|S|HO|Y|
2010.0|SE|3964|1A321389-7E55-3F4D-1112-B7D915D2F951|2.0|N|N|B|S|HO|Y|
2010.0|SE|4580|B047AC75-5B8A-5435-E7CE-AB652EA3BB4A|2.0|N|N|M|S|XX|Y|
2010.0|SE|4581|247A4C3E-5BD7-4AE5-C95F-F7AD2A2DF8D2|2.0|N|N|M|S|XX|Y|
2010.0|SE|4582|7569F80C-74DD-F0B9-D350-FD592BD0234F|2.0|N|N|X|S|XX|Y|
2010.0|SE|4588|83F29571-A73B-2C66-7A4E-89C9B60AE71B|2.0|N|N|M|S|XX|Y|
2010.0|SE|4590|56652FA6-C399-218B-B851-6DD09BEC027A|2.0|N|N|X|S|XX|Y|
2010.0|SE|5400|782DBA82-A411-A350-D4C2-D00C95C600A9|2.0|N|N|X|S|XX|Y|
2010.0|SE|5410|0AA69B7D-B44F-4D8B-FC59-4A08450111CC|2.0|N|N|X|S|XX|Y|
2010.0|SE|5625|BF61B323-8F75-99B0-C68B-49E879CAFA72|2.0|N|N|X|F|XX|Y|
2010.0|SE|5630|AEA33F43-E70B-07D8-F6C5-37FA31D35A1B|2.0|N|N|X|S|XX|Y|
2010.0|SE|5631|88D130E8-0597-643E-627C-912B59710257|2.0|N|N|X|S|XX|Y|
2010.0|SE|5760|1772DA49-5022-43FF-6610-AF2059E94B5B|2.0|N|N|X|F|XX|Y|
2010.0|SE|5771|3649A21B-9DA9-C3D2-2D0C-0AC154CA1558|2.0|N|N|X|F|XX|Y|
2010.0|SE|5772|2F69DD37-FBC4-D30C-358C-A0DF8F30D974|2.0|N|N|X|F|XX|Y|
2010.0|SE|5773|8843D97B-69CC-0FAE-DA4D-69B5C193ED09|2.0|N|N|X|F|XX|Y|
2010.0|SE|5820|8A1A68EA-9FF2-6FF2-5588-BFD17CBF4419|2.0|N|N|M|S|XX|Y|
2010.0|SE|5821|58F0E813-3F58-673C-F5EE-95333F9AF292|2.0|N|N|X|S|XX|Y|
2010.0|UA|2000|FF1A9303-3159-B803-582A-169C2D954CE5|2.0|Y|N|M|S|AC|Y|
2010.0|UA|2003|43D7BEB3-C6D7-92A2-EDD7-68D6866092E2|2.0|N|N|X|S|XX|Y|
2010.0|UA|2005|64B5BE83-8E6E-0C12-E6FD-C0EF1451276D|2.0|N|N|X|S|XX|Y|
2010.0|UA|2008|4E78B008-CA41-BDF7-E96E-FB700F5AE0DD|2.0|N|N|M|S|AC|Y|
2010.0|UA|2010|A79E3E49-8013-E276-1B56-EA3F22EC4933|2.0|N|N|M|S|SU|Y|
2010.0|UA|2170|DE4F3B2B-185D-E351-CB7C-7F3D40BEE79D|2.0|N|N|M|S|SP|Y|
2010.0|UA|2175|9EE397B0-2228-553E-4653-0F8C5695ABD7|2.0|N|N|M|S|SP|Y|
2010.0|UA|2200|AA864E20-3228-A82F-06B2-B452A7D8DBDC|2.0|N|N|M|S|SP|Y|
2010.0|UA|2205|DDA4B70F-8146-7ECA-882F-E0795BA09B7F|2.0|N|N|M|S|SP|Y|
2010.0|UA|2280|697BC4C5-60EA-BAA9-4A94-A98EB060FFAB|2.0|Y|N|M|S|CL|Y|
2010.0|UA|2288|6C1B37A0-152F-B908-B033-45570C094684|2.0|N|N|M|S|CL|Y|
2010.0|UA|2290|60C71FAB-0697-4ACC-8414-D17890D6FBC3|2.0|N|N|M|S|AC|Y|
2010.0|UA|2300|E3C6CCB6-F32F-42CD-9412-2D1A51A24C6F|2.0|N|N|M|S|AC|Y|
2010.0|UA|2310|90293333-6068-614B-2FFC-36AE24FDD793|2.0|N|N|M|S|SU|Y|
2010.0|UA|2331|B79F9C06-3FFB-C6A0-DA2C-BFFDF5C54C6C|2.0|N|N|M|S|AC|Y|
2010.0|UA|2332|2517EABA-A592-08B4-2FE9-2A917C0E1F92|2.0|N|N|M|S|SU|Y|
