kemid|me_dt_id|sec_id|regis_cd|hldg_lot_nbr|hldg_ip_ind|hldg_units|hldg_cost|hldg_annl_inc_est|sec_unit_val|hldg_acqd_dt|hldg_prior_acrd_inc|hldg_acrd_inc_due|last_tran_dt|hldg_mval|obj_id|ver_nbr|avg_mval|hldg_fy_rem_est_inc|hldg_next_fy_est_inc|
037O009148|19.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.16|0.82799|20070101000000|0.0|0.0|20081231000000|15.73|87840182228AF247E0404F8189D84D1E|1.0|15.73|0.58|0.0|
037O009148|19.0|99PLTF021|0CP|1.0|P|11305.0|11732.39|691.87|0.82799|20070101000000|0.0|0.0|20081231000000|9360.43|87840182228BF247E0404F8189D84D1E|1.0|0.0|345.94|0.0|
037O009148|19.0|99PSTF018|0AI|1.0|I|1421.0|1421.0|3.55|1.0|20070101000000|0.0|0.46641|20081231000000|1421.0|878401822288F247E0404F8189D84D1E|1.0|0.0|1.78|0.0|
037O009148|19.0|99PSTF034|0AP|1.0|P|100.0|100.0|0.25|1.0|20070101000000|0.0|0.02737|20081231000000|100.0|878401822289F247E0404F8189D84D1E|1.0|0.0|0.13|0.0|
037O009148|20.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.14|0.84111|20070101000000|0.0|0.0|20090131000000|15.98|8784018223FDF247E0404F8189D84D1E|1.0|15.98|0.48|0.0|
037O009148|20.0|99PLTF021|0CP|1.0|P|11424.0|11832.48|685.44|0.84111|20070101000000|0.0|0.0|20090131000000|9608.84|8784018223FEF247E0404F8189D84D1E|1.0|0.0|285.6|0.0|
037O009148|20.0|99PSTF018|0AI|1.0|I|1479.0|1479.0|3.7|1.0|20070101000000|0.0|0.31232|20090131000000|1479.0|8784018223FBF247E0404F8189D84D1E|1.0|0.0|1.54|0.0|
037O009148|20.0|99PSTF034|0AP|1.0|P|100.0|100.0|0.25|1.0|20070101000000|0.0|0.0204|20090131000000|100.0|8784018223FCF247E0404F8189D84D1E|1.0|0.0|0.1|0.0|
037O009148|21.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.14|0.80268|20070101000000|0.0|0.0|20090228000000|15.25|878401822568F247E0404F8189D84D1E|1.0|15.25|0.38|0.0|
037O009148|21.0|99PLTF021|0CP|1.0|P|11549.0|11932.82|692.94|0.80268|20070101000000|0.0|0.0|20090228000000|9270.15|878401822569F247E0404F8189D84D1E|1.0|0.0|230.98|0.0|
037O009148|21.0|99PSTF018|0AI|1.0|I|1536.0|1536.0|3.84|1.0|20070101000000|0.0|0.29294|20090228000000|1536.0|878401822567F247E0404F8189D84D1E|1.0|0.0|1.28|0.0|
037O009148|22.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.14|0.75586|20070101000000|0.0|0.0|20090331000000|14.36|8784018226D0F247E0404F8189D84D1E|1.0|14.36|0.29|0.0|
037O009148|22.0|99PLTF021|0CP|1.0|P|11549.0|11932.82|692.94|0.75586|20070101000000|0.0|0.0|20090331000000|8729.43|8784018226D1F247E0404F8189D84D1E|1.0|0.0|173.24|0.0|
037O009148|22.0|99PSTF018|0AI|1.0|I|1593.0|1593.0|3.98|1.0|20070101000000|0.0|0.3365|20090331000000|1593.0|8784018226CFF247E0404F8189D84D1E|1.0|0.0|1.0|0.0|
037O009148|23.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.09|0.76717|20070101000000|0.0|0.0|20090430000000|14.58|878401822836F247E0404F8189D84D1E|1.0|14.58|0.18|0.0|
037O009148|23.0|99PLTF021|0CP|1.0|P|11549.0|11932.82|665.22|0.76717|20070101000000|0.0|0.0|20090430000000|8860.05|878401822837F247E0404F8189D84D1E|1.0|8860.05|110.87|0.0|
037O009148|23.0|99PSTF018|0AI|1.0|I|1651.0|1651.0|4.13|1.0|20070101000000|0.0|0.338|20090430000000|1651.0|878401822835F247E0404F8189D84D1E|1.0|1651.0|0.69|0.0|
037O009148|24.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.09|0.80963|20070101000000|0.0|0.0|20090531000000|15.38|87840182299FF247E0404F8189D84D1E|1.0|15.38|0.09|0.0|
037O009148|24.0|99PLTF021|0CP|1.0|P|11549.0|11932.82|665.22|0.80963|20070101000000|0.0|0.0|20090531000000|9350.42|8784018229A0F247E0404F8189D84D1E|1.0|9350.42|55.44|0.0|
037O009148|24.0|99PSTF018|0AI|1.0|I|1707.0|1707.0|4.27|1.0|20070101000000|0.0|0.36108|20090531000000|1707.0|87840182299EF247E0404F8189D84D1E|1.0|0.0|0.36|0.0|
037O009148|25.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.09|0.845|20070101000000|0.0|0.0|20090630000000|16.06|878401822B06F247E0404F8189D84D1E|1.0|16.06|0.0|1.09|
037O009148|25.0|99PLTF021|0CP|1.0|P|11549.0|11932.82|665.22|0.845|20070101000000|0.0|0.0|20090630000000|9758.91|878401822B07F247E0404F8189D84D1E|1.0|9758.91|0.0|665.22|
037O009148|25.0|99PSTF018|0AI|1.0|I|1763.0|1763.0|4.41|1.0|20070101000000|0.0|0.36082|20090630000000|1763.0|878401822B05F247E0404F8189D84D1E|1.0|0.0|0.0|4.41|
037O009148|26.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.07|0.84681|20070101000000|0.0|0.0|20090731000000|16.09|878401822C6FF247E0404F8189D84D1E|1.0|16.09|0.98|0.0|
037O009148|26.0|99PLTF021|0CP|1.0|P|11549.0|11932.82|651.36|0.84681|20070101000000|0.0|0.0|20090731000000|9779.81|878401822C70F247E0404F8189D84D1E|1.0|9779.81|597.08|0.0|
037O009148|26.0|99PSTF018|0AI|1.0|I|1819.0|1819.0|4.55|1.0|20070101000000|0.0|0.38427|20090731000000|1819.0|878401822C6EF247E0404F8189D84D1E|1.0|0.0|4.17|0.0|
037O009148|27.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.07|0.88642|20070101000000|0.0|0.0|20090831000000|16.84|878401822DDEF247E0404F8189D84D1E|1.0|16.84|0.89|0.0|
037O009148|27.0|99PLTF021|0CP|1.0|P|11549.0|11932.82|651.36|0.88642|20070101000000|0.0|0.0|20090831000000|10237.26|878401822DDFF247E0404F8189D84D1E|1.0|0.0|542.8|0.0|
037O009148|27.0|99PSTF018|0AI|1.0|I|1874.0|1874.0|4.69|1.0|20070101000000|0.0|0.39566|20090831000000|1874.0|878401822DDCF247E0404F8189D84D1E|1.0|0.0|3.91|0.0|
037O009148|27.0|99PSTF034|0AP|1.0|P|100.0|100.0|0.25|1.0|20070101000000|0.0|0.00204|20090831000000|100.0|878401822DDDF247E0404F8189D84D1E|1.0|0.0|0.21|0.0|
037O009148|28.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.07|0.89965|20070101000000|0.0|0.0|20090930000000|17.09|878401822F4CF247E0404F8189D84D1E|1.0|17.09|0.8|0.0|
037O009148|28.0|99PLTF021|0CP|1.0|P|11660.0|12032.68|657.62|0.89965|20070101000000|0.0|0.0|20090930000000|10489.92|878401822F4DF247E0404F8189D84D1E|1.0|0.0|493.22|0.0|
037O009148|28.0|99PSTF018|0AI|1.0|I|1929.0|1929.0|4.82|1.0|20070101000000|0.0|0.39502|20090930000000|1929.0|878401822F4BF247E0404F8189D84D1E|1.0|0.0|3.62|0.0|
037O009148|29.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.05|0.92501|20070101000000|0.0|0.0|20091031000000|17.58|8784018230B7F247E0404F8189D84D1E|1.0|17.58|0.7|0.0|
037O009148|29.0|99PLTF021|0CP|1.0|P|11660.0|12032.68|643.63|0.92501|20070101000000|0.0|0.0|20091031000000|10785.62|8784018230B8F247E0404F8189D84D1E|1.0|10785.62|429.09|0.0|
037O009148|29.0|99PSTF018|0AI|1.0|I|1983.0|1983.0|0.0|1.0|20070101000000|0.0|0.0|20091031000000|1983.0|8784018230B6F247E0404F8189D84D1E|1.0|1983.0|0.0|0.0|
037O009148|30.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.05|0.90484|20070101000000|0.0|0.0|20091130000000|17.19|878401823222F247E0404F8189D84D1E|1.0|17.19|0.61|0.0|
037O009148|30.0|99PLTF021|0CP|1.0|P|11660.0|12032.68|643.63|0.90484|20070101000000|0.0|0.0|20091130000000|10550.43|878401823223F247E0404F8189D84D1E|1.0|10550.43|375.45|0.0|
037O009148|30.0|99PSTF018|0AI|1.0|I|1537.0|1537.0|0.0|1.0|20070101000000|0.0|0.0|20091130000000|1537.0|878401823221F247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
037O009148|31.0|99PLTF013|0CI|1.0|I|19.0|19.78|1.05|0.90484|20070101000000|0.0|0.0|20091231000000|17.19|878401823389F247E0404F8189D84D1E|1.0|17.19|0.53|0.0|
037O009148|31.0|99PLTF021|0CP|1.0|P|11660.0|12032.68|643.63|0.90484|20070101000000|0.0|0.0|20091231000000|10550.43|87840182338AF247E0404F8189D84D1E|1.0|10550.43|321.82|0.0|
037O009148|31.0|99PSTF018|0AI|1.0|I|1591.0|1591.0|0.0|1.0|20070101000000|0.0|0.0|20091231000000|1591.0|878401823388F247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
037P003108|1.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|560.39|1.35134|20070101000000|0.0|0.0|20070630000000|13147.19|8784018208CBF247E0404F8189D84D1E|1.0|13147.19|0.0|560.39|
037P003108|1.0|99PSTF018|0AI|1.0|I|1730.0|1730.0|51.9|1.0|20070101000000|0.0|4.24982|20070630000000|1730.0|8784018208C9F247E0404F8189D84D1E|1.0|0.0|0.0|51.9|
037P003108|1.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.03|1.0|20070101000000|0.0|0.00728|20070630000000|1.0|8784018208CAF247E0404F8189D84D1E|1.0|1.0|0.0|0.03|
037P003108|2.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|572.07|1.34225|20070101000000|0.0|0.0|20070731000000|13058.75|878401820A33F247E0404F8189D84D1E|1.0|13058.75|524.4|0.0|
037P003108|2.0|99PSTF018|0AI|1.0|I|1281.0|1281.0|38.43|1.0|20070101000000|0.0|3.65677|20070731000000|1281.0|878401820A31F247E0404F8189D84D1E|1.0|0.0|35.23|0.0|
037P003108|2.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.03|1.0|20070101000000|0.0|0.00976|20070731000000|1.0|878401820A32F247E0404F8189D84D1E|1.0|1.0|0.03|0.0|
037P003108|3.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|572.07|1.31488|20070101000000|0.0|0.0|20070831000000|12792.47|878401820B9BF247E0404F8189D84D1E|1.0|12792.47|476.73|0.0|
037P003108|3.0|99PSTF018|0AI|1.0|I|1332.0|1332.0|39.96|1.0|20070101000000|0.0|3.3804|20070831000000|1332.0|878401820B99F247E0404F8189D84D1E|1.0|0.0|33.3|0.0|
037P003108|3.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.03|1.0|20070101000000|0.0|0.01224|20070831000000|1.0|878401820B9AF247E0404F8189D84D1E|1.0|1.0|0.03|0.0|
037P003108|4.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|572.07|1.30937|20070101000000|0.0|0.0|20070930000000|12738.86|878401820D04F247E0404F8189D84D1E|1.0|12738.86|429.05|0.0|
037P003108|4.0|99PSTF018|0AI|1.0|I|1383.0|1383.0|41.49|1.0|20070101000000|0.0|3.38507|20070930000000|1383.0|878401820D02F247E0404F8189D84D1E|1.0|0.0|31.12|0.0|
037P003108|4.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.03|1.0|20070101000000|0.0|0.0024|20070930000000|1.0|878401820D03F247E0404F8189D84D1E|1.0|1.0|0.02|0.0|
037P003108|5.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|583.74|1.34417|20070101000000|0.0|0.0|20071031000000|13077.43|878401820E6BF247E0404F8189D84D1E|1.0|13077.43|389.16|0.0|
037P003108|5.0|99PSTF018|0AI|1.0|I|1434.0|1434.0|43.02|1.0|20070101000000|0.0|3.63956|20071031000000|1434.0|878401820E69F247E0404F8189D84D1E|1.0|1434.0|28.68|0.0|
037P003108|5.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.03|1.0|20070101000000|0.0|0.00488|20071031000000|1.0|878401820E6AF247E0404F8189D84D1E|1.0|1.0|0.02|0.0|
037P003108|6.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|583.74|1.37556|20070101000000|0.0|0.0|20071130000000|13382.82|878401820FDAF247E0404F8189D84D1E|1.0|13382.82|340.52|0.0|
037P003108|6.0|99PSTF018|0AI|1.0|I|1487.0|1487.0|44.61|1.0|20070101000000|0.0|3.65235|20071130000000|1487.0|878401820FD8F247E0404F8189D84D1E|1.0|0.0|26.02|0.0|
037P003108|6.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.03|1.0|20070101000000|0.0|0.00728|20071130000000|1.0|878401820FD9F247E0404F8189D84D1E|1.0|1.0|0.02|0.0|
037P003108|7.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|583.74|1.31572|20070101000000|0.0|0.0|20071231000000|12800.64|878401821150F247E0404F8189D84D1E|1.0|12800.64|291.87|0.0|
037P003108|7.0|99PSTF018|0AI|1.0|I|1539.0|1539.0|30.78|1.0|20070101000000|0.0|3.05735|20071231000000|1539.0|87840182114EF247E0404F8189D84D1E|1.0|0.0|15.39|0.0|
037P003108|7.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.02|1.0|20070101000000|0.0|0.00916|20071231000000|1.0|87840182114FF247E0404F8189D84D1E|1.0|1.0|0.01|0.0|
037P003108|8.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|583.74|1.30396|20070101000000|0.0|0.0|20080131000000|12686.23|8784018212C6F247E0404F8189D84D1E|1.0|12686.23|243.23|0.0|
037P003108|8.0|99PSTF018|0AI|1.0|I|1591.0|1591.0|31.82|1.0|20070101000000|0.0|2.69704|20080131000000|1591.0|8784018212C4F247E0404F8189D84D1E|1.0|0.0|13.26|0.0|
037P003108|8.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.02|1.0|20070101000000|0.0|0.01071|20080131000000|1.0|8784018212C5F247E0404F8189D84D1E|1.0|1.0|0.01|0.0|
037P003108|9.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|583.74|1.24181|20070101000000|0.0|0.0|20080229000000|12081.57|878401821434F247E0404F8189D84D1E|1.0|12081.57|194.58|0.0|
037P003108|9.0|99PSTF018|0AI|1.0|I|1642.0|1642.0|32.84|1.0|20070101000000|0.0|2.60634|20080229000000|1642.0|878401821432F247E0404F8189D84D1E|1.0|0.0|10.95|0.0|
037P003108|9.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.02|1.0|20070101000000|0.0|0.00145|20080229000000|1.0|878401821433F247E0404F8189D84D1E|1.0|1.0|0.01|0.0|
037P003108|10.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|583.74|1.22989|20070101000000|0.0|0.0|20080331000000|11965.6|8784018215A7F247E0404F8189D84D1E|1.0|11965.6|145.94|0.0|
037P003108|10.0|99PSTF018|0AI|1.0|I|1693.0|1693.0|33.86|1.0|20070101000000|0.0|2.86781|20080331000000|1693.0|8784018215A5F247E0404F8189D84D1E|1.0|0.0|8.47|0.0|
037P003108|10.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.02|1.0|20070101000000|0.0|0.0030|20080331000000|1.0|8784018215A6F247E0404F8189D84D1E|1.0|1.0|0.01|0.0|
037P003108|11.0|99PLTF021|0CP|1.0|P|9729.0|10055.0|595.41|1.21181|20070101000000|0.0|0.0|20080430000000|11789.7|87840182171CF247E0404F8189D84D1E|1.0|11789.7|99.24|0.0|
037P003108|11.0|99PSTF018|0AI|1.0|I|1745.0|1745.0|17.45|1.0|20070101000000|0.0|1.47926|20080430000000|1745.0|87840182171AF247E0404F8189D84D1E|1.0|1745.0|2.91|0.0|
037P003108|11.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.01|1.0|20070101000000|0.0|0.00392|20080430000000|1.0|87840182171BF247E0404F8189D84D1E|1.0|1.0|0.0|0.0|
037P003108|12.0|99PLTF021|0CP|1.0|P|97489.0|119183.33|5966.33|1.25154|20070101000000|0.0|0.0|20080531000000|122011.38|87840182188EF247E0404F8189D84D1E|1.0|0.0|497.19|0.0|
037P003108|12.0|99PSTF018|0AI|1.0|I|2325.0|2325.0|23.25|1.0|20070101000000|0.0|1.66901|20080531000000|2325.0|87840182188DF247E0404F8189D84D1E|1.0|0.0|1.94|0.0|
037P003108|13.0|99PLTF021|0CP|1.0|P|19346.0|23651.09|1183.98|1.26718|20070101000000|0.0|0.0|20080630000000|24514.86|8784018219FCF247E0404F8189D84D1E|1.0|0.0|0.0|1183.98|
037P003108|13.0|99PSTF018|0AI|1.0|I|2431.0|2431.0|24.31|1.0|20070101000000|0.0|1.99195|20080630000000|2431.0|8784018219FBF247E0404F8189D84D1E|1.0|0.0|0.0|24.31|
037P003108|14.0|99PLTF021|0CP|1.0|P|19346.0|23651.09|1183.98|1.18889|20070101000000|0.0|0.0|20080731000000|23000.27|878401821B6DF247E0404F8189D84D1E|1.0|23000.27|1085.32|0.0|
037P003108|14.0|99PSTF018|0AI|1.0|I|1430.0|1430.0|14.3|1.0|20070101000000|0.0|1.88583|20080731000000|1430.0|878401821B6CF247E0404F8189D84D1E|1.0|0.0|13.11|0.0|
037P003108|15.0|99PLTF021|0CP|1.0|P|19346.0|23651.09|1183.98|1.16372|20070101000000|0.0|0.0|20080831000000|22513.33|878401821CDBF247E0404F8189D84D1E|1.0|0.0|986.65|0.0|
037P003108|15.0|99PSTF018|0AI|1.0|I|1531.0|1531.0|15.31|1.0|20070101000000|0.0|1.29768|20080831000000|1531.0|878401821CDAF247E0404F8189D84D1E|1.0|0.0|12.76|0.0|
037P003108|16.0|99PLTF021|0CP|1.0|P|19346.0|23651.09|1183.98|1.15324|20070101000000|0.0|0.0|20080930000000|22310.58|878401821E45F247E0404F8189D84D1E|1.0|22310.58|887.99|0.0|
037P003108|16.0|99PSTF018|0AI|1.0|I|1631.0|1631.0|16.31|1.0|20070101000000|0.0|1.33496|20080930000000|1631.0|878401821E44F247E0404F8189D84D1E|1.0|0.0|12.23|0.0|
037P003108|17.0|99PLTF021|0CP|1.0|P|19346.0|23651.09|1183.98|1.04165|20070101000000|0.0|0.0|20081031000000|20151.76|878401821FACF247E0404F8189D84D1E|1.0|20151.76|789.32|0.0|
037P003108|17.0|99PSTF018|0AI|1.0|I|1731.0|1731.0|8.66|1.0|20070101000000|0.0|0.92195|20081031000000|1731.0|878401821FABF247E0404F8189D84D1E|1.0|1731.0|5.77|0.0|
037P003108|18.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1184.04|0.88686|20070101000000|0.0|0.0|20081130000000|17158.08|878401822118F247E0404F8189D84D1E|1.0|0.0|690.69|0.0|
037P003108|18.0|99PSTF018|0AI|1.0|I|1830.0|1830.0|9.15|1.0|20070101000000|0.0|0.74806|20081130000000|1830.0|878401822117F247E0404F8189D84D1E|1.0|0.0|5.34|0.0|
037P003108|19.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1184.04|0.82799|20070101000000|0.0|0.0|20081231000000|16019.12|87840182228DF247E0404F8189D84D1E|1.0|0.0|592.02|0.0|
037P003108|19.0|99PSTF018|0AI|1.0|I|1930.0|1930.0|4.83|1.0|20070101000000|0.0|0.63319|20081231000000|1930.0|87840182228CF247E0404F8189D84D1E|1.0|0.0|2.42|0.0|
037P003108|20.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1160.82|0.84111|20070101000000|0.0|0.0|20090131000000|16272.96|878401822400F247E0404F8189D84D1E|1.0|16272.96|483.68|0.0|
037P003108|20.0|99PSTF018|0AI|1.0|I|2029.0|2029.0|5.07|1.0|20070101000000|0.0|0.4283|20090131000000|2029.0|8784018223FFF247E0404F8189D84D1E|1.0|0.0|2.11|0.0|
037P003108|21.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1160.82|0.80268|20070101000000|0.0|0.0|20090228000000|15529.45|87840182256BF247E0404F8189D84D1E|1.0|15529.45|386.94|0.0|
037P003108|21.0|99PSTF018|0AI|1.0|I|2126.0|2126.0|5.32|1.0|20070101000000|0.0|0.40524|20090228000000|2126.0|87840182256AF247E0404F8189D84D1E|1.0|0.0|1.77|0.0|
037P003108|22.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1160.82|0.75586|20070101000000|0.0|0.0|20090331000000|14623.62|8784018226D3F247E0404F8189D84D1E|1.0|14623.62|290.21|0.0|
037P003108|22.0|99PSTF018|0AI|1.0|I|2223.0|2223.0|5.56|1.0|20070101000000|0.0|0.46927|20090331000000|2223.0|8784018226D2F247E0404F8189D84D1E|1.0|0.0|1.39|0.0|
037P003108|23.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1114.39|0.76717|20070101000000|0.0|0.0|20090430000000|14842.44|878401822839F247E0404F8189D84D1E|1.0|14842.44|185.73|0.0|
037P003108|23.0|99PSTF018|0AI|1.0|I|2321.0|2321.0|5.8|1.0|20070101000000|0.0|0.47483|20090430000000|2321.0|878401822838F247E0404F8189D84D1E|1.0|2321.0|0.97|0.0|
037P003108|24.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1114.39|0.80963|20070101000000|0.0|0.0|20090531000000|15663.91|8784018229A2F247E0404F8189D84D1E|1.0|15663.91|92.87|0.0|
037P003108|24.0|99PSTF018|0AI|1.0|I|2414.0|2414.0|6.04|1.0|20070101000000|0.0|0.51055|20090531000000|2414.0|8784018229A1F247E0404F8189D84D1E|1.0|0.0|0.5|0.0|
037P003108|25.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1114.39|0.845|20070101000000|0.0|0.0|20090630000000|16348.22|878401822B09F247E0404F8189D84D1E|1.0|16348.22|0.0|1114.39|
037P003108|25.0|99PSTF018|0AI|1.0|I|2507.0|2507.0|6.27|1.0|20070101000000|0.0|0.51297|20090630000000|2507.0|878401822B08F247E0404F8189D84D1E|1.0|0.0|0.0|6.27|
037P003108|26.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1091.17|0.84681|20070101000000|0.0|0.0|20090731000000|16383.23|878401822C72F247E0404F8189D84D1E|1.0|16383.23|1000.24|0.0|
037P003108|26.0|99PSTF018|0AI|1.0|I|2601.0|2601.0|6.5|1.0|20070101000000|0.0|0.54958|20090731000000|2601.0|878401822C71F247E0404F8189D84D1E|1.0|0.0|5.96|0.0|
037P003108|27.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1091.17|0.88642|20070101000000|0.0|0.0|20090831000000|17149.57|878401822DE1F247E0404F8189D84D1E|1.0|17149.57|909.31|0.0|
037P003108|27.0|99PSTF018|0AI|1.0|I|1192.0|1192.0|2.98|1.0|20070101000000|0.0|0.38373|20090831000000|1192.0|878401822DE0F247E0404F8189D84D1E|1.0|0.0|2.48|0.0|
037P003108|28.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1091.17|0.89965|20070101000000|0.0|0.0|20090930000000|17405.53|878401822F4FF247E0404F8189D84D1E|1.0|17405.53|818.38|0.0|
037P003108|28.0|99PSTF018|0AI|1.0|I|1283.0|1283.0|3.21|1.0|20070101000000|0.0|0.26218|20090930000000|1283.0|878401822F4EF247E0404F8189D84D1E|1.0|0.0|2.41|0.0|
037P003108|29.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1067.95|0.92501|20070101000000|0.0|0.0|20091031000000|17896.17|8784018230BAF247E0404F8189D84D1E|1.0|17896.17|711.97|0.0|
037P003108|29.0|99PSTF018|0AI|1.0|I|1375.0|1375.0|0.0|1.0|20070101000000|0.0|0.0|20091031000000|1375.0|8784018230B9F247E0404F8189D84D1E|1.0|1375.0|0.0|0.0|
037P003108|30.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1067.95|0.90484|20070101000000|0.0|0.0|20091130000000|17505.94|878401823225F247E0404F8189D84D1E|1.0|17505.94|622.97|0.0|
037P003108|30.0|99PSTF018|0AI|1.0|I|1464.0|1464.0|0.0|1.0|20070101000000|0.0|0.0|20091130000000|1464.0|878401823224F247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
037P003108|31.0|99PLTF021|0CP|1.0|P|19347.0|23651.98|1067.95|0.90484|20070101000000|0.0|0.0|20091231000000|17505.94|87840182338CF247E0404F8189D84D1E|1.0|17505.94|533.98|0.0|
037P003108|31.0|99PSTF018|0AI|1.0|I|1553.0|1553.0|0.0|1.0|20070101000000|0.0|0.0|20091231000000|1553.0|87840182338BF247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
037P004148|1.0|99PLTF021|0CP|1.0|P|239144.0|254521.12|13774.69|1.35134|20070101000000|0.0|0.0|20070630000000|323164.85|8784018208CDF247E0404F8189D84D1E|1.0|0.0|0.0|13774.69|
037P004148|1.0|99PSTF018|0AI|1.0|I|30029.0|30029.0|900.87|1.0|20070101000000|0.0|73.74213|20070630000000|30029.0|8784018208CCF247E0404F8189D84D1E|1.0|0.0|0.0|900.87|
037P004148|2.0|99PLTF021|0CP|1.0|P|239889.0|255521.1|14105.47|1.34225|20070101000000|0.0|0.0|20070731000000|321991.01|878401820A35F247E0404F8189D84D1E|1.0|0.0|12930.01|0.0|
037P004148|2.0|99PSTF018|0AI|1.0|I|31251.0|31251.0|937.53|1.0|20070101000000|0.0|79.21409|20070731000000|31251.0|878401820A34F247E0404F8189D84D1E|1.0|0.0|859.4|0.0|
037P004148|3.0|99PLTF021|0CP|1.0|P|240650.0|256521.72|14150.22|1.31488|20070101000000|0.0|0.0|20070831000000|316425.87|878401820B9DF247E0404F8189D84D1E|1.0|0.0|11791.85|0.0|
037P004148|3.0|99PSTF018|0AI|1.0|I|32503.0|32503.0|975.09|1.0|20070101000000|0.0|82.48656|20070831000000|32503.0|878401820B9CF247E0404F8189D84D1E|1.0|0.0|812.58|0.0|
037P004148|4.0|99PLTF021|0CP|1.0|P|240650.0|256521.72|14150.22|1.30937|20070101000000|0.0|0.0|20070930000000|315099.89|878401820D06F247E0404F8189D84D1E|1.0|0.0|10612.67|0.0|
037P004148|4.0|99PSTF018|0AI|1.0|I|33762.0|33762.0|1012.86|1.0|20070101000000|0.0|82.629|20070930000000|33762.0|878401820D05F247E0404F8189D84D1E|1.0|0.0|759.65|0.0|
037P004148|5.0|99PLTF021|0CP|1.0|P|241579.0|257770.45|14494.74|1.34417|20070101000000|0.0|0.0|20071031000000|324723.24|878401820E6EF247E0404F8189D84D1E|1.0|0.0|9663.16|0.0|
037P004148|5.0|99PSTF018|0AI|1.0|I|35000.0|35000.0|1050.0|1.0|20070101000000|0.0|88.88016|20071031000000|35000.0|878401820E6CF247E0404F8189D84D1E|1.0|35000.0|700.0|0.0|
037P004148|5.0|99PSTF034|0AP|1.0|P|16500.0|16500.0|495.0|1.0|20070101000000|0.0|0.4082|20071031000000|16500.0|878401820E6DF247E0404F8189D84D1E|1.0|0.0|330.0|0.0|
037P004148|6.0|99PLTF021|0CP|1.0|P|261389.0|285020.29|15683.34|1.37556|20070101000000|0.0|0.0|20071130000000|359556.25|878401820FDDF247E0404F8189D84D1E|1.0|0.0|9148.62|0.0|
037P004148|6.0|99PSTF018|0AI|1.0|I|36243.0|36243.0|1087.29|1.0|20070101000000|0.0|90.65072|20071130000000|36243.0|878401820FDBF247E0404F8189D84D1E|1.0|0.0|634.25|0.0|
037P004148|6.0|99PSTF034|0AP|1.0|P|9001.0|9001.0|270.03|1.0|20070101000000|0.0|47.95126|20071130000000|9001.0|878401820FDCF247E0404F8189D84D1E|1.0|0.0|157.52|0.0|
037P004148|7.0|26874R108|0BP|1.0|P|14.0|1000.0|0.0|72.43|20070101000000|0.0|0.0|20071231000000|1014.02|878401821153F247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
