UNIV_FISCAL_YR,FIN_COA_CD,ACCOUNT_NBR,SUB_ACCT_NBR,FIN_OBJECT_CD,FIN_SUB_OBJ_CD,FIN_BALANCE_TYP_CD,FIN_OBJ_TYP_CD,ACLN_ANNL_BAL_AMT,FIN_BEG_BAL_LN_AMT,CONTR_GR_BB_AC_AMT,MO1_ACCT_LN_AMT,MO2_ACCT_LN_AMT,MO3_ACCT_LN_AMT,MO4_ACCT_LN_AMT,MO5_ACCT_LN_AMT,MO6_ACCT_LN_AMT,MO7_ACCT_LN_AMT,MO8_ACCT_LN_AMT,MO9_ACCT_LN_AMT,MO10_ACCT_LN_AMT,MO11_ACCT_LN_AMT,MO12_ACCT_LN_AMT,MO13_ACCT_LN_AMT,TIMESTAMP
2012,BL,0211501,-----,4562,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4563,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4615,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4616,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4617,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4620,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4625,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4670,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4671,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4673,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4680,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4684,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4690,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4694,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4723,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4741,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4772,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4773,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4824,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4900,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4905,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4908,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4923,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4930,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4935,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4937,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4938,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4950,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4952,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4965,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4966,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4967,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4968,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4969,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4970,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,4972,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5006,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5019,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5021,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5022,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5023,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5024,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5025,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5027,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5028,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5034,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5043,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5047,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5048,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5055,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5060,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5215,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5217,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5218,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5315,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5316,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,5328,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6040,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6070,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6080,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6150,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6180,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6200,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211501,-----,6280,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,1427,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,1429,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,1466,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,1508,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,1553,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,2008,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,2288,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,2349,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,2352,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,2380,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,2408,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,2488,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,3000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,3100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,3150,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,3205,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,3250,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,3854,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4002,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4010,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4012,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4013,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4015,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4016,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4021,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4022,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4024,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4030,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4035,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4036,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4037,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4040,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4042,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4045,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4055,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4061,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4073,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4074,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4075,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4079,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4080,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4082,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4083,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4084,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4085,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4086,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4087,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4090,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4110,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4115,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4116,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4120,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4125,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4126,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4151,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4155,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4159,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4166,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4180,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4200,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4300,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4301,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4302,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4309,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4370,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4509,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4519,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4520,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4524,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4561,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4562,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4563,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4615,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4616,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4617,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4620,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4625,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4670,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4671,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4673,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4680,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4684,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4690,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4694,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4723,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4741,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4772,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4773,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4824,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4900,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4905,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4908,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4923,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4930,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4935,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4937,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4938,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4950,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4952,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4965,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4966,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4967,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4968,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4969,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4970,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,4972,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5006,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5019,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5021,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5022,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5023,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5024,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5025,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5027,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5028,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5034,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5043,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5047,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5048,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5055,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5060,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5215,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5217,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5218,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5315,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5316,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,5328,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6040,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6070,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6080,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6150,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6180,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6200,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211502,-----,6280,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,1427,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,1429,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,1466,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,1508,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,1553,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,2008,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,2288,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,2349,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,2352,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,2380,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,2408,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,2488,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,3000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,3100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,3150,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,3205,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211503,-----,3250,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
