UNIV_FISCAL_YR,FIN_COA_CD,ACCOUNT_NBR,SUB_ACCT_NBR,FIN_OBJECT_CD,FIN_SUB_OBJ_CD,FIN_BALANCE_TYP_CD,FIN_OBJ_TYP_CD,ACLN_ANNL_BAL_AMT,FIN_BEG_BAL_LN_AMT,CONTR_GR_BB_AC_AMT,MO1_ACCT_LN_AMT,MO2_ACCT_LN_AMT,MO3_ACCT_LN_AMT,MO4_ACCT_LN_AMT,MO5_ACCT_LN_AMT,MO6_ACCT_LN_AMT,MO7_ACCT_LN_AMT,MO8_ACCT_LN_AMT,MO9_ACCT_LN_AMT,MO10_ACCT_LN_AMT,MO11_ACCT_LN_AMT,MO12_ACCT_LN_AMT,MO13_ACCT_LN_AMT,TIMESTAMP
2012,BL,0211405,-----,5025,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5027,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5028,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5034,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5043,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5047,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5048,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5050,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5055,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5060,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5215,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5217,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5218,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5315,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5316,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,5328,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6000,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6040,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6050,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6070,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6080,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6100,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6150,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6180,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6200,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211405,-----,6280,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,1427,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,1429,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,1466,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,1508,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,1553,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,2008,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,2288,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,2349,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,2352,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,2380,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,2408,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,2488,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,3000,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,3100,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,3150,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,3205,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,3250,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,3854,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4000,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4002,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4010,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4012,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4013,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4015,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4016,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4021,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4022,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4024,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4030,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4035,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4036,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4037,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4040,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4042,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4045,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4050,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4055,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4061,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4073,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4074,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4075,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4079,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4080,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4082,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4083,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4084,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4085,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4086,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4087,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4090,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4100,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4110,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4115,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4116,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4120,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4125,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4126,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4151,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4155,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4159,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4166,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4180,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4200,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4300,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4301,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4302,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4309,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4370,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4509,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4519,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4520,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4524,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4561,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4562,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4563,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4615,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4616,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4617,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4620,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4625,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4670,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4671,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4673,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4680,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4684,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4690,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4694,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4723,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4741,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4772,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4773,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4824,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4900,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4905,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4908,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4923,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4930,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4935,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4937,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4938,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4950,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4952,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4965,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4966,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4967,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4968,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4969,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4970,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,4972,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5006,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5019,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5021,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5022,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5023,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5024,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5025,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5027,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5028,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5034,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5043,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5047,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5048,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5050,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5055,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5060,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5215,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5217,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5218,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5315,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5316,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,5328,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6000,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6040,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6050,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6070,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6080,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6100,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6150,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6180,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6200,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211406,-----,6280,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,1427,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,1429,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,1466,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,1508,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,1553,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,2008,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,2288,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,2349,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,2352,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,2380,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,2408,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,2488,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,3000,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,3100,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,3150,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,3205,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,3250,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,3854,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4000,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4002,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4010,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4012,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4013,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4015,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4016,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4021,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4022,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4024,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4030,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4035,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4036,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4037,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4040,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4042,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4045,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4050,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4055,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4061,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4073,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4074,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4075,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4079,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4080,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4082,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4083,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4084,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4085,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4086,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4087,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4090,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4100,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4110,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4115,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4116,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4120,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4125,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4126,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4151,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
2012,BL,0211407,-----,4155,---,CB,EX,100,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,NULL
